Dates,MNST
2018-07-12,57.40999984741211
2018-09-14,57.790000915527344
2018-08-13,56.810001373291016
2018-10-16,56.84000015258789
2019-07-31,56.790000915527344
2019-05-28,56.9900016784668
2019-04-26,56.279998779296875
2020-04-28,54.38999938964844
2019-11-25,53.959999084472656
2020-02-12,52.849998474121094
2020-05-01,53.25
2020-05-04,53.099998474121094
2019-06-12,52.90999984741211
2019-04-09,52.91999816894531
2019-03-08,52.630001068115234
2019-02-04,53.060001373291016
2018-07-27,53.2599983215332
2018-08-28,53.040000915527344
2019-01-03,52.029998779296875
2019-08-15,52.029998779296875
2018-10-31,53.040000915527344
2019-09-16,53.529998779296875
2020-02-18,54.59000015258789
2020-05-07,55.060001373291016
2018-08-17,54.77000045776367
2019-12-04,55.11000061035156
2020-02-21,55.91999816894531
2018-12-17,54.75
2019-08-30,57.130001068115234
2018-11-15,56.70000076293945
2019-07-29,55.959999084472656
2019-06-27,56.209999084472656
2019-04-24,55.29999923706055
2018-07-10,56.130001068115234
2018-09-12,57.22999954223633
2019-02-19,58.4900016784668
2019-01-18,56.56999969482422
2020-02-24,57.5
2020-05-13,57.88999938964844
2019-12-10,58.130001068115234
2020-02-27,59.119998931884766
2019-12-13,59.58000183105469
2020-05-19,59.959999084472656
2019-03-06,60.33000183105469
2018-11-30,60.09000015258789
2019-08-13,58.33000183105469
2019-07-12,59.04999923706055
2019-06-10,57.720001220703125
2019-05-09,58.349998474121094
2018-07-25,58.41999816894531
2018-09-27,56.18000030517578
2018-10-29,53.5099983215332
2019-10-16,52.7400016784668
2019-12-16,52.099998474121094
2020-03-04,51.709999084472656
2020-05-22,49.75
2019-10-01,50.18000030517578
2019-12-19,48.779998779296875
2018-09-10,49.11000061035156
2019-05-24,49.45000076293945
2018-08-09,49.779998779296875
2019-04-22,49.380001068115234
2019-03-21,48.86000061035156
2019-01-16,49.11000061035156
2019-08-28,49.84000015258789
2018-11-13,50.06999969482422
2018-10-12,53.04999923706055
2019-06-25,54.02000045776367
2020-03-10,53.29999923706055
2020-05-28,54.41999816894531
2019-10-07,54.43000030517578
2020-03-13,54.959999084472656
2019-10-10,54.7599983215332
2020-03-16,54.66999816894531
2020-06-03,55.79999923706055
2018-11-28,55.540000915527344
2018-09-25,55.7599983215332
2018-07-23,55.619998931884766
2018-08-24,56.25
2019-07-10,55.810001373291016
2019-05-07,55.88999938964844
2019-04-05,56.380001068115234
2019-03-04,57.33000183105469
2019-01-31,58.0
2019-09-12,58.20000076293945
2019-12-31,58.58000183105469
2020-03-19,57.65999984741211
2020-01-03,57.7599983215332
2020-06-09,57.88999938964844
2019-02-15,58.31999969482422
2019-01-14,59.119998931884766
2018-07-06,59.38999938964844
2018-08-07,59.18000030517578
2018-10-10,59.220001220703125
2018-12-13,58.650001525878906
2019-08-26,59.099998474121094
2019-07-25,59.72999954223633
2019-05-22,59.189998626708984
2019-03-19,59.13999938964844
2020-01-06,59.04999923706055
2020-03-25,58.83000183105469
2020-06-12,66.37999725341797
2019-10-22,64.9800033569336
2020-01-09,65.56999969482422
2020-06-15,64.5
2019-10-25,63.099998474121094
2020-03-31,62.599998474121094
2020-06-18,61.47999954223633
2019-04-03,61.31999969482422
2018-08-22,60.9900016784668
2018-10-25,60.58000183105469
2019-01-29,60.16999816894531
2018-12-28,61.08000183105469
2018-11-26,61.150001525878906
2019-08-09,58.9900016784668
2019-07-08,57.54999923706055
2019-06-06,56.84000015258789
2019-09-10,54.45000076293945
2020-01-15,54.81999969482422
2020-04-03,55.68000030517578
2019-10-31,55.779998779296875
2020-04-06,55.33000183105469
2020-06-24,54.84000015258789
2018-11-09,54.869998931884766
2019-07-23,54.189998626708984
2019-06-21,53.90999984741211
2019-05-20,53.119998931884766
2019-04-18,53.79999923706055
2018-09-06,53.400001525878906
2018-10-08,54.7400016784668
2019-02-13,55.15999984741211
2018-12-11,55.380001068115234
2019-09-25,54.83000183105469
2020-01-21,54.459999084472656
2020-04-09,55.20000076293945
2019-11-06,55.06999969482422
2020-01-24,55.41999816894531
2020-01-27,55.38999938964844
2020-04-15,56.2599983215332
2018-12-26,57.150001525878906
2019-08-07,58.06999969482422
2019-06-04,59.689998626708984
2018-09-21,59.56999969482422
2018-07-19,59.86000061035156
2018-08-20,59.47999954223633
2018-10-23,58.9900016784668
2019-05-03,64.11000061035156
2019-04-01,62.779998779296875
2019-02-28,62.33000183105469
2019-11-12,61.93000030517578
2020-01-30,62.27000045776367
2019-11-15,63.15999984741211
2020-04-21,62.599998474121094
2019-04-16,62.68000030517578
2019-03-15,63.220001220703125
2019-02-11,64.16999816894531
2019-01-10,64.06999969482422
2019-08-22,63.7400016784668
2018-11-07,64.01000213623047
2018-08-03,64.25
2018-09-04,63.91999816894531
2019-06-19,63.689998626708984
2019-09-23,63.81999969482422
2019-11-18,62.65999984741211
2020-02-05,62.43000030517578
2020-04-24,62.84000015258789
2019-03-29,63.06999969482422
2019-11-21,63.4900016784668
2020-04-27,64.27999877929688
2020-02-11,64.26000213623047
2020-04-30,66.36000061035156
2019-05-01,66.29000091552734
2019-02-26,66.13999938964844
2019-01-25,65.11000061035156
2018-12-24,64.38999938964844
2019-09-06,62.130001068115234
2018-07-17,62.45000076293945
2018-09-19,62.810001373291016
2019-08-05,62.5
2019-10-08,63.619998931884766
2019-12-11,63.91999816894531
2019-11-27,64.12999725341797
2020-02-14,63.93000030517578
2020-05-06,64.13999938964844
2019-01-08,63.880001068115234
2018-12-07,64.3499984741211
2019-08-20,64.83000183105469
2018-11-05,65.33999633789062
2019-07-19,66.05000305175781
2018-10-04,65.93000030517578
2019-06-17,66.16999816894531
2019-05-16,65.73999786376953
2018-08-01,65.55999755859375
2019-03-13,65.0999984741211
2019-12-03,65.23999786376953
2020-02-20,65.69999694824219
2019-12-06,65.86000061035156
2020-05-12,65.87999725341797
2019-12-09,65.94000244140625
2020-02-26,64.75
2020-05-15,64.30000305175781
2019-03-28,64.37999725341797
2018-09-17,65.06999969482422
2018-08-16,65.06999969482422
2018-10-19,65.43000030517578
2019-04-29,65.70999908447266
2019-01-23,65.68000030517578
2019-09-04,65.44000244140625
2018-11-20,65.33000183105469
2019-07-02,63.72999954223633
2019-05-31,63.13999938964844
2019-12-12,60.56999969482422
2020-05-18,60.630001068115234
2019-09-27,62.369998931884766
2020-03-03,61.79999923706055
2020-05-21,59.04999923706055
2019-05-14,58.310001373291016
2018-08-31,57.709999084472656
2018-07-30,57.31999969482422
2018-10-02,57.689998626708984
2019-04-12,58.209999084472656
2019-03-11,58.209999084472656
2019-02-07,58.47999954223633
2019-07-17,58.060001373291016
2019-09-19,57.65999984741211
2019-10-21,56.7400016784668
2019-12-18,57.130001068115234
2020-03-06,58.459999084472656
2019-10-03,58.650001525878906
2020-03-09,58.83000183105469
2020-05-27,58.220001220703125
2019-12-24,58.369998931884766
2020-03-12,59.02000045776367
2018-12-20,58.93000030517578
2019-08-01,57.7599983215332
2018-08-14,57.7599983215332
2018-07-13,57.970001220703125
2018-10-17,58.130001068115234
2019-05-29,59.56999969482422
2019-03-26,59.43000030517578
2019-02-22,59.36000061035156
2019-10-04,58.56999969482422
2019-11-05,59.060001373291016
2019-12-27,59.119998931884766
2020-06-02,59.52000045776367
2019-12-30,59.4900016784668
2020-03-18,58.970001220703125
2020-06-05,58.83000183105469
2019-07-15,58.56999969482422
2018-12-03,58.849998474121094
2019-06-13,58.47999954223633
2019-01-04,55.630001068115234
2018-08-29,56.0099983215332
2019-02-05,56.7599983215332
2018-11-01,56.47999954223633
2019-08-16,56.83000183105469
2019-04-10,56.72999954223633
2019-09-17,56.36000061035156
2019-10-15,56.84000015258789
2020-01-02,56.970001220703125
2020-06-08,56.540000915527344
2019-10-18,56.689998626708984
2020-03-24,57.279998779296875
2020-06-11,56.869998931884766
2020-01-08,56.5
2019-04-25,56.65999984741211
2019-07-30,56.5
2019-02-20,56.66999816894531
2018-07-11,56.7599983215332
2018-09-13,56.970001220703125
2018-10-15,56.619998931884766
2019-06-28,56.34000015258789
2018-12-18,56.38999938964844
2018-11-16,56.709999084472656
2019-10-02,56.58000183105469
2020-03-27,57.06999969482422
2020-01-10,56.91999816894531
2019-10-24,56.939998626708984
2020-03-30,61.4900016784668
2020-06-17,58.63999938964844
2020-01-14,58.4900016784668
2020-04-02,59.150001525878906
2019-01-02,59.15999984741211
2019-08-14,59.380001068115234
2018-10-30,59.650001525878906
2019-06-11,59.34000015258789
2019-05-10,58.970001220703125
2019-04-08,58.40999984741211
2018-08-27,58.900001525878906
2018-07-26,59.22999954223633
2018-09-28,60.0
2019-03-07,60.279998779296875
2019-10-30,60.11000061035156
2020-01-17,59.880001068115234
2020-06-23,59.779998779296875
2020-04-08,60.470001220703125
2020-06-26,60.290000915527344
2019-03-22,60.40999984741211
2019-01-17,60.65999984741211
2019-08-29,61.54999923706055
2018-11-14,62.5099983215332
2019-06-26,62.70000076293945
2018-09-11,62.47999954223633
2018-07-09,62.79999923706055
2018-08-10,62.900001525878906
2019-04-23,63.290000915527344
2019-09-30,63.58000183105469
2020-01-23,64.0199966430664
2019-11-08,64.13999938964844
2020-04-14,63.79999923706055
2019-11-11,63.93000030517578
2020-01-29,64.06999969482422
2020-04-17,63.7400016784668
2018-07-24,63.75
2018-09-26,64.0199966430664
2019-05-08,63.61000061035156
2019-03-05,63.529998779296875
2019-02-01,64.13999938964844
2018-12-31,64.05999755859375
2018-11-29,64.33999633789062
2019-08-12,66.19000244140625
2019-07-11,65.70999908447266
2019-09-13,65.87000274658203
2019-11-14,66.16000366210938
2020-04-20,67.16999816894531
2020-02-04,67.62000274658203
2020-04-23,67.41000366210938
2018-12-14,67.5
2019-08-27,67.94999694824219
2018-08-08,68.01000213623047
2018-10-11,67.05999755859375
2018-11-12,67.11000061035156
2019-07-26,66.91000366210938
2019-06-24,67.13999938964844
2019-05-23,67.4800033569336
2019-03-20,68.93000030517578
2019-01-15,69.44000244140625
2019-11-20,69.73999786376953
2020-02-07,69.54000091552734
2020-02-10,69.66000366210938
2020-04-29,69.4800033569336
2019-11-26,69.44999694824219
2020-02-13,69.5999984741211
2019-01-30,69.83000183105469
2018-08-23,69.94000244140625
2018-09-24,69.97000122070312
2018-11-27,70.5199966430664
2018-10-26,70.44999694824219
2019-07-09,70.19999694824219
2019-06-07,70.19000244140625
2019-05-06,68.51000213623047
2019-04-04,67.75
2019-09-11,65.94000244140625
2019-11-29,65.04000091552734
2020-05-05,64.83999633789062
2019-12-02,66.16999816894531
2020-02-19,68.13999938964844
2020-05-08,68.83000183105469
2019-05-21,66.44999694824219
2019-03-18,62.970001220703125
2018-09-07,66.20999908447266
2018-08-06,64.73999786376953
2018-10-09,60.790000915527344
2019-02-14,62.5
2018-12-12,60.869998931884766
2019-07-24,60.45000076293945
2019-09-26,57.630001068115234
2019-10-28,57.150001525878906
2019-12-05,55.83000183105469
2020-05-11,53.34000015258789
2019-07-03,54.470001220703125
2020-02-25,55.099998474121094
2020-05-14,58.33000183105469
2020-02-28,58.09000015258789
2019-08-08,58.31999969482422
2019-06-05,58.0
2018-07-20,54.47999954223633
2018-08-21,55.20000076293945
2018-10-24,54.93000030517578
2019-04-02,58.310001373291016
2019-03-01,60.529998779296875
2019-01-28,60.54999923706055
2018-12-27,61.349998474121094
2019-09-09,60.59000015258789
2020-03-02,64.44000244140625
2020-05-20,63.119998931884766
2019-12-17,63.130001068115234
2020-03-05,63.130001068115234
2019-02-12,62.040000915527344
2019-01-11,60.41999816894531
2018-12-10,60.58000183105469
2019-08-23,60.88999938964844
2018-11-08,60.63999938964844
2019-07-22,60.7400016784668
2019-06-20,61.4900016784668
2018-09-05,62.529998779296875
2019-04-17,62.70000076293945
2019-09-24,61.459999084472656
2019-12-20,59.58000183105469
2020-05-26,61.7599983215332
2019-04-30,61.7599983215332
2019-12-23,63.099998474121094
2020-03-11,66.75
2020-05-29,67.05000305175781
2019-12-26,67.22000122070312
2020-06-01,66.72000122070312
2019-05-02,65.19000244140625
2019-02-27,66.3499984741211
2018-11-23,67.80999755859375
2019-08-06,67.75
2018-07-18,69.55000305175781
2018-09-20,69.38999938964844
2018-10-22,68.83999633789062
2019-07-05,70.6500015258789
2019-06-03,70.66000366210938
2019-10-09,71.63999938964844
2019-10-11,72.16999816894531
2020-03-17,73.43000030517578
2020-06-04,73.0
2019-10-14,73.05999755859375
2020-03-20,73.11000061035156
2018-11-06,72.30999755859375
2019-06-18,72.11000061035156
2019-05-17,70.83999633789062
2019-04-15,70.98999786376953
2019-03-14,70.37999725341797
2019-01-09,69.29000091552734
2018-08-02,68.86000061035156
2018-10-05,70.5
2019-08-21,70.45999908447266
2019-10-17,70.0999984741211
2020-03-23,70.94999694824219
2020-06-10,70.86000061035156
2019-02-25,71.04000091552734
2020-01-07,70.12999725341797
2020-03-26,69.13999938964844
2019-10-23,69.37999725341797
