Dates,ILMN
2019-07-08,316.7300109863281
2019-06-06,319.8500061035156
2019-09-10,319.2699890136719
2020-01-15,308.67999267578125
2020-04-03,308.9800109863281
2019-10-31,308.3399963378906
2020-04-06,305.8999938964844
2020-06-24,311.1300048828125
2018-11-09,318.4100036621094
2019-07-23,318.30999755859375
2019-06-21,321.7300109863281
2019-05-20,318.54998779296875
2019-04-18,323.6199951171875
2018-09-06,324.0
2018-10-08,322.57000732421875
2019-02-13,325.489990234375
2018-12-11,328.5799865722656
2019-09-25,340.3999938964844
2020-01-21,340.05999755859375
2020-04-09,339.7900085449219
2019-11-06,331.67999267578125
2020-01-24,323.4599914550781
2020-01-27,321.4200134277344
2020-04-15,325.1199951171875
2018-12-26,323.4200134277344
2019-08-07,320.8500061035156
2019-06-04,315.79998779296875
2018-09-21,316.75
2018-07-19,315.0
2018-08-20,312.8999938964844
2018-10-23,314.8999938964844
2019-05-03,325.9599914550781
2019-04-01,326.29998779296875
2019-02-28,323.260009765625
2019-11-12,322.8299865722656
2020-01-30,318.760009765625
2019-11-15,319.0799865722656
2020-04-21,309.989990234375
2019-04-16,307.3800048828125
2019-03-15,308.2300109863281
2019-02-11,310.54998779296875
2019-01-10,313.19000244140625
2019-08-22,306.8999938964844
2018-11-07,313.29998779296875
2018-08-03,314.2099914550781
2018-09-04,313.20001220703125
2019-06-19,315.5
2019-09-23,319.75
2019-11-18,313.9100036621094
2020-02-05,313.7300109863281
2020-04-24,310.9700012207031
2019-03-29,312.54998779296875
2019-11-21,314.2300109863281
2020-04-27,319.57000732421875
2020-02-11,320.0
2020-04-30,340.1099853515625
2019-05-01,341.239990234375
2019-02-26,344.5899963378906
2019-01-25,340.0
2018-12-24,342.7099914550781
2019-09-06,344.3599853515625
2018-07-17,352.6099853515625
2018-09-19,354.1000061035156
2019-08-05,352.82000732421875
2019-10-08,359.7900085449219
2019-12-11,363.5799865722656
2019-11-27,363.2799987792969
2020-02-14,362.1600036621094
2020-05-06,359.0
2019-01-08,359.1700134277344
2018-12-07,369.0
2019-08-20,371.6099853515625
2018-11-05,372.4800109863281
2019-07-19,378.1700134277344
2018-10-04,379.5400085449219
2019-06-17,378.0
2019-05-16,377.6600036621094
2018-08-01,380.760009765625
2019-03-13,371.30999755859375
2019-12-03,312.4700012207031
2020-02-20,306.8999938964844
2019-12-06,306.0
2020-05-12,305.1099853515625
2019-12-09,304.92999267578125
2020-02-26,298.20001220703125
2020-05-15,299.3599853515625
2019-03-28,305.7699890136719
2018-09-17,306.92999267578125
2018-08-16,304.7300109863281
2018-10-19,302.9800109863281
2019-04-29,305.29998779296875
2019-01-23,304.0
2019-09-04,303.94000244140625
2018-11-20,306.07000732421875
2019-07-02,301.0
2019-05-31,294.6600036621094
2019-12-12,292.45001220703125
2020-05-18,293.7699890136719
2019-09-27,298.7200012207031
2020-03-03,299.3999938964844
2020-05-21,294.1000061035156
2019-05-14,297.8800048828125
2018-08-31,289.45001220703125
2018-07-30,287.4200134277344
2018-10-02,291.3599853515625
2019-04-12,290.0
2019-03-11,290.0
2019-02-07,290.6300048828125
2019-07-17,291.3599853515625
2019-09-19,289.44000244140625
2019-10-21,282.7799987792969
2019-12-18,289.0
2020-03-06,284.4800109863281
2019-10-03,286.7099914550781
2020-03-09,286.2900085449219
2020-05-27,280.3599853515625
2019-12-24,274.69000244140625
2020-03-12,274.6199951171875
2018-12-20,272.9599914550781
2019-08-01,272.25
2018-08-14,277.4599914550781
2018-07-13,289.8699951171875
2018-10-17,300.2900085449219
2019-05-29,303.67999267578125
2019-03-26,303.17999267578125
2019-02-22,303.75
2019-10-04,303.1300048828125
2019-11-05,306.739990234375
2019-12-27,310.42999267578125
2020-06-02,309.4800109863281
2019-12-30,307.3699951171875
2020-03-18,301.510009765625
2020-06-05,302.30999755859375
2019-07-15,304.1300048828125
2018-12-03,306.05999755859375
2019-06-13,308.3299865722656
2019-01-04,295.32000732421875
2018-08-29,297.0
2019-02-05,302.54998779296875
2018-11-01,305.5
2019-08-16,300.760009765625
2019-04-10,299.1000061035156
2019-09-17,299.69000244140625
2019-10-15,307.5
2020-01-02,310.4200134277344
2020-06-08,313.239990234375
2019-10-18,312.8599853515625
2020-03-24,312.70001220703125
2020-06-11,312.4800109863281
2020-01-08,314.9700012207031
2019-04-25,317.7099914550781
2019-07-30,315.6300048828125
2019-02-20,315.79998779296875
2018-07-11,299.4599914550781
2018-09-13,311.1400146484375
2018-10-15,307.8399963378906
2019-06-28,302.2099914550781
2018-12-18,300.3399963378906
2018-11-16,303.7900085449219
2019-10-02,305.4599914550781
2020-03-27,307.32000732421875
2020-01-10,301.3299865722656
2019-10-24,299.82000732421875
2020-03-30,294.95001220703125
2020-06-17,295.6199951171875
2020-01-14,299.0
2020-04-02,298.6499938964844
2019-01-02,300.239990234375
2019-08-14,306.489990234375
2018-10-30,306.8500061035156
2019-06-11,313.8399963378906
2019-05-10,315.7900085449219
2019-04-08,314.6700134277344
2018-08-27,316.0
2018-07-26,318.0
2018-09-28,321.2300109863281
2019-03-07,321.1000061035156
2019-10-30,322.7799987792969
2020-01-17,321.82000732421875
2020-06-23,323.3699951171875
2020-04-08,322.4200134277344
2020-06-26,321.3399963378906
2019-03-22,328.3900146484375
2019-01-17,328.04998779296875
2019-08-29,329.29998779296875
2018-11-14,326.0
2019-06-26,324.92999267578125
2018-09-11,326.0299987792969
2018-07-09,328.8500061035156
2018-08-10,328.0
2019-04-23,326.6000061035156
2019-09-30,326.2699890136719
2020-01-23,331.1600036621094
2019-11-08,334.32000732421875
2020-04-14,336.6300048828125
2019-11-11,336.0
2020-01-29,332.7799987792969
2020-04-17,332.5799865722656
2018-07-24,331.9599914550781
2018-09-26,332.8500061035156
2019-05-08,325.1400146484375
2019-03-05,325.7099914550781
2019-02-01,331.1700134277344
2018-12-31,334.5
2018-11-29,336.9700012207031
2019-08-12,339.6300048828125
2019-07-11,337.80999755859375
2019-09-13,325.489990234375
2019-11-14,322.1700134277344
2020-04-20,326.45001220703125
2020-02-04,327.92999267578125
2020-04-23,330.5299987792969
2018-12-14,332.6199951171875
2019-08-27,330.6099853515625
2018-08-08,328.30999755859375
2018-10-11,316.75
2018-11-12,316.6600036621094
2019-07-26,316.510009765625
2019-06-24,315.239990234375
2019-05-23,296.8299865722656
2019-03-20,296.17999267578125
2019-01-15,298.989990234375
2019-11-20,302.5400085449219
2020-02-07,302.989990234375
2020-02-10,301.3699951171875
2020-04-29,295.55999755859375
2019-11-26,298.739990234375
2020-02-13,298.2900085449219
2019-01-30,293.6199951171875
2018-08-23,300.07000732421875
2018-09-24,300.07000732421875
2018-11-27,305.45001220703125
2018-10-26,305.3900146484375
2019-07-09,301.42999267578125
2019-06-07,289.6700134277344
2019-05-06,282.989990234375
2019-04-04,280.7799987792969
2019-09-11,273.6400146484375
2019-11-29,265.8800048828125
2020-05-05,278.3900146484375
2019-12-02,285.3399963378906
2020-02-19,282.4200134277344
2020-05-08,280.0199890136719
2019-05-21,275.82000732421875
2019-03-18,268.3800048828125
2018-09-07,270.69000244140625
2018-08-06,263.92999267578125
2018-10-09,235.60000610351562
2019-02-14,235.5
2018-12-12,228.5399932861328
2019-07-24,232.47000122070312
2019-09-26,224.99000549316406
2019-10-28,229.8000030517578
2019-12-05,252.9499969482422
2020-05-11,250.0
2019-07-03,255.0
2020-02-25,259.2099914550781
2020-05-14,276.6199951171875
2020-02-28,270.489990234375
2019-08-08,277.32000732421875
2019-06-05,276.05999755859375
2018-07-20,270.0
2018-08-21,273.8399963378906
2018-10-24,274.3299865722656
2019-04-02,279.1000061035156
2019-03-01,286.6300048828125
2019-01-28,283.4100036621094
2018-12-27,287.760009765625
2019-09-09,289.8699951171875
2020-03-02,299.7099914550781
2020-05-20,295.8999938964844
2019-12-17,304.239990234375
2020-03-05,317.2099914550781
2019-02-12,324.95001220703125
2019-01-11,314.9800109863281
2018-12-10,314.92999267578125
2019-08-23,321.3299865722656
2018-11-08,311.1199951171875
2019-07-22,318.489990234375
2019-06-20,317.25
2018-09-05,324.0
2019-04-17,320.1000061035156
2019-09-24,317.4200134277344
2019-12-20,309.4200134277344
2020-05-26,313.67999267578125
2019-04-30,318.2300109863281
2019-12-23,317.7699890136719
2020-03-11,318.0
2020-05-29,320.95001220703125
2019-12-26,332.260009765625
2020-06-01,335.489990234375
2019-05-02,325.42999267578125
2019-02-27,335.79998779296875
2018-11-23,348.57000732421875
2019-08-06,345.2300109863281
2018-07-18,359.5
2018-09-20,355.9599914550781
2018-10-22,354.8599853515625
2019-07-05,361.8599853515625
2019-06-03,365.0
2019-10-09,377.79998779296875
2019-10-11,373.2300109863281
2020-03-17,369.5899963378906
2020-06-04,366.07000732421875
2019-10-14,366.3999938964844
2020-03-20,362.95001220703125
2018-11-06,363.3900146484375
2019-06-18,360.1600036621094
2019-05-17,361.5799865722656
2019-04-15,362.8900146484375
2019-03-14,357.3999938964844
2019-01-09,345.6300048828125
2018-08-02,349.7900085449219
2018-10-05,357.9599914550781
2019-08-21,363.510009765625
2019-10-17,366.260009765625
2020-03-23,372.42999267578125
2020-06-10,369.54998779296875
2019-02-25,368.5799865722656
2020-01-07,372.6300048828125
2020-03-26,366.6600036621094
2019-10-23,368.17999267578125
