Dates,ILMN
2019-11-18,308.2799987792969
2020-02-05,311.20001220703125
2020-04-24,306.9100036621094
2019-03-29,303.7200012207031
2019-11-21,313.8299865722656
2020-04-27,318.1400146484375
2020-02-11,318.55999755859375
2020-04-30,335.489990234375
2019-05-01,337.1199951171875
2019-02-26,335.8900146484375
2019-01-25,339.1499938964844
2018-12-24,341.2799987792969
2019-09-06,344.0
2018-07-17,351.1099853515625
2018-09-19,347.8500061035156
2019-08-05,351.94000244140625
2019-10-08,358.57000732421875
2019-12-11,361.55999755859375
2019-11-27,357.739990234375
2020-02-14,358.0799865722656
2020-05-06,356.3699951171875
2019-01-08,356.5
2018-12-07,368.1499938964844
2019-08-20,370.6700134277344
2018-11-05,371.3699951171875
2019-07-19,377.82000732421875
2018-10-04,378.2300109863281
2019-06-17,375.1199951171875
2019-05-16,377.239990234375
2018-08-01,372.70001220703125
2019-03-13,363.6600036621094
2019-12-03,305.04998779296875
2020-02-20,302.2900085449219
2019-12-06,302.29998779296875
2020-05-12,302.8999938964844
2019-12-09,298.54998779296875
2020-02-26,293.20001220703125
2020-05-15,298.2799987792969
2019-03-28,304.6400146484375
2018-09-17,304.010009765625
2018-08-16,298.6000061035156
2018-10-19,300.8999938964844
2019-04-29,304.4100036621094
2019-01-23,299.9599914550781
2019-09-04,299.3800048828125
2018-11-20,301.6600036621094
2019-07-02,297.3800048828125
2019-05-31,289.05999755859375
2019-12-12,291.94000244140625
2020-05-18,292.8699951171875
2019-09-27,298.44000244140625
2020-03-03,294.0
2020-05-21,290.3399963378906
2019-05-14,293.989990234375
2018-08-31,285.07000732421875
2018-07-30,284.7699890136719
2018-10-02,286.1700134277344
2019-04-12,288.6499938964844
2019-03-11,284.6499938964844
2019-02-07,290.5
2019-07-17,288.5199890136719
2019-09-19,279.44000244140625
2019-10-21,282.2799987792969
2019-12-18,285.0199890136719
2020-03-06,281.6199951171875
2019-10-03,285.05999755859375
2020-03-09,281.3399963378906
2020-05-27,272.17999267578125
2019-12-24,271.7099914550781
2020-03-12,271.7799987792969
2018-12-20,270.0
2019-08-01,266.8399963378906
2018-08-14,276.0400085449219
2018-07-13,289.6600036621094
2018-10-17,297.5199890136719
2019-05-29,300.9100036621094
2019-03-26,300.8900146484375
2019-02-22,298.2699890136719
2019-10-04,303.010009765625
2019-11-05,305.20001220703125
2019-12-27,309.57000732421875
2020-06-02,305.8299865722656
2019-12-30,295.2799987792969
2020-03-18,300.1499938964844
2020-06-05,298.67999267578125
2019-07-15,301.2799987792969
2018-12-03,304.2200012207031
2019-06-13,296.0199890136719
2019-01-04,288.2900085449219
2018-08-29,297.0
2019-02-05,302.3399963378906
2018-11-01,301.6300048828125
2019-08-16,288.3599853515625
2019-04-10,296.9599914550781
2019-09-17,298.17999267578125
2019-10-15,302.5799865722656
2020-01-02,310.30999755859375
2020-06-08,312.1700134277344
2019-10-18,309.6700134277344
2020-03-24,310.54998779296875
2020-06-11,309.44000244140625
2020-01-08,313.8299865722656
2019-04-25,309.04998779296875
2019-07-30,312.5899963378906
2019-02-20,315.5
2018-07-11,290.6400146484375
2018-09-13,304.05999755859375
2018-10-15,301.7900085449219
2019-06-28,296.510009765625
2018-12-18,295.5199890136719
2018-11-16,300.45001220703125
2019-10-02,303.67999267578125
2020-03-27,300.8699951171875
2020-01-10,297.25
2019-10-24,295.25
2020-03-30,293.3900146484375
2020-06-17,295.0
2020-01-14,295.7300109863281
2020-04-02,298.2200012207031
2019-01-02,298.44000244140625
2019-08-14,305.989990234375
2018-10-30,306.6700134277344
2019-06-11,311.010009765625
2019-05-10,314.9100036621094
2019-04-08,312.8500061035156
2018-08-27,315.6199951171875
2018-07-26,317.2300109863281
2018-09-28,319.4100036621094
2019-03-07,320.94000244140625
2019-10-30,320.760009765625
2020-01-17,319.6700134277344
2020-06-23,322.9700012207031
2020-04-08,319.67999267578125
2020-06-26,319.80999755859375
2019-03-22,326.4700012207031
2019-01-17,326.5899963378906
2019-08-29,326.94000244140625
2018-11-14,320.57000732421875
2019-06-26,321.989990234375
2018-09-11,324.7200012207031
2018-07-09,327.739990234375
2018-08-10,323.45001220703125
2019-04-23,325.2300109863281
2019-09-30,325.20001220703125
2020-01-23,330.1400146484375
2019-11-08,334.0199890136719
2020-04-14,335.489990234375
2019-11-11,331.3399963378906
2020-01-29,332.2900085449219
2020-04-17,328.1400146484375
2018-07-24,331.739990234375
2018-09-26,327.0
2019-05-08,322.7300109863281
2019-03-05,325.5299987792969
2019-02-01,329.69000244140625
2018-12-31,332.1600036621094
2018-11-29,334.6000061035156
2019-08-12,335.5299987792969
2019-07-11,323.1499938964844
2019-09-13,317.1099853515625
2019-11-14,320.3900146484375
2020-04-20,325.9599914550781
2020-02-04,324.7200012207031
2020-04-23,328.3299865722656
2018-12-14,330.95001220703125
2019-08-27,327.0
2018-08-08,319.5799865722656
2018-10-11,313.9200134277344
2018-11-12,314.2799987792969
2019-07-26,313.29998779296875
2019-06-24,296.0
2019-05-23,290.07000732421875
2019-03-20,293.4100036621094
2019-01-15,296.0
2019-11-20,300.3500061035156
2020-02-07,301.2300109863281
2020-02-10,294.29998779296875
2020-04-29,294.4100036621094
2019-11-26,296.0
2020-02-13,293.2799987792969
2019-01-30,291.3800048828125
2018-08-23,298.9200134277344
2018-09-24,299.9200134277344
2018-11-27,303.20001220703125
2018-10-26,300.4599914550781
2019-07-09,295.94000244140625
2019-06-07,281.1199951171875
2019-05-06,269.95001220703125
2019-04-04,274.70001220703125
2019-09-11,259.92999267578125
2019-11-29,265.6700134277344
2020-05-05,278.2799987792969
2019-12-02,273.0
2020-02-19,282.1300048828125
2020-05-08,276.0199890136719
2019-05-21,274.4200134277344
2019-03-18,259.79998779296875
2018-09-07,268.1499938964844
2018-08-06,246.00999450683594
2018-10-09,223.27999877929688
2019-02-14,233.3300018310547
2018-12-12,211.02000427246094
2019-07-24,225.75999450683594
2019-09-26,209.1999969482422
2019-10-28,224.8000030517578
2019-12-05,242.0
2020-05-11,237.75999450683594
2019-07-03,254.17999267578125
2020-02-25,248.32000732421875
2020-05-14,274.4200134277344
2020-02-28,269.04998779296875
2019-08-08,276.2300109863281
2019-06-05,273.1199951171875
2018-07-20,256.4599914550781
2018-08-21,272.989990234375
2018-10-24,263.5
2019-04-02,278.010009765625
2019-03-01,280.6400146484375
2019-01-28,280.989990234375
2018-12-27,287.6199951171875
2019-09-09,289.45001220703125
2020-03-02,297.8800048828125
2020-05-20,294.2900085449219
2019-12-17,303.5
2020-03-05,316.3599853515625
2019-02-12,322.8800048828125
2019-01-11,310.3999938964844
2018-12-10,311.55999755859375
2019-08-23,312.7099914550781
2018-11-08,309.07000732421875
2019-07-22,314.5799865722656
2019-06-20,313.7900085449219
2018-09-05,317.45001220703125
2019-04-17,319.0299987792969
2019-09-24,305.8800048828125
2019-12-20,308.20001220703125
2020-05-26,310.25
2019-04-30,315.0400085449219
2019-12-23,313.3599853515625
2020-03-11,309.8699951171875
2020-05-29,320.30999755859375
2019-12-26,321.54998779296875
2020-06-01,323.3900146484375
2019-05-02,322.989990234375
2019-02-27,335.0
2018-11-23,344.1400146484375
2019-08-06,342.54998779296875
2018-07-18,357.7300109863281
2018-09-20,349.4200134277344
2018-10-22,354.70001220703125
2019-07-05,354.4100036621094
2019-06-03,363.82000732421875
2019-10-09,373.010009765625
2019-10-11,363.04998779296875
2020-03-17,365.4100036621094
2020-06-04,366.04998779296875
2019-10-14,358.32000732421875
2020-03-20,358.3999938964844
2018-11-06,354.1099853515625
2019-06-18,358.80999755859375
2019-05-17,357.7799987792969
2019-04-15,359.04998779296875
2019-03-14,336.9200134277344
2019-01-09,341.6099853515625
2018-08-02,348.42999267578125
2018-10-05,355.0400085449219
2019-08-21,360.6600036621094
2019-10-17,362.9200134277344
2020-03-23,368.7699890136719
2020-06-10,360.4800109863281
2019-02-25,367.0
2020-01-07,358.94000244140625
2020-03-26,366.25
2019-10-23,360.0799865722656
