Dates,ILMN
2019-02-21,367.4599914550781
2018-12-19,369.1499938964844
2018-07-12,367.17999267578125
2018-09-14,363.5899963378906
2018-08-13,357.9800109863281
2018-10-16,334.0
2019-07-31,329.0199890136719
2019-05-28,324.9599914550781
2019-04-26,321.5799865722656
2020-04-28,304.760009765625
2019-11-25,316.54998779296875
2020-02-12,320.4100036621094
2020-05-01,316.4800109863281
2020-05-04,326.5899963378906
2019-06-12,329.0199890136719
2019-04-09,324.0
2019-03-08,314.80999755859375
2019-02-04,311.7099914550781
2018-07-27,310.5799865722656
2018-08-28,292.82000732421875
2019-01-03,290.739990234375
2019-08-15,301.57000732421875
2018-10-31,292.80999755859375
2019-09-16,308.29998779296875
2020-02-18,311.8599853515625
2020-05-07,317.19000244140625
2018-08-17,329.3500061035156
2019-12-04,322.6000061035156
2020-02-21,325.0
2018-12-17,341.29998779296875
2019-08-30,339.6099853515625
2018-11-15,324.5
2019-07-29,312.6099853515625
2019-06-27,312.5
2019-04-24,306.6400146484375
2018-07-10,317.9599914550781
2018-09-12,320.29998779296875
2019-02-19,298.19000244140625
2019-01-18,304.489990234375
2020-02-24,306.739990234375
2020-05-13,314.239990234375
2019-12-10,314.8699951171875
2020-02-27,321.79998779296875
2019-12-13,332.0
2020-05-19,337.010009765625
2019-03-06,343.57000732421875
2018-11-30,349.94000244140625
2019-08-13,327.5
2019-07-12,331.0400085449219
2019-06-10,321.5
2019-05-09,327.79998779296875
2018-07-25,334.1300048828125
2018-09-27,339.4200134277344
2018-10-29,331.0
2019-10-16,327.79998779296875
2019-12-16,313.8599853515625
2020-03-04,314.3999938964844
2020-05-22,302.82000732421875
2019-10-01,292.4599914550781
2019-12-19,276.07000732421875
2018-09-10,273.8699951171875
2019-05-24,287.7799987792969
2018-08-09,303.260009765625
2019-04-22,300.8999938964844
2019-03-21,294.7099914550781
2019-01-16,298.69000244140625
2019-08-28,290.30999755859375
2018-11-13,301.8399963378906
2018-10-12,292.0299987792969
2019-06-25,296.20001220703125
2020-03-10,304.4200134277344
2020-05-28,307.45001220703125
2019-10-07,303.739990234375
2020-03-13,300.0
2019-10-10,305.989990234375
2020-03-16,306.260009765625
2020-06-03,313.8500061035156
2018-11-28,311.6400146484375
2018-09-25,303.5299987792969
2018-07-23,303.3900146484375
2018-08-24,300.9599914550781
2019-07-10,293.4800109863281
2019-05-07,289.0400085449219
2019-04-05,276.1300048828125
2019-03-04,273.0299987792969
2019-01-31,280.1099853515625
2019-09-12,283.4100036621094
2019-12-31,280.92999267578125
2020-03-19,280.239990234375
2020-01-03,282.0
2020-06-09,275.510009765625
2019-02-15,285.3900146484375
2019-01-14,287.7900085449219
2018-07-06,293.6600036621094
2018-08-07,292.3399963378906
2018-10-10,296.55999755859375
2018-12-13,299.6199951171875
2019-08-26,303.1700134277344
2019-07-25,302.2200012207031
2019-05-22,297.55999755859375
2019-03-19,302.82000732421875
2020-01-06,304.6300048828125
2020-03-25,300.0
2020-06-12,309.2699890136719
2019-10-22,313.92999267578125
2020-01-09,321.239990234375
2020-06-15,308.5199890136719
2019-10-25,304.6000061035156
2020-03-31,298.4100036621094
2020-06-18,289.20001220703125
2019-04-03,295.3900146484375
2018-08-22,302.0
2018-10-25,306.5
2019-01-29,308.05999755859375
2018-12-28,310.010009765625
2018-11-26,309.7799987792969
2019-08-09,307.3599853515625
2019-07-08,310.9200134277344
2019-06-06,313.7300109863281
2019-09-10,319.0799865722656
2020-01-15,308.0
2020-04-03,305.9700012207031
2019-10-31,306.92999267578125
2020-04-06,303.0
2020-06-24,308.2699890136719
2018-11-09,314.45001220703125
2019-07-23,315.0
2019-06-21,318.8599853515625
2019-05-20,318.0299987792969
2019-04-18,317.3599853515625
2018-09-06,322.1300048828125
2018-10-08,320.9200134277344
2019-02-13,317.010009765625
2018-12-11,325.0
2019-09-25,331.8599853515625
2020-01-21,338.6199951171875
2020-04-09,336.1000061035156
2019-11-06,330.92999267578125
2020-01-24,321.7699890136719
2020-01-27,318.5799865722656
2020-04-15,315.4200134277344
2018-12-26,321.9599914550781
2019-08-07,314.1199951171875
2019-06-04,315.0
2018-09-21,313.739990234375
2018-07-19,312.489990234375
2018-08-20,311.7699890136719
2018-10-23,309.2200012207031
2019-05-03,315.739990234375
2019-04-01,318.07000732421875
2019-02-28,321.45001220703125
2019-11-12,318.5899963378906
2020-01-30,318.32000732421875
2019-11-15,315.32000732421875
2020-04-21,307.95001220703125
2019-04-16,303.25
2019-03-15,301.95001220703125
2019-02-11,307.4100036621094
2019-01-10,307.1000061035156
2019-08-22,304.6199951171875
2018-11-07,304.1700134277344
2018-08-03,304.44000244140625
2018-09-04,310.0
2019-06-19,311.6400146484375
2019-09-23,312.82000732421875
2019-11-18,310.4200134277344
2020-02-05,309.260009765625
2020-04-24,308.0299987792969
2019-03-29,306.8800048828125
2019-11-21,307.20001220703125
2020-04-27,315.55999755859375
2020-02-11,318.17999267578125
2020-04-30,321.0400085449219
2019-05-01,335.0299987792969
2019-02-26,340.25
2019-01-25,334.5299987792969
2018-12-24,340.0
2019-09-06,341.29998779296875
2018-07-17,344.9200134277344
2018-09-19,353.7200012207031
2019-08-05,346.4800109863281
2019-10-08,355.32000732421875
2019-12-11,356.8999938964844
2019-11-27,361.6000061035156
2020-02-14,358.2099914550781
2020-05-06,358.1499938964844
2019-01-08,358.94000244140625
2018-12-07,357.239990234375
2019-08-20,371.2900085449219
2018-11-05,372.0
2019-07-19,372.1499938964844
2018-10-04,378.8299865722656
2019-06-17,377.5899963378906
2019-05-16,372.6499938964844
2018-08-01,376.5
2019-03-13,371.30999755859375
2019-12-03,310.25
2020-02-20,305.1700134277344
2019-12-06,303.1000061035156
2020-05-12,302.29998779296875
2019-12-09,303.0
2020-02-26,297.7900085449219
2020-05-15,294.55999755859375
2019-03-28,300.0
2018-09-17,304.0
2018-08-16,304.7300109863281
2018-10-19,300.0
2019-04-29,301.3399963378906
2019-01-23,298.8599853515625
2019-09-04,300.760009765625
2018-11-20,300.0
2019-07-02,301.0
2019-05-31,292.75
2019-12-12,291.3399963378906
2020-05-18,290.07000732421875
2019-09-27,293.0899963378906
2020-03-03,298.5400085449219
2020-05-21,292.0899963378906
2019-05-14,289.5299987792969
2018-08-31,288.3599853515625
2018-07-30,286.80999755859375
2018-10-02,288.1700134277344
2019-04-12,290.0
2019-03-11,288.6499938964844
2019-02-07,285.5400085449219
2019-07-17,290.2699890136719
2019-09-19,288.94000244140625
2019-10-21,281.92999267578125
2019-12-18,284.55999755859375
2020-03-06,283.4100036621094
2019-10-03,285.69000244140625
2020-03-09,285.4200134277344
2020-05-27,279.8800048828125
2019-12-24,274.0
2020-03-12,274.6199951171875
2018-12-20,271.260009765625
2019-08-01,271.5
2018-08-14,264.55999755859375
2018-07-13,278.3900146484375
2018-10-17,292.20001220703125
2019-05-29,297.8599853515625
2019-03-26,299.19000244140625
2019-02-22,301.1700134277344
2019-10-04,298.69000244140625
2019-11-05,301.20001220703125
2019-12-27,303.4700012207031
2020-06-02,307.7300109863281
2019-12-30,307.04998779296875
2020-03-18,295.7200012207031
2020-06-05,299.8800048828125
2019-07-15,301.6199951171875
2018-12-03,300.82000732421875
2019-06-13,304.2200012207031
2019-01-04,294.8999938964844
2018-08-29,288.0
2019-02-05,296.5799865722656
2018-11-01,300.67999267578125
2019-08-16,297.6600036621094
2019-04-10,291.4200134277344
2019-09-17,296.79998779296875
2019-10-15,302.3399963378906
2020-01-02,302.6199951171875
2020-06-08,309.9700012207031
2019-10-18,311.9800109863281
2020-03-24,311.8399963378906
2020-06-11,311.260009765625
2020-01-08,309.75
2019-04-25,314.3800048828125
2019-07-30,309.7699890136719
2019-02-20,313.3699951171875
2018-07-11,298.8500061035156
2018-09-13,292.92999267578125
2018-10-15,303.0
2019-06-28,301.5799865722656
2018-12-18,296.3399963378906
2018-11-16,297.2799987792969
2019-10-02,302.9700012207031
2020-03-27,305.05999755859375
2020-01-10,300.8999938964844
2019-10-24,299.3500061035156
2020-03-30,293.0
2020-06-17,293.0199890136719
2020-01-14,295.8699951171875
2020-04-02,295.2900085449219
2019-01-02,299.55999755859375
2019-08-14,301.04998779296875
2018-10-30,305.8999938964844
2019-06-11,307.30999755859375
2019-05-10,308.6099853515625
2019-04-08,313.94000244140625
2018-08-27,313.8599853515625
2018-07-26,315.5199890136719
2018-09-28,317.0
2019-03-07,319.82000732421875
2019-10-30,320.0
2020-01-17,320.3299865722656
2020-06-23,317.5199890136719
2020-04-08,321.69000244140625
2020-06-26,320.0
2019-03-22,321.0
2019-01-17,326.19000244140625
2019-08-29,326.010009765625
2018-11-14,326.0
2019-06-26,320.8900146484375
2018-09-11,322.6199951171875
2018-07-09,327.3500061035156
2018-08-10,328.0
2019-04-23,323.5400085449219
2019-09-30,325.2300109863281
2020-01-23,326.75
2019-11-08,329.7200012207031
2020-04-14,330.4100036621094
2019-11-11,335.510009765625
2020-01-29,332.5299987792969
2020-04-17,332.25
2018-07-24,328.5799865722656
2018-09-26,329.04998779296875
2019-05-08,322.489990234375
2019-03-05,320.9700012207031
2019-02-01,328.2099914550781
2018-12-31,328.32000732421875
2018-11-29,334.989990234375
2019-08-12,336.6099853515625
2019-07-11,335.9100036621094
2019-09-13,324.0799865722656
2019-11-14,320.0
2020-04-20,323.42999267578125
2020-02-04,327.7300109863281
2020-04-23,323.2200012207031
2018-12-14,328.760009765625
2019-08-27,330.32000732421875
2018-08-08,327.7200012207031
2018-10-11,314.6199951171875
2018-11-12,315.4599914550781
2019-07-26,315.0
2019-06-24,297.5
2019-05-23,296.239990234375
2019-03-20,293.1000061035156
2019-01-15,297.7799987792969
2019-11-20,300.2799987792969
2020-02-07,302.75
2020-02-10,301.0
2020-04-29,294.3599853515625
2019-11-26,296.8999938964844
2020-02-13,297.6300048828125
2019-01-30,292.6400146484375
2018-08-23,292.9200134277344
2018-09-24,299.0
2018-11-27,301.67999267578125
2018-10-26,304.0
2019-07-09,300.0
2019-06-07,288.3399963378906
2019-05-06,282.6499938964844
2019-04-04,271.9599914550781
2019-09-11,268.489990234375
2019-11-29,253.74000549316406
2020-05-05,268.0199890136719
2019-12-02,277.3999938964844
2020-02-19,276.0
2020-05-08,273.95001220703125
2019-05-21,265.9599914550781
2019-03-18,257.6400146484375
2018-09-07,266.79998779296875
2018-08-06,261.42999267578125
2018-10-09,229.8300018310547
2019-02-14,232.52999877929688
2018-12-12,210.3000030517578
2019-07-24,214.88999938964844
2019-09-26,214.4199981689453
2019-10-28,208.14999389648438
2019-12-05,232.24000549316406
2020-05-11,239.63999938964844
2019-07-03,247.58999633789062
2020-02-25,251.13999938964844
2020-05-14,252.1199951171875
2020-02-28,264.5199890136719
2019-08-08,266.7900085449219
2019-06-05,271.3500061035156
2018-07-20,265.9200134277344
2018-08-21,254.39999389648438
2018-10-24,270.3500061035156
2019-04-02,271.42999267578125
2019-03-01,284.6300048828125
2019-01-28,281.6199951171875
2018-12-27,281.55999755859375
2019-09-09,281.94000244140625
2020-03-02,292.5400085449219
2020-05-20,290.3299865722656
2019-12-17,300.6400146484375
2020-03-05,309.57000732421875
2019-02-12,312.6700134277344
2019-01-11,311.0
2018-12-10,313.739990234375
2019-08-23,311.42999267578125
2018-11-08,308.739990234375
2019-07-22,312.92999267578125
2019-06-20,315.07000732421875
2018-09-05,319.9100036621094
2019-04-17,316.2099914550781
2019-09-24,317.1600036621094
2019-12-20,305.20001220703125
2020-05-26,310.3699951171875
2019-04-30,311.7099914550781
2019-12-23,317.1199951171875
2020-03-11,317.3299865722656
2020-05-29,309.1099853515625
2019-12-26,319.8599853515625
2020-06-01,322.69000244140625
2019-05-02,323.489990234375
2019-02-27,323.1199951171875
2018-11-23,338.57000732421875
2019-08-06,342.3399963378906
2018-07-18,344.92999267578125
2018-09-20,355.57000732421875
2018-10-22,349.4200134277344
2019-07-05,357.29998779296875
2019-06-03,354.4200134277344
2019-10-09,362.3500061035156
2019-10-11,372.0
2020-03-17,361.1400146484375
2020-06-04,364.3999938964844
2019-10-14,366.04998779296875
2020-03-20,355.2900085449219
2018-11-06,357.17999267578125
2019-06-18,350.94000244140625
2019-05-17,357.6000061035156
2019-04-15,362.2099914550781
2019-03-14,354.8299865722656
2019-01-09,340.42999267578125
2018-08-02,336.3999938964844
2018-10-05,354.92999267578125
2019-08-21,358.17999267578125
2019-10-17,359.8500061035156
2020-03-23,365.4700012207031
2020-06-10,369.54998779296875
2019-02-25,361.0
2020-01-07,367.260009765625
2020-03-26,358.4100036621094
2019-10-23,365.0
