Dates,DUK
2019-04-01,89.4800033569336
2019-02-28,89.26000213623047
2019-11-12,87.80000305175781
2020-01-30,86.83000183105469
2019-11-15,87.98999786376953
2020-04-21,88.05000305175781
2019-04-16,87.01000213623047
2019-03-15,86.79000091552734
2019-02-11,86.23999786376953
2019-01-10,87.19999694824219
2019-08-22,86.95999908447266
2018-11-07,87.08000183105469
2018-08-03,87.80999755859375
2018-09-04,88.9000015258789
2019-06-19,88.80999755859375
2019-09-23,87.12000274658203
2019-11-18,85.80999755859375
2020-02-05,85.52999877929688
2020-04-24,85.61000061035156
2019-03-29,86.0199966430664
2019-11-21,85.9000015258789
2020-04-27,87.22000122070312
2020-02-11,87.70999908447266
2020-04-30,87.04000091552734
2019-05-01,86.29000091552734
2019-02-26,85.63999938964844
2019-01-25,86.6500015258789
2018-12-24,86.7699966430664
2019-09-06,87.87000274658203
2018-07-17,87.94999694824219
2018-09-19,87.23999786376953
2019-08-05,87.6500015258789
2019-10-08,88.58000183105469
2019-12-11,89.52999877929688
2019-11-27,89.91000366210938
2020-02-14,90.12000274658203
2020-05-06,87.9800033569336
2019-01-08,88.55000305175781
2018-12-07,88.23999786376953
2019-08-20,88.01000213623047
2018-11-05,89.13999938964844
2019-07-19,90.0999984741211
2018-10-04,89.68000030517578
2019-06-17,89.66000366210938
2019-05-16,89.4000015258789
2018-08-01,89.62999725341797
2019-03-13,89.44999694824219
2019-12-03,88.69999694824219
2020-02-20,89.37999725341797
2019-12-06,89.02999877929688
2020-05-12,89.13999938964844
2019-12-09,89.79000091552734
2020-02-26,88.44999694824219
2020-05-15,88.1500015258789
2019-03-28,87.68000030517578
2018-09-17,87.18000030517578
2018-08-16,86.48999786376953
2018-10-19,86.91000366210938
2019-04-29,87.79000091552734
2019-01-23,87.73999786376953
2019-09-04,86.72000122070312
2018-11-20,87.5
2019-07-02,88.12000274658203
2019-05-31,86.95999908447266
2019-12-12,88.91999816894531
2020-05-18,88.83999633789062
2019-09-27,89.30999755859375
2020-03-03,89.75
2020-05-21,89.5
2019-05-14,89.81999969482422
2018-08-31,88.80999755859375
2018-07-30,89.27999877929688
2018-10-02,89.7699966430664
2019-04-12,90.66999816894531
2019-03-11,91.18000030517578
2019-02-07,91.23999786376953
2019-07-17,91.31999969482422
