Dates,DUK
2019-09-10,91.66999816894531
2020-01-15,91.12999725341797
2020-04-03,91.66999816894531
2019-10-31,91.62999725341797
2020-04-06,90.9000015258789
2020-06-24,90.08999633789062
2018-11-09,89.83000183105469
2019-07-23,89.5999984741211
2019-06-21,89.19000244140625
2019-05-20,89.52999877929688
2019-04-18,90.62000274658203
2018-09-06,90.62000274658203
2018-10-08,90.4800033569336
2019-02-13,91.08000183105469
2018-12-11,90.45999908447266
2019-09-25,90.47000122070312
2020-01-21,90.73999786376953
2020-04-09,90.6500015258789
2019-11-06,89.72000122070312
2020-01-24,89.6500015258789
2020-01-27,89.55999755859375
2020-04-15,89.30999755859375
2018-12-26,89.9800033569336
2019-08-07,90.66000366210938
2019-06-04,91.33000183105469
2018-09-21,90.29000091552734
2018-07-19,91.22000122070312
2018-08-20,91.05999755859375
2018-10-23,90.80999755859375
2019-05-03,90.44999694824219
2019-04-01,90.41999816894531
2019-02-28,89.63999938964844
2019-11-12,89.30000305175781
2020-01-30,88.68000030517578
2019-11-15,88.06999969482422
2020-04-21,88.16000366210938
2019-04-16,87.62000274658203
2019-03-15,87.55999755859375
2019-02-11,86.70999908447266
2019-01-10,87.44000244140625
2019-08-22,87.5999984741211
2018-11-07,88.02999877929688
2018-08-03,88.0
2018-09-04,88.98999786376953
2019-06-19,89.44999694824219
2019-09-23,88.8499984741211
2019-11-18,87.58000183105469
2020-02-05,86.27999877929688
2020-04-24,86.08999633789062
2019-03-29,86.13999938964844
2019-11-21,86.16000366210938
2020-04-27,87.66999816894531
2020-02-11,88.0
2020-04-30,88.5999984741211
2019-05-01,86.97000122070312
2019-02-26,86.48999786376953
2019-01-25,86.87000274658203
2018-12-24,87.44000244140625
2019-09-06,88.16999816894531
2018-07-17,88.58999633789062
2018-09-19,88.5
2019-08-05,88.12000274658203
2019-10-08,88.83999633789062
2019-12-11,89.5999984741211
2019-11-27,90.12999725341797
2020-02-14,90.68000030517578
2020-05-06,89.94000244140625
2019-01-08,88.72000122070312
2018-12-07,89.13999938964844
2019-08-20,88.23999786376953
2018-11-05,89.44999694824219
2019-07-19,90.5999984741211
2018-10-04,89.7699966430664
2019-06-17,90.05999755859375
2019-05-16,90.2699966430664
2018-08-01,90.13999938964844
2019-03-13,90.02999877929688
2019-12-03,89.58999633789062
2020-02-20,89.52999877929688
2019-12-06,89.52999877929688
2020-05-12,89.69000244140625
2019-12-09,89.8499984741211
2020-02-26,89.81999969482422
2020-05-15,88.69000244140625
2019-03-28,88.23999786376953
2018-09-17,87.9800033569336
2018-08-16,87.38999938964844
2018-10-19,87.08000183105469
2019-04-29,87.87999725341797
2019-01-23,88.18000030517578
2019-09-04,87.83000183105469
2018-11-20,88.0199966430664
2019-07-02,88.7300033569336
2019-05-31,88.8499984741211
2019-12-12,89.43000030517578
2020-05-18,89.5
2019-09-27,89.5199966430664
2020-03-03,90.18000030517578
2020-05-21,90.0
2019-05-14,90.02999877929688
2018-08-31,90.55999755859375
2018-07-30,89.58000183105469
2018-10-02,90.13999938964844
2019-04-12,91.12000274658203
2019-03-11,91.54000091552734
2019-02-07,91.29000091552734
2019-07-17,92.11000061035156
2019-09-19,91.66999816894531
2019-10-21,91.38999938964844
2019-12-18,92.83999633789062
2020-03-06,93.1500015258789
2019-10-03,92.80000305175781
2020-03-09,93.3499984741211
2020-05-27,93.72000122070312
2019-12-24,94.18000030517578
2020-03-12,93.8499984741211
2018-12-20,94.29000091552734
2019-08-01,93.83999633789062
2018-08-14,94.54000091552734
2018-07-13,94.54000091552734
2018-10-17,95.69999694824219
2019-05-29,95.0
2019-03-26,93.9800033569336
2019-02-22,94.19999694824219
2019-10-04,94.68000030517578
2019-11-05,94.55999755859375
2019-12-27,95.44000244140625
2020-06-02,95.72000122070312
2019-12-30,96.80000305175781
2020-03-18,96.62999725341797
2020-06-05,96.61000061035156
2019-07-15,96.45999908447266
2018-12-03,96.48999786376953
2019-06-13,96.19999694824219
2019-01-04,96.3499984741211
2018-08-29,95.61000061035156
2019-02-05,97.37000274658203
2018-11-01,97.25
2019-08-16,97.05999755859375
2019-04-10,96.55999755859375
2019-09-17,96.45999908447266
2019-10-15,96.5999984741211
2020-01-02,96.16000366210938
2020-06-08,95.47000122070312
2019-10-18,95.1500015258789
2020-03-24,95.61000061035156
2020-06-11,95.58999633789062
2020-01-08,95.4000015258789
2019-04-25,95.61000061035156
2019-07-30,96.18000030517578
2019-02-20,96.5
2018-07-11,96.36000061035156
2018-09-13,95.25
2018-10-15,93.94000244140625
2019-06-28,94.37000274658203
2018-12-18,94.44000244140625
2018-11-16,94.55000305175781
2019-10-02,94.41999816894531
2020-03-27,93.58000183105469
2020-01-10,93.69000244140625
2019-10-24,93.30000305175781
2020-03-30,91.77999877929688
2020-06-17,90.0
2020-01-14,88.11000061035156
2020-04-02,88.69000244140625
2019-01-02,88.81999969482422
2019-08-14,88.72000122070312
2018-10-30,89.72000122070312
2019-06-11,87.45999908447266
2019-05-10,87.61000061035156
2019-04-08,87.55999755859375
2018-08-27,87.33999633789062
2018-07-26,87.66999816894531
2018-09-28,88.41999816894531
2019-03-07,88.77999877929688
2019-10-30,88.93000030517578
2020-01-17,88.16999816894531
2020-06-23,87.94000244140625
2020-04-08,89.12000274658203
2020-06-26,89.33999633789062
2019-03-22,89.94000244140625
2019-01-17,89.86000061035156
2019-08-29,89.44999694824219
2018-11-14,89.36000061035156
2019-06-26,89.79000091552734
2018-09-11,90.43000030517578
2018-07-09,90.79000091552734
2018-08-10,91.5
2019-04-23,90.9000015258789
2019-09-30,90.75
2020-01-23,90.91000366210938
2019-11-08,90.87999725341797
2020-04-14,90.51000213623047
2019-11-11,90.52999877929688
2020-01-29,90.98999786376953
2020-04-17,91.04000091552734
2018-07-24,91.23999786376953
2018-09-26,91.77999877929688
2019-05-08,91.06999969482422
2019-03-05,91.04000091552734
2019-02-01,90.88999938964844
2018-12-31,90.87000274658203
2018-11-29,90.77999877929688
2019-08-12,91.2300033569336
2019-07-11,91.55000305175781
2019-09-13,91.44000244140625
2019-11-14,92.58000183105469
2020-04-20,93.41999816894531
2020-02-04,93.91999816894531
2020-04-23,94.86000061035156
2018-12-14,95.5999984741211
2019-08-27,96.16000366210938
2018-08-08,96.61000061035156
2018-10-11,96.66000366210938
2018-11-12,97.08999633789062
2019-07-26,97.08999633789062
2019-06-24,97.55000305175781
2019-05-23,98.05000305175781
2019-03-20,97.87999725341797
2019-01-15,98.0199966430664
2019-11-20,97.36000061035156
2020-02-07,97.38999938964844
2020-02-10,97.29000091552734
2020-04-29,96.41000366210938
2019-11-26,97.23999786376953
2020-02-13,98.23999786376953
2019-01-30,100.38999938964844
2018-08-23,101.7699966430664
2018-09-24,102.44000244140625
2018-11-27,102.37999725341797
2018-10-26,101.83999633789062
2019-07-09,102.98999786376953
2019-06-07,103.79000091552734
2019-05-06,102.68000030517578
2019-04-04,100.48999786376953
2019-09-11,99.30000305175781
2019-11-29,93.30000305175781
2020-05-05,96.94000244140625
2019-12-02,98.70999908447266
2020-02-19,101.69000244140625
2020-05-08,101.48999786376953
2019-05-21,99.5
2019-03-18,96.69999694824219
2018-09-07,96.62000274658203
2018-08-06,93.16999816894531
2018-10-09,86.36000061035156
2019-02-14,85.86000061035156
2018-12-12,84.6500015258789
2019-07-24,86.55000305175781
2019-09-26,82.9800033569336
2019-10-28,79.16999816894531
2019-12-05,76.0
2020-05-11,67.93000030517578
2019-07-03,71.91000366210938
2020-02-25,78.55000305175781
2020-05-14,81.93000030517578
2020-02-28,83.69000244140625
2019-08-08,83.94000244140625
2019-06-05,83.95999908447266
2018-07-20,79.75
2018-08-21,79.95999908447266
2018-10-24,79.33999633789062
2019-04-02,81.9800033569336
2019-03-01,83.69000244140625
2019-01-28,86.58000183105469
2018-12-27,93.0
2019-09-09,90.02999877929688
2020-03-02,90.87999725341797
2020-05-20,89.44999694824219
2019-12-17,88.58999633789062
2020-03-05,90.58999633789062
2019-02-12,89.4800033569336
2019-01-11,86.44999694824219
2018-12-10,88.4000015258789
2019-08-23,88.18000030517578
2018-11-08,86.16999816894531
2019-07-22,87.68000030517578
2019-06-20,89.13999938964844
2018-09-05,88.75
2019-04-17,86.41000366210938
2019-09-24,83.94999694824219
2019-12-20,82.94999694824219
2020-05-26,83.88999938964844
2019-04-30,83.37000274658203
2019-12-23,81.44999694824219
2020-03-11,82.06999969482422
2020-05-29,82.2699966430664
2019-12-26,83.66000366210938
2020-06-01,82.0999984741211
2019-05-02,82.38999938964844
2019-02-27,81.79000091552734
2018-11-23,85.44000244140625
2019-08-06,84.37999725341797
2018-07-18,84.08999633789062
2018-09-20,83.7699966430664
2018-10-22,83.31999969482422
2019-07-05,84.66999816894531
2019-06-03,84.19999694824219
2019-10-09,86.0999984741211
2019-10-11,86.37000274658203
2020-03-17,87.58000183105469
2020-06-04,88.0999984741211
2019-10-14,89.6500015258789
2020-03-20,89.37999725341797
2018-11-06,91.55999755859375
2019-06-18,92.19999694824219
2019-05-17,91.06999969482422
2019-04-15,90.94999694824219
2019-03-14,89.05000305175781
2019-01-09,88.98999786376953
2018-08-02,87.41999816894531
2018-10-05,89.4800033569336
2019-08-21,87.36000061035156
2019-10-17,86.37999725341797
2020-03-23,86.93000030517578
2020-06-10,83.55000305175781
2019-02-25,83.5
2020-01-07,81.33999633789062
2020-03-26,80.2300033569336
2019-10-23,79.91999816894531
