Dates,DUK
2020-01-15,90.9000015258789
2020-04-03,90.69999694824219
2019-10-31,91.58999633789062
2020-04-06,90.68000030517578
2020-06-24,89.2300033569336
2018-11-09,89.75
2019-07-23,89.5999984741211
2019-06-21,89.0
2019-05-20,89.02999877929688
2019-04-18,89.48999786376953
2018-09-06,90.5
2018-10-08,90.05999755859375
2019-02-13,90.48999786376953
2018-12-11,90.04000091552734
2019-09-25,89.69999694824219
2020-01-21,90.5
2020-04-09,90.13999938964844
2019-11-06,89.12999725341797
2020-01-24,89.31999969482422
2020-01-27,89.01000213623047
2020-04-15,88.81999969482422
2018-12-26,89.27999877929688
2019-08-07,89.41999816894531
2019-06-04,90.69999694824219
2018-09-21,89.91000366210938
2018-07-19,89.69000244140625
2018-08-20,90.68000030517578
2018-10-23,90.44000244140625
2019-05-03,90.16999816894531
2019-04-01,90.18000030517578
2019-02-28,89.5
2019-11-12,89.1500015258789
2020-01-30,88.68000030517578
2019-11-15,86.62000274658203
2020-04-21,87.69999694824219
2019-04-16,87.31999969482422
2019-03-15,87.20999908447266
2019-02-11,85.91999816894531
2019-01-10,85.69999694824219
2019-08-22,87.30999755859375
2018-11-07,87.19000244140625
2018-08-03,87.37999725341797
2018-09-04,88.12000274658203
2019-06-19,88.9000015258789
2019-09-23,88.80999755859375
2019-11-18,87.4000015258789
2020-02-05,85.88999938964844
2020-04-24,85.55000305175781
2019-03-29,86.04000091552734
2019-11-21,85.9800033569336
2020-04-27,86.16000366210938
2020-02-11,87.31999969482422
2020-04-30,87.95999908447266
2019-05-01,86.93000030517578
2019-02-26,86.04000091552734
2019-01-25,86.12000274658203
2018-12-24,86.94999694824219
2019-09-06,86.77999877929688
2018-07-17,88.08000183105469
2018-09-19,88.36000061035156
2019-08-05,86.9000015258789
2019-10-08,88.13999938964844
2019-12-11,88.63999938964844
2019-11-27,89.62000274658203
2020-02-14,89.91000366210938
2020-05-06,89.83999633789062
2019-01-08,88.06999969482422
2018-12-07,88.48999786376953
2019-08-20,88.01000213623047
2018-11-05,88.16999816894531
2019-07-19,89.19999694824219
2018-10-04,89.41999816894531
2019-06-17,89.9000015258789
2019-05-16,90.25
2018-08-01,89.80000305175781
2019-03-13,89.48999786376953
2019-12-03,89.58999633789062
2020-02-20,88.80999755859375
2019-12-06,89.11000061035156
2020-05-12,89.33999633789062
2019-12-09,89.20999908447266
2020-02-26,89.63999938964844
2020-05-15,88.5999984741211
2019-03-28,88.18000030517578
2018-09-17,87.94999694824219
2018-08-16,86.9000015258789
2018-10-19,86.5
2019-04-29,87.2300033569336
2019-01-23,87.61000061035156
2019-09-04,87.62000274658203
2018-11-20,86.80000305175781
2019-07-02,87.83999633789062
2019-05-31,88.4800033569336
2019-12-12,87.30000305175781
2020-05-18,88.91000366210938
2019-09-27,88.41999816894531
2020-03-03,89.48999786376953
2020-05-21,89.94999694824219
2019-05-14,89.63999938964844
2018-08-31,90.16000366210938
2018-07-30,87.69000244140625
2018-10-02,89.4000015258789
2019-04-12,89.69999694824219
2019-03-11,91.02999877929688
2019-02-07,90.47000122070312
2019-07-17,91.29000091552734
2019-09-19,91.44999694824219
2019-10-21,90.93000030517578
2019-12-18,91.7699966430664
2020-03-06,92.41000366210938
2019-10-03,92.76000213623047
2020-03-09,93.0
2020-05-27,92.5
2019-12-24,93.9000015258789
2020-03-12,93.5
2018-12-20,93.62999725341797
2019-08-01,93.55999755859375
2018-08-14,93.26000213623047
2018-07-13,93.55000305175781
2018-10-17,95.16000366210938
2019-05-29,94.48999786376953
2019-03-26,93.83000183105469
2019-02-22,93.33000183105469
2019-10-04,94.29000091552734
2019-11-05,94.55000305175781
2019-12-27,95.20999908447266
2020-06-02,95.29000091552734
2019-12-30,95.66000366210938
2020-03-18,96.18000030517578
2020-06-05,96.01000213623047
2019-07-15,96.29000091552734
2018-12-03,96.25
2019-06-13,95.56999969482422
2019-01-04,96.20999908447266
2018-08-29,95.0
2019-02-05,95.45999908447266
2018-11-01,96.75
2019-08-16,96.95999908447266
2019-04-10,96.27999877929688
2019-09-17,95.87000274658203
2019-10-15,96.29000091552734
2020-01-02,96.16000366210938
2020-06-08,95.13999938964844
2019-10-18,94.7300033569336
2020-03-24,95.11000061035156
2020-06-11,94.94999694824219
2020-01-08,95.16000366210938
2019-04-25,95.5
2019-07-30,95.52999877929688
2019-02-20,96.05000305175781
2018-07-11,96.2699966430664
2018-09-13,95.02999877929688
2018-10-15,93.79000091552734
2019-06-28,93.6500015258789
2018-12-18,93.9000015258789
2018-11-16,94.30000305175781
2019-10-02,94.33999633789062
2020-03-27,93.04000091552734
2020-01-10,93.19999694824219
2019-10-24,93.0
2020-03-30,91.69999694824219
2020-06-17,89.9800033569336
2020-01-14,87.80000305175781
2020-04-02,88.0
2019-01-02,87.69999694824219
2019-08-14,88.63999938964844
2018-10-30,88.9000015258789
2019-06-11,87.04000091552734
2019-05-10,86.9800033569336
2019-04-08,87.54000091552734
2018-08-27,87.25
2018-07-26,87.19999694824219
2018-09-28,87.4800033569336
2019-03-07,88.12999725341797
2019-10-30,88.80000305175781
2020-01-17,87.87000274658203
2020-06-23,87.5
2020-04-08,87.8499984741211
2020-06-26,88.86000061035156
2019-03-22,89.20999908447266
2019-01-17,89.83000183105469
2019-08-29,89.25
2018-11-14,89.18000030517578
2019-06-26,88.9800033569336
2018-09-11,89.31999969482422
2018-07-09,90.75
2018-08-10,90.4000015258789
2019-04-23,90.69999694824219
2019-09-30,90.52999877929688
2020-01-23,90.22000122070312
2019-11-08,90.62000274658203
2020-04-14,90.11000061035156
2019-11-11,90.0
2020-01-29,90.45999908447266
2020-04-17,90.5999984741211
2018-07-24,90.88999938964844
2018-09-26,91.27999877929688
2019-05-08,90.2300033569336
2019-03-05,90.4000015258789
2019-02-01,90.88999938964844
2018-12-31,90.45999908447266
2018-11-29,90.27999877929688
2019-08-12,90.87999725341797
2019-07-11,90.5
2019-09-13,91.16000366210938
2019-11-14,91.54000091552734
2020-04-20,92.7699966430664
2020-02-04,93.13999938964844
2020-04-23,94.0
2018-12-14,95.0
2019-08-27,95.27999877929688
2018-08-08,95.93000030517578
2018-10-11,96.12999725341797
2018-11-12,96.30000305175781
2019-07-26,96.3499984741211
2019-06-24,96.5199966430664
2019-05-23,97.37000274658203
2019-03-20,97.62999725341797
2019-01-15,97.55000305175781
2019-11-20,96.41999816894531
2020-02-07,97.01000213623047
2020-02-10,97.25
2020-04-29,96.36000061035156
2019-11-26,96.37000274658203
2020-02-13,96.9800033569336
2019-01-30,97.80999755859375
2018-08-23,100.16000366210938
2018-09-24,101.6500015258789
2018-11-27,102.22000122070312
2018-10-26,101.16999816894531
2019-07-09,101.33000183105469
2019-06-07,102.08000183105469
2019-05-06,102.51000213623047
2019-04-04,99.29000091552734
2019-09-11,98.08999633789062
2019-11-29,93.30000305175781
2020-05-05,91.6500015258789
2019-12-02,96.55999755859375
2020-02-19,96.69000244140625
2020-05-08,100.37000274658203
2019-05-21,97.44999694824219
2019-03-18,94.5
2018-09-07,95.63999938964844
2018-08-06,92.88999938964844
2018-10-09,85.51000213623047
2019-02-14,85.01000213623047
2018-12-12,79.30000305175781
2019-07-24,78.58000183105469
2019-09-26,81.01000213623047
2019-10-28,79.12000274658203
2019-12-05,75.8499984741211
2020-05-11,66.38999938964844
2019-07-03,67.01000213623047
2020-02-25,71.19000244140625
2020-05-14,75.18000030517578
2020-02-28,78.02999877929688
2019-08-08,81.3499984741211
2019-06-05,82.37000274658203
2018-07-20,77.91999816894531
2018-08-21,76.43000030517578
2018-10-24,78.33000183105469
2019-04-02,78.62000274658203
2019-03-01,83.5
2019-01-28,80.5
2018-12-27,86.5
2019-09-09,89.58999633789062
2020-03-02,89.33999633789062
2020-05-20,88.5
2019-12-17,88.0
2020-03-05,89.31999969482422
2019-02-12,89.05999755859375
2019-01-11,85.23999786376953
2018-12-10,86.75
2019-08-23,87.4800033569336
2018-11-08,85.47000122070312
2019-07-22,86.27999877929688
2019-06-20,88.12000274658203
2018-09-05,88.54000091552734
2019-04-17,86.0
2019-09-24,83.86000061035156
2019-12-20,82.7300033569336
2020-05-26,82.83000183105469
2019-04-30,83.18000030517578
2019-12-23,80.88999938964844
2020-03-11,81.48999786376953
2020-05-29,81.44999694824219
2019-12-26,82.48999786376953
2020-06-01,81.55000305175781
2019-05-02,80.0
2019-02-27,81.4800033569336
2018-11-23,82.69000244140625
2019-08-06,84.37999725341797
2018-07-18,83.94999694824219
2018-09-20,83.05999755859375
2018-10-22,82.19000244140625
2019-07-05,84.45999908447266
2019-06-03,84.12000274658203
2019-10-09,84.8499984741211
2019-10-11,85.54000091552734
2020-03-17,85.83999633789062
2020-06-04,87.81999969482422
2019-10-14,88.33000183105469
2020-03-20,88.80000305175781
2018-11-06,89.4000015258789
2019-06-18,89.45999908447266
2019-05-17,91.0
2019-04-15,90.41000366210938
2019-03-14,88.80000305175781
2019-01-09,88.93000030517578
2018-08-02,85.04000091552734
2018-10-05,89.0
2019-08-21,87.0
2019-10-17,85.66000366210938
2020-03-23,86.73999786376953
2020-06-10,82.31999969482422
2019-02-25,83.23999786376953
2020-01-07,81.08000183105469
2020-03-26,80.11000061035156
2019-10-23,79.3499984741211
