Dates,EURUSD=X
2018-06-19,1.1589365005493164
2018-06-20,1.1577022075653076
2018-06-25,1.1606987714767456
2018-06-24,1.1660583019256592
2018-06-21,1.1701792478561401
2018-06-26,1.164808750152588
2018-06-27,1.156243085861206
2018-06-28,1.15644371509552
2018-07-01,1.1678422689437866
2018-07-02,1.1640766859054565
2018-07-03,1.16593599319458
2018-07-16,1.1661807298660278
2018-09-18,1.169385552406311
2019-01-24,1.1751710176467896
2018-11-21,1.1757513284683228
2019-08-04,1.1730343103408813
2020-01-13,1.167569637298584
2020-04-01,1.16637122631073
2019-10-29,1.1678968667984009
2020-01-16,1.1710561513900757
2020-06-22,1.1657729148864746
2018-07-31,1.1646188497543335
2018-10-03,1.1654739379882812
2019-03-12,1.1741775274276733
2019-02-08,1.169864296913147
2019-01-07,1.168770432472229
2018-12-06,1.1739845275878906
2019-08-19,1.1644561290740967
2019-07-18,1.1663167476654053
2019-06-16,1.170864224433899
2019-05-15,1.168961763381958
2019-11-01,1.1663848161697388
2020-04-07,1.1585606336593628
2020-06-25,1.156136155128479
2020-06-16,1.155748724937439
2019-11-04,1.1603351831436157
2020-01-22,1.1610087156295776
2020-06-28,1.1528706550598145
2019-11-07,1.1395881175994873
2020-04-13,1.139847993850708
2019-07-01,1.1348161697387695
2019-05-30,1.134429931640625
2018-08-15,1.137229561805725
2018-09-16,1.1437852382659912
2018-10-18,1.1489102840423584
2019-04-28,1.15763521194458
2019-03-27,1.1586277484893799
2019-01-22,1.1542812585830688
2018-12-21,1.164442539215088
2018-11-19,1.1683471202850342
2020-01-28,1.1693034172058105
2020-04-16,1.1709327697753906
2019-11-13,1.1665889024734497
2020-01-31,1.1598505973815918
2020-04-19,1.16130530834198
2018-12-04,1.1588022708892822
2018-11-02,1.1634942293167114
2019-07-16,1.1623852252960205
2018-08-30,1.1558955907821655
2018-07-29,1.1593396663665771
2018-10-01,1.159595012664795
2019-05-13,1.1626555919647217
2019-04-11,1.1690436601638794
2019-02-06,1.162358283996582
2019-09-18,1.1669156551361084
2020-02-03,1.167883276939392
2020-04-22,1.1674060821533203
2019-11-19,1.1776067018508911
2020-02-06,1.1751019954681396
2019-11-22,1.1753228902816772
2019-03-25,1.1766090393066406
2019-02-21,1.1747153997421265
2018-12-19,1.1636837720870972
2018-07-12,1.160496711730957
2018-08-13,1.157755732536316
2018-10-16,1.155041217803955
2019-07-31,1.147736668586731
2019-05-28,1.1517553329467773
2019-09-01,1.1523923873901367
2019-10-03,1.1494648456573486
2020-04-28,1.1504037380218506
2019-11-25,1.1532163619995117
2020-02-12,1.1590440273284912
2019-09-10,1.1550945043563843
2019-11-28,1.1583324670791626
2020-05-04,1.15763521194458
2019-06-12,1.1500862836837769
2019-04-09,1.145514726638794
2019-03-08,1.1511188745498657
2019-02-04,1.1464734077453613
2018-08-28,1.1472625732421875
2019-01-03,1.1398738622665405
2019-08-15,1.1375141143798828
2018-10-31,1.1398738622665405
2019-07-14,1.1375141143798828
2019-09-16,1.1345844268798828
2020-02-18,1.1313880681991577
2020-05-07,1.1402769088745117
2019-12-04,1.1397050619125366
2020-02-21,1.140862226486206
2020-05-10,1.144099235534668
2018-12-17,1.1433275938034058
2018-11-15,1.1368545293807983
2019-07-29,1.1324771642684937
2019-06-27,1.1224100589752197
2019-05-26,1.1316057443618774
2019-04-24,1.1313625574111938
2018-07-10,1.13252854347229
2018-09-12,1.1412137746810913
2018-10-14,1.1454753875732422
2019-02-19,1.137268304824829
2020-02-24,1.1388872861862183
2020-05-13,1.1402637958526611
2019-12-10,1.1338896751403809
2020-02-27,1.1334270238876343
2019-09-25,1.129713773727417
2019-12-13,1.1366606950759888
2020-05-19,1.1392766237258911
2019-03-06,1.1341854333877563
2019-01-01,1.135589361190796
2018-11-30,1.1343655586242676
2019-08-13,1.1347260475158691
2018-10-29,1.137682318687439
2019-06-10,1.140380859375
2019-05-09,1.135499119758606
2018-08-26,1.1322848796844482
2018-07-25,1.137268304824829
2018-09-27,1.1363248825073242
2019-12-16,1.130671739578247
2020-03-04,1.1349965333938599
2019-10-01,1.1375658512115479
2019-12-19,1.138783574104309
2020-05-25,1.1457772254943848
2018-11-22,1.137203574180603
2018-07-08,1.1405109167099
2018-09-10,1.1413440704345703
2018-08-09,1.1363636255264282
2019-04-22,1.1430922746658325
2019-03-21,1.1438899040222168
2019-01-16,1.1494252681732178
2018-11-13,1.1461317539215088
2019-06-25,1.131733775138855
2019-08-28,1.1390948295593262
2019-09-29,1.141291856765747
2020-03-10,1.1479343175888062
2020-05-28,1.1457247734069824
2019-10-07,1.1555217504501343
2019-12-25,1.1515165567398071
2020-03-13,1.1462763547897339
2020-05-31,1.147315263748169
2020-03-16,1.141409158706665
2020-06-03,1.1398999691009521
2018-11-28,1.1391856670379639
2019-08-11,1.1365444660186768
2018-09-25,1.1369578838348389
2018-07-23,1.1363766193389893
2019-07-10,1.1387057304382324
2019-05-07,1.1309914588928223
2019-03-04,1.141265869140625
2019-01-31,1.1429747343063354
2019-09-12,1.1435105800628662
2019-10-14,1.1485539674758911
2019-12-31,1.145081877708435
2020-03-19,1.1457247734069824
2019-10-16,1.14357590675354
2020-01-03,1.1408753395080566
2020-06-09,1.1366348266601562
2019-02-15,1.1339925527572632
2019-01-14,1.1324259042739868
2018-08-07,1.128031611442566
2018-10-10,1.1332728862762451
2018-12-13,1.126405119895935
2019-07-25,1.1294713020324707
2019-06-23,1.1294840574264526
2019-05-22,1.131208896636963
2019-03-19,1.1343011856079102
2019-08-26,1.1346358060836792
2020-01-06,1.1339796781539917
2020-03-25,1.1340183019638062
2019-10-22,1.1366219520568848
2020-01-09,1.1394193172454834
2020-06-15,1.1377859115600586
2020-03-31,1.137255311012268
2020-06-18,1.1375269889831543
2019-05-05,1.133825421333313
2019-04-03,1.1306205987930298
