Dates,EURUSD=X
2018-06-19,1.1600120067596436
2018-06-20,1.1628313064575195
2018-06-25,1.1675995588302612
2018-06-24,1.1700011491775513
2018-06-21,1.17205810546875
2018-06-26,1.1671879291534424
2018-06-27,1.1596999168395996
2018-06-28,1.1682379245758057
2018-07-01,1.1678422689437866
2018-07-02,1.1675423383712769
2018-07-03,1.1681833267211914
2018-07-16,1.1719757318496704
2018-09-18,1.1767336130142212
2019-01-24,1.179078459739685
2018-11-21,1.1762906312942505
2019-08-04,1.1755163669586182
2020-01-13,1.169700026512146
2020-04-01,1.1675423383712769
2019-10-29,1.1726078987121582
2020-01-16,1.1745359897613525
2020-06-22,1.166534423828125
2018-07-31,1.1657049655914307
2018-10-03,1.172236680984497
2019-03-12,1.1750881671905518
2019-02-08,1.1716599464416504
2019-01-07,1.1713716983795166
2018-12-06,1.174315333366394
2019-08-19,1.1663167476654053
2019-07-18,1.1719207763671875
2019-06-16,1.1748120784759521
2019-05-15,1.169864296913147
2019-11-01,1.1669973134994507
2020-04-07,1.1612001657485962
2020-06-25,1.1570056676864624
2020-06-16,1.1609008312225342
2019-11-04,1.1629259586334229
2020-01-22,1.1621150970458984
2020-06-28,1.1539349555969238
2019-11-07,1.143379807472229
2020-04-13,1.1431001424789429
2019-07-01,1.1349449157714844
2019-05-30,1.140836238861084
2018-08-15,1.1422044038772583
2018-09-16,1.1449376344680786
2018-10-18,1.1539082527160645
2019-04-28,1.162520408630371
2019-03-27,1.1589634418487549
2019-01-22,1.1636972427368164
2018-12-21,1.1680878400802612
2018-11-19,1.1732999086380005
2020-01-28,1.1706311702728271
2020-04-16,1.1717559099197388
2019-11-13,1.1689343452453613
2020-01-31,1.1627906560897827
2020-04-19,1.1615750789642334
2018-12-04,1.1632641553878784
2018-11-02,1.165623426437378
2019-07-16,1.1650937795639038
2018-08-30,1.161440134048462
2018-07-29,1.1642799377441406
2018-10-01,1.1648223400115967
2019-05-13,1.1700832843780518
2019-04-11,1.1721267700195312
2019-02-06,1.1695905923843384
2019-09-18,1.1720443964004517
2020-02-03,1.1716461181640625
2020-04-22,1.1776995658874512
2019-11-19,1.180163860321045
2020-02-06,1.1815024614334106
2019-11-22,1.1792453527450562
2019-03-25,1.1776995658874512
2019-02-21,1.1759172677993774
2018-12-19,1.1653001308441162
2018-07-12,1.1621285676956177
2018-08-13,1.1582117080688477
2018-10-16,1.159326195716858
2019-07-31,1.153599500656128
2019-05-28,1.1542545557022095
2019-09-01,1.1531364917755127
2019-10-03,1.150483250617981
2020-04-28,1.1541999578475952
2019-11-25,1.1597565412521362
2020-02-12,1.1609547138214111
2019-09-10,1.1605640649795532
2019-11-28,1.1620069742202759
2020-05-04,1.1582117080688477
2019-06-12,1.1527377367019653
2019-04-09,1.151450276374817
2019-03-08,1.1551998853683472
2019-02-04,1.1489763259887695
2018-08-28,1.1475785970687866
2019-01-03,1.143079161643982
2019-08-15,1.139847993850708
2018-10-31,1.1415785551071167
2019-07-14,1.1387057304382324
2019-09-16,1.1360150575637817
2020-02-18,1.1413179636001587
2020-05-07,1.1455409526824951
2019-12-04,1.1406410932540894
2020-02-21,1.1438113451004028
2020-05-10,1.149993658065796
2018-12-17,1.144426703453064
2018-11-15,1.1369191408157349
2019-07-29,1.1332728862762451
2019-06-27,1.1291906833648682
2019-05-26,1.1339668035507202
2019-04-24,1.1351124048233032
2018-07-10,1.141422152519226
2018-09-12,1.1462894678115845
2018-10-14,1.1472758054733276
2019-02-19,1.1422044038772583
2020-02-24,1.1434059143066406
2020-05-13,1.1419435739517212
2019-12-10,1.1383557319641113
2020-02-27,1.1344943046569824
2019-09-25,1.130799651145935
2019-12-13,1.1401468515396118
2020-05-19,1.1401208639144897
2019-03-06,1.1380059719085693
2019-01-01,1.14177405834198
2018-11-30,1.1360280513763428
2019-08-13,1.1412267684936523
2018-10-29,1.1410704851150513
2019-06-10,1.1445575952529907
2019-05-09,1.1399389505386353
2018-08-26,1.138044834136963
2018-07-25,1.139250636100769
2018-09-27,1.1366219520568848
2019-12-16,1.1353960037231445
2020-03-04,1.1403002738952637
2019-10-01,1.1439684629440308
2019-12-19,1.1484880447387695
2020-05-25,1.147446870803833
2018-11-22,1.143837571144104
2018-07-08,1.1422044038772583
2018-09-10,1.1419435739517212
2018-08-09,1.1434321403503418
2019-04-22,1.147315263748169
2019-03-21,1.1465917825698853
2019-01-16,1.155001163482666
2018-11-13,1.1497001647949219
2019-06-25,1.1409143209457397
2019-08-28,1.14177405834198
2019-09-29,1.147446870803833
2020-03-10,1.1486331224441528
2020-05-28,1.1540148258209229
2019-10-07,1.157139539718628
2019-12-25,1.1539002656936646
2020-03-13,1.148369312286377
2020-05-31,1.1491611003875732
2020-03-16,1.14223051071167
2020-06-03,1.1407711505889893
2018-11-28,1.1410315036773682
2019-08-11,1.1388224363327026
