Dates,EURUSD=X
2018-06-19,1.1588560342788696
2018-06-20,1.1579033136367798
2018-06-25,1.1605775356292725
2018-06-24,1.1661399602890015
2018-06-21,1.1702749729156494
2018-06-26,1.1650259494781494
2018-06-27,1.1563634872436523
2018-06-28,1.1562966108322144
2018-07-01,1.1678558588027954
2018-07-02,1.1642121076583862
2018-07-03,1.1659224033355713
2018-07-16,1.166235089302063
2018-09-18,1.1695905923843384
2019-01-24,1.1752262115478516
2018-11-21,1.1756960153579712
2019-08-04,1.1727042198181152
2020-01-13,1.1676785945892334
2020-04-01,1.1665889024734497
2019-10-29,1.1679104566574097
2020-01-16,1.170946478843689
2020-06-22,1.1653246879577637
2018-07-31,1.164564609527588
2018-10-03,1.1655147075653076
2019-03-12,1.1741912364959717
2019-02-08,1.1694128513336182
2019-01-07,1.1685519218444824
2018-12-06,1.1737502813339233
2019-08-19,1.1642934083938599
2019-07-18,1.16604483127594
2019-06-16,1.1707408428192139
2019-05-15,1.168961763381958
2019-11-01,1.1665889024734497
2020-04-07,1.1586008071899414
2020-06-25,1.1562297344207764
2020-06-16,1.1558021306991577
2019-11-04,1.1602946519851685
2020-01-22,1.1610760688781738
2020-06-28,1.1523923873901367
2019-11-07,1.1394712924957275
2020-04-13,1.1402509212493896
2019-07-01,1.1345715522766113
2019-05-30,1.134429931640625
2018-08-15,1.1371389627456665
2018-09-16,1.1437721252441406
2018-10-18,1.149134635925293
2019-04-28,1.1576753854751587
2019-03-27,1.1584800481796265
2019-01-22,1.154334545135498
2018-12-21,1.164890170097351
2018-11-19,1.1683608293533325
2020-01-28,1.1691256761550903
2020-04-16,1.1709738969802856
2019-11-13,1.1664663553237915
2020-01-31,1.1601063013076782
2020-04-19,1.161548137664795
2018-12-04,1.1586545705795288
2018-11-02,1.1635212898254395
2019-07-16,1.1620069742202759
2018-08-30,1.1561094522476196
2018-07-29,1.159595012664795
2018-10-01,1.1596084833145142
2019-05-13,1.1629259586334229
2019-04-11,1.1691803932189941
2019-02-06,1.1628988981246948
2019-09-18,1.1669156551361084
2020-02-03,1.167992353439331
2020-04-22,1.167460560798645
2019-11-19,1.1775927543640137
2020-02-06,1.1751019954681396
2019-11-22,1.175295352935791
2019-03-25,1.1763184070587158
2019-02-21,1.1748534440994263
2018-12-19,1.1637378931045532
2018-07-12,1.1605371236801147
2018-08-13,1.157755732536316
2018-10-16,1.1551746129989624
2019-07-31,1.147631287574768
2019-05-28,1.1518083810806274
2019-09-01,1.1522595882415771
2019-10-03,1.1494120359420776
2020-04-28,1.1506949663162231
2019-11-25,1.1533360481262207
2020-02-12,1.1590440273284912
2019-09-10,1.1551345586776733
2019-11-28,1.1583458185195923
2020-05-04,1.1575279235839844
2019-06-12,1.1500862836837769
2019-04-09,1.1460003852844238
2019-03-08,1.1509466171264648
2019-02-04,1.1467890739440918
2018-08-28,1.147315263748169
2019-01-03,1.1399258375167847
2019-08-15,1.1377859115600586
2018-10-31,1.1398738622665405
2019-07-14,1.137617588043213
2019-09-16,1.1346358060836792
2020-02-18,1.1316697597503662
2020-05-07,1.1403288841247559
