Dates,ALK
2019-04-22,59.208126068115234
2019-03-21,59.86005401611328
2019-01-16,56.551788330078125
2019-08-28,58.381065368652344
2018-11-13,58.497825622558594
2018-10-12,59.01353073120117
2019-06-25,60.50223922729492
2020-03-10,61.689327239990234
2020-05-28,62.40935516357422
2019-10-07,62.62342071533203
2020-03-13,62.54557800292969
2019-10-10,63.14884948730469
2020-03-16,62.68179702758789
2020-06-03,63.10993576049805
2018-11-28,62.234214782714844
2018-09-25,61.99095916748047
2018-07-23,64.0051040649414
2018-08-24,61.76716232299805
2019-07-10,62.78883361816406
2019-05-07,62.818023681640625
2019-04-05,62.91533279418945
2019-03-04,62.224483489990234
2019-01-31,62.62342071533203
2019-09-12,62.74018859863281
2019-12-31,62.9931640625
2020-03-19,63.07101058959961
2020-01-03,63.469947814941406
2020-06-09,63.50886535644531
2019-02-15,64.51107788085938
2019-01-14,64.89056396484375
2018-07-06,64.90027618408203
2018-08-07,64.77378845214844
2018-10-10,64.8716049194336
2018-12-13,63.15003967285156
2019-08-26,61.956687927246094
2019-07-25,61.48716735839844
2019-05-22,61.03721618652344
2019-03-19,61.37957000732422
2020-01-06,61.56542205810547
2020-03-25,60.62638854980469
2020-06-12,60.352500915527344
2019-10-22,59.97102355957031
2020-01-09,58.2005500793457
2020-06-15,56.51811599731445
2019-10-25,54.6107063293457
2020-03-31,54.72807693481445
2020-06-18,54.4052848815918
2019-04-03,54.209651947021484
2018-08-22,52.9087028503418
2018-10-25,54.806331634521484
2019-01-29,54.27812957763672
2018-12-28,54.54222869873047
2018-11-26,54.59113693237305
2019-08-09,54.884586334228516
2019-07-08,53.984683990478516
2019-06-06,54.0140266418457
2019-09-10,53.065208435058594
2020-01-15,52.42940139770508
2020-04-03,52.73263168334961
2019-10-31,53.78904724121094
2020-04-06,53.96511459350586
2020-06-24,54.89436721801758
2018-11-09,56.06815719604492
2019-07-23,56.8702507019043
2019-06-21,56.527896881103516
2019-05-20,56.5572395324707
2019-04-18,57.26151657104492
2018-09-06,57.05610656738281
2018-10-08,56.57680130004883
2019-02-13,57.49627685546875
2018-12-11,58.40596389770508
2019-09-25,59.30587387084961
2020-01-21,58.748321533203125
2020-04-09,59.63844680786133
2019-11-06,60.039493560791016
2020-01-24,60.323158264160156
2020-01-27,58.98307800292969
2020-04-15,59.5601921081543
2018-12-26,59.4721565246582
2019-08-07,57.87775802612305
2019-06-04,59.29608917236328
2018-09-21,59.21783447265625
2018-07-19,60.54813766479492
2018-08-20,60.71442794799805
2018-10-23,60.9785270690918
2019-05-03,61.1154670715332
2019-04-01,60.8317985534668
2019-02-28,59.75582504272461
2019-11-12,59.364559173583984
2020-01-30,58.98307800292969
2019-11-15,59.9318962097168
2020-04-21,58.816795349121094
2019-04-16,60.039493560791016
2019-03-15,60.147090911865234
2019-02-11,61.27197265625
2019-01-10,61.027435302734375
2019-08-22,60.93890380859375
2018-11-07,61.597965240478516
2018-08-03,59.689632415771484
2018-09-04,60.3585319519043
2019-06-19,59.601097106933594
2019-09-23,59.06991195678711
2019-11-18,58.302642822265625
2020-02-05,57.820640563964844
2020-04-24,57.25010681152344
2019-03-29,58.10590744018555
2019-11-21,59.86669158935547
2020-04-27,60.60445022583008
2020-02-11,59.95522689819336
2020-04-30,59.54207992553711
2019-05-01,59.65028381347656
2019-02-26,59.7683219909668
2019-01-25,59.96506118774414
2018-12-24,61.145477294921875
2019-09-06,62.089805603027344
2018-07-17,61.499603271484375
2018-09-19,61.912742614746094
2019-08-05,61.834049224853516
2019-10-08,59.728981018066406
2019-12-11,61.06678009033203
2019-11-27,61.4012336730957
2020-02-14,60.9290657043457
2020-05-06,60.899559020996094
2019-01-08,62.07997131347656
2018-12-07,62.866912841796875
2019-08-20,62.6701774597168
2018-11-05,62.06029510498047
2019-07-19,62.79805374145508
2018-10-04,63.0243034362793
2019-06-17,63.62434768676758
2019-05-16,62.65050506591797
2018-08-01,61.912742614746094
2019-03-13,62.27670669555664
2019-12-03,63.191524505615234
2020-02-20,62.325889587402344
2019-12-06,64.34243774414062
2020-05-12,62.73903274536133
2019-12-09,63.3095703125
2020-02-26,62.45376968383789
2020-05-15,61.84388732910156
2019-03-28,64.03749084472656
2018-09-17,64.49981689453125
2018-08-16,62.81772994995117
2018-10-19,63.86042404174805
2019-04-29,62.92593765258789
2019-01-23,62.96528625488281
2019-09-04,62.325889587402344
2018-11-20,62.10947799682617
2019-07-02,62.237361907958984
2019-05-31,60.51592254638672
2019-12-12,61.45042037963867
2020-05-18,62.07997131347656
2019-09-27,63.4767951965332
2020-03-03,62.88658905029297
2020-05-21,61.096290588378906
2019-05-14,60.171634674072266
2018-08-31,58.26329803466797
2018-07-30,58.056724548339844
2018-10-02,59.374855041503906
2019-04-12,59.94871139526367
2019-03-11,59.473793029785156
2019-02-07,59.176971435546875
2019-07-17,59.097816467285156
2019-09-19,57.31686782836914
2019-10-21,57.76210403442383
2019-12-18,57.396018981933594
2020-03-06,58.11829376220703
2019-10-03,59.325382232666016
2020-03-09,59.08792495727539
2020-05-27,59.790409088134766
2019-12-24,61.11622619628906
2020-03-12,62.719078063964844
2018-12-20,62.4222526550293
2019-08-01,64.08447265625
2018-08-14,64.30213928222656
2018-07-13,65.13325500488281
2018-10-17,64.9848403930664
2019-05-29,65.17283630371094
2019-03-26,63.97563934326172
2019-02-22,64.2328872680664
2019-10-04,64.2427749633789
2019-11-05,63.896480560302734
2019-12-27,64.31204223632812
2020-06-02,63.95584487915039
2019-12-30,63.96574401855469
2020-03-18,64.36151123046875
2020-06-05,63.88658905029297
2019-07-15,63.50071716308594
2018-12-03,64.22299194335938
2019-06-13,64.26256561279297
2019-01-04,62.05617141723633
2018-08-29,61.6406135559082
2019-02-05,62.837806701660156
2018-11-01,63.283042907714844
2019-08-16,62.51130294799805
2019-04-10,63.431461334228516
2019-09-17,64.19330596923828
2019-10-15,65.380615234375
2020-01-02,65.50923156738281
2020-06-08,66.61737823486328
2019-10-18,66.12267303466797
2020-03-24,66.27108764648438
2020-06-11,66.13256072998047
2020-01-08,68.30928039550781
2019-04-25,68.45769500732422
2019-07-30,68.18065643310547
2019-02-20,68.0322494506836
2018-07-11,70.8125
2018-09-13,69.33827209472656
2018-10-15,69.02165985107422
2019-06-28,69.63509368896484
2018-12-18,68.69515228271484
2018-11-16,69.40753173828125
2019-10-02,69.8824462890625
2020-03-27,70.62451171875
2020-01-10,70.6146240234375
2019-10-24,70.17927551269531
2020-03-30,70.41673278808594
2020-06-17,71.14891052246094
2020-01-14,70.09022521972656
2020-04-02,69.77361297607422
2019-01-02,69.66477966308594
2019-08-14,69.63509368896484
2018-10-30,69.66492462158203
2019-06-11,69.67487335205078
2019-05-10,68.05406188964844
2019-04-08,67.61654663085938
2018-08-27,68.37226104736328
2018-07-26,68.40209197998047
2018-09-28,69.04842376708984
2019-03-07,68.77994537353516
2019-10-30,68.620849609375
2020-01-17,67.72592163085938
2020-06-23,66.23438262939453
2020-04-08,66.54263305664062
2020-06-26,66.9105453491211
2019-03-22,67.93473815917969
2019-01-17,67.60659790039062
2019-08-29,66.86082458496094
2018-11-14,66.3636474609375
2019-06-26,67.30829620361328
2018-09-11,67.02987670898438
2018-07-09,68.61090087890625
2018-08-10,69.66492462158203
2019-04-23,68.64073181152344
2019-09-30,68.80977630615234
2020-01-23,68.94898223876953
2019-11-08,68.8992691040039
2020-04-14,68.70039367675781
2019-11-11,68.68051147460938
2020-01-29,67.9049072265625
2020-04-17,67.29834747314453
2018-07-24,67.36795043945312
2018-09-26,67.78558349609375
2019-05-08,66.54263305664062
2019-03-05,66.22443389892578
2019-02-01,65.80680847167969
2018-12-31,66.125
2018-11-29,65.99573516845703
2019-08-12,65.51844024658203
2019-07-11,65.4985580444336
2019-09-13,65.80680847167969
2019-11-14,66.21449279785156
2020-04-20,66.16477966308594
2020-02-04,66.24432373046875
2020-04-23,64.6235122680664
2018-12-14,65.22013092041016
2019-08-27,66.8011703491211
2018-08-08,66.34376525878906
2018-10-11,64.97154235839844
2018-11-12,65.17041778564453
2019-07-26,66.51280212402344
2019-06-24,65.63776397705078
2019-05-23,64.22576904296875
2019-03-20,64.28543853759766
2019-01-15,65.39911651611328
2019-11-20,65.95596313476562
2020-02-07,63.65898132324219
2020-02-10,63.59932327270508
2020-04-29,64.0666732788086
2019-11-26,64.18599700927734
2020-02-13,65.17041778564453
2019-01-30,66.125
2018-08-23,66.11000061035156
2018-09-24,65.48999786376953
2018-11-27,65.16999816894531
2018-10-26,65.36000061035156
2019-07-09,65.43000030517578
2019-06-07,63.0099983215332
2019-05-06,58.810001373291016
2019-04-04,57.369998931884766
2019-09-11,52.959999084472656
2019-11-29,50.459999084472656
2020-05-05,50.029998779296875
2019-12-02,47.369998931884766
2020-02-19,49.689998626708984
2020-05-08,43.459999084472656
2019-05-21,45.209999084472656
2019-03-18,43.189998626708984
2018-09-07,46.779998779296875
2018-08-06,45.70000076293945
2018-10-09,35.08000183105469
2019-02-14,37.95000076293945
2018-12-12,32.529998779296875
2019-07-24,32.529998779296875
2019-09-26,25.1299991607666
2019-10-28,24.18000030517578
2019-12-05,23.559999465942383
2020-05-11,24.030000686645508
2019-07-03,28.90999984741211
2020-02-25,29.84000015258789
2020-05-14,32.4900016784668
2020-02-28,29.8700008392334
2019-08-08,28.329999923706055
2019-06-05,28.469999313354492
2018-07-20,26.350000381469727
2018-08-21,24.65999984741211
2018-10-24,24.690000534057617
2019-04-02,26.670000076293945
2019-03-01,29.030000686645508
2019-01-28,29.139999389648438
2018-12-27,31.610000610351562
2019-09-09,29.510000228881836
2020-03-02,31.049999237060547
2020-05-20,30.079999923706055
2019-12-17,28.260000228881836
2020-03-05,29.93000030517578
2019-02-12,29.229999542236328
2019-01-11,28.290000915527344
2018-12-10,27.530000686645508
2019-08-23,28.200000762939453
2018-11-08,28.010000228881836
2019-07-22,27.850000381469727
2019-06-20,31.579999923706055
2018-09-05,34.0
2019-04-17,32.52000045776367
2019-09-24,30.110000610351562
2019-12-20,28.770000457763672
2020-05-26,28.969999313354492
2019-04-30,27.829999923706055
2019-12-23,28.25
2020-03-11,30.0
2020-05-29,28.360000610351562
2019-12-26,26.850000381469727
2020-06-01,25.520000457763672
2019-05-02,26.139999389648438
2019-02-27,25.6299991607666
2018-11-23,29.049999237060547
2019-08-06,28.65999984741211
2018-07-18,30.260000228881836
2018-09-20,31.84000015258789
2018-10-22,31.020000457763672
2019-07-05,35.029998779296875
2019-06-03,35.7400016784668
2019-10-09,34.459999084472656
2019-10-11,34.189998626708984
2020-03-17,36.11000061035156
2020-06-04,36.20000076293945
2019-10-14,39.29999923706055
2020-03-20,42.31999969482422
2018-11-06,42.720001220703125
2019-06-18,50.2400016784668
2019-05-17,46.099998474121094
2019-04-15,41.47999954223633
2019-03-14,35.59000015258789
2019-01-09,38.470001220703125
2018-08-02,37.77000045776367
2018-10-05,38.209999084472656
2019-08-21,37.40999984741211
2019-10-17,37.45000076293945
2020-03-23,36.290000915527344
2020-06-10,36.470001220703125
2019-02-25,36.83000183105469
2020-01-07,34.38999938964844
2020-03-26,35.47999954223633
2019-10-23,34.29999923706055
