Dates,ALK
2019-01-08,62.150001525878906
2018-12-07,63.04999923706055
2019-08-20,62.90999984741211
2018-11-05,63.08000183105469
2019-07-19,63.29999923706055
2018-10-04,63.150001525878906
2019-06-17,64.08000183105469
2019-05-16,63.31999969482422
2018-08-01,62.560001373291016
2019-03-13,62.41999816894531
2019-12-03,63.33000183105469
2020-02-20,63.25
2019-12-06,63.29999923706055
2020-05-12,63.72999954223633
2019-12-09,63.34000015258789
2020-02-26,63.47999954223633
2020-05-15,62.86000061035156
2019-03-28,62.83000183105469
2018-09-17,64.8499984741211
2018-08-16,63.31999969482422
2018-10-19,64.08000183105469
2019-04-29,62.66999816894531
2019-01-23,63.4900016784668
2019-09-04,63.2599983215332
2018-11-20,62.900001525878906
2019-07-02,62.439998626708984
2019-05-31,60.5099983215332
2019-12-12,61.84000015258789
2020-05-18,61.560001373291016
2019-09-27,63.439998626708984
2020-03-03,63.900001525878906
2020-05-21,61.36000061035156
2019-05-14,61.11000061035156
2018-08-31,58.33000183105469
2018-07-30,58.81999969482422
2018-10-02,59.20000076293945
2019-04-12,60.47999954223633
2019-03-11,59.5099983215332
2019-02-07,59.66999816894531
2019-07-17,58.9900016784668
2019-09-19,57.56999969482422
2019-10-21,57.72999954223633
2019-12-18,57.119998931884766
2020-03-06,57.709999084472656
2019-10-03,59.060001373291016
2020-03-09,59.369998931884766
2020-05-27,59.43000030517578
2019-12-24,60.060001373291016
2020-03-12,62.060001373291016
2018-12-20,62.900001525878906
2019-08-01,62.650001525878906
2018-08-14,64.51000213623047
2018-07-13,64.31999969482422
2018-10-17,65.30000305175781
2019-05-29,65.81999969482422
2019-03-26,63.63999938964844
2019-02-22,64.16999816894531
2019-10-04,64.08999633789062
2019-11-05,64.43000030517578
2019-12-27,64.61000061035156
2020-06-02,64.41999816894531
2019-12-30,64.37999725341797
2020-03-18,64.58999633789062
2020-06-05,64.18000030517578
2019-07-15,63.93000030517578
2018-12-03,64.23999786376953
2019-06-13,64.63999938964844
2019-01-04,61.5
2018-08-29,61.150001525878906
2019-02-05,62.25
2018-11-01,63.47999954223633
2019-08-16,62.959999084472656
2019-04-10,64.02999877929688
2019-09-17,62.7599983215332
2019-10-15,65.0
2020-01-02,65.38999938964844
2020-06-08,65.9800033569336
2019-10-18,66.56999969482422
2020-03-24,66.51000213623047
2020-06-11,66.08000183105469
2020-01-08,67.3499984741211
2019-04-25,68.33000183105469
2019-07-30,68.8499984741211
2019-02-20,68.27999877929688
2018-07-11,68.80000305175781
2018-09-13,69.87000274658203
2018-10-15,69.56999969482422
2019-06-28,69.3499984741211
2018-12-18,69.04000091552734
2018-11-16,69.63999938964844
2019-10-02,70.25
2020-03-27,70.7699966430664
2020-01-10,70.4800033569336
2019-10-24,70.63999938964844
2020-03-30,69.94999694824219
2020-06-17,70.55999755859375
2020-01-14,70.5999984741211
2020-04-02,69.94000244140625
2019-01-02,70.05999755859375
2019-08-14,70.18000030517578
2018-10-30,69.70999908447266
2019-06-11,69.5
2019-05-10,67.94000244140625
2019-04-08,67.95999908447266
2018-08-27,68.08000183105469
2018-07-26,68.68000030517578
2018-09-28,68.61000061035156
2019-03-07,68.73999786376953
2019-10-30,68.86000061035156
2020-01-17,68.05999755859375
2020-06-23,66.58000183105469
2020-04-08,66.75
2020-06-26,67.05000305175781
2019-03-22,67.37000274658203
2019-01-17,67.86000061035156
2019-08-29,66.8499984741211
2018-11-14,66.5999984741211
2019-06-26,67.16999816894531
2018-09-11,66.29000091552734
2018-07-09,67.80999755859375
2018-08-10,68.7300033569336
2019-04-23,68.54000091552734
2019-09-30,68.66000366210938
2020-01-23,69.0
2019-11-08,68.93000030517578
2020-04-14,68.77999877929688
2019-11-11,68.75
2020-01-29,68.12000274658203
2020-04-17,67.33000183105469
2018-07-24,67.55999755859375
2018-09-26,67.62000274658203
2019-05-08,66.0199966430664
2019-03-05,66.0199966430664
2019-02-01,66.05999755859375
2018-12-31,66.0199966430664
2018-11-29,66.19999694824219
2019-08-12,65.81999969482422
2019-07-11,65.63999938964844
2019-09-13,66.0199966430664
2019-11-14,65.95999908447266
2020-04-20,65.8499984741211
2020-02-04,66.04000091552734
2020-04-23,64.18000030517578
2018-12-14,65.30000305175781
2019-08-27,64.44000244140625
2018-08-08,65.58999633789062
2018-10-11,64.19999694824219
2018-11-12,65.12999725341797
2019-07-26,65.58000183105469
2019-06-24,65.02999877929688
2019-05-23,64.16999816894531
2019-03-20,64.30000305175781
2019-01-15,65.43000030517578
2019-11-20,65.94000244140625
2020-02-07,63.84000015258789
2020-02-10,63.279998779296875
2020-04-29,63.439998626708984
2019-11-26,64.43000030517578
2020-02-13,64.80999755859375
2019-01-30,65.13999938964844
2018-08-23,65.45999908447266
2018-09-24,65.4000015258789
2018-11-27,64.76000213623047
2018-10-26,64.9000015258789
2019-07-09,63.95000076293945
2019-06-07,62.20000076293945
2019-05-06,58.65999984741211
2019-04-04,57.20000076293945
2019-09-11,52.90999984741211
2019-11-29,49.45000076293945
2020-05-05,48.380001068115234
2019-12-02,46.29999923706055
2020-02-19,46.56999969482422
2020-05-08,43.36000061035156
2019-05-21,41.400001525878906
2019-03-18,42.13999938964844
2018-09-07,43.369998931884766
2018-08-06,43.369998931884766
2018-10-09,35.0099983215332
2019-02-14,33.0
2018-12-12,28.920000076293945
2019-07-24,31.280000686645508
2019-09-26,20.020000457763672
2019-10-28,22.010000228881836
2019-12-05,23.34000015258789
2020-05-11,22.149999618530273
2019-07-03,27.3799991607666
2020-02-25,28.360000610351562
2020-05-14,30.020000457763672
2020-02-28,29.780000686645508
2019-08-08,26.549999237060547
2019-06-05,28.1299991607666
2018-07-20,25.25
2018-08-21,24.280000686645508
2018-10-24,23.579999923706055
2019-04-02,24.920000076293945
2019-03-01,28.540000915527344
2019-01-28,28.950000762939453
2018-12-27,30.389999389648438
2019-09-09,28.610000610351562
2020-03-02,30.420000076293945
2020-05-20,29.0
2019-12-17,27.510000228881836
2020-03-05,29.309999465942383
2019-02-12,28.1299991607666
2019-01-11,27.610000610351562
2018-12-10,27.020000457763672
2019-08-23,27.75
2018-11-08,27.209999084472656
2019-07-22,27.700000762939453
2019-06-20,28.700000762939453
2018-09-05,32.720001220703125
2019-04-17,31.399999618530273
2019-09-24,29.600000381469727
2019-12-20,26.559999465942383
2020-05-26,28.40999984741211
2019-04-30,27.200000762939453
2019-12-23,27.799999237060547
2020-03-11,28.559999465942383
2020-05-29,28.239999771118164
2019-12-26,26.81999969482422
2020-06-01,24.799999237060547
2019-05-02,23.389999389648438
2019-02-27,25.149999618530273
2018-11-23,27.079999923706055
2019-08-06,28.040000915527344
2018-07-18,29.1200008392334
2018-09-20,30.209999084472656
2018-10-22,30.31999969482422
2019-07-05,33.31999969482422
2019-06-03,34.43000030517578
2019-10-09,34.029998779296875
2019-10-11,32.779998779296875
2020-03-17,34.04999923706055
2020-06-04,35.630001068115234
2019-10-14,37.220001220703125
2020-03-20,39.56999969482422
2018-11-06,41.810001373291016
2019-06-18,45.25
2019-05-17,44.0099983215332
2019-04-15,39.810001373291016
2019-03-14,35.18000030517578
2019-01-09,36.33000183105469
2018-08-02,35.380001068115234
2018-10-05,37.77000045776367
2019-08-21,36.75
2019-10-17,36.130001068115234
2020-03-23,35.5099983215332
2020-06-10,35.22999954223633
2019-02-25,35.630001068115234
2020-01-07,34.29999923706055
2020-03-26,33.0
2019-10-23,33.5099983215332
