Dates,ALK
2019-10-22,61.86000061035156
2020-01-09,61.2400016784668
2020-06-15,59.7599983215332
2019-10-25,57.900001525878906
2020-03-31,55.720001220703125
2020-06-18,55.380001068115234
2019-04-03,55.349998474121094
2018-08-22,55.439998626708984
2018-10-25,54.58000183105469
2019-01-29,56.15999984741211
2018-12-28,55.58000183105469
2018-11-26,55.72999954223633
2019-08-09,55.9900016784668
2019-07-08,56.0
2019-06-06,55.02000045776367
2019-09-10,55.08000183105469
2020-01-15,54.09000015258789
2020-04-03,53.93000030517578
2019-10-31,53.9900016784668
2020-04-06,55.16999816894531
2020-06-24,55.470001220703125
2018-11-09,56.29999923706055
2019-07-23,58.189998626708984
2019-06-21,58.63999938964844
2019-05-20,57.939998626708984
2019-04-18,57.9900016784668
2018-09-06,58.189998626708984
2018-10-08,58.0099983215332
2019-02-13,58.65999984741211
2018-12-11,58.91999816894531
2019-09-25,60.38999938964844
2020-01-21,60.81999969482422
2020-04-09,60.29999923706055
2019-11-06,61.869998931884766
2020-01-24,61.290000915527344
2020-01-27,61.15999984741211
2020-04-15,60.27000045776367
2018-12-26,60.9900016784668
2019-08-07,60.790000915527344
2019-06-04,59.099998474121094
2018-09-21,60.29999923706055
2018-07-19,61.40999984741211
2018-08-20,62.0
2018-10-23,62.150001525878906
2019-05-03,62.349998474121094
2019-04-01,61.369998931884766
2019-02-28,61.709999084472656
2019-11-12,60.84000015258789
2020-01-30,60.209999084472656
2019-11-15,60.209999084472656
2020-04-21,60.0099983215332
2019-04-16,60.279998779296875
2019-03-15,60.790000915527344
2019-02-11,61.709999084472656
2019-01-10,61.939998626708984
2019-08-22,61.5
2018-11-07,62.130001068115234
2018-08-03,62.08000183105469
2018-09-04,60.22999954223633
2019-06-19,61.34000015258789
2019-09-23,60.54999923706055
2019-11-18,60.0099983215332
2020-02-05,59.5
2020-04-24,58.150001525878906
2019-03-29,58.0099983215332
2019-11-21,59.68000030517578
2020-04-27,61.459999084472656
2020-02-11,61.5099983215332
2020-04-30,61.0
2019-05-01,60.880001068115234
2019-02-26,61.0
2019-01-25,60.91999816894531
2018-12-24,61.0099983215332
2019-09-06,62.33000183105469
2018-07-17,63.20000076293945
2018-09-19,62.70000076293945
2019-08-05,63.16999816894531
2019-10-08,63.25
2019-12-11,60.86000061035156
2019-11-27,62.22999954223633
2020-02-14,62.369998931884766
2020-05-06,61.849998474121094
2019-01-08,62.150001525878906
2018-12-07,63.29999923706055
2019-08-20,64.0999984741211
2018-11-05,64.19999694824219
2019-07-19,63.41999816894531
2018-10-04,63.720001220703125
2019-06-17,64.16999816894531
2019-05-16,64.30000305175781
2018-08-01,64.1500015258789
2019-03-13,63.20000076293945
2019-12-03,63.560001373291016
2020-02-20,64.13999938964844
2019-12-06,63.36000061035156
2020-05-12,65.2699966430664
2019-12-09,63.75
2020-02-26,64.5199966430664
2020-05-15,63.7599983215332
2019-03-28,63.099998474121094
2018-09-17,65.0999984741211
2018-08-16,64.7300033569336
2018-10-19,64.22000122070312
2019-04-29,64.2300033569336
2019-01-23,63.689998626708984
2019-09-04,63.97999954223633
2018-11-20,63.56999969482422
2019-07-02,63.0
2019-05-31,62.540000915527344
2019-12-12,61.970001220703125
2020-05-18,62.119998931884766
2019-09-27,63.470001220703125
2020-03-03,64.16000366210938
2020-05-21,63.43000030517578
2019-05-14,61.81999969482422
2018-08-31,60.599998474121094
2018-07-30,59.34000015258789
2018-10-02,59.310001373291016
2019-04-12,60.68000030517578
2019-03-11,60.310001373291016
2019-02-07,60.38999938964844
2019-07-17,59.880001068115234
2019-09-19,59.560001373291016
2019-10-21,58.439998626708984
2019-12-18,58.779998779296875
2020-03-06,57.790000915527344
2019-10-03,59.33000183105469
2020-03-09,60.130001068115234
2020-05-27,59.43000030517578
2019-12-24,60.630001068115234
2020-03-12,62.18000030517578
2018-12-20,63.779998779296875
2019-08-01,63.08000183105469
2018-08-14,65.01000213623047
2018-07-13,64.9800033569336
2018-10-17,65.79000091552734
2019-05-29,66.27999877929688
2019-03-26,64.0
2019-02-22,64.25
2019-10-04,64.81999969482422
2019-11-05,64.70999908447266
2019-12-27,64.94999694824219
2020-06-02,64.7300033569336
2019-12-30,65.12999725341797
2020-03-18,64.68000030517578
2020-06-05,65.05000305175781
2019-07-15,64.9800033569336
2018-12-03,64.4000015258789
2019-06-13,65.44999694824219
2019-01-04,64.12999725341797
2018-08-29,62.689998626708984
2019-02-05,62.380001068115234
2018-11-01,63.599998474121094
2019-08-16,63.279998779296875
2019-04-10,64.05000305175781
2019-09-17,63.0
2019-10-15,66.0
2020-01-02,65.87000274658203
2020-06-08,66.41999816894531
2019-10-18,67.33999633789062
2020-03-24,67.13999938964844
2020-06-11,66.61000061035156
2020-01-08,67.91000366210938
2019-04-25,68.98999786376953
2019-07-30,69.08999633789062
2019-02-20,69.30000305175781
2018-07-11,69.0
2018-09-13,70.4000015258789
2018-10-15,70.0
2019-06-28,69.63999938964844
2018-12-18,69.9000015258789
2018-11-16,69.88999938964844
2019-10-02,70.83000183105469
2020-03-27,70.8499984741211
2020-01-10,71.06999969482422
2019-10-24,71.58000183105469
2020-03-30,70.79000091552734
2020-06-17,71.02999877929688
2020-01-14,71.9800033569336
2020-04-02,70.2300033569336
2019-01-02,70.26000213623047
2019-08-14,70.94000244140625
2018-10-30,70.3499984741211
2019-06-11,70.12999725341797
2019-05-10,69.43000030517578
2019-04-08,68.44999694824219
2018-08-27,68.30000305175781
2018-07-26,68.80000305175781
2018-09-28,68.70999908447266
2019-03-07,69.5
2019-10-30,69.20999908447266
2020-01-17,69.16999816894531
2020-06-23,67.48999786376953
2020-04-08,66.83000183105469
2020-06-26,67.05000305175781
2019-03-22,67.87000274658203
2019-01-17,68.02999877929688
2019-08-29,67.30999755859375
2018-11-14,67.33000183105469
2019-06-26,67.41999816894531
2018-09-11,67.44000244140625
2018-07-09,67.80999755859375
2018-08-10,68.94000244140625
2019-04-23,70.41000366210938
2019-09-30,69.01000213623047
2020-01-23,69.62000274658203
2019-11-08,69.62999725341797
2020-04-14,69.58000183105469
2019-11-11,69.18000030517578
2020-01-29,69.23999786376953
2020-04-17,68.16999816894531
2018-07-24,67.55999755859375
2018-09-26,68.1500015258789
2019-05-08,66.80000305175781
2019-03-05,66.08999633789062
2019-02-01,66.55999755859375
2018-12-31,66.02999877929688
2018-11-29,67.0199966430664
2019-08-12,66.5999984741211
2019-07-11,65.83999633789062
2019-09-13,66.76000213623047
2019-11-14,66.01000213623047
2020-04-20,67.0
2020-02-04,66.83999633789062
2020-04-23,66.04000091552734
2018-12-14,65.44000244140625
2019-08-27,65.0
2018-08-08,67.27999877929688
2018-10-11,64.87999725341797
2018-11-12,65.87000274658203
2019-07-26,65.75
2019-06-24,65.87000274658203
2019-05-23,65.61000061035156
2019-03-20,65.12999725341797
2019-01-15,65.58999633789062
2019-11-20,66.70999908447266
2020-02-07,66.83999633789062
2020-02-10,63.900001525878906
2020-04-29,63.540000915527344
2019-11-26,64.47000122070312
2020-02-13,65.0999984741211
2019-01-30,65.16999816894531
2018-08-23,66.31999969482422
2018-09-24,65.94000244140625
2018-11-27,65.61000061035156
2018-10-26,64.9000015258789
2019-07-09,64.91000366210938
2019-06-07,63.47999954223633
2019-05-06,63.16999816894531
2019-04-04,59.369998931884766
2019-09-11,54.790000915527344
2019-11-29,51.09000015258789
2020-05-05,50.849998474121094
2019-12-02,50.470001220703125
2020-02-19,48.189998626708984
2020-05-08,47.65999984741211
2019-05-21,41.5
2019-03-18,43.15999984741211
2018-09-07,45.310001373291016
2018-08-06,45.099998474121094
2018-10-09,40.11000061035156
2019-02-14,38.099998474121094
2018-12-12,32.02000045776367
2019-07-24,33.060001373291016
2019-09-26,29.530000686645508
2019-10-28,24.700000762939453
2019-12-05,25.709999084472656
2020-05-11,24.0
2019-07-03,29.440000534057617
2020-02-25,33.560001373291016
2020-05-14,31.90999984741211
2020-02-28,31.729999542236328
2019-08-08,29.1299991607666
2019-06-05,28.959999084472656
2018-07-20,26.920000076293945
2018-08-21,26.139999389648438
2018-10-24,25.15999984741211
2019-04-02,26.040000915527344
2019-03-01,29.34000015258789
2019-01-28,30.200000762939453
2018-12-27,31.239999771118164
2019-09-09,32.630001068115234
2020-03-02,30.579999923706055
2020-05-20,32.2400016784668
2019-12-17,29.239999771118164
2020-03-05,29.690000534057617
2019-02-12,28.940000534057617
2019-01-11,27.799999237060547
2018-12-10,29.0
2019-08-23,28.010000228881836
2018-11-08,28.559999465942383
2019-07-22,28.34000015258789
2019-06-20,28.889999389648438
2018-09-05,34.060001373291016
2019-04-17,32.779998779296875
2019-09-24,31.40999984741211
2019-12-20,27.1200008392334
2020-05-26,29.719999313354492
2019-04-30,28.8799991607666
2019-12-23,28.059999465942383
2020-03-11,28.770000457763672
2020-05-29,29.479999542236328
2019-12-26,28.459999084472656
2020-06-01,26.559999465942383
2019-05-02,24.420000076293945
2019-02-27,25.649999618530273
2018-11-23,27.670000076293945
2019-08-06,29.610000610351562
2018-07-18,29.350000381469727
2018-09-20,30.360000610351562
2018-10-22,32.31999969482422
2019-07-05,33.58000183105469
2019-06-03,38.529998779296875
2019-10-09,35.880001068115234
2019-10-11,33.189998626708984
2020-03-17,34.380001068115234
2020-06-04,37.04999923706055
2019-10-14,37.279998779296875
2020-03-20,41.0
2018-11-06,47.84000015258789
2019-06-18,45.900001525878906
2019-05-17,48.060001373291016
2019-04-15,44.2599983215332
2019-03-14,36.11000061035156
2019-01-09,39.720001220703125
2018-08-02,35.619998931884766
2018-10-05,40.5099983215332
2019-08-21,37.61000061035156
2019-10-17,36.58000183105469
2020-03-23,38.33000183105469
2020-06-10,35.5
2019-02-25,36.869998931884766
2020-01-07,36.08000183105469
2020-03-26,33.2400016784668
2019-10-23,35.45000076293945
