Dates,ALK
2018-09-25,1121100.0
2018-07-23,1984600.0
2018-08-24,3485700.0
2019-07-10,1627400.0
2019-05-07,1480900.0
2019-04-05,1601700.0
2019-03-04,1650100.0
2019-01-31,1105200.0
2019-09-12,1036600.0
2019-12-31,975800.0
2020-03-19,909100.0
2020-01-03,958400.0
2020-06-09,723900.0
2019-02-15,1050300.0
2019-01-14,1588100.0
2018-07-06,868600.0
2018-08-07,741500.0
2018-10-10,837800.0
2018-12-13,2073300.0
2019-08-26,2483400.0
2019-07-25,1524900.0
2019-05-22,1617800.0
2019-03-19,1123200.0
2020-01-06,969600.0
2020-03-25,1523300.0
2020-06-12,1158500.0
2019-10-22,1952600.0
2020-01-09,1856200.0
2020-06-15,3691900.0
2019-10-25,4119000.0
2020-03-31,4077000.0
2020-06-18,2833800.0
2019-04-03,2414300.0
2018-08-22,4293900.0
2018-10-25,3544400.0
2019-01-29,2204300.0
2018-12-28,2798600.0
2018-11-26,1351500.0
2019-08-09,1478400.0
2019-07-08,1649300.0
2019-06-06,1544700.0
2019-09-10,1550500.0
2020-01-15,1435100.0
2020-04-03,1323900.0
2019-10-31,1873300.0
2020-04-06,1118000.0
2020-06-24,1521600.0
2018-11-09,1950700.0
2019-07-23,1563400.0
2019-06-21,1923000.0
2019-05-20,1055800.0
2019-04-18,1010800.0
2018-09-06,988700.0
2018-10-08,1026700.0
2019-02-13,1838400.0
2018-12-11,2174200.0
2019-09-25,1988600.0
2020-01-21,1065800.0
2020-04-09,1040700.0
2019-11-06,1156800.0
2020-01-24,976600.0
2020-01-27,2194100.0
2020-04-15,1118900.0
2018-12-26,985600.0
2019-08-07,1959900.0
2019-06-04,2519200.0
2018-09-21,1373200.0
2018-07-19,1500400.0
2018-08-20,1126300.0
2018-10-23,1166300.0
2019-05-03,702500.0
2019-04-01,716400.0
2019-02-28,944800.0
2019-11-12,762200.0
2020-01-30,1097500.0
2019-11-15,862200.0
2020-04-21,939800.0
2019-04-16,989300.0
2019-03-15,1128600.0
2019-02-11,1353800.0
2019-01-10,870900.0
2019-08-22,935300.0
2018-11-07,803700.0
2018-08-03,1308500.0
2018-09-04,1104800.0
2019-06-19,722500.0
2019-09-23,853300.0
2019-11-18,957900.0
2020-02-05,1240000.0
2020-04-24,812400.0
2019-03-29,877500.0
2019-11-21,1197400.0
2020-04-27,1103100.0
2020-02-11,618500.0
2020-04-30,984100.0
2019-05-01,815000.0
2019-02-26,645400.0
2019-01-25,593900.0
2018-12-24,916600.0
2019-09-06,1236900.0
2018-07-17,916100.0
2018-09-19,673000.0
2019-08-05,589900.0
2019-10-08,2019300.0
2019-12-11,2177600.0
2019-11-27,936500.0
2020-02-14,1388300.0
2020-05-06,646500.0
2019-01-08,862600.0
2018-12-07,2179700.0
2019-08-20,1121500.0
2018-11-05,1096800.0
2019-07-19,759900.0
2018-10-04,566800.0
2019-06-17,1228500.0
2019-05-16,910700.0
2018-08-01,1197000.0
2019-03-13,982500.0
2019-12-03,958700.0
2020-02-20,946300.0
2019-12-06,1385000.0
2020-05-12,1179000.0
2019-12-09,1018800.0
2020-02-26,1143300.0
2020-05-15,1303700.0
2019-03-28,1458400.0
2018-09-17,1007400.0
2018-08-16,1599000.0
2018-10-19,1637800.0
2019-04-29,1397800.0
2019-01-23,812300.0
2019-09-04,1171000.0
2018-11-20,1069500.0
2019-07-02,1021100.0
2019-05-31,1208400.0
2019-12-12,797300.0
2020-05-18,749700.0
2019-09-27,769000.0
2020-03-03,746600.0
2020-05-21,1016700.0
2019-05-14,1160200.0
2018-08-31,1416600.0
2018-07-30,1223100.0
2018-10-02,952800.0
2019-04-12,903200.0
2019-03-11,740400.0
2019-02-07,1038900.0
2019-07-17,929300.0
2019-09-19,1180800.0
2019-10-21,1044900.0
2019-12-18,1455500.0
2020-03-06,728400.0
2019-10-03,788300.0
2020-03-09,842100.0
2020-05-27,1110600.0
2019-12-24,1067000.0
2020-03-12,1285700.0
2018-12-20,1034000.0
2019-08-01,951200.0
2018-08-14,723000.0
2018-07-13,787500.0
2018-10-17,668200.0
2019-05-29,588400.0
2019-03-26,1295200.0
2019-02-22,657000.0
2019-10-04,758600.0
2019-11-05,604500.0
2019-12-27,1249100.0
2020-06-02,632600.0
2019-12-30,596500.0
2020-03-18,522600.0
2020-06-05,541200.0
2019-07-15,814000.0
2018-12-03,808800.0
2019-06-13,612700.0
2019-01-04,1334100.0
2018-08-29,980000.0
2019-02-05,478200.0
2018-11-01,621300.0
2019-08-16,962300.0
2019-04-10,536900.0
2019-09-17,565600.0
2019-10-15,1585100.0
2020-01-02,593500.0
2020-06-08,928100.0
2019-10-18,942100.0
2020-03-24,749200.0
2020-06-11,969700.0
2020-01-08,1441600.0
2019-04-25,1129400.0
2019-07-30,741200.0
2019-02-20,1480900.0
2018-07-11,1669900.0
2018-09-13,1438600.0
2018-10-15,801800.0
2019-06-28,932700.0
2018-12-18,715500.0
2018-11-16,666600.0
2019-10-02,740700.0
2020-03-27,777600.0
2020-01-10,709600.0
2019-10-24,681200.0
2020-03-30,506100.0
2020-06-17,603300.0
2020-01-14,513100.0
2020-04-02,414600.0
2019-01-02,459200.0
2019-08-14,468800.0
2018-10-30,432400.0
2019-06-11,561300.0
2019-05-10,789000.0
2019-04-08,688300.0
2018-08-27,613100.0
2018-07-26,493200.0
2018-09-28,564100.0
2019-03-07,635300.0
2019-10-30,270600.0
2020-01-17,904700.0
2020-06-23,1078100.0
2020-04-08,776200.0
2020-06-26,560800.0
2019-03-22,834800.0
2019-01-17,860100.0
2019-08-29,744700.0
2018-11-14,854000.0
2019-06-26,1553800.0
2018-09-11,1120700.0
2018-07-09,1220300.0
2018-08-10,1545300.0
2019-04-23,1807200.0
2019-09-30,1106000.0
2020-01-23,1401900.0
2019-11-08,1099200.0
2020-04-14,360800.0
2019-11-11,519600.0
2020-01-29,1011800.0
2020-04-17,861800.0
2018-07-24,735300.0
2018-09-26,1396600.0
2019-05-08,1404600.0
2019-03-05,1342700.0
2019-02-01,1041500.0
2018-12-31,1438500.0
2018-11-29,1140400.0
2019-08-12,1007600.0
2019-07-11,629500.0
2019-09-13,994700.0
2019-11-14,782300.0
2020-04-20,966200.0
2020-02-04,943900.0
2020-04-23,1636300.0
2018-12-14,1398000.0
2019-08-27,1409800.0
2018-08-08,1127200.0
2018-10-11,1778300.0
2018-11-12,2214700.0
2019-07-26,2466200.0
2019-06-24,2127200.0
2019-05-23,1581600.0
2019-03-20,1696900.0
2019-01-15,1513900.0
2019-11-20,1332200.0
2020-02-07,1531100.0
2020-02-10,1338900.0
2020-04-29,812900.0
2019-11-26,788300.0
2020-02-13,932600.0
2019-01-30,1538600.0
2018-08-23,1006300.0
2018-09-24,1265900.0
2018-11-27,863800.0
2018-10-26,786900.0
2019-07-09,926500.0
2019-06-07,1285400.0
2019-05-06,1685800.0
2019-04-04,1813900.0
2019-09-11,2704600.0
2019-11-29,3535300.0
2020-05-05,3075000.0
2019-12-02,3415200.0
2020-02-19,3480600.0
2020-05-08,3859200.0
2019-05-21,5041700.0
2019-03-18,3413800.0
2018-09-07,3140000.0
2018-08-06,3184800.0
2018-10-09,4731500.0
2019-02-14,3947800.0
2018-12-12,4456900.0
2019-07-24,3707600.0
2019-09-26,5067400.0
2019-10-28,2901100.0
2019-12-05,4062500.0
2020-05-11,3694600.0
2019-07-03,4750600.0
2020-02-25,7739400.0
2020-05-14,4914800.0
2020-02-28,3546900.0
2019-08-08,2841700.0
2019-06-05,2667000.0
2018-07-20,3350000.0
2018-08-21,3065200.0
2018-10-24,2707500.0
2019-04-02,3724700.0
2019-03-01,3766500.0
2019-01-28,2940100.0
2018-12-27,4210900.0
2019-09-09,3181800.0
2020-03-02,2789900.0
2020-05-20,4253000.0
2019-12-17,3274700.0
2020-03-05,2491800.0
2019-02-12,1812500.0
2019-01-11,1884200.0
2018-12-10,2600500.0
2019-08-23,2399900.0
2018-11-08,3054900.0
2019-07-22,2766600.0
2019-06-20,3954700.0
2018-09-05,4002500.0
2019-04-17,2673800.0
2019-09-24,2392700.0
2019-12-20,4457700.0
2020-05-26,3958500.0
2019-04-30,2994900.0
2019-12-23,2906800.0
2020-03-11,2772000.0
2020-05-29,2988000.0
2019-12-26,2983600.0
2020-06-01,3449100.0
2019-05-02,3507200.0
2019-02-27,2787200.0
2018-11-23,4334500.0
2019-08-06,3189400.0
2018-07-18,2676500.0
2018-09-20,3278600.0
2018-10-22,2888300.0
2019-07-05,4605500.0
2019-06-03,5503600.0
2019-10-09,3265100.0
2019-10-11,3563100.0
2020-03-17,2884600.0
2020-06-04,3472800.0
2019-10-14,4513000.0
2020-03-20,6768600.0
2018-11-06,9437000.0
2019-06-18,13224900.0
2019-05-17,7384400.0
2019-04-15,8580800.0
2019-03-14,6825300.0
2019-01-09,6091900.0
2018-08-02,5526300.0
2018-10-05,5076300.0
2019-08-21,2481300.0
2019-10-17,3391200.0
2020-03-23,3873100.0
2020-06-10,2919200.0
2019-02-25,2825100.0
2020-01-07,3475500.0
2020-03-26,3049700.0
2019-10-23,3578700.0
