Dates,KHC
2018-06-20,63.34000015258789
2018-06-21,63.20000076293945
2018-06-25,63.45000076293945
2018-06-22,64.54000091552734
2018-06-26,63.61000061035156
2018-06-27,63.814998626708984
2018-06-28,63.31999969482422
2018-06-29,63.22999954223633
2018-07-02,62.59000015258789
2018-07-03,63.130001068115234
2018-07-05,64.0
2018-07-16,64.62000274658203
2018-09-18,64.75
2019-01-24,64.33999633789062
2019-09-05,64.27999877929688
2018-11-21,64.05000305175781
2020-01-13,64.58999633789062
2020-04-01,63.9900016784668
2020-06-19,63.380001068115234
2019-10-29,63.18000030517578
2020-01-16,62.0099983215332
2020-06-22,61.380001068115234
2018-10-03,60.88999938964844
2018-07-31,60.470001220703125
2019-03-12,60.15999984741211
2019-02-08,61.70000076293945
2019-01-07,61.04899978637695
2018-12-06,60.619998931884766
2019-08-19,61.16999816894531
2019-07-18,60.099998474121094
2019-05-15,59.650001525878906
2019-09-20,64.98999786376953
2019-11-01,64.12000274658203
2020-04-07,62.540000915527344
2020-06-25,60.849998474121094
2020-06-16,60.619998931884766
2019-11-04,60.0
2020-01-22,59.709999084472656
2019-11-07,60.060001373291016
2020-04-13,59.58000183105469
2019-07-01,60.150001525878906
2019-05-30,61.310001373291016
2018-08-15,61.68199920654297
2018-10-18,60.75
2019-03-27,60.099998474121094
2019-01-22,59.4900016784668
2018-12-21,59.41999816894531
2019-09-03,59.869998931884766
2018-11-19,59.869998931884766
2019-08-02,59.369998931884766
2020-01-28,59.56999969482422
2020-04-16,58.56999969482422
2019-11-13,58.619998931884766
2020-01-31,57.7140007019043
2018-12-04,57.25
2018-11-02,56.720001220703125
2019-07-16,57.47999954223633
2018-08-30,57.8650016784668
2018-10-01,59.529998779296875
2019-06-14,59.90999984741211
2019-05-13,59.35900115966797
2019-04-11,58.4900016784668
2019-02-06,58.04999923706055
2019-09-18,57.45000076293945
2020-02-03,57.944000244140625
2020-04-22,57.939998626708984
2019-11-19,57.29999923706055
2020-02-06,56.84299850463867
2019-11-22,55.91999816894531
2019-03-25,55.775001525878906
2019-02-21,55.439998626708984
2018-12-19,55.935001373291016
2018-07-12,56.290000915527344
2018-09-14,56.5
2018-08-13,55.880001068115234
2018-10-16,56.040000915527344
2019-07-31,57.310001373291016
2019-05-28,57.47999954223633
2019-04-26,57.029998779296875
2020-04-28,56.22999954223633
2019-11-25,54.43000030517578
2020-02-12,54.959999084472656
2020-05-01,55.65999984741211
2020-05-04,57.02000045776367
2019-06-12,56.91999816894531
2019-04-09,57.755001068115234
2019-03-08,58.08000183105469
2019-02-04,56.861000061035156
2018-07-27,57.380001068115234
2018-08-28,56.540000915527344
2019-01-03,55.58000183105469
2019-08-15,56.11000061035156
2018-10-31,56.43000030517578
2019-09-16,55.54499816894531
2020-02-18,56.5
2020-05-07,52.52000045776367
2018-08-17,53.0
2019-12-04,53.720001220703125
2020-02-21,54.029998779296875
2018-12-17,53.599998474121094
2019-08-30,54.14500045776367
2018-11-15,54.869998931884766
2019-07-29,54.27000045776367
2019-06-27,53.560001373291016
2019-04-24,52.27000045776367
2018-07-10,52.900001525878906
2018-09-12,52.7400016784668
2019-02-19,52.3650016784668
2019-01-18,51.47999954223633
2020-02-24,51.5
2020-05-13,51.720001220703125
2019-12-10,51.85499954223633
2020-02-27,51.40999984741211
2019-12-13,51.654998779296875
2020-05-19,51.290000915527344
2019-03-06,51.65999984741211
2018-11-30,51.689998626708984
2019-08-13,50.22999954223633
2019-07-12,49.94499969482422
2019-06-10,49.0
2019-05-09,49.310001373291016
2018-07-25,49.16999816894531
