Dates,KHC
2018-06-20,63.040000915527344
2018-06-21,62.56999969482422
2018-06-25,63.209999084472656
2018-06-22,63.31999969482422
2018-06-26,63.209999084472656
2018-06-27,62.689998626708984
2018-06-28,62.650001525878906
2018-06-29,62.81999969482422
2018-07-02,62.09000015258789
2018-07-03,62.63999938964844
2018-07-05,63.95000076293945
2018-07-16,64.43000030517578
2018-09-18,63.970001220703125
2019-01-24,64.0
2019-09-05,63.7400016784668
2018-11-21,63.63999938964844
2020-01-13,63.849998474121094
2020-04-01,62.63999938964844
2020-06-19,63.04999923706055
2019-10-29,61.59000015258789
2020-01-16,61.34000015258789
2020-06-22,60.689998626708984
2018-10-03,60.29999923706055
2018-07-31,59.66999816894531
2019-03-12,59.84000015258789
2019-02-08,60.47999954223633
2019-01-07,60.2599983215332
2018-12-06,60.279998779296875
2019-08-19,60.25
2019-07-18,59.279998779296875
2019-05-15,59.400001525878906
2019-09-20,64.4800033569336
2019-11-01,62.29999923706055
2020-04-07,61.31999969482422
2020-06-25,60.279998779296875
2020-06-16,60.0
2019-11-04,59.650001525878906
2020-01-22,59.279998779296875
2019-11-07,59.52000045776367
2020-04-13,59.09000015258789
2019-07-01,60.029998779296875
2019-05-30,61.02000045776367
2018-08-15,60.63999938964844
2018-10-18,59.84000015258789
2019-03-27,59.54999923706055
2019-01-22,58.79999923706055
2018-12-21,59.029998779296875
2019-09-03,59.56999969482422
2018-11-19,58.790000915527344
2019-08-02,59.29999923706055
2020-01-28,58.220001220703125
2020-04-16,58.27000045776367
2019-11-13,56.65999984741211
2020-01-31,57.0
2018-12-04,56.79999923706055
2018-11-02,56.59000015258789
2019-07-16,57.2400016784668
2018-08-30,57.7599983215332
2018-10-01,59.119998931884766
2019-06-14,59.4900016784668
2019-05-13,58.970001220703125
2019-04-11,58.349998474121094
2019-02-06,57.099998474121094
2019-09-18,56.88999938964844
2020-02-03,57.56999969482422
2020-04-22,57.119998931884766
2019-11-19,56.52000045776367
2020-02-06,55.65999984741211
2019-11-22,55.16999816894531
2019-03-25,55.040000915527344
2019-02-21,55.11000061035156
2018-12-19,55.540000915527344
2018-07-12,55.93000030517578
2018-09-14,55.599998474121094
2018-08-13,55.52000045776367
2018-10-16,55.88999938964844
2019-07-31,57.060001373291016
2019-05-28,56.06999969482422
2019-04-26,55.7400016784668
2020-04-28,53.81999969482422
2019-11-25,54.2400016784668
2020-02-12,54.470001220703125
2020-05-01,55.439998626708984
2020-05-04,56.400001525878906
2019-06-12,55.540000915527344
2019-04-09,57.560001373291016
2019-03-08,56.209999084472656
2019-02-04,56.599998474121094
2018-07-27,55.779998779296875
2018-08-28,55.97999954223633
2019-01-03,54.650001525878906
2019-08-15,55.52000045776367
2018-10-31,55.849998474121094
2019-09-16,54.970001220703125
2020-02-18,56.20000076293945
2020-05-07,50.72999954223633
2018-08-17,52.38999938964844
2019-12-04,53.459999084472656
2020-02-21,53.54999923706055
2018-12-17,53.310001373291016
2019-08-30,53.9900016784668
2018-11-15,53.66999816894531
2019-07-29,53.380001068115234
2019-06-27,52.63999938964844
2019-04-24,51.9900016784668
2018-07-10,52.08000183105469
2018-09-12,51.88999938964844
2019-02-19,50.939998626708984
2019-01-18,51.15999984741211
2020-02-24,51.040000915527344
2020-05-13,51.06999969482422
2019-12-10,51.79999923706055
2020-02-27,51.18000030517578
2019-12-13,51.189998626708984
2020-05-19,51.119998931884766
2019-03-06,51.41999816894531
2018-11-30,49.97999954223633
2019-08-13,49.52000045776367
2019-07-12,48.709999084472656
2019-06-10,48.27000045776367
2019-05-09,48.380001068115234
2018-07-25,48.2599983215332
2018-09-27,48.470001220703125
2018-10-29,47.459999084472656
2019-10-16,46.81999969482422
2019-12-16,46.150001525878906
2020-03-04,45.09000015258789
2020-05-22,44.849998474121094
