Dates,SHW
2019-03-06,417.04998779296875
2018-11-30,406.30999755859375
2019-08-13,394.05999755859375
2019-07-12,388.0
2019-06-10,384.42999267578125
2019-05-09,387.989990234375
2018-07-25,391.2200012207031
2018-09-27,383.989990234375
2018-10-29,383.6499938964844
2019-10-16,372.75
2019-12-16,379.54998779296875
2020-03-04,377.80999755859375
2020-05-22,375.6600036621094
2019-10-01,376.2900085449219
2019-12-19,365.20001220703125
2018-09-10,365.3399963378906
2019-05-24,376.239990234375
2018-08-09,387.7200012207031
2019-04-22,388.989990234375
2019-03-21,386.55999755859375
2019-01-16,377.6000061035156
2019-08-28,378.6600036621094
2018-11-13,390.9100036621094
2018-10-12,392.8999938964844
2019-06-25,394.2200012207031
2020-03-10,391.6400146484375
2020-05-28,393.260009765625
2019-10-07,390.6300048828125
2020-03-13,371.0
2019-10-10,380.55999755859375
2020-03-16,383.0199890136719
2020-06-03,395.8299865722656
2018-11-28,390.3699951171875
2018-09-25,387.95001220703125
2018-07-23,388.44000244140625
2018-08-24,392.4700012207031
2019-07-10,389.010009765625
2019-05-07,395.260009765625
2019-04-05,400.42999267578125
2019-03-04,397.0
2019-01-31,414.4200134277344
2019-09-12,412.8900146484375
2019-12-31,416.5299987792969
2020-03-19,420.0799865722656
2020-01-03,415.3299865722656
2020-06-09,415.010009765625
2019-02-15,419.3699951171875
2019-01-14,424.7099914550781
2018-07-06,432.95001220703125
2018-08-07,430.4599914550781
2018-10-10,434.3800048828125
2018-12-13,433.0
2019-08-26,437.3699951171875
2019-07-25,435.6400146484375
2019-05-22,437.17999267578125
2019-03-19,436.5199890136719
2020-01-06,434.1199951171875
2020-03-25,431.0299987792969
2020-06-12,431.0299987792969
2019-10-22,433.80999755859375
2020-01-09,433.0799865722656
2020-06-15,430.8699951171875
2019-10-25,420.260009765625
2020-03-31,412.8299865722656
2020-06-18,410.3500061035156
2019-04-03,417.29998779296875
2018-08-22,422.3299865722656
2018-10-25,423.6000061035156
2019-01-29,423.8999938964844
2018-12-28,428.6499938964844
2018-11-26,427.95001220703125
2019-08-09,428.8699951171875
2019-07-08,427.07000732421875
2019-06-06,428.6099853515625
2019-09-10,420.3299865722656
2020-01-15,418.9100036621094
2020-04-03,418.30999755859375
2019-10-31,419.239990234375
2020-04-06,426.94000244140625
2020-06-24,428.17999267578125
2018-11-09,429.3399963378906
2019-07-23,431.1700134277344
2019-06-21,438.3999938964844
2019-05-20,440.5
2019-04-18,443.7300109863281
2018-09-06,443.8699951171875
2018-10-08,441.44000244140625
2019-02-13,437.760009765625
2018-12-11,442.739990234375
2019-09-25,437.6400146484375
2020-01-21,440.5799865722656
2020-04-09,443.3299865722656
2019-11-06,441.95001220703125
2020-01-24,444.20001220703125
2020-01-27,449.2900085449219
2020-04-15,444.70001220703125
2018-12-26,455.8800048828125
2019-08-07,450.75
2019-06-04,450.2900085449219
2018-09-21,449.4100036621094
2018-07-19,451.45001220703125
2018-08-20,446.6000061035156
2018-10-23,444.1199951171875
2019-05-03,451.0199890136719
2019-04-01,449.0
2019-02-28,442.8299865722656
2019-11-12,443.5199890136719
2020-01-30,437.0299987792969
2019-11-15,436.5
2020-04-21,427.1499938964844
2019-04-16,428.4599914550781
2019-03-15,429.70001220703125
2019-02-11,430.3900146484375
2019-01-10,430.6099853515625
2019-08-22,423.9700012207031
2018-11-07,425.4700012207031
2018-08-03,430.6400146484375
2018-09-04,425.1499938964844
2019-06-19,429.6400146484375
2019-09-23,427.0299987792969
2019-11-18,424.0899963378906
2020-02-05,423.6099853515625
2020-04-24,417.6000061035156
2019-03-29,417.489990234375
2019-11-21,427.3599853515625
2020-04-27,433.45001220703125
2020-02-11,448.1499938964844
2020-04-30,464.7900085449219
2019-05-01,471.4100036621094
2019-02-26,465.8599853515625
2019-01-25,468.55999755859375
2018-12-24,474.8500061035156
2019-09-06,471.80999755859375
2018-07-17,466.5199890136719
2018-09-19,462.4700012207031
2019-08-05,460.6499938964844
2019-10-08,462.5899963378906
2019-12-11,464.75
2019-11-27,463.8599853515625
2020-02-14,460.2699890136719
2020-05-06,454.20001220703125
2019-01-08,450.989990234375
2018-12-07,452.44000244140625
2019-08-20,457.55999755859375
2018-11-05,460.0
2019-07-19,463.55999755859375
2018-10-04,460.4200134277344
2019-06-17,462.1099853515625
2019-05-16,458.8699951171875
2018-08-01,455.0400085449219
2019-03-13,457.0400085449219
2019-12-03,466.2200012207031
2020-02-20,468.82000732421875
2019-12-06,466.92999267578125
2020-05-12,456.6099853515625
2019-12-09,447.6300048828125
2020-02-26,455.489990234375
2020-05-15,453.7799987792969
2019-03-28,466.0199890136719
2018-09-17,488.6099853515625
2018-08-16,499.1700134277344
2018-10-19,504.70001220703125
2019-04-29,506.1700134277344
2019-01-23,504.3399963378906
2019-09-04,507.510009765625
2018-11-20,511.1300048828125
2019-07-02,505.6700134277344
2019-05-31,493.5199890136719
2019-12-12,492.94000244140625
2020-05-18,491.8500061035156
2019-09-27,516.4600219726562
2020-03-03,515.4600219726562
2020-05-21,514.3400268554688
2019-05-14,514.77001953125
2018-08-31,515.0800170898438
2018-07-30,515.1500244140625
2018-10-02,522.5
2019-04-12,525.739990234375
2019-03-11,519.489990234375
2019-02-07,524.760009765625
2019-07-17,522.6099853515625
2019-09-19,510.25
2019-10-21,509.32000732421875
2019-12-18,512.510009765625
2020-03-06,512.3699951171875
2019-10-03,522.9600219726562
2020-03-09,524.1699829101562
2020-05-27,519.97998046875
2019-12-24,529.8800048828125
2020-03-12,531.469970703125
2018-12-20,534.1199951171875
2019-08-01,519.9600219726562
2018-08-14,513.8900146484375
2018-07-13,519.510009765625
2018-10-17,530.9099731445312
2019-05-29,535.969970703125
2019-03-26,527.3699951171875
2019-02-22,527.6900024414062
2019-10-04,534.8099975585938
2019-11-05,537.52001953125
2019-12-27,545.4600219726562
2020-06-02,541.1500244140625
2019-12-30,538.9199829101562
2020-03-18,538.27001953125
2020-06-05,541.3200073242188
2019-07-15,541.8599853515625
2018-12-03,545.530029296875
2019-06-13,543.489990234375
2019-01-04,534.8099975585938
2018-08-29,536.8699951171875
2019-02-05,545.760009765625
2018-11-01,546.8400268554688
2019-08-16,541.6199951171875
2019-04-10,545.0
2019-09-17,552.6199951171875
2019-10-15,548.7899780273438
2020-01-02,549.1900024414062
2020-06-08,552.6900024414062
2019-10-18,555.9299926757812
2020-03-24,559.1199951171875
2020-06-11,557.010009765625
2020-01-08,549.4299926757812
2019-04-25,546.1699829101562
2019-07-30,558.3800048828125
2019-02-20,566.260009765625
2018-07-11,573.0999755859375
2018-09-13,575.030029296875
2018-10-15,575.3499755859375
2019-06-28,577.780029296875
2018-12-18,571.5800170898438
2018-11-16,573.010009765625
2019-10-02,570.8800048828125
2020-03-27,558.75
2020-01-10,564.5800170898438
2019-10-24,567.0700073242188
2020-03-30,570.4500122070312
2020-06-17,577.6699829101562
2020-01-14,578.8499755859375
2020-04-02,585.0
2019-01-02,585.6599731445312
2019-08-14,591.0900268554688
2018-10-30,580.5399780273438
2019-06-11,583.1699829101562
2019-05-10,572.6300048828125
2019-04-08,566.6199951171875
2018-08-27,568.239990234375
2018-07-26,576.3300170898438
2018-09-28,579.3599853515625
2019-03-07,582.22998046875
2019-10-30,580.7899780273438
2020-01-17,573.0
2020-06-23,570.0
2020-04-08,570.7899780273438
2020-06-26,567.5499877929688
2019-03-22,573.260009765625
2019-01-17,574.4199829101562
2019-08-29,570.3599853515625
2018-11-14,570.1699829101562
2019-06-26,574.9299926757812
2018-09-11,572.0
2018-07-09,571.260009765625
2018-08-10,576.2000122070312
2019-04-23,570.239990234375
2019-09-30,571.7000122070312
2020-01-23,576.1500244140625
2019-11-08,579.4600219726562
2020-04-14,579.2100219726562
2019-11-11,577.260009765625
2020-01-29,580.8800048828125
2020-04-17,577.1799926757812
2018-07-24,576.8400268554688
2018-09-26,568.739990234375
2019-05-08,564.2899780273438
2019-03-05,560.9199829101562
2019-02-01,559.3900146484375
2018-12-31,561.0
2018-11-29,562.760009765625
2019-08-12,566.260009765625
2019-07-11,566.3300170898438
2019-09-13,572.5599975585938
2019-11-14,573.9600219726562
2020-04-20,581.7899780273438
2020-02-04,583.8300170898438
2020-04-23,590.3499755859375
2018-12-14,590.8900146484375
2019-08-27,589.4500122070312
2018-08-08,591.9299926757812
2018-10-11,582.5499877929688
2018-11-12,584.5
2019-07-26,590.260009765625
2019-06-24,555.5
2019-05-23,551.2000122070312
2019-03-20,557.8599853515625
2019-01-15,576.4000244140625
2019-11-20,570.9299926757812
2020-02-07,579.2999877929688
2020-02-10,571.6300048828125
2020-04-29,568.8599853515625
2019-11-26,572.6699829101562
2020-02-13,575.6500244140625
2019-01-30,576.0999755859375
2018-08-23,579.1699829101562
2018-09-24,576.2000122070312
2018-11-27,584.9400024414062
2018-10-26,580.0
2019-07-09,572.3900146484375
2019-06-07,557.010009765625
2019-05-06,550.25
2019-04-04,548.8499755859375
2019-09-11,524.9000244140625
2019-11-29,497.6700134277344
2020-05-05,513.02001953125
2019-12-02,530.6099853515625
2020-02-19,545.2999877929688
2020-05-08,549.260009765625
2019-05-21,529.489990234375
2019-03-18,500.5
2018-09-07,515.4199829101562
2018-08-06,507.54998779296875
2018-10-09,471.010009765625
2019-02-14,462.8699951171875
2018-12-12,405.44000244140625
2019-07-24,377.70001220703125
2019-09-26,325.42999267578125
2019-10-28,388.1000061035156
2019-12-05,405.9800109863281
2020-05-11,390.7699890136719
2019-07-03,416.45001220703125
2020-02-25,447.25
2020-05-14,454.0
2020-02-28,450.0
2019-08-08,462.8900146484375
2019-06-05,457.54998779296875
2018-07-20,421.3999938964844
2018-08-21,412.010009765625
2018-10-24,416.239990234375
2019-04-02,438.1099853515625
2019-03-01,462.0299987792969
2019-01-28,462.04998779296875
2018-12-27,487.6499938964844
2019-09-09,472.8800048828125
2020-03-02,490.010009765625
2020-05-20,485.8399963378906
2019-12-17,476.1000061035156
2020-03-05,497.5400085449219
2019-02-12,492.92999267578125
2019-01-11,479.6199951171875
2018-12-10,494.6700134277344
2019-08-23,497.6300048828125
2018-11-08,494.5899963378906
2019-07-22,497.2900085449219
2019-06-20,505.05999755859375
2018-09-05,523.97998046875
2019-04-17,523.6300048828125
2019-09-24,520.0700073242188
2019-12-20,516.9600219726562
2020-05-26,529.530029296875
2019-04-30,523.4400024414062
2019-12-23,526.2100219726562
2020-03-11,534.7000122070312
2020-05-29,542.7999877929688
2019-12-26,553.4600219726562
2020-06-01,539.7000122070312
2019-05-02,528.1900024414062
2019-02-27,539.2999877929688
2018-11-23,571.9000244140625
2019-08-06,562.510009765625
2018-07-18,564.3099975585938
2018-09-20,563.0
2018-10-22,567.9400024414062
2019-07-05,579.3699951171875
2019-06-03,572.5499877929688
2019-10-09,585.8699951171875
2019-10-11,585.219970703125
2020-03-17,580.0399780273438
2020-06-04,579.1900024414062
2019-10-14,593.0900268554688
2020-03-20,571.8300170898438
2018-11-06,566.3400268554688
2019-06-18,570.5
2019-05-17,570.25
2019-04-15,577.3599853515625
2019-03-14,543.9400024414062
2019-01-09,539.1699829101562
2018-08-02,535.969970703125
2018-10-05,566.0800170898438
2019-08-21,576.5599975585938
2019-10-17,577.5499877929688
2020-03-23,578.8400268554688
2020-06-10,574.1199951171875
2019-02-25,574.1400146484375
2020-01-07,566.0999755859375
2020-03-26,557.530029296875
2019-10-23,555.8599853515625
