Dates,SHW
2019-05-09,398.75
2018-07-25,394.7699890136719
2018-09-27,392.6000061035156
2018-10-29,384.5299987792969
2019-10-16,392.2699890136719
2019-12-16,380.6600036621094
2020-03-04,388.0
2020-05-22,377.94000244140625
2019-10-01,379.1700134277344
2019-12-19,374.19000244140625
2018-09-10,367.8299865722656
2019-05-24,382.0400085449219
2018-08-09,392.9100036621094
2019-04-22,390.739990234375
2019-03-21,389.3800048828125
2019-01-16,390.8800048828125
2019-08-28,387.5899963378906
2018-11-13,390.9100036621094
2018-10-12,397.1700134277344
2019-06-25,399.6000061035156
2020-03-10,396.6099853515625
2020-05-28,395.54998779296875
2019-10-07,396.07000732421875
2020-03-13,378.0
2019-10-10,380.55999755859375
2020-03-16,384.9800109863281
2020-06-03,397.3999938964844
2018-11-28,394.95001220703125
2018-09-25,394.70001220703125
2018-07-23,392.5199890136719
2018-08-24,395.04998779296875
2019-07-10,390.5199890136719
2019-05-07,396.489990234375
2019-04-05,401.489990234375
2019-03-04,400.0
2019-01-31,423.0
2019-09-12,419.2900085449219
2019-12-31,418.9100036621094
2020-03-19,420.0799865722656
2020-01-03,418.9599914550781
2020-06-09,417.8399963378906
2019-02-15,422.9100036621094
2019-01-14,426.0
2018-07-06,437.05999755859375
2018-08-07,432.7200012207031
2018-10-10,435.44000244140625
2018-12-13,435.0
2019-08-26,437.75
2019-07-25,440.1499938964844
2019-05-22,439.2900085449219
2019-03-19,441.0
2020-01-06,435.54998779296875
2020-03-25,434.510009765625
2020-06-12,439.04998779296875
2019-10-22,436.1499938964844
2020-01-09,438.0299987792969
2020-06-15,437.2799987792969
2019-10-25,430.760009765625
2020-03-31,422.010009765625
2020-06-18,412.20001220703125
2019-04-03,419.6099853515625
2018-08-22,429.1499938964844
2018-10-25,424.57000732421875
2019-01-29,424.8999938964844
2018-12-28,428.6499938964844
2018-11-26,429.9800109863281
2019-08-09,432.739990234375
2019-07-08,431.44000244140625
2019-06-06,428.6099853515625
2019-09-10,429.2900085449219
2020-01-15,420.75
2020-04-03,425.9200134277344
2019-10-31,421.32000732421875
2020-04-06,428.9700012207031
2020-06-24,431.25
2018-11-09,431.82000732421875
2019-07-23,435.0
2019-06-21,439.0
2019-05-20,441.8699951171875
2019-04-18,443.7300109863281
2018-09-06,448.5
2018-10-08,443.95001220703125
2019-02-13,443.8999938964844
2018-12-11,445.2099914550781
2019-09-25,445.2200012207031
2020-01-21,442.70001220703125
2020-04-09,443.9700012207031
2019-11-06,450.0
2020-01-24,445.2300109863281
2020-01-27,449.6400146484375
2020-04-15,450.0
2018-12-26,459.8500061035156
2019-08-07,456.0899963378906
2019-06-04,451.0899963378906
2018-09-21,455.94000244140625
2018-07-19,452.0
2018-08-20,456.0
2018-10-23,446.0
2019-05-03,454.1099853515625
2019-04-01,449.3399963378906
2019-02-28,447.8800048828125
2019-11-12,446.0299987792969
2020-01-30,440.1099853515625
2019-11-15,440.29998779296875
2020-04-21,432.17999267578125
2019-04-16,430.6099853515625
2019-03-15,431.2799987792969
2019-02-11,430.57000732421875
2019-01-10,431.2099914550781
2019-08-22,431.8900146484375
2018-11-07,425.7699890136719
2018-08-03,432.7699890136719
2018-09-04,429.5799865722656
2019-06-19,432.7300109863281
2019-09-23,430.739990234375
2019-11-18,426.989990234375
2020-02-05,424.0199890136719
2020-04-24,420.5899963378906
2019-03-29,419.0899963378906
2019-11-21,431.42999267578125
2020-04-27,438.1400146484375
2020-02-11,450.0
2020-04-30,466.54998779296875
2019-05-01,476.7099914550781
2019-02-26,474.8699951171875
2019-01-25,473.69000244140625
2018-12-24,476.2699890136719
2019-09-06,478.1099853515625
2018-07-17,473.6499938964844
2018-09-19,471.17999267578125
2019-08-05,464.7900085449219
2019-10-08,469.5199890136719
2019-12-11,470.0
2019-11-27,467.1600036621094
2020-02-14,463.9200134277344
2020-05-06,461.55999755859375
2019-01-08,456.04998779296875
2018-12-07,455.0199890136719
2019-08-20,461.5199890136719
2018-11-05,461.6700134277344
2019-07-19,465.95001220703125
2018-10-04,465.82000732421875
2019-06-17,465.1600036621094
2019-05-16,461.989990234375
2018-08-01,465.70001220703125
2019-03-13,457.8299865722656
2019-12-03,466.5
2020-02-20,470.29998779296875
2019-12-06,474.0
2020-05-12,467.0
2019-12-09,455.7300109863281
2020-02-26,458.6300048828125
2020-05-15,457.2099914550781
2019-03-28,469.0
2018-09-17,495.0
2018-08-16,500.5899963378906
2018-10-19,509.6199951171875
2019-04-29,510.1099853515625
2019-01-23,506.0799865722656
2019-09-04,513.0499877929688
2018-11-20,514.5700073242188
2019-07-02,509.32000732421875
2019-05-31,502.2300109863281
2019-12-12,498.6700134277344
2020-05-18,494.8399963378906
2019-09-27,516.5999755859375
2020-03-03,520.5900268554688
2020-05-21,518.1199951171875
2019-05-14,515.4400024414062
2018-08-31,517.0399780273438
2018-07-30,519.8699951171875
2018-10-02,524.9000244140625
2019-04-12,531.260009765625
2019-03-11,525.4299926757812
2019-02-07,529.239990234375
2019-07-17,531.3599853515625
2019-09-19,522.3200073242188
2019-10-21,516.4099731445312
2019-12-18,517.77001953125
2020-03-06,512.4400024414062
2019-10-03,528.239990234375
2020-03-09,527.8900146484375
2020-05-27,525.52001953125
2019-12-24,532.4000244140625
2020-03-12,539.6400146484375
2018-12-20,538.9199829101562
2019-08-01,534.1500244140625
2018-08-14,518.8499755859375
2018-07-13,521.02001953125
2018-10-17,533.4099731445312
2019-05-29,536.0700073242188
2019-03-26,536.010009765625
2019-02-22,528.8300170898438
2019-10-04,539.1099853515625
2019-11-05,540.1400146484375
2019-12-27,552.1699829101562
2020-06-02,548.0999755859375
2019-12-30,547.3200073242188
2020-03-18,545.9600219726562
2020-06-05,545.25
2019-07-15,551.6599731445312
2018-12-03,545.9199829101562
2019-06-13,551.0999755859375
2019-01-04,543.5599975585938
2018-08-29,541.02001953125
2019-02-05,545.760009765625
2018-11-01,547.6199951171875
2019-08-16,545.3300170898438
2019-04-10,545.0
2019-09-17,556.3699951171875
2019-10-15,563.4000244140625
2020-01-02,551.1500244140625
2020-06-08,555.9600219726562
2019-10-18,558.219970703125
2020-03-24,564.1900024414062
2020-06-11,557.7100219726562
2020-01-08,561.5499877929688
2019-04-25,557.5
2019-07-30,570.0
2019-02-20,566.8499755859375
2018-07-11,575.75
2018-09-13,575.030029296875
2018-10-15,575.3499755859375
2019-06-28,582.3499755859375
2018-12-18,587.5
2018-11-16,575.8599853515625
2019-10-02,584.280029296875
2020-03-27,568.510009765625
2020-01-10,565.2899780273438
2019-10-24,578.1699829101562
2020-03-30,571.3800048828125
2020-06-17,578.4500122070312
2020-01-14,579.47998046875
2020-04-02,586.6599731445312
2019-01-02,587.0
2019-08-14,595.0
2018-10-30,581.010009765625
2019-06-11,587.8099975585938
2019-05-10,584.1900024414062
2019-04-08,573.010009765625
2018-08-27,569.9099731445312
2018-07-26,577.739990234375
2018-09-28,581.0900268554688
2019-03-07,585.2899780273438
2019-10-30,584.4099731445312
2020-01-17,580.5700073242188
2020-06-23,571.719970703125
2020-04-08,579.3200073242188
2020-06-26,574.4199829101562
2019-03-22,577.9199829101562
2019-01-17,577.8499755859375
2019-08-29,574.6799926757812
2018-11-14,573.5499877929688
2019-06-26,575.25
2018-09-11,575.0
2018-07-09,574.2899780273438
2018-08-10,580.1199951171875
2019-04-23,579.72998046875
2019-09-30,573.969970703125
2020-01-23,581.27001953125
2019-11-08,581.9099731445312
2020-04-14,580.3699951171875
2019-11-11,582.02001953125
2020-01-29,583.72998046875
2020-04-17,578.25
2018-07-24,578.0999755859375
2018-09-26,585.0499877929688
2019-05-08,565.3400268554688
2019-03-05,562.22998046875
2019-02-01,565.7000122070312
2018-12-31,562.0399780273438
2018-11-29,571.6099853515625
2019-08-12,567.8499755859375
2019-07-11,567.469970703125
2019-09-13,574.739990234375
2019-11-14,576.1300048828125
2020-04-20,589.8200073242188
2020-02-04,586.3400268554688
2020-04-23,594.4500122070312
2018-12-14,596.0800170898438
2019-08-27,594.1599731445312
2018-08-08,599.0
2018-10-11,587.8900146484375
2018-11-12,584.5
2019-07-26,593.0
2019-06-24,562.4000244140625
2019-05-23,560.3699951171875
2019-03-20,559.3200073242188
2019-01-15,578.8400268554688
2019-11-20,586.9600219726562
2020-02-07,584.0599975585938
2020-02-10,581.3200073242188
2020-04-29,571.1099853515625
2019-11-26,573.25
2020-02-13,577.1500244140625
2019-01-30,577.22998046875
2018-08-23,580.3699951171875
2018-09-24,583.1199951171875
2018-11-27,585.0
2018-10-26,585.77001953125
2019-07-09,580.3099975585938
2019-06-07,561.3599853515625
2019-05-06,569.7899780273438
2019-04-04,555.1599731445312
2019-09-11,542.3599853515625
2019-11-29,508.1499938964844
2020-05-05,522.02001953125
2019-12-02,540.52001953125
2020-02-19,553.27001953125
2020-05-08,561.0399780273438
2019-05-21,542.760009765625
2019-03-18,501.3500061035156
2018-09-07,542.27001953125
2018-08-06,533.0
2018-10-09,486.6700134277344
2019-02-14,502.57000732421875
2018-12-12,449.0
2019-07-24,415.1000061035156
2019-09-26,388.7900085449219
2019-10-28,398.8399963378906
2019-12-05,453.2200012207031
2020-05-11,410.82000732421875
2019-07-03,418.55999755859375
2020-02-25,452.2699890136719
2020-05-14,465.0299987792969
2020-02-28,451.0
2019-08-08,471.6499938964844
2019-06-05,476.489990234375
2018-07-20,439.9100036621094
2018-08-21,420.20001220703125
2018-10-24,435.0
2019-04-02,442.7900085449219
2019-03-01,475.3599853515625
2019-01-28,470.25
2018-12-27,498.25
2019-09-09,482.30999755859375
2020-03-02,500.0
2020-05-20,490.760009765625
2019-12-17,499.69000244140625
2020-03-05,497.5400085449219
2019-02-12,506.82000732421875
2019-01-11,488.3900146484375
2018-12-10,494.6700134277344
2019-08-23,500.44000244140625
2018-11-08,501.5899963378906
2019-07-22,503.9599914550781
2019-06-20,519.0
2018-09-05,536.0
2019-04-17,527.8699951171875
2019-09-24,525.6400146484375
2019-12-20,524.2100219726562
2020-05-26,533.9600219726562
2019-04-30,535.0
2019-12-23,529.760009765625
2020-03-11,539.0599975585938
2020-05-29,543.2100219726562
2019-12-26,557.0900268554688
2020-06-01,550.4400024414062
2019-05-02,540.3200073242188
2019-02-27,540.489990234375
2018-11-23,580.0
2019-08-06,570.9000244140625
2018-07-18,570.7999877929688
2018-09-20,565.8200073242188
2018-10-22,571.6900024414062
2019-07-05,585.0
2019-06-03,585.0
2019-10-09,590.0
2019-10-11,588.27001953125
2020-03-17,593.4199829101562
2020-06-04,580.3499755859375
2019-10-14,599.3099975585938
2020-03-20,590.5700073242188
2018-11-06,583.0399780273438
2019-06-18,583.4299926757812
2019-05-17,570.7100219726562
2019-04-15,583.0399780273438
2019-03-14,574.1699829101562
2019-01-09,560.2000122070312
2018-08-02,536.0
2018-10-05,586.4400024414062
2019-08-21,580.27001953125
2019-10-17,578.0
2020-03-23,591.6699829101562
2020-06-10,594.4500122070312
2019-02-25,589.6799926757812
2020-01-07,574.969970703125
2020-03-26,567.6300048828125
2019-10-23,572.8099975585938
