Dates,COG
2018-06-20,23.700000762939453
2018-06-21,23.959999084472656
2018-06-25,23.049999237060547
2018-06-22,22.739999771118164
2018-06-26,22.989999771118164
2018-06-27,23.3700008392334
2018-06-28,23.139999389648438
2018-06-29,23.65999984741211
2018-07-02,23.229999542236328
2018-07-03,23.239999771118164
2018-07-05,23.399999618530273
2018-07-16,23.3799991607666
2018-09-18,23.670000076293945
2019-01-24,23.540000915527344
2019-09-05,23.549999237060547
2018-11-21,23.18000030517578
2020-01-13,23.290000915527344
2020-04-01,23.190000534057617
2020-06-19,23.520000457763672
2019-10-29,23.5
2020-01-16,23.93000030517578
2020-06-22,23.850000381469727
2018-10-03,24.139999389648438
2018-07-31,24.139999389648438
2019-03-12,24.190000534057617
2019-02-08,24.65999984741211
2019-01-07,22.670000076293945
2018-12-06,22.65999984741211
2019-08-19,22.760000228881836
2019-07-18,23.030000686645508
2019-05-15,23.030000686645508
2019-09-20,22.989999771118164
2019-11-01,23.34000015258789
2020-04-07,23.6299991607666
2020-06-25,23.25
2020-06-16,23.31999969482422
2019-11-04,23.34000015258789
2020-01-22,23.270000457763672
2019-11-07,23.399999618530273
2020-04-13,22.850000381469727
2019-07-01,23.010000228881836
2019-05-30,23.40999984741211
2018-08-15,23.479999542236328
2018-10-18,24.1200008392334
2019-03-27,24.3700008392334
2019-01-22,24.110000610351562
2018-12-21,24.09000015258789
2019-09-03,23.920000076293945
2018-11-19,23.719999313354492
2019-08-02,23.940000534057617
2020-01-28,23.8799991607666
2020-04-16,23.75
2019-11-13,22.8700008392334
2020-01-31,22.459999084472656
2018-12-04,21.75
2018-11-02,21.479999542236328
2019-07-16,21.639999389648438
2018-08-30,21.649999618530273
2018-10-01,21.93000030517578
2019-06-14,21.809999465942383
2019-05-13,21.790000915527344
2019-04-11,21.489999771118164
2019-02-06,21.510000228881836
2019-09-18,21.690000534057617
2020-02-03,22.329999923706055
2020-04-22,22.639999389648438
2019-11-19,22.8700008392334
2020-02-06,22.8799991607666
2019-11-22,22.40999984741211
2019-03-25,22.459999084472656
2019-02-21,22.5
2018-12-19,22.149999618530273
2018-07-12,22.280000686645508
2018-09-14,22.6299991607666
2018-08-13,22.8799991607666
2018-10-16,23.760000228881836
2019-07-31,23.65999984741211
2019-05-28,24.09000015258789
2019-04-26,23.950000762939453
2020-04-28,23.049999237060547
2019-11-25,22.969999313354492
2020-02-12,23.579999923706055
2020-05-01,23.75
2020-05-04,23.610000610351562
2019-06-12,23.329999923706055
2019-04-09,23.6200008392334
2019-03-08,23.149999618530273
2019-02-04,22.579999923706055
2018-07-27,21.1299991607666
2018-08-28,20.950000762939453
2019-01-03,21.309999465942383
2019-08-15,22.739999771118164
2018-10-31,22.8799991607666
2019-09-16,24.100000381469727
2020-02-18,23.81999969482422
2020-05-07,23.809999465942383
2018-08-17,25.43000030517578
2019-12-04,25.540000915527344
2020-02-21,25.260000228881836
2018-12-17,25.030000686645508
2019-08-30,24.989999771118164
2018-11-15,25.31999969482422
2019-07-29,25.81999969482422
2019-06-27,25.65999984741211
2019-04-24,24.739999771118164
2018-07-10,25.6200008392334
2018-09-12,25.489999771118164
2019-02-19,24.940000534057617
2019-01-18,25.25
2020-02-24,25.1299991607666
2020-05-13,24.940000534057617
2019-12-10,24.200000762939453
2020-02-27,24.18000030517578
2019-12-13,24.299999237060547
2020-05-19,24.549999237060547
2019-03-06,24.290000915527344
2018-11-30,24.84000015258789
2019-08-13,24.31999969482422
2019-07-12,25.030000686645508
2019-06-10,24.65999984741211
2019-05-09,25.079999923706055
2018-07-25,24.40999984741211
2018-09-27,23.969999313354492
2018-10-29,22.989999771118164
2019-10-16,22.479999542236328
2019-12-16,22.389999389648438
2020-03-04,22.559999465942383
2020-05-22,22.219999313354492
2019-10-01,22.239999771118164
2019-12-19,22.100000381469727
2018-09-10,22.1299991607666
2019-05-24,22.690000534057617
2018-08-09,22.719999313354492
2019-04-22,22.15999984741211
2019-03-21,21.90999984741211
2019-01-16,23.299999237060547
2019-08-28,22.920000076293945
2018-11-13,23.229999542236328
2018-10-12,24.170000076293945
2019-06-25,23.760000228881836
2020-03-10,23.639999389648438
2020-05-28,23.8700008392334
2019-10-07,23.84000015258789
2020-03-13,24.450000762939453
2019-10-10,24.709999084472656
2020-03-16,24.829999923706055
2020-06-03,25.34000015258789
2018-11-28,25.09000015258789
2018-09-25,24.81999969482422
2018-07-23,24.75
2018-08-24,25.3700008392334
2019-07-10,25.350000381469727
2019-05-07,25.520000457763672
2019-04-05,25.260000228881836
2019-03-04,24.84000015258789
2019-01-31,24.770000457763672
2019-09-12,24.68000030517578
2019-12-31,24.709999084472656
2020-03-19,24.09000015258789
2020-01-03,23.59000015258789
2020-06-09,23.469999313354492
2019-02-15,23.639999389648438
2019-01-14,24.43000030517578
2018-07-06,24.399999618530273
2018-08-07,24.43000030517578
2018-10-10,24.739999771118164
2018-12-13,25.100000381469727
2019-08-26,24.790000915527344
2019-07-25,24.280000686645508
2019-05-22,23.780000686645508
2019-03-19,24.200000762939453
2020-01-06,24.940000534057617
2020-03-25,24.75
2020-06-12,24.549999237060547
2019-10-22,24.84000015258789
2020-01-09,25.059999465942383
2020-06-15,25.200000762939453
2019-10-25,25.31999969482422
2020-03-31,25.049999237060547
2020-06-18,24.530000686645508
2019-04-03,24.690000534057617
2018-08-22,24.940000534057617
2018-10-25,25.43000030517578
2019-01-29,25.950000762939453
2018-12-28,25.700000762939453
2018-11-26,25.860000610351562
2019-08-09,25.889999389648438
2019-07-08,25.850000381469727
2019-06-06,26.3799991607666
2019-09-10,25.93000030517578
2020-01-15,25.780000686645508
2020-04-03,26.270000457763672
2019-10-31,26.06999969482422
2020-04-06,26.190000534057617
2020-06-24,26.010000228881836
2018-11-09,25.84000015258789
2019-07-23,25.649999618530273
2019-06-21,25.440000534057617
2019-05-20,25.520000457763672
2019-04-18,25.639999389648438
2018-09-06,26.239999771118164
2018-10-08,26.81999969482422
2019-02-13,27.0
2018-12-11,26.719999313354492
2019-09-25,27.190000534057617
2020-01-21,27.170000076293945
2020-04-09,27.170000076293945
2019-11-06,26.940000534057617
2020-01-24,26.079999923706055
2020-01-27,25.940000534057617
2020-04-15,26.139999389648438
2018-12-26,26.010000228881836
2019-08-07,25.860000610351562
2019-06-04,26.260000228881836
2018-09-21,25.850000381469727
2018-07-19,25.399999618530273
2018-08-20,25.209999084472656
2018-10-23,25.059999465942383
2019-05-03,25.06999969482422
2019-04-01,25.049999237060547
2019-02-28,25.18000030517578
2019-11-12,25.399999618530273
2020-01-30,25.43000030517578
2019-11-15,25.639999389648438
2020-04-21,25.559999465942383
2019-04-16,25.790000915527344
2019-03-15,26.030000686645508
2019-02-11,26.18000030517578
2019-01-10,26.049999237060547
2019-08-22,26.170000076293945
2018-11-07,26.3799991607666
2018-08-03,26.469999313354492
2018-09-04,25.5
2019-06-19,25.389999389648438
2019-09-23,25.450000762939453
2019-11-18,25.15999984741211
2020-02-05,24.899999618530273
2020-04-24,24.860000610351562
2019-03-29,24.979999542236328
2019-11-21,25.239999771118164
2020-04-27,24.969999313354492
2020-02-11,25.229999542236328
2020-04-30,25.350000381469727
2019-05-01,24.09000015258789
2019-02-26,23.700000762939453
2019-01-25,23.520000457763672
2018-12-24,23.56999969482422
