Dates,COG
2020-02-18,24.600000381469727
2020-05-07,24.559999465942383
2018-08-17,26.25
2019-12-04,26.059999465942383
2020-02-21,26.219999313354492
2018-12-17,25.65999984741211
2019-08-30,26.1299991607666
2018-11-15,26.040000915527344
2019-07-29,26.969999313354492
2019-06-27,27.399999618530273
2019-04-24,25.829999923706055
2018-07-10,26.06999969482422
2018-09-12,26.200000762939453
2019-02-19,25.639999389648438
2019-01-18,26.059999465942383
2020-02-24,25.780000686645508
2020-05-13,25.8799991607666
2019-12-10,24.969999313354492
2020-02-27,24.920000076293945
2019-12-13,25.040000915527344
2020-05-19,25.25
2019-03-06,25.200000762939453
2018-11-30,25.610000610351562
2019-08-13,25.219999313354492
2019-07-12,25.700000762939453
2019-06-10,25.989999771118164
2019-05-09,25.639999389648438
2018-07-25,25.5
2018-09-27,24.639999389648438
2018-10-29,23.889999389648438
2019-10-16,23.309999465942383
2019-12-16,23.1200008392334
2020-03-04,23.34000015258789
2020-05-22,23.110000610351562
2019-10-01,22.950000762939453
2019-12-19,22.809999465942383
2018-09-10,23.6200008392334
2019-05-24,23.780000686645508
2018-08-09,23.899999618530273
2019-04-22,23.1299991607666
2019-03-21,23.559999465942383
2019-01-16,23.729999542236328
2019-08-28,23.90999984741211
2018-11-13,24.489999771118164
2018-10-12,24.75
2019-06-25,24.690000534057617
2020-03-10,24.200000762939453
2020-05-28,24.280000686645508
2019-10-07,24.780000686645508
2020-03-13,25.170000076293945
2019-10-10,25.489999771118164
2020-03-16,25.3700008392334
2020-06-03,25.889999389648438
2018-11-28,25.5
2018-09-25,25.6200008392334
2018-07-23,25.520000457763672
2018-08-24,26.1200008392334
2019-07-10,25.719999313354492
2019-05-07,25.799999237060547
2019-04-05,25.8700008392334
2019-03-04,25.489999771118164
2019-01-31,25.239999771118164
2019-09-12,24.979999542236328
2019-12-31,25.079999923706055
2020-03-19,24.649999618530273
2020-01-03,24.149999618530273
2020-06-09,23.950000762939453
2019-02-15,24.489999771118164
2019-01-14,24.899999618530273
2018-07-06,24.829999923706055
2018-08-07,24.90999984741211
2018-10-10,25.25
2018-12-13,25.459999084472656
2019-08-26,25.25
2019-07-25,25.110000610351562
2019-05-22,25.190000534057617
2019-03-19,25.260000228881836
2020-01-06,25.450000762939453
2020-03-25,25.260000228881836
2020-06-12,24.889999389648438
2019-10-22,25.239999771118164
2020-01-09,25.440000534057617
2020-06-15,25.770000457763672
2019-10-25,25.719999313354492
2020-03-31,25.540000915527344
2020-06-18,25.010000228881836
2019-04-03,25.0
2018-08-22,25.520000457763672
2018-10-25,26.040000915527344
2019-01-29,26.389999389648438
2018-12-28,26.06999969482422
2018-11-26,26.290000915527344
2019-08-09,26.34000015258789
2019-07-08,26.670000076293945
2019-06-06,26.690000534057617
2019-09-10,26.489999771118164
2020-01-15,26.530000686645508
2020-04-03,26.760000228881836
2019-10-31,26.43000030517578
2020-04-06,26.469999313354492
2020-06-24,26.559999465942383
2018-11-09,26.43000030517578
2019-07-23,26.149999618530273
2019-06-21,26.010000228881836
2019-05-20,25.889999389648438
2019-04-18,26.170000076293945
2018-09-06,26.860000610351562
2018-10-08,27.56999969482422
2019-02-13,27.329999923706055
2018-12-11,27.18000030517578
2019-09-25,27.6200008392334
2020-01-21,27.649999618530273
2020-04-09,27.540000915527344
2019-11-06,27.56999969482422
2020-01-24,27.010000228881836
2020-01-27,26.3799991607666
2020-04-15,26.649999618530273
2018-12-26,26.489999771118164
2019-08-07,26.31999969482422
2019-06-04,27.079999923706055
2018-09-21,26.90999984741211
2018-07-19,25.979999542236328
2018-08-20,26.0
2018-10-23,25.479999542236328
2019-05-03,25.6299991607666
2019-04-01,25.559999465942383
2019-02-28,25.65999984741211
2019-11-12,25.920000076293945
2020-01-30,25.969999313354492
2019-11-15,26.09000015258789
2020-04-21,25.920000076293945
2019-04-16,26.479999542236328
2019-03-15,26.489999771118164
2019-02-11,26.65999984741211
2019-01-10,26.3700008392334
2019-08-22,26.520000457763672
2018-11-07,27.420000076293945
2018-08-03,27.31999969482422
2018-09-04,26.31999969482422
2019-06-19,25.829999923706055
2019-09-23,25.799999237060547
2019-11-18,25.549999237060547
2020-02-05,25.360000610351562
2020-04-24,25.360000610351562
2019-03-29,25.329999923706055
2019-11-21,25.719999313354492
2020-04-27,25.670000076293945
2020-02-11,25.59000015258789
2020-04-30,25.850000381469727
2019-05-01,25.459999084472656
2019-02-26,24.350000381469727
2019-01-25,23.969999313354492
2018-12-24,24.15999984741211
2019-09-06,24.1299991607666
2018-07-17,24.049999237060547
2018-09-19,24.329999923706055
2019-08-05,24.190000534057617
2019-10-08,24.440000534057617
2019-12-11,23.600000381469727
2019-11-27,23.59000015258789
2020-02-14,23.219999313354492
2020-05-06,23.190000534057617
2019-01-08,22.829999923706055
2018-12-07,22.959999084472656
2019-08-20,23.280000686645508
2018-11-05,23.3700008392334
2019-07-19,23.649999618530273
2018-10-04,23.700000762939453
2019-06-17,23.920000076293945
2019-05-16,24.020000457763672
2018-08-01,24.1200008392334
2019-03-13,24.059999465942383
2019-12-03,24.059999465942383
2020-02-20,23.940000534057617
2019-12-06,23.549999237060547
2020-05-12,23.219999313354492
2019-12-09,22.56999969482422
2020-02-26,22.559999465942383
2020-05-15,22.479999542236328
2019-03-28,22.3799991607666
2018-09-17,22.399999618530273
2018-08-16,22.399999618530273
2018-10-19,20.540000915527344
2019-04-29,19.559999465942383
2019-01-23,19.479999542236328
2019-09-04,19.389999389648438
2018-11-20,19.15999984741211
2019-07-02,18.989999771118164
2019-05-31,18.1200008392334
2019-12-12,17.549999237060547
2020-05-18,17.65999984741211
2019-09-27,17.68000030517578
2020-03-03,17.81999969482422
2020-05-21,17.6200008392334
2019-05-14,17.56999969482422
2018-08-31,16.81999969482422
2018-07-30,16.360000610351562
2018-10-02,16.520000457763672
2019-04-12,16.81999969482422
2019-03-11,16.959999084472656
2019-02-07,17.06999969482422
2019-07-17,16.959999084472656
2019-09-19,17.06999969482422
2019-10-21,17.0
2019-12-18,16.770000457763672
2020-03-06,16.860000610351562
2019-10-03,17.399999618530273
2020-03-09,17.280000686645508
2020-05-27,17.200000762939453
2019-12-24,17.239999771118164
2020-03-12,17.610000610351562
2018-12-20,17.610000610351562
2019-08-01,18.440000534057617
2018-08-14,18.729999542236328
2018-07-13,19.010000228881836
2018-10-17,19.020000457763672
2019-05-29,18.899999618530273
2019-03-26,19.290000915527344
2019-02-22,18.520000457763672
2019-10-04,18.59000015258789
2019-11-05,18.530000686645508
2019-12-27,18.25
2020-06-02,18.200000762939453
2019-12-30,18.149999618530273
2020-03-18,17.959999084472656
2020-06-05,17.520000457763672
2019-07-15,17.600000381469727
2018-12-03,17.850000381469727
2019-06-13,17.809999465942383
2019-01-04,17.670000076293945
2018-08-29,17.690000534057617
2019-02-05,18.020000457763672
2018-11-01,18.239999771118164
2019-08-16,18.079999923706055
2019-04-10,17.850000381469727
2019-09-17,17.559999465942383
2019-10-15,17.850000381469727
2020-01-02,17.600000381469727
2020-06-08,18.34000015258789
2019-10-18,18.15999984741211
2020-03-24,18.030000686645508
2020-06-11,18.200000762939453
2020-01-08,18.299999237060547
2019-04-25,18.809999465942383
2019-07-30,18.770000457763672
2019-02-20,18.610000610351562
2018-07-11,19.34000015258789
2018-09-13,19.010000228881836
2018-10-15,19.1299991607666
2019-06-28,19.110000610351562
2018-12-18,18.719999313354492
2018-11-16,18.729999542236328
2019-10-02,19.010000228881836
2020-03-27,18.850000381469727
2020-01-10,18.59000015258789
2019-10-24,18.579999923706055
2020-03-30,18.530000686645508
2020-06-17,18.149999618530273
2020-01-14,17.84000015258789
2020-04-02,18.0
2019-01-02,18.059999465942383
2019-08-14,18.219999313354492
2018-10-30,18.100000381469727
2019-06-11,17.270000457763672
2019-05-10,16.8700008392334
2019-04-08,16.459999084472656
2018-08-27,16.540000915527344
2018-07-26,16.809999465942383
2018-09-28,16.719999313354492
2019-03-07,16.43000030517578
2019-10-30,16.15999984741211
2020-01-17,16.09000015258789
2020-06-23,16.0
2020-04-08,16.1299991607666
2020-06-26,16.34000015258789
2019-03-22,16.290000915527344
2019-01-17,16.350000381469727
2019-08-29,16.270000457763672
2018-11-14,16.190000534057617
2019-06-26,16.290000915527344
2018-09-11,16.280000686645508
2018-07-09,16.889999389648438
2018-08-10,17.0
2019-04-23,16.93000030517578
2019-09-30,17.190000534057617
2020-01-23,17.40999984741211
2019-11-08,17.6200008392334
2020-04-14,17.799999237060547
2019-11-11,17.579999923706055
2020-01-29,17.440000534057617
2020-04-17,17.309999465942383
2018-07-24,17.469999313354492
2018-09-26,17.600000381469727
2019-05-08,17.540000915527344
2019-03-05,17.479999542236328
2019-02-01,17.530000686645508
2018-12-31,17.3799991607666
2018-11-29,17.270000457763672
2019-08-12,17.600000381469727
2019-07-11,17.479999542236328
2019-09-13,17.520000457763672
2019-11-14,17.389999389648438
2020-04-20,17.809999465942383
2020-02-04,17.3799991607666
2020-04-23,16.700000762939453
2018-12-14,15.710000038146973
2019-08-27,15.470000267028809
2018-08-08,15.180000305175781
2018-10-11,14.569999694824219
2018-11-12,14.779999732971191
2019-07-26,14.819999694824219
2019-06-24,14.479999542236328
2019-05-23,14.300000190734863
2019-03-20,14.399999618530273
2019-01-15,14.760000228881836
2019-11-20,15.020000457763672
2020-02-07,14.970000267028809
2020-02-10,14.729999542236328
2020-04-29,14.65999984741211
2019-11-26,14.84000015258789
2020-02-13,15.119999885559082
2019-01-30,15.170000076293945
2018-08-23,15.199999809265137
2018-09-24,15.359999656677246
2018-11-27,15.65999984741211
2018-10-26,15.59000015258789
2019-07-09,15.15999984741211
2019-06-07,15.170000076293945
2019-05-06,15.140000343322754
2019-04-04,14.970000267028809
2019-09-11,14.359999656677246
2019-11-29,13.949999809265137
2020-05-05,14.680000305175781
2019-12-02,15.050000190734863
2020-02-19,15.020000457763672
2020-05-08,14.930000305175781
2019-05-21,16.65999984741211
2019-03-18,19.149999618530273
2018-09-07,17.6200008392334
2018-08-06,16.989999771118164
2018-10-09,17.34000015258789
2019-02-14,18.75
2018-12-12,20.530000686645508
2019-07-24,19.770000457763672
2019-09-26,19.229999542236328
2019-10-28,18.829999923706055
2019-12-05,16.790000915527344
2020-05-11,15.1899995803833
2019-07-03,16.510000228881836
2020-02-25,17.520000457763672
2020-05-14,17.93000030517578
2020-02-28,17.110000610351562
2019-08-08,17.700000762939453
2019-06-05,17.93000030517578
2018-07-20,17.559999465942383
2018-08-21,17.850000381469727
2018-10-24,17.56999969482422
2019-04-02,18.68000030517578
2019-03-01,18.93000030517578
2019-01-28,19.270000457763672
2018-12-27,19.649999618530273
2019-09-09,19.950000762939453
2020-03-02,19.809999465942383
2020-05-20,20.049999237060547
2019-12-17,20.75
2020-03-05,20.979999542236328
2019-02-12,22.139999389648438
2019-01-11,22.229999542236328
2018-12-10,21.559999465942383
2019-08-23,21.110000610351562
2018-11-08,20.760000228881836
2019-07-22,21.350000381469727
2019-06-20,21.360000610351562
2018-09-05,21.209999084472656
2019-04-17,21.989999771118164
2019-09-24,20.920000076293945
2019-12-20,20.809999465942383
2020-05-26,20.959999084472656
2019-04-30,20.40999984741211
2019-12-23,20.309999465942383
2020-03-11,20.559999465942383
2020-05-29,20.6299991607666
2019-12-26,19.639999389648438
2020-06-01,19.030000686645508
2019-05-02,18.989999771118164
2019-02-27,18.739999771118164
2018-11-23,19.1200008392334
2019-08-06,18.770000457763672
2018-07-18,19.0
2018-09-20,19.059999465942383
2018-10-22,18.969999313354492
2019-07-05,19.739999771118164
2019-06-03,20.420000076293945
2019-10-09,20.84000015258789
2019-10-11,20.1299991607666
2020-03-17,19.950000762939453
2020-06-04,20.209999084472656
2019-10-14,20.600000381469727
2020-03-20,20.440000534057617
2018-11-06,20.5
2019-06-18,22.3799991607666
2019-05-17,22.670000076293945
2019-04-15,22.059999465942383
2019-03-14,20.829999923706055
2019-01-09,20.520000457763672
2018-08-02,19.84000015258789
2018-10-05,19.809999465942383
2019-08-21,19.309999465942383
2019-10-17,19.1299991607666
2020-03-23,19.1200008392334
2020-06-10,18.65999984741211
2019-02-25,18.43000030517578
2020-01-07,18.420000076293945
2020-03-26,17.959999084472656
2019-10-23,17.1200008392334
