Dates,MDT
2019-01-08,97.83999633789062
2018-12-07,97.9000015258789
2019-08-20,98.29000091552734
2018-11-05,98.0999984741211
2019-07-19,98.05999755859375
2018-10-04,97.91000366210938
2019-06-17,98.16000366210938
2019-05-16,98.4000015258789
2018-08-01,98.5
2019-03-13,99.5999984741211
2019-12-03,99.87000274658203
2020-02-20,99.29000091552734
2019-12-06,99.9800033569336
2020-05-12,100.2699966430664
2019-12-09,100.5999984741211
2020-02-26,102.08000183105469
2020-05-15,101.12000274658203
2019-03-28,101.55999755859375
2018-09-17,101.8499984741211
2018-08-16,102.08999633789062
2018-10-19,102.5
2019-04-29,102.56999969482422
2019-01-23,102.97000122070312
2019-09-04,103.52999877929688
2018-11-20,101.86000061035156
2019-07-02,102.0199966430664
2019-05-31,100.30999755859375
2019-12-12,100.0
2020-05-18,100.36000061035156
2019-09-27,101.52999877929688
2020-03-03,101.87999725341797
2020-05-21,101.66999816894531
2019-05-14,101.2699966430664
2018-08-31,101.5
2018-07-30,100.79000091552734
2018-10-02,102.51000213623047
2019-04-12,103.5
2019-03-11,107.9800033569336
2019-02-07,106.61000061035156
2019-07-17,108.0
2019-09-19,107.66000366210938
2019-10-21,106.61000061035156
2019-12-18,106.97000122070312
2020-03-06,106.9800033569336
2019-10-03,108.44000244140625
2020-03-09,108.43000030517578
2020-05-27,107.23999786376953
2019-12-24,107.88999938964844
2020-03-12,108.76000213623047
2018-12-20,107.87000274658203
2019-08-01,108.80000305175781
2018-08-14,107.22000122070312
2018-07-13,108.19999694824219
2018-10-17,109.5
2019-05-29,110.0
2019-03-26,109.5
2019-02-22,109.05000305175781
2019-10-04,109.5
2019-11-05,110.33000183105469
2019-12-27,111.45999908447266
2020-06-02,110.79000091552734
2019-12-30,111.13999938964844
2020-03-18,109.54000091552734
2020-06-05,107.94000244140625
2019-07-15,107.9000015258789
2018-12-03,107.61000061035156
2019-06-13,108.83999633789062
2019-01-04,108.12000274658203
2018-08-29,105.87000274658203
2019-02-05,107.54000091552734
2018-11-01,107.91999816894531
2019-08-16,106.5
2019-04-10,105.80000305175781
2019-09-17,105.87000274658203
2019-10-15,108.5199966430664
2020-01-02,107.94000244140625
2020-06-08,108.11000061035156
2019-10-18,108.16999816894531
2020-03-24,108.62999725341797
2020-06-11,108.47000122070312
2020-01-08,108.44999694824219
2019-04-25,106.93000030517578
2019-07-30,105.37999725341797
2019-02-20,105.7300033569336
2018-07-11,105.58999633789062
2018-09-13,105.44999694824219
2018-10-15,105.91999816894531
2019-06-28,107.55000305175781
2018-12-18,108.38999938964844
2018-11-16,109.19999694824219
2019-10-02,109.0
2020-03-27,106.94000244140625
2020-01-10,105.76000213623047
2019-10-24,107.3499984741211
2020-03-30,107.12000274658203
2020-06-17,107.72000122070312
2020-01-14,108.5199966430664
2020-04-02,108.69999694824219
2019-01-02,109.94999694824219
2019-08-14,109.94000244140625
2018-10-30,113.27999877929688
2019-06-11,112.48999786376953
2019-05-10,111.41000366210938
2019-04-08,111.56999969482422
2018-08-27,110.8499984741211
2018-07-26,111.2300033569336
2018-09-28,112.0
2019-03-07,111.37999725341797
2019-10-30,112.23999786376953
2020-01-17,111.19999694824219
2020-06-23,110.05000305175781
2020-04-08,111.1500015258789
2020-06-26,111.94000244140625
2019-03-22,112.5
2019-01-17,112.83000183105469
2019-08-29,111.36000061035156
2018-11-14,111.54000091552734
2019-06-26,111.43000030517578
2018-09-11,112.05999755859375
2018-07-09,114.06999969482422
2018-08-10,114.97000122070312
2019-04-23,114.11000061035156
2019-09-30,113.9000015258789
2020-01-23,115.25
2019-11-08,113.77999877929688
2020-04-14,114.06999969482422
2019-11-11,113.20999908447266
2020-01-29,112.9000015258789
2020-04-17,113.7699966430664
2018-07-24,113.0
2018-09-26,114.45999908447266
2019-05-08,113.16000366210938
2019-03-05,113.2699966430664
2019-02-01,114.33999633789062
2018-12-31,115.30999755859375
2018-11-29,117.05000305175781
2019-08-12,118.70999908447266
2019-07-11,118.30999755859375
2019-09-13,117.37999725341797
2019-11-14,117.16999816894531
2020-04-20,118.12000274658203
2020-02-04,118.94999694824219
2020-04-23,119.0
2018-12-14,121.58999633789062
2019-08-27,120.73999786376953
2018-08-08,120.88999938964844
2018-10-11,118.5
2018-11-12,119.20999908447266
2019-07-26,119.75
2019-06-24,117.43000030517578
2019-05-23,117.76000213623047
2019-03-20,115.94999694824219
2019-01-15,119.44999694824219
2019-11-20,120.62999725341797
2020-02-07,120.62999725341797
2020-02-10,120.62999725341797
2020-04-29,118.31999969482422
2019-11-26,119.93000030517578
2020-02-13,118.88999938964844
2019-01-30,115.0
2018-08-23,116.8499984741211
2018-09-24,114.2300033569336
2018-11-27,113.9000015258789
2018-10-26,115.02999877929688
2019-07-09,113.58999633789062
2019-06-07,111.9000015258789
2019-05-06,111.5999984741211
2019-04-04,109.43000030517578
2019-09-11,104.83999633789062
2019-11-29,98.97000122070312
2020-05-05,101.62999725341797
2019-12-02,103.19000244140625
2020-02-19,102.55000305175781
2020-05-08,102.77999877929688
2019-05-21,97.27999877929688
2019-03-18,94.0199966430664
2018-09-07,95.19999694824219
2018-08-06,93.69000244140625
2018-10-09,88.30000305175781
2019-02-14,88.93000030517578
2018-12-12,80.52999877929688
2019-07-24,79.06999969482422
2019-09-26,77.0
2019-10-28,78.04000091552734
2019-12-05,80.97000122070312
2020-05-11,75.68000030517578
2019-07-03,77.37000274658203
2020-02-25,82.0
2020-05-14,89.04000091552734
2020-02-28,88.55999755859375
2019-08-08,90.75
2019-06-05,91.68000030517578
2018-07-20,87.11000061035156
2018-08-21,82.79000091552734
2018-10-24,86.02999877929688
2019-04-02,89.3499984741211
2019-03-01,97.26000213623047
2019-01-28,95.16999816894531
2018-12-27,99.5
2019-09-09,100.2300033569336
2020-03-02,101.22000122070312
2020-05-20,97.36000061035156
2019-12-17,98.11000061035156
2020-03-05,97.86000061035156
2019-02-12,102.05000305175781
2019-01-11,99.5
2018-12-10,98.56999969482422
2019-08-23,96.5
2018-11-08,97.5999984741211
2019-07-22,100.02999877929688
2019-06-20,102.36000061035156
2018-09-05,99.5
2019-04-17,98.12999725341797
2019-09-24,97.0
2019-12-20,94.52999877929688
2020-05-26,96.79000091552734
2019-04-30,98.30999755859375
2019-12-23,98.37999725341797
2020-03-11,100.41999816894531
2020-05-29,97.83999633789062
2019-12-26,99.0999984741211
2020-06-01,95.0
2019-05-02,92.19999694824219
2019-02-27,92.9800033569336
2018-11-23,96.81999969482422
2019-08-06,99.0
2018-07-18,97.88999938964844
2018-09-20,95.0999984741211
2018-10-22,95.5199966430664
2019-07-05,97.58000183105469
2019-06-03,97.43000030517578
2019-10-09,97.5199966430664
2019-10-11,99.0999984741211
2020-03-17,97.7300033569336
2020-06-04,97.19999694824219
2019-10-14,97.51000213623047
2020-03-20,96.75
2018-11-06,98.75
2019-06-18,101.72000122070312
2019-05-17,102.01000213623047
2019-04-15,99.20999908447266
2019-03-14,95.8499984741211
2019-01-09,93.8499984741211
2018-08-02,91.37000274658203
2018-10-05,96.5
2019-08-21,95.6500015258789
2019-10-17,94.73999786376953
2020-03-23,96.04000091552734
2020-06-10,93.02999877929688
2019-02-25,94.37999725341797
2020-01-07,92.51000213623047
2020-03-26,88.19999694824219
2019-10-23,89.0
