Dates,MDT
2019-10-03,107.30000305175781
2020-03-09,107.31999969482422
2020-05-27,106.79000091552734
2019-12-24,107.16000366210938
2020-03-12,107.2300033569336
2018-12-20,107.41999816894531
2019-08-01,107.55000305175781
2018-08-14,106.08000183105469
2018-07-13,107.5
2018-10-17,109.38999938964844
2019-05-29,109.30000305175781
2019-03-26,108.83000183105469
2019-02-22,108.95999908447266
2019-10-04,108.87000274658203
2019-11-05,110.12999725341797
2019-12-27,110.6500015258789
2020-06-02,110.69999694824219
2019-12-30,109.4800033569336
2020-03-18,106.7300033569336
2020-06-05,106.27999877929688
2019-07-15,106.5
2018-12-03,107.45999908447266
2019-06-13,108.05000305175781
2019-01-04,105.23999786376953
2018-08-29,105.19999694824219
2019-02-05,107.37999725341797
2018-11-01,107.16999816894531
2019-08-16,105.0
2019-04-10,105.44999694824219
2019-09-17,105.77999877929688
2019-10-15,107.44000244140625
2020-01-02,107.30999755859375
2020-06-08,107.52999877929688
2019-10-18,107.41999816894531
2020-03-24,108.08999633789062
2020-06-11,107.95999908447266
2020-01-08,106.45999908447266
2019-04-25,104.27999877929688
2019-07-30,104.80999755859375
2019-02-20,104.44999694824219
2018-07-11,104.63999938964844
2018-09-13,105.11000061035156
2018-10-15,105.5999984741211
2019-06-28,106.91000366210938
2018-12-18,107.72000122070312
2018-11-16,108.41000366210938
2019-10-02,106.97000122070312
2020-03-27,104.86000061035156
2020-01-10,105.52999877929688
2019-10-24,106.0199966430664
2020-03-30,106.66000366210938
2020-06-17,107.05999755859375
2020-01-14,108.12999725341797
2020-04-02,108.33999633789062
2019-01-02,108.23999786376953
2019-08-14,109.9000015258789
2018-10-30,111.12999725341797
2019-06-11,109.48999786376953
2019-05-10,111.23999786376953
2019-04-08,109.66999816894531
2018-08-27,110.6500015258789
2018-07-26,110.66999816894531
2018-09-28,110.83000183105469
2019-03-07,111.2300033569336
2019-10-30,110.9000015258789
2020-01-17,109.69000244140625
2020-06-23,110.01000213623047
2020-04-08,110.98999786376953
2020-06-26,111.22000122070312
2019-03-22,112.08000183105469
2019-01-17,111.01000213623047
2019-08-29,110.9000015258789
2018-11-14,111.16999816894531
2019-06-26,111.22000122070312
2018-09-11,111.83999633789062
2018-07-09,114.01000213623047
2018-08-10,114.13999938964844
2019-04-23,113.69999694824219
2019-09-30,112.7699966430664
2020-01-23,113.36000061035156
2019-11-08,113.38999938964844
2020-04-14,113.4800033569336
2019-11-11,112.1500015258789
2020-01-29,112.4800033569336
2020-04-17,112.54000091552734
2018-07-24,112.19999694824219
2018-09-26,113.0999984741211
2019-05-08,113.05000305175781
2019-03-05,113.0999984741211
2019-02-01,114.13999938964844
2018-12-31,115.25
2018-11-29,116.94999694824219
2019-08-12,117.91999816894531
2019-07-11,117.16000366210938
2019-09-13,116.16000366210938
2019-11-14,116.95999908447266
2020-04-20,117.77999877929688
2020-02-04,118.55999755859375
2020-04-23,118.80999755859375
2018-12-14,120.36000061035156
2019-08-27,119.63999938964844
2018-08-08,118.87000274658203
2018-10-11,118.20999908447266
2018-11-12,119.16000366210938
2019-07-26,118.31999969482422
2019-06-24,116.69000244140625
2019-05-23,115.0
2019-03-20,115.88999938964844
2019-01-15,119.16999816894531
2019-11-20,120.12000274658203
2020-02-07,119.80999755859375
2020-02-10,118.76000213623047
2020-04-29,118.20999908447266
2019-11-26,118.43000030517578
2020-02-13,116.29000091552734
2019-01-30,114.0
2018-08-23,116.0
2018-09-24,111.94999694824219
2018-11-27,113.19999694824219
2018-10-26,113.22000122070312
2019-07-09,112.68000030517578
2019-06-07,110.69999694824219
2019-05-06,108.26000213623047
2019-04-04,106.02999877929688
2019-09-11,100.94000244140625
2019-11-29,96.55999755859375
2020-05-05,99.5
2019-12-02,98.79000091552734
2020-02-19,100.94999694824219
2020-05-08,99.04000091552734
2019-05-21,96.79000091552734
2019-03-18,91.70999908447266
2018-09-07,91.38999938964844
2018-08-06,90.8499984741211
2018-10-09,83.8499984741211
2019-02-14,81.45999908447266
2018-12-12,76.30000305175781
2019-07-24,76.58000183105469
2019-09-26,72.12999725341797
2019-10-28,73.30000305175781
2019-12-05,75.79000091552734
2020-05-11,72.16000366210938
2019-07-03,76.55999755859375
2020-02-25,80.62000274658203
2020-05-14,89.04000091552734
2020-02-28,88.0
2019-08-08,90.5
2019-06-05,89.5199966430664
2018-07-20,82.9800033569336
2018-08-21,81.33000183105469
2018-10-24,84.77999877929688
2019-04-02,88.05000305175781
2019-03-01,94.31999969482422
2019-01-28,94.63999938964844
2018-12-27,99.2699966430664
2019-09-09,97.23999786376953
2020-03-02,99.83000183105469
2020-05-20,95.86000061035156
2019-12-17,95.47000122070312
2020-03-05,97.83999633789062
2019-02-12,101.5199966430664
2019-01-11,97.30000305175781
2018-12-10,93.72000122070312
2019-08-23,95.73999786376953
2018-11-08,96.5
2019-07-22,99.25
2019-06-20,97.81999969482422
2018-09-05,98.7300033569336
2019-04-17,96.8499984741211
2019-09-24,94.5999984741211
2019-12-20,93.61000061035156
2020-05-26,96.68000030517578
2019-04-30,96.56999969482422
2019-12-23,97.83999633789062
2020-03-11,98.12999725341797
2020-05-29,96.95999908447266
2019-12-26,95.16999816894531
2020-06-01,92.9800033569336
2019-05-02,89.6500015258789
2019-02-27,92.0
2018-11-23,96.55000305175781
2019-08-06,96.94999694824219
2018-07-18,96.94999694824219
2018-09-20,94.06999969482422
2018-10-22,92.79000091552734
2019-07-05,94.81999969482422
2019-06-03,94.91000366210938
2019-10-09,97.19999694824219
2019-10-11,96.22000122070312
2020-03-17,96.91000366210938
2020-06-04,96.47000122070312
2019-10-14,96.97000122070312
2020-03-20,96.41999816894531
2018-11-06,98.06999969482422
2019-06-18,100.86000061035156
2019-05-17,99.0
2019-04-15,97.1500015258789
2019-03-14,90.79000091552734
2019-01-09,91.75
2018-08-02,90.68000030517578
2018-10-05,94.62999725341797
2019-08-21,95.0
2019-10-17,93.94999694824219
2020-03-23,93.33999633789062
2020-06-10,91.69000244140625
2019-02-25,93.29000091552734
2020-01-07,88.87000274658203
2020-03-26,87.68000030517578
2019-10-23,88.19000244140625
