Dates,FITB
2018-06-20,30.709999084472656
2018-06-21,30.6299991607666
2018-06-25,30.100000381469727
2018-06-22,30.059999465942383
2018-06-26,29.600000381469727
2018-06-27,28.93000030517578
2018-06-28,28.739999771118164
2018-06-29,28.700000762939453
2018-07-02,29.079999923706055
2018-07-03,28.90999984741211
2018-07-05,28.81999969482422
2018-07-16,29.139999389648438
2018-09-18,29.959999084472656
2019-01-24,29.700000762939453
2019-09-05,29.56999969482422
2018-11-21,29.40999984741211
2020-01-13,29.09000015258789
2020-04-01,29.459999084472656
2020-06-19,29.520000457763672
2019-10-29,30.239999771118164
2020-01-16,28.309999465942383
2020-06-22,28.489999771118164
2018-10-03,29.190000534057617
2018-07-31,29.329999923706055
2019-03-12,29.270000457763672
2019-02-08,29.549999237060547
2019-01-07,29.510000228881836
2018-12-06,29.75
2019-08-19,29.59000015258789
2019-07-18,29.780000686645508
2019-05-15,30.010000228881836
2019-09-20,29.709999084472656
2019-11-01,29.559999465942383
2020-04-07,29.639999389648438
2020-06-25,29.850000381469727
2020-06-16,29.520000457763672
2019-11-04,29.34000015258789
2020-01-22,29.1299991607666
2019-11-07,29.6200008392334
2020-04-13,29.170000076293945
2019-07-01,29.84000015258789
2019-05-30,29.690000534057617
2018-08-15,29.829999923706055
2018-10-18,30.06999969482422
2019-03-27,29.75
2019-01-22,29.479999542236328
2018-12-21,29.450000762939453
2019-09-03,29.739999771118164
2018-11-19,29.709999084472656
2019-08-02,29.520000457763672
2020-01-28,29.280000686645508
2020-04-16,29.43000030517578
2019-11-13,29.739999771118164
2020-01-31,29.68000030517578
2018-12-04,29.5
2018-11-02,29.489999771118164
2019-07-16,29.420000076293945
2018-08-30,29.389999389648438
2018-10-01,28.8700008392334
2019-06-14,28.770000457763672
2019-05-13,29.020000457763672
2019-04-11,28.719999313354492
2019-02-06,28.850000381469727
2019-09-18,29.520000457763672
2020-02-03,29.790000915527344
2020-04-22,29.5
2019-11-19,29.010000228881836
2020-02-06,28.979999542236328
2019-11-22,28.450000762939453
2019-03-25,27.940000534057617
2019-02-21,27.920000076293945
2018-12-19,27.799999237060547
2018-07-12,27.93000030517578
2018-09-14,28.489999771118164
2018-08-13,28.5
2018-10-16,28.270000457763672
2019-07-31,28.670000076293945
2019-05-28,28.459999084472656
2019-04-26,27.959999084472656
2020-04-28,27.229999542236328
2019-11-25,26.84000015258789
2020-02-12,26.709999084472656
2020-05-01,26.84000015258789
2020-05-04,27.030000686645508
2019-06-12,26.40999984741211
2019-04-09,26.329999923706055
2019-03-08,25.3799991607666
2019-02-04,26.0
2018-07-27,24.969999313354492
2018-08-28,25.8700008392334
2019-01-03,25.860000610351562
2019-08-15,26.6299991607666
2018-10-31,26.860000610351562
2019-09-16,26.989999771118164
2020-02-18,27.100000381469727
2020-05-07,27.360000610351562
2018-08-17,27.56999969482422
2019-12-04,27.979999542236328
2020-02-21,27.760000228881836
2018-12-17,27.739999771118164
2019-08-30,27.959999084472656
2018-11-15,27.639999389648438
2019-07-29,27.690000534057617
2019-06-27,27.09000015258789
2019-04-24,27.600000381469727
2018-07-10,27.389999389648438
2018-09-12,27.3700008392334
2019-02-19,26.899999618530273
2019-01-18,26.799999237060547
2020-02-24,26.709999084472656
2020-05-13,27.260000228881836
2019-12-10,27.059999465942383
2020-02-27,27.420000076293945
2019-12-13,27.540000915527344
2020-05-19,27.93000030517578
2019-03-06,27.8799991607666
2018-11-30,26.079999923706055
2019-08-13,25.959999084472656
2019-07-12,25.59000015258789
2019-06-10,24.860000610351562
2019-05-09,24.59000015258789
2018-07-25,24.860000610351562
2018-09-27,24.280000686645508
2018-10-29,23.68000030517578
2019-10-16,23.739999771118164
2019-12-16,23.420000076293945
2020-03-04,22.799999237060547
2020-05-22,23.040000915527344
2019-10-01,22.729999542236328
2019-12-19,22.360000610351562
2018-09-10,23.530000686645508
2019-05-24,23.540000915527344
2018-08-09,23.3700008392334
2019-04-22,23.530000686645508
2019-03-21,24.200000762939453
2019-01-16,24.18000030517578
2019-08-28,24.760000228881836
2018-11-13,24.899999618530273
2018-10-12,25.030000686645508
2019-06-25,25.049999237060547
2020-03-10,24.920000076293945
2020-05-28,25.059999465942383
2019-10-07,25.3700008392334
2020-03-13,25.459999084472656
2019-10-10,26.260000228881836
2020-03-16,26.40999984741211
2020-06-03,27.0
2018-11-28,27.559999465942383
2018-09-25,27.56999969482422
2018-07-23,27.649999618530273
2018-08-24,27.780000686645508
2019-07-10,27.68000030517578
2019-05-07,27.43000030517578
2019-04-05,27.040000915527344
2019-03-04,26.81999969482422
2019-01-31,26.8700008392334
2019-09-12,27.139999389648438
2019-12-31,26.889999389648438
2020-03-19,26.719999313354492
2020-01-03,26.780000686645508
2020-06-09,26.43000030517578
2019-02-15,26.610000610351562
2019-01-14,27.06999969482422
2018-07-06,26.770000457763672
2018-08-07,26.520000457763672
2018-10-10,27.170000076293945
2018-12-13,27.510000228881836
2019-08-26,27.93000030517578
2019-07-25,27.739999771118164
2019-05-22,27.829999923706055
2019-03-19,27.700000762939453
2020-01-06,27.459999084472656
2020-03-25,27.809999465942383
2020-06-12,27.579999923706055
2019-10-22,27.56999969482422
2020-01-09,27.3700008392334
2020-06-15,27.399999618530273
2019-10-25,26.809999465942383
2020-03-31,26.600000381469727
2020-06-18,26.670000076293945
2019-04-03,27.06999969482422
2018-08-22,27.860000610351562
2018-10-25,27.979999542236328
2019-01-29,28.40999984741211
2018-12-28,28.31999969482422
2018-11-26,28.760000228881836
2019-08-09,27.81999969482422
2019-07-08,26.459999084472656
2019-06-06,25.479999542236328
2019-09-10,24.6200008392334
2020-01-15,24.420000076293945
2020-04-03,24.979999542236328
2019-10-31,24.950000762939453
2020-04-06,25.399999618530273
2020-06-24,25.219999313354492
2018-11-09,26.25
2019-07-23,26.219999313354492
2019-06-21,26.260000228881836
2019-05-20,26.75
2019-04-18,26.690000534057617
2018-09-06,26.8700008392334
2018-10-08,26.43000030517578
2019-02-13,26.719999313354492
2018-12-11,26.969999313354492
2019-09-25,27.65999984741211
2020-01-21,27.1299991607666
2020-04-09,27.729999542236328
2019-11-06,27.709999084472656
2020-01-24,27.5
2020-01-27,27.559999465942383
2020-04-15,28.350000381469727
2018-12-26,28.280000686645508
2019-08-07,28.260000228881836
2019-06-04,28.399999618530273
2018-09-21,28.75
2018-07-19,28.81999969482422
2018-08-20,28.5
2018-10-23,28.829999923706055
2019-05-03,28.979999542236328
2019-04-01,28.799999237060547
2019-02-28,28.079999923706055
2019-11-12,27.739999771118164
2020-01-30,27.829999923706055
2019-11-15,28.030000686645508
2020-04-21,27.079999923706055
2019-04-16,27.3799991607666
2019-03-15,27.0
2019-02-11,27.239999771118164
2019-01-10,27.280000686645508
2019-08-22,27.3700008392334
2018-11-07,27.420000076293945
2018-08-03,27.360000610351562
2018-09-04,27.020000457763672
2019-06-19,27.229999542236328
2019-09-23,27.049999237060547
2019-11-18,27.25
2020-02-05,26.889999389648438
2020-04-24,26.5
2019-03-29,26.56999969482422
2019-11-21,27.329999923706055
2020-04-27,27.170000076293945
2020-02-11,27.09000015258789
2020-04-30,26.829999923706055
2019-05-01,27.020000457763672
2019-02-26,27.40999984741211
2019-01-25,27.110000610351562
2018-12-24,27.209999084472656
2019-09-06,27.389999389648438
2018-07-17,26.969999313354492
2018-09-19,27.8799991607666
2019-08-05,27.290000915527344
2019-10-08,27.299999237060547
2019-12-11,27.360000610351562
2019-11-27,27.18000030517578
2020-02-14,27.09000015258789
2020-05-06,27.260000228881836
2019-01-08,27.290000915527344
2018-12-07,27.899999618530273
2019-08-20,28.31999969482422
2018-11-05,27.709999084472656
2019-07-19,28.100000381469727
2018-10-04,28.350000381469727
2019-06-17,28.059999465942383
2019-05-16,28.260000228881836
2018-08-01,27.639999389648438
2019-03-13,28.049999237060547
2019-12-03,28.200000762939453
2020-02-20,27.809999465942383
2019-12-06,27.850000381469727
2020-05-12,27.579999923706055
2019-12-09,27.809999465942383
2020-02-26,27.940000534057617
2020-05-15,27.81999969482422
2019-03-28,29.25
2018-09-17,29.65999984741211
2018-08-16,29.559999465942383
2018-10-19,30.040000915527344
2019-04-29,29.770000457763672
2019-01-23,29.8799991607666
2019-09-04,29.690000534057617
2018-11-20,28.3700008392334
2019-07-02,28.209999084472656
2019-05-31,26.979999542236328
2019-12-12,27.260000228881836
2020-05-18,26.540000915527344
2019-09-27,26.84000015258789
2020-03-03,26.739999771118164
2020-05-21,26.079999923706055
2019-05-14,26.440000534057617
2018-08-31,25.510000228881836
2018-07-30,25.219999313354492
2018-10-02,25.670000076293945
2019-04-12,25.920000076293945
2019-03-11,25.40999984741211
2019-02-07,25.549999237060547
2019-07-17,25.780000686645508
2019-09-19,25.079999923706055
2019-10-21,25.40999984741211
2019-12-18,25.299999237060547
2020-03-06,25.770000457763672
2019-10-03,26.309999465942383
2020-03-09,26.450000762939453
2020-05-27,25.739999771118164
2019-12-24,25.950000762939453
2020-03-12,26.75
2018-12-20,26.760000228881836
2019-08-01,27.530000686645508
2018-08-14,27.920000076293945
2018-07-13,27.790000915527344
2018-10-17,28.030000686645508
2019-05-29,28.3799991607666
2019-03-26,28.510000228881836
2019-02-22,28.18000030517578
2019-10-04,28.290000915527344
2019-11-05,27.950000762939453
2019-12-27,27.829999923706055
2020-06-02,27.719999313354492
2019-12-30,27.450000762939453
2020-03-18,27.65999984741211
2020-06-05,27.389999389648438
2019-07-15,27.479999542236328
2018-12-03,27.3799991607666
2019-06-13,26.469999313354492
2019-01-04,25.940000534057617
2018-08-29,26.079999923706055
2019-02-05,26.5
2018-11-01,26.290000915527344
2019-08-16,25.450000762939453
2019-04-10,25.65999984741211
2019-09-17,26.18000030517578
2019-10-15,26.850000381469727
2020-01-02,26.989999771118164
2020-06-08,27.3799991607666
2019-10-18,27.170000076293945
2020-03-24,27.079999923706055
2020-06-11,27.329999923706055
2020-01-08,28.020000457763672
2019-04-25,28.299999237060547
2019-07-30,28.270000457763672
2019-02-20,28.190000534057617
2018-07-11,29.049999237060547
2018-09-13,29.440000534057617
2018-10-15,29.6299991607666
2019-06-28,29.280000686645508
2018-12-18,29.079999923706055
2018-11-16,29.559999465942383
2019-10-02,30.079999923706055
2020-03-27,30.350000381469727
2020-01-10,30.43000030517578
2019-10-24,30.510000228881836
2020-03-30,30.559999465942383
2020-06-17,30.1299991607666
2020-01-14,30.110000610351562
2020-04-02,29.809999465942383
2019-01-02,29.780000686645508
2019-08-14,30.06999969482422
2018-10-30,29.850000381469727
2019-06-11,29.8700008392334
2019-05-10,29.760000228881836
2019-04-08,29.780000686645508
2018-08-27,30.100000381469727
2018-07-26,30.329999923706055
2018-09-28,30.229999542236328
2019-03-07,30.290000915527344
2019-10-30,30.190000534057617
2020-01-17,30.110000610351562
2020-06-23,29.489999771118164
