Dates,FITB
2018-06-20,30.6299991607666
2018-06-21,30.239999771118164
2018-06-25,30.030000686645508
2018-06-22,29.540000915527344
2018-06-26,29.3799991607666
2018-06-27,28.8799991607666
2018-06-28,28.549999237060547
2018-06-29,28.690000534057617
2018-07-02,28.579999923706055
2018-07-03,28.850000381469727
2018-07-05,28.780000686645508
2018-07-16,28.559999465942383
2018-09-18,29.25
2019-01-24,29.5
2019-09-05,29.5
2018-11-21,29.190000534057617
2020-01-13,28.889999389648438
2020-04-01,29.1299991607666
2020-06-19,29.3700008392334
2019-10-29,29.469999313354492
2020-01-16,28.290000915527344
2020-06-22,28.389999389648438
2018-10-03,28.549999237060547
2018-07-31,29.139999389648438
2019-03-12,29.09000015258789
2019-02-08,29.139999389648438
2019-01-07,29.459999084472656
2018-12-06,29.43000030517578
2019-08-19,29.469999313354492
2019-07-18,29.559999465942383
2019-05-15,29.469999313354492
2019-09-20,29.610000610351562
2019-11-01,29.360000610351562
2020-04-07,29.600000381469727
2020-06-25,29.520000457763672
2020-06-16,29.479999542236328
2019-11-04,29.059999465942383
2020-01-22,29.100000381469727
2019-11-07,29.200000762939453
2020-04-13,29.040000915527344
2019-07-01,29.3700008392334
2019-05-30,29.56999969482422
2018-08-15,29.56999969482422
2018-10-18,29.709999084472656
2019-03-27,29.729999542236328
2019-01-22,29.440000534057617
2018-12-21,29.399999618530273
2019-09-03,29.5
2018-11-19,29.649999618530273
2019-08-02,29.139999389648438
2020-01-28,29.190000534057617
2020-04-16,29.040000915527344
2019-11-13,29.479999542236328
2020-01-31,29.600000381469727
2018-12-04,29.489999771118164
2018-11-02,29.299999237060547
2019-07-16,29.229999542236328
2018-08-30,29.299999237060547
2018-10-01,28.75
2019-06-14,28.700000762939453
2019-05-13,28.829999923706055
2019-04-11,28.65999984741211
2019-02-06,28.6200008392334
2019-09-18,28.809999465942383
2020-02-03,29.6299991607666
2020-04-22,29.440000534057617
2019-11-19,28.850000381469727
2020-02-06,28.969999313354492
2019-11-22,28.40999984741211
2019-03-25,27.899999618530273
2019-02-21,27.43000030517578
2018-12-19,27.670000076293945
2018-07-12,27.6299991607666
2018-09-14,27.979999542236328
2018-08-13,28.34000015258789
2018-10-16,28.170000076293945
2019-07-31,28.139999389648438
2019-05-28,28.229999542236328
2019-04-26,27.940000534057617
2020-04-28,27.110000610351562
2019-11-25,26.31999969482422
2020-02-12,26.65999984741211
2020-05-01,26.40999984741211
2020-05-04,26.530000686645508
2019-06-12,26.3700008392334
2019-04-09,26.110000610351562
2019-03-08,25.31999969482422
2019-02-04,24.100000381469727
2018-07-27,24.920000076293945
2018-08-28,25.079999923706055
2019-01-03,25.530000686645508
2019-08-15,26.200000762939453
2018-10-31,26.209999084472656
2019-09-16,26.979999542236328
2020-02-18,26.969999313354492
2020-05-07,27.1200008392334
2018-08-17,27.350000381469727
2019-12-04,27.479999542236328
2020-02-21,27.299999237060547
2018-12-17,27.299999237060547
2019-08-30,27.639999389648438
2018-11-15,27.600000381469727
2019-07-29,27.559999465942383
2019-06-27,26.68000030517578
2019-04-24,26.520000457763672
2018-07-10,27.31999969482422
2018-09-12,27.110000610351562
2019-02-19,26.81999969482422
2019-01-18,26.59000015258789
2020-02-24,26.440000534057617
2020-05-13,26.850000381469727
2019-12-10,26.8700008392334
2020-02-27,26.700000762939453
2019-12-13,27.040000915527344
2020-05-19,27.350000381469727
2019-03-06,27.6200008392334
2018-11-30,25.950000762939453
2019-08-13,24.959999084472656
2019-07-12,25.3799991607666
2019-06-10,24.520000457763672
2019-05-09,24.3799991607666
2018-07-25,24.65999984741211
2018-09-27,24.209999084472656
2018-10-29,23.600000381469727
2019-10-16,23.5
2019-12-16,23.270000457763672
2020-03-04,22.6299991607666
2020-05-22,22.6200008392334
2019-10-01,22.709999084472656
2019-12-19,22.219999313354492
2018-09-10,22.1200008392334
2019-05-24,22.739999771118164
2018-08-09,23.190000534057617
2019-04-22,23.100000381469727
2019-03-21,23.110000610351562
2019-01-16,23.940000534057617
2019-08-28,24.459999084472656
2018-11-13,24.459999084472656
2018-10-12,24.540000915527344
2019-06-25,24.889999389648438
2020-03-10,24.639999389648438
2020-05-28,24.639999389648438
2019-10-07,24.770000457763672
2020-03-13,24.829999923706055
2019-10-10,25.540000915527344
2020-03-16,25.809999465942383
2020-06-03,26.239999771118164
2018-11-28,27.139999389648438
2018-09-25,27.260000228881836
2018-07-23,27.309999465942383
2018-08-24,27.610000610351562
2019-07-10,27.510000228881836
2019-05-07,27.399999618530273
2019-04-05,26.959999084472656
2019-03-04,26.399999618530273
2019-01-31,26.739999771118164
2019-09-12,26.670000076293945
2019-12-31,26.729999542236328
2020-03-19,26.6299991607666
2020-01-03,26.639999389648438
2020-06-09,26.15999984741211
2019-02-15,26.350000381469727
2019-01-14,26.81999969482422
2018-07-06,26.739999771118164
2018-08-07,26.360000610351562
2018-10-10,26.670000076293945
2018-12-13,26.950000762939453
2019-08-26,27.3799991607666
2019-07-25,27.600000381469727
2019-05-22,27.65999984741211
