Dates,FITB
2018-06-20,30.809999465942383
2018-06-21,30.6299991607666
2018-06-25,30.850000381469727
2018-06-22,30.06999969482422
2018-06-26,30.06999969482422
2018-06-27,29.6299991607666
2018-06-28,28.84000015258789
2018-06-29,29.06999969482422
2018-07-02,28.6299991607666
2018-07-03,29.190000534057617
2018-07-05,29.049999237060547
2018-07-16,28.799999237060547
2018-09-18,29.299999237060547
2019-01-24,30.020000457763672
2019-09-05,29.559999465942383
2018-11-21,29.719999313354492
2020-01-13,29.190000534057617
2020-04-01,29.1299991607666
2020-06-19,29.440000534057617
2019-10-29,30.149999618530273
2020-01-16,29.920000076293945
2020-06-22,28.459999084472656
2018-10-03,28.549999237060547
2018-07-31,29.299999237060547
2019-03-12,29.25
2019-02-08,29.219999313354492
2019-01-07,29.68000030517578
2018-12-06,29.579999923706055
2019-08-19,29.75
2019-07-18,29.809999465942383
2019-05-15,29.59000015258789
2019-09-20,29.940000534057617
2019-11-01,29.690000534057617
2020-04-07,29.649999618530273
2020-06-25,29.899999618530273
2020-06-16,29.75
2019-11-04,29.149999618530273
2020-01-22,29.40999984741211
2019-11-07,29.200000762939453
2020-04-13,29.25
2019-07-01,29.450000762939453
2019-05-30,29.780000686645508
2018-08-15,29.68000030517578
2018-10-18,29.829999923706055
2019-03-27,29.950000762939453
2019-01-22,29.770000457763672
2018-12-21,29.579999923706055
2019-09-03,29.59000015258789
2018-11-19,29.81999969482422
2019-08-02,29.649999618530273
2020-01-28,29.3799991607666
2020-04-16,29.229999542236328
2019-11-13,29.729999542236328
2020-01-31,29.600000381469727
2018-12-04,29.690000534057617
2018-11-02,29.600000381469727
2019-07-16,29.6299991607666
2018-08-30,29.420000076293945
2018-10-01,29.31999969482422
2019-06-14,29.049999237060547
2019-05-13,29.3700008392334
2019-04-11,29.040000915527344
2019-02-06,28.709999084472656
2019-09-18,28.850000381469727
2020-02-03,29.6299991607666
2020-04-22,29.780000686645508
2019-11-19,29.459999084472656
2020-02-06,29.1299991607666
2019-11-22,29.170000076293945
2019-03-25,28.299999237060547
2019-02-21,27.75
2018-12-19,28.100000381469727
2018-07-12,27.8799991607666
2018-09-14,28.100000381469727
2018-08-13,28.520000457763672
2018-10-16,28.5
2019-07-31,28.350000381469727
2019-05-28,28.510000228881836
2019-04-26,28.84000015258789
2020-04-28,27.850000381469727
2019-11-25,27.559999465942383
2020-02-12,26.770000457763672
2020-05-01,26.770000457763672
2020-05-04,26.739999771118164
2019-06-12,26.93000030517578
2019-04-09,26.40999984741211
2019-03-08,26.3700008392334
2019-02-04,24.68000030517578
2018-07-27,26.190000534057617
2018-08-28,25.09000015258789
2019-01-03,25.530000686645508
2019-08-15,26.200000762939453
2018-10-31,26.700000762939453
2019-09-16,27.18000030517578
2020-02-18,27.15999984741211
2020-05-07,27.350000381469727
2018-08-17,27.420000076293945
2019-12-04,27.5
2020-02-21,28.020000457763672
2018-12-17,27.610000610351562
2019-08-30,27.729999542236328
2018-11-15,27.829999923706055
2019-07-29,27.59000015258789
2019-06-27,27.920000076293945
2019-04-24,26.799999237060547
2018-07-10,27.34000015258789
2018-09-12,27.43000030517578
2019-02-19,27.200000762939453
2019-01-18,26.969999313354492
2020-02-24,26.670000076293945
2020-05-13,27.010000228881836
2019-12-10,27.100000381469727
2020-02-27,27.149999618530273
2019-12-13,27.229999542236328
2020-05-19,27.420000076293945
2019-03-06,28.239999771118164
2018-11-30,27.709999084472656
2019-08-13,25.59000015258789
2019-07-12,25.979999542236328
2019-06-10,25.43000030517578
2019-05-09,25.1299991607666
2018-07-25,24.940000534057617
2018-09-27,24.889999389648438
2018-10-29,24.049999237060547
2019-10-16,23.65999984741211
2019-12-16,23.84000015258789
2020-03-04,23.389999389648438
2020-05-22,22.700000762939453
2019-10-01,23.010000228881836
2019-12-19,22.6299991607666
2018-09-10,22.420000076293945
2019-05-24,23.079999923706055
2018-08-09,23.3799991607666
2019-04-22,23.40999984741211
2019-03-21,23.170000076293945
2019-01-16,24.100000381469727
2019-08-28,24.639999389648438
2018-11-13,24.6299991607666
2018-10-12,25.110000610351562
2019-06-25,25.010000228881836
2020-03-10,24.950000762939453
2020-05-28,24.790000915527344
2019-10-07,24.8799991607666
2020-03-13,25.280000686645508
2019-10-10,25.649999618530273
2020-03-16,26.1200008392334
2020-06-03,26.6299991607666
2018-11-28,27.149999618530273
2018-09-25,27.790000915527344
2018-07-23,27.40999984741211
2018-08-24,27.920000076293945
2019-07-10,27.6200008392334
2019-05-07,27.649999618530273
2019-04-05,27.43000030517578
2019-03-04,26.860000610351562
2019-01-31,26.950000762939453
2019-09-12,26.809999465942383
2019-12-31,27.110000610351562
2020-03-19,26.739999771118164
2020-01-03,27.219999313354492
2020-06-09,26.719999313354492
2019-02-15,26.540000915527344
2019-01-14,26.8700008392334
2018-07-06,27.1200008392334
2018-08-07,26.530000686645508
2018-10-10,26.799999237060547
2018-12-13,27.09000015258789
2019-08-26,27.479999542236328
2019-07-25,27.950000762939453
2019-05-22,27.760000228881836
2019-03-19,27.959999084472656
2020-01-06,27.350000381469727
2020-03-25,27.389999389648438
2020-06-12,27.850000381469727
2019-10-22,27.799999237060547
2020-01-09,27.579999923706055
2020-06-15,27.350000381469727
2019-10-25,27.3700008392334
2020-03-31,26.649999618530273
2020-06-18,26.3700008392334
2019-04-03,26.81999969482422
2018-08-22,27.229999542236328
2018-10-25,27.969999313354492
2019-01-29,28.040000915527344
2018-12-28,28.420000076293945
2018-11-26,28.459999084472656
2019-08-09,28.959999084472656
2019-07-08,27.729999542236328
2019-06-06,26.3799991607666
2019-09-10,25.360000610351562
2020-01-15,24.68000030517578
2020-04-03,24.6299991607666
2019-10-31,24.829999923706055
2020-04-06,24.860000610351562
2020-06-24,25.639999389648438
2018-11-09,25.56999969482422
2019-07-23,26.149999618530273
2019-06-21,26.520000457763672
2019-05-20,26.170000076293945
2019-04-18,26.799999237060547
2018-09-06,26.65999984741211
2018-10-08,26.690000534057617
2019-02-13,26.450000762939453
2018-12-11,26.84000015258789
2019-09-25,27.399999618530273
2020-01-21,27.600000381469727
2020-04-09,27.1299991607666
2019-11-06,27.75
2020-01-24,27.729999542236328
2020-01-27,27.25
2020-04-15,27.440000534057617
2018-12-26,28.1299991607666
2019-08-07,28.15999984741211
2019-06-04,28.31999969482422
2018-09-21,28.450000762939453
2018-07-19,28.739999771118164
2018-08-20,28.799999237060547
2018-10-23,28.549999237060547
2019-05-03,28.959999084472656
2019-04-01,28.450000762939453
2019-02-28,28.399999618530273
2019-11-12,28.010000228881836
2020-01-30,27.420000076293945
2019-11-15,27.639999389648438
2020-04-21,27.299999237060547
2019-04-16,27.15999984741211
2019-03-15,27.010000228881836
2019-02-11,27.170000076293945
2019-01-10,26.950000762939453
2019-08-22,27.190000534057617
2018-11-07,27.440000534057617
2018-08-03,27.200000762939453
2018-09-04,27.059999465942383
2019-06-19,27.170000076293945
2019-09-23,27.219999313354492
2019-11-18,26.889999389648438
2020-02-05,27.309999465942383
2020-04-24,26.610000610351562
2019-03-29,26.43000030517578
2019-11-21,27.040000915527344
2020-04-27,27.260000228881836
2020-02-11,27.149999618530273
2020-04-30,27.030000686645508
2019-05-01,27.1299991607666
2019-02-26,27.219999313354492
2019-01-25,27.25
2018-12-24,27.260000228881836
2019-09-06,27.229999542236328
2018-07-17,27.389999389648438
2018-09-19,26.979999542236328
2019-08-05,28.0
2019-10-08,27.420000076293945
2019-12-11,27.239999771118164
2019-11-27,27.399999618530273
2020-02-14,27.1299991607666
2020-05-06,27.229999542236328
2019-01-08,27.15999984741211
2018-12-07,27.5
2019-08-20,28.190000534057617
2018-11-05,28.239999771118164
2019-07-19,27.850000381469727
2018-10-04,28.31999969482422
2019-06-17,28.239999771118164
2019-05-16,27.809999465942383
2018-08-01,28.280000686645508
2019-03-13,27.809999465942383
2019-12-03,27.979999542236328
2020-02-20,28.25
2019-12-06,27.90999984741211
2020-05-12,27.780000686645508
2019-12-09,27.559999465942383
2020-02-26,27.81999969482422
2020-05-15,27.8799991607666
2019-03-28,28.260000228881836
2018-09-17,29.1299991607666
2018-08-16,29.65999984741211
2018-10-19,29.5
2019-04-29,29.969999313354492
2019-01-23,29.489999771118164
2019-09-04,29.8700008392334
2018-11-20,29.600000381469727
2019-07-02,28.40999984741211
2019-05-31,27.670000076293945
2019-12-12,27.219999313354492
2020-05-18,26.729999542236328
2019-09-27,26.799999237060547
2020-03-03,26.709999084472656
2020-05-21,26.360000610351562
2019-05-14,26.030000686645508
2018-08-31,25.700000762939453
2018-07-30,25.59000015258789
2018-10-02,25.389999389648438
2019-04-12,26.1200008392334
2019-03-11,25.670000076293945
2019-02-07,25.520000457763672
2019-07-17,25.739999771118164
2019-09-19,25.59000015258789
2019-10-21,25.34000015258789
2019-12-18,25.510000228881836
2020-03-06,25.209999084472656
2019-10-03,25.989999771118164
2020-03-09,26.579999923706055
2020-05-27,26.18000030517578
2019-12-24,26.030000686645508
2020-03-12,26.5
2018-12-20,26.90999984741211
2019-08-01,26.950000762939453
2018-08-14,27.600000381469727
2018-07-13,27.84000015258789
2018-10-17,27.59000015258789
2019-05-29,28.31999969482422
2019-03-26,27.959999084472656
2019-02-22,28.360000610351562
2019-10-04,27.989999771118164
2019-11-05,28.229999542236328
2019-12-27,28.1200008392334
2020-06-02,27.579999923706055
2019-12-30,27.729999542236328
2020-03-18,27.389999389648438
2020-06-05,27.520000457763672
2019-07-15,27.399999618530273
2018-12-03,27.579999923706055
2019-06-13,27.520000457763672
2019-01-04,26.290000915527344
2018-08-29,25.860000610351562
2019-02-05,26.149999618530273
2018-11-01,26.489999771118164
2019-08-16,25.809999465942383
2019-04-10,25.739999771118164
2019-09-17,25.889999389648438
2019-10-15,26.989999771118164
2020-01-02,26.579999923706055
2020-06-08,27.100000381469727
2019-10-18,27.280000686645508
2020-03-24,27.350000381469727
2020-06-11,27.190000534057617
2020-01-08,27.56999969482422
2019-04-25,27.829999923706055
2019-07-30,28.110000610351562
2019-02-20,28.280000686645508
2018-07-11,28.6200008392334
2018-09-13,28.989999771118164
2018-10-15,29.290000915527344
2019-06-28,29.579999923706055
2018-12-18,29.100000381469727
2018-11-16,29.350000381469727
2019-10-02,29.799999237060547
2020-03-27,30.239999771118164
2020-01-10,30.3700008392334
2019-10-24,30.670000076293945
2020-03-30,30.40999984741211
2020-06-17,30.260000228881836
2020-01-14,30.190000534057617
2020-04-02,29.75
2019-01-02,29.739999771118164
2019-08-14,29.84000015258789
2018-10-30,30.049999237060547
2019-06-11,29.93000030517578
2019-05-10,29.75
2019-04-08,29.889999389648438
2018-08-27,29.860000610351562
2018-07-26,30.139999389648438
2018-09-28,30.139999389648438
2019-03-07,30.3700008392334
2019-10-30,30.18000030517578
2020-01-17,30.389999389648438
2020-06-23,29.489999771118164
2020-04-08,29.549999237060547
2020-06-26,29.809999465942383
2019-03-22,30.34000015258789
2019-01-17,30.25
2019-08-29,30.209999084472656
2018-11-14,30.469999313354492
2019-06-26,30.440000534057617
2018-09-11,31.40999984741211
2018-07-09,31.239999771118164
2018-08-10,31.020000457763672
2019-04-23,31.360000610351562
2019-09-30,31.299999237060547
2020-01-23,31.25
2019-11-08,31.149999618530273
2020-04-14,31.059999465942383
2019-11-11,30.969999313354492
2020-01-29,31.110000610351562
2020-04-17,30.829999923706055
2018-07-24,30.610000610351562
2018-09-26,30.950000762939453
2019-05-08,30.510000228881836
2019-03-05,30.270000457763672
2019-02-01,30.020000457763672
2018-12-31,29.959999084472656
2018-11-29,30.1299991607666
2019-08-12,30.18000030517578
2019-07-11,29.850000381469727
2019-09-13,29.889999389648438
2019-11-14,29.530000686645508
2020-04-20,29.219999313354492
2020-02-04,29.549999237060547
2020-04-23,29.43000030517578
2018-12-14,29.25
2019-08-27,29.149999618530273
2018-08-08,29.280000686645508
2018-10-11,28.329999923706055
2018-11-12,28.649999618530273
2019-07-26,28.709999084472656
2019-06-24,28.229999542236328
2019-05-23,28.850000381469727
2019-03-20,28.690000534057617
2019-01-15,29.530000686645508
2019-11-20,29.940000534057617
2020-02-07,30.389999389648438
2020-02-10,29.530000686645508
2020-04-29,29.399999618530273
2019-11-26,29.469999313354492
2020-02-13,29.809999465942383
2019-01-30,29.459999084472656
2018-08-23,29.700000762939453
2018-09-24,29.549999237060547
2018-11-27,29.31999969482422
2018-10-26,29.450000762939453
2019-07-09,29.579999923706055
2019-06-07,28.5
2019-05-06,28.350000381469727
2019-04-04,27.31999969482422
2019-09-11,26.09000015258789
2019-11-29,24.40999984741211
2020-05-05,24.190000534057617
2019-12-02,25.719999313354492
2020-02-19,24.780000686645508
2020-05-08,24.1299991607666
2019-05-21,22.450000762939453
2019-03-18,20.020000457763672
2018-09-07,19.190000534057617
2018-08-06,18.549999237060547
2018-10-09,16.059999465942383
2019-02-14,17.399999618530273
2018-12-12,14.869999885559082
2019-07-24,14.210000038146973
2019-09-26,13.079999923706055
2019-10-28,11.779999732971191
2019-12-05,13.319999694824219
2020-05-11,13.020000457763672
2019-07-03,13.109999656677246
2020-02-25,14.720000267028809
2020-05-14,15.050000190734863
2020-02-28,16.25
2019-08-08,16.75
2019-06-05,15.630000114440918
2018-07-20,14.0
2018-08-21,13.210000038146973
2018-10-24,14.25
2019-04-02,14.420000076293945
2019-03-01,16.610000610351562
2019-01-28,16.15999984741211
2018-12-27,17.600000381469727
2019-09-09,18.18000030517578
2020-03-02,17.850000381469727
2020-05-20,16.170000076293945
2019-12-17,15.710000038146973
2020-03-05,15.680000305175781
2019-02-12,16.0
2019-01-11,16.040000915527344
2018-12-10,16.920000076293945
2019-08-23,16.639999389648438
2018-11-08,17.0
2019-07-22,17.290000915527344
2019-06-20,19.270000457763672
2018-09-05,19.450000762939453
2019-04-17,19.299999237060547
2019-09-24,17.969999313354492
2019-12-20,17.510000228881836
2020-05-26,18.170000076293945
2019-04-30,17.56999969482422
2019-12-23,17.079999923706055
2020-03-11,17.799999237060547
2020-05-29,17.600000381469727
2019-12-26,17.34000015258789
2020-06-01,16.1299991607666
2019-05-02,15.279999732971191
2019-02-27,16.010000228881836
2018-11-23,17.030000686645508
2019-08-06,17.6299991607666
2018-07-18,17.40999984741211
2018-09-20,17.56999969482422
2018-10-22,17.639999389648438
2019-07-05,18.520000457763672
2019-06-03,20.1200008392334
2019-10-09,21.020000457763672
2019-10-11,19.649999618530273
2020-03-17,19.579999923706055
2020-06-04,20.209999084472656
2019-10-14,20.899999618530273
2020-03-20,21.309999465942383
2018-11-06,24.0
2019-06-18,24.469999313354492
2019-05-17,23.829999923706055
2019-04-15,23.389999389648438
2019-03-14,20.56999969482422
2019-01-09,21.020000457763672
2018-08-02,19.719999313354492
2018-10-05,22.799999237060547
2019-08-21,22.079999923706055
2019-10-17,21.219999313354492
2020-03-23,22.059999465942383
2020-06-10,20.799999237060547
2019-02-25,21.5
2020-01-07,20.579999923706055
2020-03-26,19.770000457763672
2019-10-23,19.959999084472656
