Dates,SAR
2019-12-02,25.200000762939453
2020-02-19,25.170000076293945
2020-05-08,25.100000381469727
2019-05-21,24.5
2019-03-18,23.0
2018-09-07,23.06999969482422
2018-08-06,22.059999465942383
2018-10-09,20.200000762939453
2019-02-14,16.489999771118164
2018-12-12,14.989999771118164
2019-07-24,13.920000076293945
2019-09-26,10.539999961853027
2019-10-28,13.5
2019-12-05,14.5
2020-05-11,11.319999694824219
2019-07-03,11.430000305175781
2020-02-25,14.0
2020-05-14,15.5
2020-02-28,13.949999809265137
2019-08-08,12.390000343322754
2019-06-05,11.90999984741211
2018-07-20,11.199999809265137
2018-08-21,10.649999618530273
2018-10-24,10.4399995803833
2019-04-02,11.5
2019-03-01,12.869999885559082
2019-01-28,14.380000114440918
2018-12-27,16.0
2019-09-09,14.529999732971191
2020-03-02,15.600000381469727
2020-05-20,14.600000381469727
2019-12-17,14.470000267028809
2020-03-05,14.760000228881836
2019-02-12,13.90999984741211
2019-01-11,13.6899995803833
2018-12-10,13.789999961853027
2019-08-23,13.789999961853027
2018-11-08,13.989999771118164
2019-07-22,14.970000267028809
2019-06-20,15.489999771118164
2018-09-05,16.09000015258789
2019-04-17,17.0
2019-09-24,16.59000015258789
2019-12-20,15.3100004196167
2020-05-26,15.920000076293945
2019-04-30,15.4399995803833
2019-12-23,14.25
2020-03-11,13.979999542236328
2020-05-29,13.300000190734863
2019-12-26,14.489999771118164
2020-06-01,13.9399995803833
2019-05-02,13.670000076293945
2019-02-27,14.0600004196167
2018-11-23,14.550000190734863
2019-08-06,14.819999694824219
2018-07-18,15.220000267028809
2018-09-20,15.039999961853027
2018-10-22,15.130000114440918
2019-07-05,15.5
2019-06-03,16.0
2019-10-09,16.309999465942383
2019-10-11,15.680000305175781
2020-03-17,15.720000267028809
2020-06-04,15.649999618530273
2019-10-14,15.9399995803833
2020-03-20,16.700000762939453
2018-11-06,17.450000762939453
2019-06-18,18.950000762939453
2019-05-17,18.68000030517578
2019-04-15,18.0
2019-03-14,16.479999542236328
2019-01-09,16.700000762939453
2018-08-02,16.940000534057617
2018-10-05,17.469999313354492
2019-08-21,17.399999618530273
2019-10-17,17.0
2020-03-23,17.149999618530273
2020-06-10,16.670000076293945
2019-02-25,16.850000381469727
2020-01-07,16.3700008392334
2020-03-26,16.059999465942383
2019-10-23,16.139999389648438
