Dates,SAR
2020-02-14,23.860000610351562
2020-05-06,23.940000534057617
2019-01-08,24.389999389648438
2018-12-07,24.690000534057617
2019-08-20,24.40999984741211
2018-11-05,24.280000686645508
2019-07-19,24.09000015258789
2018-10-04,24.1299991607666
2019-06-17,23.899999618530273
2019-05-16,23.829999923706055
2018-08-01,24.030000686645508
2019-03-13,24.579999923706055
2019-12-03,24.56999969482422
2020-02-20,24.760000228881836
2019-12-06,24.600000381469727
2020-05-12,24.450000762939453
2019-12-09,24.860000610351562
2020-02-26,24.850000381469727
2020-05-15,24.959999084472656
2019-03-28,25.040000915527344
2018-09-17,25.06999969482422
2018-08-16,25.030000686645508
2018-10-19,25.5
2019-04-29,25.260000228881836
2019-01-23,25.350000381469727
2019-09-04,25.170000076293945
2018-11-20,25.010000228881836
2019-07-02,24.959999084472656
2019-05-31,24.350000381469727
2019-12-12,24.56999969482422
2020-05-18,24.56999969482422
2019-09-27,24.850000381469727
2020-03-03,24.709999084472656
2020-05-21,24.350000381469727
2019-05-14,24.399999618530273
2018-08-31,24.059999465942383
2018-07-30,23.850000381469727
2018-10-02,24.1299991607666
2019-04-12,24.31999969482422
2019-03-11,24.43000030517578
2019-02-07,24.549999237060547
2019-07-17,24.6200008392334
2019-09-19,24.389999389648438
2019-10-21,24.469999313354492
2019-12-18,24.59000015258789
2020-03-06,24.770000457763672
2019-10-03,24.950000762939453
2020-03-09,25.15999984741211
2020-05-27,25.110000610351562
2019-12-24,25.219999313354492
2020-03-12,25.440000534057617
2018-12-20,25.5
2019-08-01,25.790000915527344
2018-08-14,25.6200008392334
2018-07-13,25.59000015258789
2018-10-17,24.979999542236328
2019-05-29,24.989999771118164
2019-03-26,24.670000076293945
2019-02-22,24.600000381469727
2019-10-04,24.65999984741211
2019-11-05,24.59000015258789
2019-12-27,24.549999237060547
2020-06-02,24.5
2019-12-30,24.31999969482422
2020-03-18,24.270000457763672
2020-06-05,24.510000228881836
2019-07-15,24.600000381469727
2018-12-03,24.719999313354492
2019-06-13,24.280000686645508
2019-01-04,24.1299991607666
2018-08-29,24.0
2019-02-05,24.110000610351562
2018-11-01,24.3799991607666
2019-08-16,24.350000381469727
2019-04-10,24.479999542236328
2019-09-17,24.780000686645508
2019-10-15,24.899999618530273
2020-01-02,24.799999237060547
2020-06-08,24.780000686645508
2019-10-18,24.84000015258789
2020-03-24,24.84000015258789
2020-06-11,24.969999313354492
2020-01-08,24.899999618530273
2019-04-25,24.700000762939453
2019-07-30,24.729999542236328
2019-02-20,24.600000381469727
2018-07-11,24.889999389648438
2018-09-13,25.049999237060547
2018-10-15,25.079999923706055
2019-06-28,25.09000015258789
2018-12-18,25.0
2018-11-16,25.270000457763672
2019-10-02,25.979999542236328
2020-03-27,26.09000015258789
2020-01-10,26.229999542236328
2019-10-24,25.75
2020-03-30,25.350000381469727
2020-06-17,25.549999237060547
2020-01-14,25.670000076293945
2020-04-02,25.530000686645508
2019-01-02,25.479999542236328
2019-08-14,25.360000610351562
2018-10-30,25.299999237060547
2019-06-11,25.350000381469727
2019-05-10,25.09000015258789
2019-04-08,25.06999969482422
2018-08-27,24.989999771118164
2018-07-26,25.100000381469727
2018-09-28,25.030000686645508
2019-03-07,25.229999542236328
2019-10-30,25.100000381469727
2020-01-17,25.15999984741211
2020-06-23,24.950000762939453
2020-04-08,25.100000381469727
2020-06-26,25.09000015258789
2019-03-22,25.34000015258789
2019-01-17,25.229999542236328
2019-08-29,25.31999969482422
2018-11-14,25.290000915527344
2019-06-26,25.5
2018-09-11,25.389999389648438
2018-07-09,25.489999771118164
2018-08-10,25.690000534057617
2019-04-23,25.579999923706055
2019-09-30,25.149999618530273
2020-01-23,25.0
2019-11-08,24.979999542236328
2020-04-14,25.049999237060547
2019-11-11,25.079999923706055
2020-01-29,25.020000457763672
2020-04-17,25.040000915527344
2018-07-24,24.950000762939453
2018-09-26,24.93000030517578
2019-05-08,24.829999923706055
2019-03-05,25.010000228881836
2019-02-01,24.93000030517578
2018-12-31,25.1299991607666
2018-11-29,26.049999237060547
2019-08-12,26.739999771118164
2019-07-11,27.510000228881836
2019-09-13,27.479999542236328
2019-11-14,27.65999984741211
2020-04-20,27.899999618530273
2020-02-04,28.139999389648438
2020-04-23,28.350000381469727
2018-12-14,28.219999313354492
2019-08-27,27.309999465942383
2018-08-08,26.709999084472656
2018-10-11,26.510000228881836
2018-11-12,26.940000534057617
2019-07-26,27.139999389648438
2019-06-24,27.15999984741211
2019-05-23,26.559999465942383
2019-03-20,26.420000076293945
2019-01-15,26.399999618530273
2019-11-20,26.690000534057617
2020-02-07,27.239999771118164
2020-02-10,27.18000030517578
2020-04-29,27.450000762939453
2019-11-26,27.600000381469727
2020-02-13,27.389999389648438
2019-01-30,27.510000228881836
2018-08-23,27.899999618530273
2018-09-24,27.469999313354492
2018-11-27,27.549999237060547
2018-10-26,27.649999618530273
2019-07-09,27.56999969482422
2019-06-07,27.25
2019-05-06,25.309999465942383
2019-04-04,26.149999618530273
2019-09-11,24.329999923706055
2019-11-29,22.90999984741211
2020-05-05,24.450000762939453
2019-12-02,24.559999465942383
2020-02-19,24.969999313354492
2020-05-08,24.799999237060547
2019-05-21,23.8700008392334
2019-03-18,22.0
2018-09-07,22.540000915527344
2018-08-06,21.739999771118164
2018-10-09,15.109999656677246
2019-02-14,15.850000381469727
2018-12-12,13.15999984741211
2019-07-24,11.199999809265137
2019-09-26,8.399999618530273
2019-10-28,13.25
2019-12-05,11.859999656677246
2020-05-11,9.229999542236328
2019-07-03,10.5600004196167
2020-02-25,11.600000381469727
2020-05-14,14.010000228881836
2020-02-28,12.270000457763672
2019-08-08,10.75
2019-06-05,11.510000228881836
2018-07-20,10.079999923706055
2018-08-21,10.119999885559082
2018-10-24,9.510000228881836
2019-04-02,11.170000076293945
2019-03-01,12.010000228881836
2019-01-28,13.40999984741211
2018-12-27,13.90999984741211
2019-09-09,14.460000038146973
2020-03-02,15.020000457763672
2020-05-20,13.869999885559082
2019-12-17,13.550000190734863
2020-03-05,13.789999961853027
2019-02-12,13.5
2019-01-11,13.380000114440918
2018-12-10,13.15999984741211
2019-08-23,13.359999656677246
2018-11-08,13.649999618530273
2019-07-22,14.710000038146973
2019-06-20,14.760000228881836
2018-09-05,15.920000076293945
2019-04-17,16.790000915527344
2019-09-24,15.65999984741211
2019-12-20,15.0
2020-05-26,14.449999809265137
2019-04-30,15.020000457763672
2019-12-23,13.9399995803833
2020-03-11,13.25
2020-05-29,13.010000228881836
2019-12-26,13.770000457763672
2020-06-01,13.140000343322754
2019-05-02,13.5600004196167
2019-02-27,13.739999771118164
2018-11-23,14.0600004196167
2019-08-06,14.369999885559082
2018-07-18,14.65999984741211
2018-09-20,14.9399995803833
2018-10-22,14.84000015258789
2019-07-05,15.130000114440918
2019-06-03,15.770000457763672
2019-10-09,15.680000305175781
2019-10-11,15.180000305175781
2020-03-17,15.199999809265137
2020-06-04,15.15999984741211
2019-10-14,15.640000343322754
2020-03-20,15.989999771118164
2018-11-06,16.700000762939453
2019-06-18,18.709999084472656
2019-05-17,17.799999237060547
2019-04-15,16.770000457763672
2019-03-14,15.510000228881836
2019-01-09,16.399999618530273
2018-08-02,16.399999618530273
2018-10-05,17.190000534057617
2019-08-21,17.0
2019-10-17,16.760000228881836
2020-03-23,16.719999313354492
2020-06-10,16.59000015258789
2019-02-25,16.299999237060547
2020-01-07,16.079999923706055
2020-03-26,15.949999809265137
2019-10-23,15.789999961853027
