Dates,SAR
2018-06-20,24.350000381469727
2018-06-21,24.200000762939453
2018-06-25,24.1299991607666
2018-06-22,25.25
2018-06-26,26.190000534057617
2018-06-27,28.0
2018-06-28,27.469999313354492
2018-06-29,27.760000228881836
2018-07-02,27.649999618530273
2018-07-03,26.700000762939453
2018-07-05,26.700000762939453
2018-07-16,26.510000228881836
2018-09-18,27.81999969482422
2019-01-24,26.8700008392334
2019-09-05,24.600000381469727
2018-11-21,24.850000381469727
2020-01-13,24.600000381469727
2020-04-01,24.489999771118164
2020-06-19,24.5
2019-10-29,24.6200008392334
2020-01-16,24.360000610351562
2020-06-22,24.65999984741211
2018-10-03,24.549999237060547
2018-07-31,24.510000228881836
2019-03-12,24.40999984741211
2019-02-08,24.559999465942383
2019-01-07,24.5
2018-12-06,24.170000076293945
2019-08-19,24.309999465942383
2019-07-18,24.31999969482422
2019-05-15,24.149999618530273
2019-09-20,24.299999237060547
2019-11-01,24.0
2020-04-07,24.299999237060547
2020-06-25,24.049999237060547
2020-06-16,24.149999618530273
2019-11-04,24.010000228881836
2020-01-22,24.100000381469727
2019-11-07,24.25
2020-04-13,24.059999465942383
2019-07-01,23.690000534057617
2019-05-30,23.719999313354492
2018-08-15,23.799999237060547
2018-10-18,23.850000381469727
2019-03-27,24.239999771118164
2019-01-22,24.149999618530273
2018-12-21,24.049999237060547
2019-09-03,24.290000915527344
2018-11-19,24.1299991607666
2019-08-02,24.43000030517578
2020-01-28,24.850000381469727
2020-04-16,24.799999237060547
2019-11-13,24.850000381469727
2020-01-31,24.81999969482422
2018-12-04,24.399999618530273
2018-11-02,24.299999237060547
2019-07-16,24.010000228881836
2018-08-30,24.010000228881836
2018-10-01,24.059999465942383
2019-06-14,24.3799991607666
2019-05-13,24.0
2019-04-11,24.0
2019-02-06,24.18000030517578
2019-09-18,23.65999984741211
2020-02-03,23.5
2020-04-22,23.309999465942383
2019-11-19,23.360000610351562
2020-02-06,23.059999465942383
2019-11-22,23.34000015258789
2019-03-25,23.420000076293945
2019-02-21,23.049999237060547
2018-12-19,23.260000228881836
2018-07-12,23.149999618530273
2018-09-14,23.149999618530273
2018-08-13,23.06999969482422
2018-10-16,22.8799991607666
2019-07-31,23.489999771118164
2019-05-28,23.829999923706055
2019-04-26,23.790000915527344
2020-04-28,23.309999465942383
2019-11-25,23.309999465942383
2020-02-12,23.299999237060547
2020-05-01,23.510000228881836
2020-05-04,23.219999313354492
2019-06-12,23.1299991607666
2019-04-09,22.81999969482422
2019-03-08,22.540000915527344
2019-02-04,22.290000915527344
2018-07-27,22.170000076293945
2018-08-28,21.549999237060547
2019-01-03,21.309999465942383
2019-08-15,21.15999984741211
2018-10-31,20.700000762939453
2019-09-16,20.639999389648438
2020-02-18,20.809999465942383
2020-05-07,21.350000381469727
2018-08-17,20.969999313354492
2019-12-04,20.700000762939453
2020-02-21,21.200000762939453
2018-12-17,21.450000762939453
2019-08-30,21.799999237060547
2018-11-15,21.639999389648438
2019-07-29,21.0
2019-06-27,21.0
2019-04-24,20.610000610351562
2018-07-10,20.940000534057617
2018-09-12,21.100000381469727
2019-02-19,20.829999923706055
2019-01-18,20.84000015258789
2020-02-24,20.799999237060547
2020-05-13,20.709999084472656
2019-12-10,21.040000915527344
2020-02-27,21.59000015258789
2019-12-13,21.600000381469727
2020-05-19,21.700000762939453
2019-03-06,22.489999771118164
2018-11-30,22.850000381469727
2019-08-13,22.549999237060547
2019-07-12,22.760000228881836
2019-06-10,22.920000076293945
2019-05-09,23.15999984741211
2018-07-25,23.139999389648438
2018-09-27,22.959999084472656
2018-10-29,22.049999237060547
2019-10-16,21.979999542236328
2019-12-16,20.81999969482422
2020-03-04,20.520000457763672
2020-05-22,20.100000381469727
2019-10-01,19.459999084472656
2019-12-19,19.0
2018-09-10,19.0
2019-05-24,19.489999771118164
2018-08-09,20.270000457763672
2019-04-22,20.229999542236328
2019-03-21,19.899999618530273
2019-01-16,20.5
2019-08-28,21.559999465942383
2018-11-13,21.25
2018-10-12,21.84000015258789
2019-06-25,21.90999984741211
2020-03-10,21.739999771118164
2020-05-28,21.81999969482422
2019-10-07,21.81999969482422
2020-03-13,21.75
2019-10-10,21.969999313354492
2020-03-16,22.09000015258789
2020-06-03,22.0
2018-11-28,22.239999771118164
2018-09-25,22.31999969482422
2018-07-23,22.260000228881836
2018-08-24,22.549999237060547
2019-07-10,22.649999618530273
2019-05-07,22.579999923706055
2019-04-05,23.020000457763672
2019-03-04,23.0
2019-01-31,22.850000381469727
2019-09-12,23.0
2019-12-31,23.0
2020-03-19,23.1299991607666
2020-01-03,23.0
2020-06-09,22.8799991607666
2019-02-15,23.100000381469727
2019-01-14,23.149999618530273
2018-07-06,23.06999969482422
2018-08-07,23.079999923706055
2018-10-10,23.010000228881836
2018-12-13,23.059999465942383
2019-08-26,23.139999389648438
2019-07-25,23.100000381469727
2019-05-22,23.190000534057617
2019-03-19,23.399999618530273
2020-01-06,23.219999313354492
2020-03-25,23.170000076293945
2020-06-12,23.100000381469727
2019-10-22,23.06999969482422
2020-01-09,23.139999389648438
2020-06-15,23.079999923706055
2019-10-25,23.100000381469727
2020-03-31,23.049999237060547
2020-06-18,22.989999771118164
2019-04-03,23.1299991607666
2018-08-22,23.170000076293945
2018-10-25,22.889999389648438
2019-01-29,22.829999923706055
2018-12-28,22.899999618530273
2018-11-26,22.75
2019-08-09,22.799999237060547
2019-07-08,22.739999771118164
2019-06-06,22.600000381469727
2019-09-10,22.559999465942383
2020-01-15,22.270000457763672
2020-04-03,22.299999237060547
2019-10-31,22.299999237060547
2020-04-06,22.299999237060547
2020-06-24,22.280000686645508
2018-11-09,22.299999237060547
2019-07-23,23.0
2019-06-21,23.1299991607666
2019-05-20,23.079999923706055
2019-04-18,22.950000762939453
2018-09-06,22.829999923706055
2018-10-08,23.059999465942383
2019-02-13,23.100000381469727
2018-12-11,23.6299991607666
2019-09-25,24.350000381469727
2020-01-21,24.350000381469727
2020-04-09,24.59000015258789
2019-11-06,24.469999313354492
2020-01-24,24.40999984741211
2020-01-27,24.520000457763672
2020-04-15,24.829999923706055
2018-12-26,25.139999389648438
2019-08-07,24.950000762939453
2019-06-04,24.920000076293945
2018-09-21,24.850000381469727
2018-07-19,25.200000762939453
2018-08-20,25.190000534057617
2018-10-23,25.25
2019-05-03,25.299999237060547
2019-04-01,25.260000228881836
2019-02-28,25.420000076293945
2019-11-12,25.420000076293945
2020-01-30,25.25
2019-11-15,25.239999771118164
2020-04-21,24.709999084472656
2019-04-16,24.3799991607666
2019-03-15,24.56999969482422
2019-02-11,24.31999969482422
2019-01-10,24.520000457763672
2019-08-22,24.790000915527344
2018-11-07,24.93000030517578
2018-08-03,24.760000228881836
2018-09-04,24.889999389648438
2019-06-19,25.030000686645508
2019-09-23,24.920000076293945
2019-11-18,25.25
2020-02-05,25.350000381469727
2020-04-24,25.1299991607666
2019-03-29,24.770000457763672
2019-11-21,24.6299991607666
2020-04-27,24.790000915527344
2020-02-11,24.75
2020-04-30,24.829999923706055
2019-05-01,24.850000381469727
2019-02-26,24.8700008392334
2019-01-25,24.299999237060547
2018-12-24,24.110000610351562
2019-09-06,24.110000610351562
2018-07-17,24.100000381469727
2018-09-19,23.8700008392334
2019-08-05,23.700000762939453
2019-10-08,23.959999084472656
2019-12-11,23.739999771118164
2019-11-27,23.719999313354492
2020-02-14,23.299999237060547
2020-05-06,23.8799991607666
2019-01-08,23.989999771118164
2018-12-07,24.489999771118164
2019-08-20,24.639999389648438
2018-11-05,24.31999969482422
2019-07-19,24.149999618530273
2018-10-04,24.020000457763672
2019-06-17,24.0
2019-05-16,23.780000686645508
2018-08-01,23.8700008392334
2019-03-13,23.90999984741211
2019-12-03,24.579999923706055
2020-02-20,24.56999969482422
2019-12-06,24.760000228881836
2020-05-12,24.649999618530273
2019-12-09,24.540000915527344
2020-02-26,24.899999618530273
2020-05-15,24.899999618530273
2019-03-28,24.959999084472656
2018-09-17,25.040000915527344
2018-08-16,25.170000076293945
2018-10-19,25.049999237060547
2019-04-29,25.510000228881836
2019-01-23,25.299999237060547
2019-09-04,25.299999237060547
2018-11-20,25.200000762939453
2019-07-02,25.0
2019-05-31,24.610000610351562
2019-12-12,24.40999984741211
2020-05-18,24.520000457763672
2019-09-27,24.600000381469727
2020-03-03,24.84000015258789
2020-05-21,24.670000076293945
2019-05-14,24.309999465942383
2018-08-31,24.229999542236328
2018-07-30,24.100000381469727
2018-10-02,24.040000915527344
2019-04-12,24.200000762939453
2019-03-11,24.360000610351562
2019-02-07,24.5
2019-07-17,24.549999237060547
2019-09-19,24.59000015258789
2019-10-21,24.469999313354492
2019-12-18,24.5
2020-03-06,24.59000015258789
2019-10-03,24.780000686645508
2020-03-09,25.0
2020-05-27,25.1200008392334
2019-12-24,25.139999389648438
2020-03-12,25.329999923706055
2018-12-20,25.440000534057617
2019-08-01,25.520000457763672
2018-08-14,25.799999237060547
2018-07-13,25.6299991607666
2018-10-17,24.920000076293945
2019-05-29,25.010000228881836
2019-03-26,24.950000762939453
2019-02-22,24.65999984741211
2019-10-04,24.600000381469727
2019-11-05,24.700000762939453
2019-12-27,24.530000686645508
2020-06-02,24.5
2019-12-30,24.5
2020-03-18,24.350000381469727
2020-06-05,24.299999237060547
2019-07-15,24.600000381469727
2018-12-03,24.65999984741211
2019-06-13,24.729999542236328
2019-01-04,24.229999542236328
2018-08-29,24.09000015258789
2019-02-05,24.0
2018-11-01,24.1200008392334
2019-08-16,24.399999618530273
2019-04-10,24.360000610351562
2019-09-17,24.959999084472656
2019-10-15,25.149999618530273
2020-01-02,24.899999618530273
2020-06-08,24.899999618530273
2019-10-18,24.899999618530273
2020-03-24,24.899999618530273
2020-06-11,24.850000381469727
2020-01-08,25.0
2019-04-25,24.940000534057617
2019-07-30,24.780000686645508
2019-02-20,24.729999542236328
2018-07-11,24.600000381469727
2018-09-13,24.93000030517578
2018-10-15,25.06999969482422
2019-06-28,25.100000381469727
2018-12-18,25.079999923706055
2018-11-16,25.079999923706055
2019-10-02,25.469999313354492
2020-03-27,26.0
2020-01-10,26.059999465942383
2019-10-24,26.25
2020-03-30,25.5
2020-06-17,25.299999237060547
2020-01-14,25.559999465942383
2020-04-02,25.600000381469727
2019-01-02,25.540000915527344
2019-08-14,25.5
2018-10-30,25.3700008392334
2019-06-11,25.290000915527344
2019-05-10,25.34000015258789
2019-04-08,25.110000610351562
2018-08-27,25.030000686645508
2018-07-26,24.959999084472656
2018-09-28,25.059999465942383
2019-03-07,25.049999237060547
2019-10-30,25.25
2020-01-17,25.149999618530273
2020-06-23,25.110000610351562
2020-04-08,24.950000762939453
2020-06-26,25.100000381469727
2019-03-22,25.18000030517578
2019-01-17,25.299999237060547
2019-08-29,25.190000534057617
2018-11-14,25.31999969482422
2019-06-26,25.239999771118164
2018-09-11,25.420000076293945
2018-07-09,25.389999389648438
2018-08-10,25.510000228881836
2019-04-23,25.649999618530273
2019-09-30,25.579999923706055
2020-01-23,25.1200008392334
2019-11-08,25.049999237060547
2020-04-14,25.0
2019-11-11,25.149999618530273
2020-01-29,25.1200008392334
2020-04-17,25.079999923706055
2018-07-24,25.040000915527344
2018-09-26,25.040000915527344
2019-05-08,24.889999389648438
2019-03-05,24.760000228881836
2019-02-01,25.030000686645508
2018-12-31,24.950000762939453
2018-11-29,25.6299991607666
2019-08-12,26.200000762939453
2019-07-11,27.190000534057617
2019-09-13,27.6200008392334
2019-11-14,27.440000534057617
2020-04-20,27.75
2020-02-04,27.950000762939453
2020-04-23,28.1200008392334
2018-12-14,28.469999313354492
2019-08-27,27.549999237060547
2018-08-08,27.309999465942383
2018-10-11,26.549999237060547
2018-11-12,26.690000534057617
2019-07-26,26.950000762939453
2019-06-24,27.100000381469727
2019-05-23,27.1200008392334
2019-03-20,26.6200008392334
2019-01-15,26.600000381469727
2019-11-20,26.469999313354492
2020-02-07,26.860000610351562
2020-02-10,27.15999984741211
2020-04-29,27.209999084472656
2019-11-26,27.5
2020-02-13,27.81999969482422
2019-01-30,27.389999389648438
2018-08-23,27.479999542236328
2018-09-24,27.8799991607666
2018-11-27,27.549999237060547
2018-10-26,27.549999237060547
2019-07-09,27.6200008392334
2019-06-07,27.3700008392334
2019-05-06,27.299999237060547
2019-04-04,25.43000030517578
2019-09-11,25.729999542236328
2019-11-29,24.079999923706055
2020-05-05,22.90999984741211
2019-12-02,24.709999084472656
2020-02-19,24.8700008392334
2020-05-08,24.600000381469727
