Dates,NFLX
2020-01-02,329.80999755859375
2020-01-03,325.8999938964844
2020-01-08,335.8299865722656
2020-01-06,330.75
2020-01-07,339.260009765625
2020-01-09,335.6600036621094
2020-01-10,329.04998779296875
2020-01-13,338.9200134277344
2020-01-14,338.69000244140625
2020-01-15,339.07000732421875
2020-01-16,338.6199951171875
2020-01-27,339.6700134277344
2020-02-20,338.1099853515625
2020-02-12,326.0
2020-04-16,349.6000061035156
2020-02-04,353.1600036621094
2020-05-28,342.8800048828125
2020-07-08,348.5199890136719
2020-06-19,343.1600036621094
2020-05-12,347.739990234375
2020-06-22,345.0899963378906
2020-06-03,358.0
2020-05-15,369.010009765625
2020-03-06,369.6700134277344
2020-02-27,366.95001220703125
2020-04-15,366.7699890136719
2020-02-03,371.07000732421875
2020-02-11,373.69000244140625
2020-02-19,380.010009765625
2020-04-07,381.3999938964844
2020-03-30,380.3999938964844
2020-04-23,387.7799987792969
2020-05-01,386.19000244140625
2020-07-14,386.0
2020-06-25,380.07000732421875
2020-06-16,368.70001220703125
2020-05-18,360.0899963378906
2020-06-09,379.239990234375
2020-05-21,371.7099914550781
2020-01-17,369.0299987792969
2020-03-13,381.04998779296875
2020-03-05,368.7699890136719
2020-02-26,383.7900085449219
2020-02-18,372.7799987792969
2020-04-22,368.9700012207031
2020-02-10,346.489990234375
2020-04-14,364.1300048828125
2020-04-06,349.9200134277344
2020-04-30,315.25
2020-06-12,336.29998779296875
2020-06-15,298.8399963378906
2020-05-27,319.75
2020-05-08,315.4700012207031
2020-07-07,332.0299987792969
2020-03-31,332.8299865722656
2020-06-18,360.2699890136719
2020-04-13,357.32000732421875
2020-03-20,342.3900146484375
2020-03-12,362.989990234375
2020-01-24,357.1199951171875
2020-03-04,370.9599914550781
2020-02-25,375.5
2020-04-21,364.0799865722656
2020-04-29,370.0799865722656
2020-05-07,361.760009765625
2020-05-11,379.9599914550781
2020-07-10,372.2799987792969
2020-06-02,371.1199951171875
2020-05-14,370.7200012207031
2020-07-13,396.7200012207031
2020-06-24,413.54998779296875
2020-06-05,426.75
2020-02-28,439.1700134277344
2020-01-23,422.9599914550781
2020-04-20,437.489990234375
2020-02-24,433.8299865722656
2020-01-31,421.4200134277344
2020-03-19,426.70001220703125
2020-03-27,424.989990234375
2020-03-11,421.3800048828125
2020-03-03,403.8299865722656
2020-04-28,411.8900146484375
2020-05-06,419.8500061035156
2020-06-08,415.2699890136719
2020-05-20,428.1499938964844
2020-07-01,424.67999267578125
2020-06-30,434.260009765625
2020-06-11,436.5299987792969
2020-03-10,435.54998779296875
2020-03-02,440.5199890136719
2020-01-22,431.82000732421875
2020-01-30,438.2699890136719
2020-02-07,441.95001220703125
2020-04-03,454.19000244140625
2020-03-26,452.5799865722656
2020-03-18,451.0400085449219
2020-04-27,447.6700134277344
2020-05-05,436.25
2020-05-26,429.32000732421875
2020-07-06,414.7699890136719
2020-06-17,419.8900146484375
2020-05-29,413.44000244140625
2020-07-09,419.7300109863281
2020-06-01,425.9200134277344
2020-01-21,427.30999755859375
2020-01-29,421.9700012207031
2020-03-25,414.3299865722656
2020-03-17,419.6000061035156
2020-03-09,419.489990234375
2020-02-14,434.04998779296875
2020-02-06,434.4800109863281
2020-04-02,425.55999755859375
2020-05-04,418.07000732421875
2020-04-24,425.5
2020-05-13,436.1300048828125
2020-06-23,447.7699890136719
2020-06-04,449.8699951171875
2020-07-15,453.7200012207031
2020-04-08,468.0400085449219
2020-06-26,466.260009765625
2020-05-19,457.8500061035156
2020-04-09,465.9100036621094
2020-04-01,443.3999938964844
2020-03-24,447.239990234375
2020-03-16,455.0400085449219
2020-01-28,485.6400146484375
2020-02-05,476.8900146484375
2020-02-13,493.80999755859375
2020-02-21,493.1600036621094
2020-04-17,502.7799987792969
2020-03-23,507.760009765625
2020-06-29,548.72998046875
2020-06-10,525.5
2020-05-22,524.8800048828125
2020-07-02,523.260009765625
