Dates,HES
2018-06-20,60.30680465698242
2018-06-21,59.41144943237305
2018-06-25,62.164920806884766
2018-06-22,59.9698486328125
2018-06-26,61.394718170166016
2018-06-27,63.127681732177734
2018-06-28,63.1180534362793
2018-06-29,64.39850616455078
2018-07-02,62.47299575805664
2018-07-03,63.503143310546875
2018-07-05,63.90750503540039
2018-07-16,65.033935546875
2018-09-18,66.63208770751953
2019-01-24,67.007568359375
2019-09-05,64.33111572265625
2018-11-21,64.25409698486328
2020-01-13,64.06153869628906
2020-04-01,61.5006217956543
2020-06-19,61.09626388549805
2019-10-29,61.75094223022461
2020-01-16,62.09752655029297
2020-06-22,61.654666900634766
2018-10-03,61.84721374511719
2018-07-31,62.63666915893555
2019-03-12,62.463375091552734
2019-02-08,61.93385696411133
2019-01-07,61.240684509277344
2018-12-06,62.27082061767578
2019-08-19,63.18544387817383
2019-07-18,62.38636016845703
2019-05-15,63.36836242675781
2019-09-20,63.830482482910156
2019-11-01,64.46590423583984
2020-04-07,64.74510192871094
2020-06-25,63.474266052246094
2020-06-16,61.616153717041016
2019-11-04,61.87609100341797
2020-01-22,60.97111129760742
2019-11-07,61.53913116455078
2020-04-13,59.20927047729492
2019-07-01,60.40308380126953
2019-05-30,60.02761459350586
2018-08-15,60.61488723754883
2018-10-18,61.038509368896484
2019-03-27,62.7618293762207
2019-01-22,62.145668029785156
2018-12-21,62.713687896728516
2019-09-03,63.686073303222656
2018-11-19,63.32985305786133
2019-08-02,64.70658874511719
2020-01-28,65.6308364868164
2020-04-16,64.83174133300781
2019-11-13,63.23358154296875
2020-01-31,62.9736442565918
2018-12-04,60.6245231628418
2018-11-02,60.297183990478516
2019-07-16,60.22016525268555
2018-08-30,61.981998443603516
2018-10-01,62.63666915893555
2019-06-14,62.80995178222656
2019-05-13,63.795753479003906
2019-04-11,64.53025817871094
2019-02-06,66.22154998779297
2019-09-18,67.09136199951172
2020-02-03,67.0527114868164
2020-04-22,68.14480590820312
2019-11-19,69.62348175048828
2020-02-06,69.23690795898438
2019-11-22,68.07716369628906
2019-03-25,69.17890930175781
2019-02-21,69.17890930175781
2018-12-19,72.08792877197266
2018-07-12,70.8991928100586
2018-09-14,71.49840545654297
2018-08-13,70.14537048339844
2018-10-16,70.01007080078125
2019-07-31,68.72468566894531
2019-05-28,70.13569641113281
2019-04-26,64.93617248535156
2020-04-28,63.3028564453125
2019-11-25,63.94072341918945
2020-02-12,63.43816375732422
2020-05-01,63.592796325683594
2020-05-04,62.60700607299805
2019-06-12,61.9594841003418
2019-04-09,61.42793655395508
2019-03-08,60.828731536865234
2019-02-04,59.369380950927734
2018-07-27,56.20907211303711
2018-08-28,57.01122283935547
2019-01-03,56.16074752807617
2019-08-15,54.276161193847656
2018-10-31,55.16530227661133
2019-09-16,55.47456741333008
2020-02-18,55.89980697631836
2020-05-07,54.459781646728516
2018-08-17,56.67296600341797
2019-12-04,56.69230270385742
2020-02-21,58.837833404541016
2018-12-17,57.24318313598633
2019-08-30,57.165863037109375
2018-11-15,55.53254699707031
2019-07-29,54.08286666870117
2019-06-27,54.1408576965332
2019-04-24,55.30060958862305
2018-07-10,55.745174407958984
2018-09-12,55.049320220947266
2019-02-19,53.0197639465332
2019-01-18,54.305152893066406
2020-02-24,51.85036087036133
2020-05-13,51.31880569458008
2019-12-10,51.41544723510742
2020-02-27,52.21760559082031
2019-12-13,52.61385726928711
2020-05-19,52.08230972290039
2019-03-06,54.556434631347656
2018-11-30,53.07775115966797
2019-08-13,51.57975387573242
2019-07-12,50.845237731933594
2019-06-10,49.76280975341797
2019-05-09,50.23637008666992
2018-07-25,50.004425048828125
2018-09-27,50.458656311035156
2018-10-29,49.429290771484375
2019-10-16,48.322227478027344
2019-12-16,45.94301223754883
2020-03-04,44.67086410522461
2020-05-22,42.25281524658203
2019-10-01,40.29118347167969
2019-12-19,35.377384185791016
2018-09-10,39.28123474121094
2019-05-24,40.33974075317383
2018-08-09,39.2132568359375
2019-04-22,39.32978820800781
2019-03-21,41.01951599121094
2019-01-16,41.16517639160156
2019-08-28,44.36982727050781
2018-11-13,46.496543884277344
2018-10-12,47.0792121887207
2019-06-25,48.710670471191406
2020-03-10,50.44894790649414
2020-05-28,49.788597106933594
2019-10-07,49.34189224243164
2020-03-13,50.32270431518555
2019-10-10,49.79830551147461
2020-03-16,50.342124938964844
2020-06-03,51.28410339355469
2018-11-28,50.37125778198242
2018-09-25,49.574954986572266
2018-07-23,49.52640151977539
2018-08-24,51.56571960449219
2019-07-10,50.23529815673828
2019-05-07,50.37125778198242
2019-04-05,52.37173843383789
2019-03-04,52.43971633911133
2019-01-31,54.0517463684082
2019-09-12,54.061458587646484
2019-12-31,52.837867736816406
2020-03-19,53.35255432128906
2020-01-03,50.885948181152344
2020-06-09,50.953922271728516
2019-02-15,52.0318489074707
2019-01-14,53.54677200317383
2018-07-06,54.381927490234375
2018-08-07,55.42101287841797
2018-10-10,55.91627502441406
2018-12-13,55.92598342895508
2019-08-26,56.945640563964844
2019-07-25,56.01338577270508
2019-05-22,55.50840759277344
2019-03-19,55.87743377685547
2020-01-06,56.02309036254883
2020-03-25,56.4600944519043
2020-06-12,56.178470611572266
2019-10-22,57.51860046386719
2020-01-09,57.61571502685547
2020-06-15,57.44091033935547
2019-10-25,55.100547790527344
2020-03-31,54.97429656982422
2020-06-18,53.41081619262695
2019-04-03,54.3139533996582
2018-08-22,55.55696105957031
2018-10-25,56.38240432739258
2019-01-29,56.2852897644043
2018-12-28,56.81196212768555
2018-11-26,57.67023849487305
2019-08-09,56.558380126953125
2019-07-08,58.46998977661133
2019-06-06,59.29901123046875
2019-09-10,57.29961395263672
2020-01-15,58.07011795043945
2020-04-03,59.58184814453125
2019-10-31,58.7723388671875
2020-04-06,59.455055236816406
2020-06-24,58.74307632446289
2018-11-09,59.33802032470703
2019-07-23,58.86011505126953
2019-06-21,58.089622497558594
2019-05-20,59.250244140625
2019-04-18,61.444698333740234
2018-09-06,61.52272415161133
2018-10-08,60.99605178833008
2019-02-13,61.79581069946289
2018-12-11,61.7275390625
2019-09-25,64.4681625366211
2020-01-21,63.9219856262207
2020-04-09,64.6729736328125
2019-11-06,64.2926025390625
2020-01-24,64.23409271240234
2020-01-27,66.2042236328125
2020-04-15,65.79459381103516
2018-12-26,64.22433471679688
2019-08-07,62.59556579589844
2019-06-04,62.273712158203125
2018-09-21,62.341983795166016
2018-07-19,62.53704833984375
2018-08-20,61.55198287963867
2018-10-23,60.4011116027832
2019-05-03,61.66901397705078
2019-04-01,61.2593879699707
2019-02-28,60.76197814941406
2019-11-12,61.87383270263672
2020-01-30,61.69827651977539
2019-11-15,62.010379791259766
2020-04-21,61.34716796875
2019-04-16,62.59556579589844
2019-03-15,63.43433380126953
2019-02-11,64.71199798583984
2019-01-10,64.06829071044922
2019-08-22,63.66841506958008
2018-11-07,64.81928253173828
2018-08-03,62.50778579711914
2018-09-04,57.553199768066406
2019-06-19,58.00184631347656
2019-09-23,57.71900177001953
2019-11-18,57.09480285644531
2020-02-05,56.36331558227539
2020-04-24,54.48096466064453
2019-03-29,53.37886047363281
2019-11-21,54.46146011352539
2020-04-27,52.842437744140625
2020-02-11,54.14935302734375
2020-04-30,55.153926849365234
2019-05-01,55.865909576416016
2019-02-26,56.56813430786133
2019-01-25,55.309974670410156
2018-12-24,56.8704833984375
2019-09-06,56.07707595825195
2018-07-17,56.67457580566406
2018-09-19,57.50716018676758
2019-08-05,57.71285629272461
2019-10-08,60.063690185546875
2019-12-11,59.94614791870117
2019-11-27,60.328155517578125
2020-02-14,60.915863037109375
2020-05-06,64.0405044555664
2019-01-08,62.972843170166016
