Dates,HES
2018-08-20,65.1500015258789
2018-10-23,63.029998779296875
2019-05-03,63.7599983215332
2019-04-01,63.08000183105469
2019-02-28,62.31999969482422
2019-11-12,63.84000015258789
2020-01-30,63.38999938964844
2019-11-15,63.84000015258789
2020-04-21,63.36000061035156
2019-04-16,65.0
2019-03-15,65.2699966430664
2019-02-11,66.72000122070312
2019-01-10,66.55999755859375
2019-08-22,65.97000122070312
2018-11-07,66.5
2018-08-03,66.0199966430664
2018-09-04,62.38999938964844
2019-06-19,61.0
2019-09-23,60.689998626708984
2019-11-18,58.560001373291016
2020-02-05,58.869998931884766
2020-04-24,57.150001525878906
2019-03-29,56.61000061035156
2019-11-21,55.93000030517578
2020-04-27,56.060001373291016
2020-02-11,55.77000045776367
2020-04-30,56.90999984741211
2019-05-01,57.90999984741211
2019-02-26,58.599998474121094
2019-01-25,58.130001068115234
2018-12-24,58.90999984741211
2019-09-06,58.47999954223633
2018-07-17,58.279998779296875
2018-09-19,59.7599983215332
2019-08-05,59.5099983215332
2019-10-08,61.75
2019-12-11,62.279998779296875
2019-11-27,61.91999816894531
2020-02-14,62.68000030517578
2020-05-06,65.79000091552734
2019-01-08,66.02999877929688
2018-12-07,64.69999694824219
2019-08-20,65.76000213623047
2018-11-05,64.0
2019-07-19,63.11000061035156
2018-10-04,63.08000183105469
2019-06-17,62.93000030517578
2019-05-16,62.13999938964844
2018-08-01,63.880001068115234
2019-03-13,63.33000183105469
2019-12-03,63.58000183105469
2020-02-20,63.7400016784668
2019-12-06,62.849998474121094
2020-05-12,61.869998931884766
2019-12-09,60.119998931884766
2020-02-26,60.939998626708984
2020-05-15,60.9900016784668
2019-03-28,60.689998626708984
2018-09-17,61.08000183105469
2018-08-16,60.90999984741211
2018-10-19,60.099998474121094
2019-04-29,60.119998931884766
2019-01-23,62.25
2019-09-04,67.20999908447266
2018-11-20,65.69000244140625
2019-07-02,64.2300033569336
2019-05-31,60.54999923706055
2019-12-12,59.88999938964844
2020-05-18,58.630001068115234
2019-09-27,60.38999938964844
2020-03-03,61.97999954223633
2020-05-21,61.36000061035156
2019-05-14,62.7599983215332
2018-08-31,60.61000061035156
2018-07-30,59.790000915527344
2018-10-02,60.38999938964844
2019-04-12,63.38999938964844
2019-03-11,63.63999938964844
2019-02-07,65.41000366210938
2019-07-17,65.33000183105469
2019-09-19,63.54999923706055
2019-10-21,60.7400016784668
2019-12-18,60.790000915527344
2020-03-06,61.650001525878906
2019-10-03,62.9900016784668
2020-03-09,63.22999954223633
2020-05-27,63.59000015258789
2019-12-24,65.4000015258789
2020-03-12,65.98999786376953
2018-12-20,64.6500015258789
2019-08-01,65.05000305175781
2018-08-14,65.04000091552734
2018-07-13,65.08999633789062
2018-10-17,64.80000305175781
2019-05-29,64.13999938964844
2019-03-26,71.05999755859375
2019-02-22,69.9800033569336
2019-10-04,68.05999755859375
2019-11-05,68.0
2019-12-27,66.62999725341797
2020-06-02,66.0199966430664
2019-12-30,65.31999969482422
2020-03-18,64.16000366210938
2020-06-05,62.81999969482422
2019-07-15,61.790000915527344
2018-12-03,60.86000061035156
2019-06-13,62.09000015258789
2019-01-04,60.470001220703125
2018-08-29,61.869998931884766
2019-02-05,62.560001373291016
2018-11-01,63.599998474121094
2019-08-16,63.439998626708984
2019-04-10,64.72000122070312
2019-09-17,66.0999984741211
2019-10-15,67.76000213623047
2020-01-02,67.55999755859375
2020-06-08,67.68000030517578
2019-10-18,66.58999633789062
2020-03-24,65.63999938964844
2020-06-11,66.1500015258789
2020-01-08,66.02999877929688
2019-04-25,68.61000061035156
2019-07-30,67.58999633789062
2019-02-20,67.48999786376953
2018-07-11,67.48999786376953
2018-09-13,67.66000366210938
2018-10-15,68.72000122070312
2019-06-28,67.19000244140625
2018-12-18,65.79000091552734
2018-11-16,69.31999969482422
2019-10-02,70.4800033569336
2020-03-27,69.97000122070312
2020-01-10,69.73999786376953
2019-10-24,70.83999633789062
2020-03-30,72.19000244140625
2020-06-17,72.94999694824219
2020-01-14,74.11000061035156
2020-04-02,70.48999786376953
2019-01-02,69.4000015258789
2019-08-14,68.73999786376953
2018-10-30,67.76000213623047
2019-06-11,66.94999694824219
2019-05-10,68.16000366210938
2019-04-08,67.6500015258789
2018-08-27,67.25
2018-07-26,65.12000274658203
2018-09-28,65.12999725341797
2019-03-07,63.72999954223633
2019-10-30,62.869998931884766
2020-01-17,62.970001220703125
2020-06-23,60.900001525878906
2020-04-08,61.599998474121094
2020-06-26,61.9900016784668
2019-03-22,62.56999969482422
2019-01-17,62.400001525878906
2019-08-29,62.220001220703125
2018-11-14,62.0099983215332
2019-06-26,63.5099983215332
2018-09-11,63.959999084472656
2018-07-09,65.38999938964844
2018-08-10,65.55000305175781
2019-04-23,65.88999938964844
2019-09-30,65.30000305175781
2020-01-23,66.30000305175781
2019-11-08,67.05000305175781
2020-04-14,67.27999877929688
2019-11-11,67.81999969482422
2020-01-29,67.94999694824219
2020-04-17,67.27999877929688
2018-07-24,66.86000061035156
2018-09-26,68.01000213623047
2019-05-08,70.29000091552734
2019-03-05,71.02999877929688
2019-02-01,70.95999908447266
2018-12-31,71.0
2018-11-29,69.19999694824219
2019-08-12,69.08000183105469
2019-07-11,69.55999755859375
2019-09-13,70.13999938964844
2019-11-14,70.12000274658203
2020-04-20,71.66000366210938
2020-02-04,70.73999786376953
2020-04-23,69.61000061035156
2018-12-14,68.7300033569336
2019-08-27,67.30999755859375
2018-08-08,66.37999725341797
2018-10-11,63.25
2018-11-12,64.08000183105469
2019-07-26,62.2400016784668
2019-06-24,58.939998626708984
2019-05-23,57.689998626708984
2019-03-20,58.02000045776367
2019-01-15,58.5
2019-11-20,59.54999923706055
2020-02-07,59.310001373291016
2020-02-10,56.650001525878906
2020-04-29,55.15999984741211
2019-11-26,56.650001525878906
2020-02-13,58.9900016784668
2019-01-30,60.040000915527344
2018-08-23,62.040000915527344
2018-09-24,61.369998931884766
2018-11-27,63.9900016784668
2018-10-26,64.9800033569336
2019-07-09,64.69999694824219
2019-06-07,61.79999923706055
2019-05-06,60.52000045776367
2019-04-04,58.18000030517578
2019-09-11,57.25
2019-11-29,56.189998626708984
2020-05-05,57.43000030517578
2019-12-02,58.61000061035156
2020-02-19,59.04999923706055
2020-05-08,55.529998779296875
2019-05-21,53.459999084472656
2019-03-18,36.29999923706055
2018-09-07,39.880001068115234
2018-08-06,38.849998474121094
2018-10-09,35.2400016784668
2019-02-14,37.2400016784668
2018-12-12,33.709999084472656
2019-07-24,34.4900016784668
2019-09-26,30.43000030517578
2019-10-28,33.72999954223633
2019-12-05,32.81999969482422
2020-05-11,31.299999237060547
2019-07-03,34.900001525878906
2020-02-25,37.16999816894531
2020-05-14,37.619998931884766
2020-02-28,35.849998474121094
2019-08-08,33.189998626708984
2019-06-05,35.34000015258789
2018-07-20,32.529998779296875
2018-08-21,37.5
2018-10-24,37.41999816894531
2019-04-02,35.630001068115234
2019-03-01,38.9900016784668
2019-01-28,39.369998931884766
2018-12-27,43.79999923706055
2019-09-09,42.27000045776367
2020-03-02,39.560001373291016
2020-05-20,36.68000030517578
2019-12-17,34.88999938964844
2020-03-05,37.540000915527344
2019-02-12,37.41999816894531
2019-01-11,37.18000030517578
2018-12-10,39.5099983215332
2019-08-23,42.66999816894531
2018-11-08,43.34000015258789
2019-07-22,43.47999954223633
2019-06-20,44.66999816894531
2018-09-05,49.27000045776367
2019-04-17,50.400001525878906
2019-09-24,47.7400016784668
2019-12-20,46.720001220703125
2020-05-26,49.18000030517578
2019-04-30,46.650001525878906
2019-12-23,48.70000076293945
2020-03-11,48.5099983215332
2020-05-29,48.29999923706055
2019-12-26,47.75
2020-06-01,46.06999969482422
2019-05-02,43.88999938964844
2019-02-27,45.22999954223633
2018-11-23,50.04999923706055
2019-08-06,49.29999923706055
2018-07-18,48.369998931884766
2018-09-20,48.20000076293945
2018-10-22,47.189998626708984
2019-07-05,49.61000061035156
2019-06-03,49.56999969482422
2019-10-09,49.790000915527344
2019-10-11,48.75
2020-03-17,48.939998626708984
2020-06-04,52.0099983215332
2019-10-14,52.9900016784668
2020-03-20,53.22999954223633
2018-11-06,57.93000030517578
2019-06-18,60.029998779296875
2019-05-17,58.65999984741211
2019-04-15,56.72999954223633
2019-03-14,51.86000061035156
2019-01-09,51.709999084472656
2018-08-02,49.91999816894531
2018-10-05,52.560001373291016
2019-08-21,52.060001373291016
2019-10-17,51.9900016784668
2020-03-23,53.54999923706055
2020-06-10,51.970001220703125
2019-02-25,53.72999954223633
2020-01-07,51.79999923706055
2020-03-26,50.709999084472656
2019-10-23,50.08000183105469
