Dates,MKC
2018-12-14,171.39999389648438
2019-08-27,170.7100067138672
2018-08-08,172.02000427246094
2018-10-11,171.9499969482422
2018-11-12,163.60000610351562
2019-07-26,163.19000244140625
2019-06-24,164.5
2019-05-23,163.24000549316406
2019-03-20,162.49000549316406
2019-01-15,160.4499969482422
2019-11-20,160.74000549316406
2020-02-07,161.8000030517578
2020-02-10,162.11000061035156
2020-04-29,162.9600067138672
2019-11-26,163.02000427246094
2020-02-13,162.4199981689453
2019-01-30,164.27000427246094
2018-08-23,166.61000061035156
2018-09-24,164.35000610351562
2018-11-27,163.69000244140625
2018-10-26,162.1699981689453
2019-07-09,162.0500030517578
2019-06-07,159.4199981689453
2019-05-06,158.05999755859375
2019-04-04,152.94000244140625
2019-09-11,150.02000427246094
2019-11-29,142.38999938964844
2020-05-05,145.82000732421875
2019-12-02,148.77000427246094
2020-02-19,150.47999572753906
2020-05-08,151.52999877929688
2019-05-21,146.9499969482422
2019-03-18,142.8800048828125
2018-09-07,144.58999633789062
2018-08-06,145.47000122070312
2018-10-09,131.08999633789062
2019-02-14,128.14999389648438
2018-12-12,119.19999694824219
2019-07-24,120.44999694824219
2019-09-26,130.3699951171875
2019-10-28,124.0
2019-12-05,123.12000274658203
2020-05-11,112.2300033569336
2019-07-03,116.9000015258789
2020-02-25,119.19000244140625
2020-05-14,123.94999694824219
2020-02-28,128.0
2019-08-08,134.0
2019-06-05,139.35000610351562
2018-07-20,136.5500030517578
2018-08-21,138.35000610351562
2018-10-24,143.27000427246094
2019-04-02,142.60000610351562
2019-03-01,146.94000244140625
2019-01-28,146.55999755859375
2018-12-27,148.52999877929688
2019-09-09,145.57000732421875
2020-03-02,151.3699951171875
2020-05-20,150.5500030517578
2019-12-17,151.2899932861328
2020-03-05,154.0500030517578
2019-02-12,154.92999267578125
2019-01-11,149.4499969482422
2018-12-10,150.02999877929688
2019-08-23,150.27000427246094
2018-11-08,150.97000122070312
2019-07-22,154.11000061035156
2019-06-20,155.4600067138672
2018-09-05,154.5500030517578
2019-04-17,154.35000610351562
2019-09-24,153.4600067138672
2019-12-20,152.83999633789062
2020-05-26,157.49000549316406
2019-04-30,159.92999267578125
2019-12-23,159.5500030517578
2020-03-11,161.1300048828125
2020-05-29,163.32000732421875
2019-12-26,165.75999450683594
2020-06-01,167.05999755859375
2019-05-02,171.4199981689453
2019-02-27,174.13999938964844
2018-11-23,176.19000244140625
2019-08-06,172.4199981689453
2018-07-18,171.69000244140625
2018-09-20,169.22999572753906
2018-10-22,170.14999389648438
2019-07-05,170.5
2019-06-03,169.8699951171875
2019-10-09,171.38999938964844
2019-10-11,171.39999389648438
2020-03-17,175.0399932861328
2020-06-04,174.50999450683594
2019-10-14,173.52999877929688
2020-03-20,169.75999450683594
2018-11-06,167.8699951171875
2019-06-18,169.02000427246094
2019-05-17,170.33999633789062
2019-04-15,171.14999389648438
2019-03-14,167.19000244140625
2019-01-09,165.67999267578125
2018-08-02,165.0500030517578
2018-10-05,169.5800018310547
2019-08-21,172.88999938964844
2019-10-17,172.8800048828125
2020-03-23,172.08999633789062
2020-06-10,172.05999755859375
2019-02-25,172.1699981689453
2020-01-07,169.14999389648438
2020-03-26,173.55999755859375
2019-10-23,175.27999877929688
