Dates,MKC
2018-07-12,132.72999572753906
2018-09-14,133.83999633789062
2018-08-13,133.36000061035156
2018-10-16,134.97999572753906
2019-07-31,135.6300048828125
2019-05-28,136.4199981689453
2019-04-26,136.13999938964844
2020-04-28,134.66000366210938
2019-11-25,132.35000610351562
2020-02-12,132.8000030517578
2020-05-01,134.86000061035156
2020-05-04,136.92999267578125
2019-06-12,138.0399932861328
2019-04-09,138.50999450683594
2019-03-08,140.67999267578125
2019-02-04,139.97000122070312
2018-07-27,141.32000732421875
2018-08-28,140.49000549316406
2019-01-03,138.86000061035156
2019-08-15,139.3699951171875
2018-10-31,140.42999267578125
2019-09-16,143.5
2020-02-18,144.2899932861328
2020-05-07,145.44000244140625
2018-08-17,144.07000732421875
2019-12-04,146.8699951171875
2020-02-21,149.27000427246094
2018-12-17,150.0
2019-08-30,150.9499969482422
2018-11-15,150.42999267578125
2019-07-29,149.00999450683594
2019-06-27,148.2899932861328
2019-04-24,147.6699981689453
2018-07-10,148.47999572753906
2018-09-12,149.92999267578125
2019-02-19,149.10000610351562
2019-01-18,146.6300048828125
2020-02-24,144.00999450683594
2020-05-13,145.72999572753906
2019-12-10,145.5800018310547
2020-02-27,147.2899932861328
2019-12-13,147.9199981689453
2020-05-19,148.97000122070312
2019-03-06,150.64999389648438
2018-11-30,151.6199951171875
2019-08-13,151.6999969482422
2019-07-12,151.75999450683594
2019-06-10,150.80999755859375
2019-05-09,152.19000244140625
2018-07-25,154.42999267578125
2018-09-27,154.66000366210938
2018-10-29,155.2899932861328
2019-10-16,150.89999389648438
2019-12-16,146.55999755859375
2020-03-04,147.05999755859375
2020-05-22,141.38999938964844
2019-10-01,138.99000549316406
2019-12-19,138.0399932861328
2018-09-10,134.5800018310547
2019-05-24,137.3300018310547
2018-08-09,140.1199951171875
2019-04-22,139.44000244140625
2019-03-21,137.77999877929688
2019-01-16,135.6699981689453
2019-08-28,136.67999267578125
2018-11-13,136.6999969482422
2018-10-12,137.9199981689453
2019-06-25,140.07000732421875
2020-03-10,139.97000122070312
2020-05-28,141.0800018310547
2019-10-07,138.77999877929688
2020-03-13,139.91000366210938
2019-10-10,140.74000549316406
2020-03-16,139.5399932861328
2020-06-03,141.49000549316406
2018-11-28,139.52999877929688
2018-09-25,139.4600067138672
2018-07-23,120.19000244140625
2018-08-24,125.02999877929688
2019-07-10,120.11000061035156
2019-05-07,121.87999725341797
2019-04-05,121.77999877929688
2019-03-04,122.19000244140625
2019-01-31,123.70999908447266
2019-09-12,123.44000244140625
2019-12-31,122.05999755859375
2020-03-19,124.37000274658203
2020-01-03,121.86000061035156
2020-06-09,124.16000366210938
2019-02-15,126.68000030517578
2019-01-14,127.7699966430664
2018-07-06,128.83999633789062
2018-08-07,127.94999694824219
2018-10-10,128.42999267578125
2018-12-13,128.69000244140625
2019-08-26,129.50999450683594
2019-07-25,130.6699981689453
2019-05-22,132.1300048828125
2019-03-19,135.8300018310547
2020-01-06,134.35000610351562
2020-03-25,132.47000122070312
2020-06-12,134.77000427246094
2019-10-22,136.16000366210938
2020-01-09,137.3000030517578
2020-06-15,135.3000030517578
2019-10-25,135.89999389648438
2020-03-31,136.64999389648438
2020-06-18,135.9600067138672
2019-04-03,136.8300018310547
2018-08-22,139.10000610351562
2018-10-25,138.86000061035156
2019-01-29,139.5399932861328
2018-12-28,139.30999755859375
2018-11-26,139.63999938964844
2019-08-09,140.75
2019-07-08,140.61000061035156
2019-06-06,139.67999267578125
2019-09-10,143.25
2020-01-15,142.60000610351562
2020-04-03,144.9199981689453
2019-10-31,146.32000732421875
2020-04-06,147.6699981689453
2020-06-24,148.86000061035156
2018-11-09,150.55999755859375
2019-07-23,150.47000122070312
2019-06-21,150.7899932861328
2019-05-20,151.33999633789062
2019-04-18,151.44000244140625
2018-09-06,151.41000366210938
2018-10-08,152.8000030517578
2019-02-13,153.5800018310547
2018-12-11,154.3000030517578
2019-09-25,153.24000549316406
2020-01-21,153.82000732421875
2020-04-09,154.89999389648438
2019-11-06,153.75999450683594
2020-01-24,153.1199951171875
2020-01-27,154.3300018310547
2020-04-15,152.91000366210938
2018-12-26,151.77000427246094
2019-08-07,150.25
2019-06-04,151.16000366210938
2018-09-21,152.27999877929688
2018-07-19,153.3699951171875
2018-08-20,153.8300018310547
2018-10-23,152.00999450683594
2019-05-03,153.1199951171875
2019-04-01,151.66000366210938
2019-02-28,152.6699981689453
2019-11-12,153.0
2020-01-30,153.97999572753906
2019-11-15,154.75999450683594
2020-04-21,154.9499969482422
2019-04-16,154.47999572753906
2019-03-15,153.89999389648438
2019-02-11,155.27999877929688
2019-01-10,155.0800018310547
2019-08-22,154.5399932861328
2018-11-07,155.5500030517578
2018-08-03,153.83999633789062
2018-09-04,154.92999267578125
2019-06-19,156.25999450683594
2019-09-23,155.11000061035156
2019-11-18,152.50999450683594
2020-02-05,153.27000427246094
2020-04-24,154.86000061035156
2019-03-29,156.42999267578125
2019-11-21,157.72999572753906
2020-04-27,154.69000244140625
2020-02-11,156.55999755859375
2020-04-30,158.0
2019-05-01,157.75
2019-02-26,156.89999389648438
2019-01-25,157.61000061035156
2018-12-24,157.11000061035156
2019-09-06,156.66000366210938
2018-07-17,156.82000732421875
2018-09-19,156.02000427246094
2019-08-05,153.6300048828125
2019-10-08,156.17999267578125
2019-12-11,155.97999572753906
2019-11-27,154.6699981689453
2020-02-14,154.83999633789062
2020-05-06,152.1999969482422
2019-01-08,146.0
2018-12-07,154.49000549316406
2019-08-20,155.0399932861328
2018-11-05,155.6999969482422
2019-07-19,158.57000732421875
2018-10-04,161.2100067138672
2019-06-17,161.3800048828125
2019-05-16,159.75999450683594
2018-08-01,158.42999267578125
2019-03-13,157.47000122070312
2019-12-03,157.5
2020-02-20,158.91000366210938
2019-12-06,160.0
2020-05-12,159.94000244140625
2019-12-09,160.49000549316406
2020-02-26,160.14999389648438
2020-05-15,159.0800018310547
2019-03-28,159.4499969482422
2018-09-17,158.16000366210938
2018-08-16,158.3000030517578
2018-10-19,161.1300048828125
2019-04-29,162.91000366210938
2019-01-23,162.5
2019-09-04,160.92999267578125
2018-11-20,159.25999450683594
2019-07-02,158.22000122070312
2019-05-31,159.30999755859375
2019-12-12,155.00999450683594
2020-05-18,155.10000610351562
2019-09-27,159.97999572753906
2020-03-03,162.30999755859375
2020-05-21,163.1999969482422
2019-05-14,165.0
2018-08-31,166.69000244140625
2018-07-30,166.7899932861328
2018-10-02,169.77000427246094
2019-04-12,170.7100067138672
2019-03-11,165.67999267578125
2019-02-07,161.05999755859375
2019-07-17,161.00999450683594
2019-09-19,162.67999267578125
2019-10-21,161.75
2019-12-18,161.2899932861328
2020-03-06,162.75
2019-10-03,164.72999572753906
2020-03-09,163.9199981689453
2020-05-27,162.6999969482422
2019-12-24,164.66000366210938
2020-03-12,165.7100067138672
2018-12-20,164.47999572753906
2019-08-01,164.9499969482422
2018-08-14,160.35000610351562
2018-07-13,155.25
2018-10-17,159.00999450683594
2019-05-29,156.8699951171875
2019-03-26,156.4499969482422
2019-02-22,158.74000549316406
2019-10-04,159.69000244140625
2019-11-05,159.6699981689453
2019-12-27,160.6699981689453
2020-06-02,161.0399932861328
2019-12-30,160.77999877929688
2020-03-18,160.17999267578125
2020-06-05,161.8699951171875
2019-07-15,161.07000732421875
2018-12-03,156.82000732421875
2019-06-13,158.74000549316406
2019-01-04,165.66000366210938
2018-08-29,165.00999450683594
2019-02-05,167.35000610351562
2018-11-01,168.22999572753906
2019-08-16,168.32000732421875
2019-04-10,166.77999877929688
2019-09-17,165.08999633789062
2019-10-15,165.9499969482422
2020-01-02,165.0
2020-06-08,163.64999389648438
2019-10-18,161.4600067138672
2020-03-24,160.8800048828125
2020-06-11,161.83999633789062
2020-01-08,161.38999938964844
2019-04-25,162.8800048828125
2019-07-30,160.64999389648438
2019-02-20,160.41000366210938
2018-07-11,160.2100067138672
2018-09-13,159.91000366210938
2018-10-15,160.33999633789062
2019-06-28,162.72999572753906
2018-12-18,162.86000061035156
2018-11-16,160.82000732421875
2019-10-02,160.5
2020-03-27,158.0800018310547
2020-01-10,159.25999450683594
2019-10-24,159.0
2020-03-30,160.07000732421875
2020-06-17,159.50999450683594
2020-01-14,160.42999267578125
2020-04-02,161.22999572753906
2019-01-02,163.9600067138672
2019-08-14,162.99000549316406
2018-10-30,162.47000122070312
2019-06-11,165.4499969482422
2019-05-10,166.14999389648438
2019-04-08,167.50999450683594
2018-08-27,166.74000549316406
2018-07-26,167.42999267578125
2018-09-28,166.97000122070312
2019-03-07,168.92999267578125
2019-10-30,169.52999877929688
2020-01-17,168.85000610351562
2020-06-23,169.0500030517578
2020-04-08,169.57000732421875
2020-06-26,171.16000366210938
2019-03-22,172.39999389648438
2019-01-17,172.2100067138672
2019-08-29,168.99000549316406
2018-11-14,171.3300018310547
2019-06-26,169.80999755859375
2018-09-11,165.97000122070312
2018-07-09,167.82000732421875
2018-08-10,167.60000610351562
2019-04-23,167.7100067138672
2019-09-30,167.22999572753906
2020-01-23,169.19000244140625
2019-11-08,169.08999633789062
2020-04-14,167.36000061035156
2019-11-11,168.2899932861328
2020-01-29,169.97999572753906
2020-04-17,170.83999633789062
2018-07-24,170.3800048828125
2018-09-26,169.3699951171875
2019-05-08,167.6699981689453
2019-03-05,170.25999450683594
2019-02-01,170.72999572753906
2018-12-31,169.27000427246094
2018-11-29,164.7100067138672
2019-08-12,161.72000122070312
2019-07-11,164.3000030517578
2019-09-13,165.50999450683594
2019-11-14,167.1699981689453
2020-04-20,167.92999267578125
2020-02-04,167.3300018310547
2020-04-23,168.85000610351562
2018-12-14,171.6199951171875
2019-08-27,170.74000549316406
2018-08-08,174.27000427246094
2018-10-11,172.3300018310547
2018-11-12,164.3000030517578
2019-07-26,165.0
2019-06-24,167.74000549316406
2019-05-23,165.77999877929688
2019-03-20,164.14999389648438
2019-01-15,163.39999389648438
2019-11-20,161.64999389648438
2020-02-07,162.00999450683594
2020-02-10,162.49000549316406
2020-04-29,164.13999938964844
2019-11-26,163.61000061035156
2020-02-13,163.2100067138672
2019-01-30,164.86000061035156
2018-08-23,167.6199951171875
2018-09-24,166.22999572753906
2018-11-27,164.91000366210938
2018-10-26,164.14999389648438
2019-07-09,163.27999877929688
2019-06-07,160.89999389648438
2019-05-06,160.6999969482422
2019-04-04,158.0
2019-09-11,152.8699951171875
2019-11-29,148.35000610351562
2020-05-05,146.80999755859375
2019-12-02,152.5
2020-02-19,152.08999633789062
2020-05-08,152.05999755859375
2019-05-21,149.60000610351562
2019-03-18,145.0
2018-09-07,146.6199951171875
2018-08-06,148.33999633789062
2018-10-09,138.82000732421875
2019-02-14,135.6300048828125
2018-12-12,123.51000213623047
2019-07-24,122.5
2019-09-26,131.44000244140625
2019-10-28,135.47999572753906
2019-12-05,125.02999877929688
2020-05-11,124.70999908447266
2019-07-03,117.16999816894531
2020-02-25,123.51000213623047
2020-05-14,124.04000091552734
2020-02-28,129.08999633789062
2019-08-08,135.0
2019-06-05,139.86000061035156
2018-07-20,137.1699981689453
2018-08-21,138.35000610351562
2018-10-24,143.64999389648438
2019-04-02,148.89999389648438
2019-03-01,152.5800018310547
2019-01-28,149.67999267578125
2018-12-27,148.52999877929688
2019-09-09,152.9600067138672
2020-03-02,152.66000366210938
2020-05-20,152.0
2019-12-17,153.75
2020-03-05,157.67999267578125
2019-02-12,156.2100067138672
2019-01-11,155.60000610351562
2018-12-10,151.89999389648438
2019-08-23,151.8699951171875
2018-11-08,151.99000549316406
2019-07-22,155.00999450683594
2019-06-20,156.75
2018-09-05,156.52000427246094
2019-04-17,155.9199981689453
2019-09-24,155.38999938964844
2019-12-20,154.25
2020-05-26,157.49000549316406
2019-04-30,160.63999938964844
2019-12-23,161.25999450683594
2020-03-11,162.5
2020-05-29,164.66000366210938
2019-12-26,166.1300048828125
2020-06-01,168.6199951171875
2019-05-02,173.27999877929688
2019-02-27,174.72000122070312
2018-11-23,179.6699981689453
2019-08-06,175.6300048828125
2018-07-18,174.07000732421875
2018-09-20,174.02999877929688
2018-10-22,170.3699951171875
2019-07-05,173.2100067138672
2019-06-03,170.7899932861328
2019-10-09,173.69000244140625
2019-10-11,172.39999389648438
2020-03-17,176.0
2020-06-04,176.33999633789062
2019-10-14,175.30999755859375
2020-03-20,173.83999633789062
2018-11-06,170.77000427246094
2019-06-18,169.3000030517578
2019-05-17,172.92999267578125
2019-04-15,172.3300018310547
2019-03-14,172.0
2019-01-09,169.86000061035156
2018-08-02,165.27999877929688
2018-10-05,171.6300048828125
2019-08-21,173.19000244140625
2019-10-17,174.1300048828125
2020-03-23,175.5399932861328
2020-06-10,173.5800018310547
2019-02-25,175.0
2020-01-07,172.0
2020-03-26,174.33999633789062
2019-10-23,180.5
