Dates,WST
2019-08-05,121.3050308227539
2019-10-08,121.69334411621094
2019-12-11,121.51412200927734
2019-11-27,121.66348266601562
2020-02-14,122.06175231933594
2020-05-06,121.19549560546875
2019-01-08,123.04747772216797
2018-12-07,124.61072540283203
2019-08-20,124.19253540039062
2018-11-05,123.04747772216797
2019-07-19,123.38601684570312
2018-10-04,123.46566772460938
2019-06-17,122.36045837402344
2019-05-16,123.5254135131836
2018-08-01,123.30636596679688
2019-03-13,123.95355987548828
2019-12-03,123.89382934570312
2020-02-20,123.84403991699219
2019-12-06,122.68903350830078
2020-05-12,121.38468170166016
2019-12-09,121.54399871826172
2020-02-26,120.8868408203125
2020-05-15,122.47994232177734
2019-03-28,122.88866424560547
2018-09-17,121.89176940917969
2018-08-16,132.44900512695312
2018-10-19,136.48648071289062
2019-04-29,137.9419403076172
2019-01-23,137.05470275878906
2019-09-04,136.84536743164062
2018-11-20,136.85533142089844
2019-07-02,135.14064025878906
2019-05-31,133.22659301757812
2019-12-12,137.99180603027344
2020-05-18,139.21800231933594
2019-09-27,142.64735412597656
2020-03-03,143.47479248046875
2020-05-21,141.84982299804688
2019-05-14,144.62123107910156
2018-08-31,141.90965270996094
2018-07-30,142.43801879882812
2018-10-02,144.61126708984375
2019-04-12,145.32904052734375
2019-03-11,144.6710662841797
2019-02-07,145.47857666015625
2019-07-17,145.40879821777344
2019-09-19,142.88661193847656
2019-10-21,144.90037536621094
2019-12-18,145.81752014160156
2020-03-06,145.73777770996094
2019-10-03,146.684814453125
2020-03-09,145.01002502441406
2020-05-27,144.42184448242188
2019-12-24,147.47238159179688
2020-03-12,149.55592346191406
2018-12-20,149.23690795898438
2019-08-01,145.00006103515625
2018-08-14,140.62364196777344
2018-07-13,144.27230834960938
2018-10-17,145.63807678222656
2019-05-29,143.75392150878906
2019-03-26,141.69033813476562
2019-02-22,142.85670471191406
2019-10-04,140.88284301757812
2019-11-05,142.88661193847656
2019-12-27,142.64735412597656
2020-06-02,143.454833984375
2019-12-30,142.79690551757812
2020-03-18,145.189453125
2020-06-05,142.66729736328125
2019-07-15,140.43423461914062
2018-12-03,141.38128662109375
2019-06-13,139.24790954589844
2019-01-04,137.17434692382812
2018-08-29,139.74635314941406
2019-02-05,141.15199279785156
2018-11-01,140.26473999023438
2019-08-16,137.47340393066406
2019-04-10,140.2447967529297
2019-09-17,140.53392028808594
2019-10-15,141.5607147216797
2020-01-02,141.21180725097656
2020-06-08,141.3513641357422
2019-10-18,139.53701782226562
2020-03-24,141.1719207763672
2020-06-11,140.41429138183594
2020-01-08,139.64666748046875
2019-04-25,138.548828125
2019-07-30,138.89813232421875
2019-02-20,138.58872985839844
2018-07-11,140.61476135253906
2018-09-13,142.21165466308594
2018-10-15,143.14979553222656
2019-06-28,144.22769165039062
2018-12-18,143.5590057373047
2018-11-16,146.85255432128906
2019-10-02,147.45140075683594
2020-03-27,146.62301635742188
2020-01-10,147.06214904785156
2019-10-24,147.50128173828125
2020-03-30,147.44140625
2020-06-17,147.06214904785156
2020-01-14,147.271728515625
2020-04-02,147.92047119140625
2019-01-02,148.3995361328125
2019-08-14,149.85667419433594
2018-10-30,148.83868408203125
2019-06-11,149.4275360107422
2019-05-10,149.30776977539062
2019-04-08,147.06214904785156
2018-08-27,146.114013671875
2018-07-26,145.89442443847656
2018-09-28,147.85061645507812
2019-03-07,149.94651794433594
2019-10-30,146.74278259277344
2020-01-17,149.13807678222656
2020-06-23,147.0721435546875
2020-04-08,147.2917022705078
2020-06-26,147.0821075439453
2019-03-22,147.18191528320312
2019-01-17,144.447265625
2019-08-29,145.0760498046875
2018-11-14,146.38348388671875
2019-06-26,146.12399291992188
2018-09-11,146.08407592773438
2018-07-09,146.96234130859375
2018-08-10,148.10011291503906
2019-04-23,149.0083465576172
2019-09-30,149.1480712890625
2020-01-23,150.5453338623047
2019-11-08,150.9146270751953
2020-04-14,150.435546875
2019-11-11,150.47547912597656
2020-01-29,150.51539611816406
2020-04-17,150.51539611816406
2018-07-24,150.0363311767578
2018-09-26,151.44357299804688
2019-05-08,151.84280395507812
2019-03-05,151.92263793945312
2019-02-01,151.5334014892578
2018-12-31,149.48741149902344
2018-11-29,151.1641387939453
2019-08-12,152.33184814453125
2019-07-11,155.6353759765625
2019-09-13,156.18429565429688
2019-11-14,156.8829345703125
2020-04-20,158.05064392089844
2020-02-04,157.2821502685547
2020-04-23,157.4619903564453
2018-12-14,157.07235717773438
2019-08-27,156.40298461914062
2018-08-08,155.60372924804688
2018-10-11,155.34397888183594
2018-11-12,157.1822509765625
2019-07-26,157.96151733398438
2019-06-24,157.80166625976562
2019-05-23,155.8035430908203
2019-03-20,158.14134216308594
2019-01-15,158.79074096679688
2019-11-20,159.42015075683594
2020-02-07,160.22938537597656
2020-02-10,158.9405975341797
2020-04-29,159.90968322753906
2019-11-26,162.04766845703125
2020-02-13,162.04766845703125
2019-01-30,174.2162322998047
2018-08-23,174.40606689453125
2018-09-24,173.0573272705078
2018-11-27,174.5958709716797
2018-10-26,171.50877380371094
2019-07-09,170.0001983642578
2019-06-07,166.73326110839844
2019-05-06,162.41732788085938
2019-04-04,158.15133666992188
2019-09-11,154.66461181640625
2019-11-29,150.41860961914062
2020-05-05,156.34304809570312
2019-12-02,153.83538818359375
2020-02-19,158.75076293945312
2020-05-08,153.3358612060547
2019-05-21,149.80917358398438
2019-03-18,139.66871643066406
2018-09-07,143.4051971435547
2018-08-06,147.69117736816406
2018-10-09,142.6259307861328
2019-02-14,145.9727783203125
2018-12-12,130.34747314453125
2019-07-24,142.9556121826172
2019-09-26,143.35525512695312
2019-10-28,139.14920043945312
2019-12-05,130.5272979736328
2020-05-11,128.83889770507812
2019-07-03,135.35276794433594
2020-02-25,135.18292236328125
2020-05-14,146.29248046875
2020-02-28,140.947509765625
2019-08-08,151.6674346923828
2019-06-05,152.1070098876953
2018-07-20,149.65931701660156
2018-08-21,155.53378295898438
2018-10-24,151.20787048339844
2019-04-02,161.1485137939453
2019-03-01,157.99148559570312
2019-01-28,164.63523864746094
2018-12-27,162.7769775390625
2019-09-09,159.7298583984375
2020-03-02,166.93307495117188
2020-05-20,164.8550262451172
2019-12-17,167.42262268066406
2020-03-05,169.8203582763672
2019-02-12,170.20999145507812
2019-01-11,165.1999969482422
2018-12-10,170.1199951171875
2019-08-23,187.4199981689453
2018-11-08,195.5399932861328
2019-07-22,197.83999633789062
2019-06-20,193.02000427246094
2018-09-05,189.60000610351562
2019-04-17,189.25999450683594
2019-09-24,191.63999938964844
2019-12-20,188.32000732421875
2020-05-26,194.8000030517578
2019-04-30,197.02000427246094
2019-12-23,197.97000122070312
2020-03-11,200.00999450683594
2020-05-29,210.25
2019-12-26,205.6699981689453
2020-06-01,203.8699951171875
2019-05-02,210.35000610351562
2019-02-27,214.1699981689453
2018-11-23,218.39999389648438
2019-08-06,211.57000732421875
2018-07-18,210.08999633789062
2018-09-20,211.02000427246094
2018-10-22,211.44000244140625
2019-07-05,205.9499969482422
2019-06-03,201.2899932861328
2019-10-09,206.02999877929688
2019-10-11,216.0399932861328
2020-03-17,212.13999938964844
2020-06-04,211.32000732421875
2019-10-14,209.3699951171875
2020-03-20,205.38999938964844
2018-11-06,205.72999572753906
2019-06-18,207.66000366210938
2019-05-17,206.2899932861328
2019-04-15,212.8699951171875
2019-03-14,203.77000427246094
2019-01-09,200.72999572753906
2018-08-02,209.3699951171875
2018-10-05,210.47999572753906
2019-08-21,211.25
2019-10-17,212.64999389648438
2020-03-23,216.58999633789062
2020-06-10,217.8000030517578
2019-02-25,217.5399932861328
2020-01-07,216.50999450683594
2020-03-26,223.36000061035156
2019-10-23,222.4499969482422
