Dates,WST
2019-01-14,104.95999908447266
2018-07-06,105.83999633789062
2018-08-07,100.9000015258789
2018-10-10,101.91000366210938
2018-12-13,102.51000213623047
2019-08-26,102.87000274658203
2019-07-25,103.83000183105469
2019-05-22,104.27999877929688
2019-03-19,105.11000061035156
2020-01-06,103.7699966430664
2020-03-25,103.88999938964844
2020-06-12,104.75
2019-10-22,106.13999938964844
2020-01-09,104.9000015258789
2020-06-15,104.48999786376953
2019-10-25,102.61000061035156
2020-03-31,102.47000122070312
2020-06-18,101.56999969482422
2019-04-03,103.04000091552734
2018-08-22,103.43000030517578
2018-10-25,105.23999786376953
2019-01-29,106.01000213623047
2018-12-28,105.70999908447266
2018-11-26,105.94000244140625
2019-08-09,105.77999877929688
2019-07-08,105.08999633789062
2019-06-06,106.80999755859375
2019-09-10,103.66999816894531
2020-01-15,104.95999908447266
2020-04-03,105.5
2019-10-31,106.31999969482422
2020-04-06,107.55999755859375
2020-06-24,110.19999694824219
2018-11-09,111.77999877929688
2019-07-23,111.2699966430664
2019-06-21,111.80000305175781
2019-05-20,111.86000061035156
2019-04-18,112.87000274658203
2018-09-06,113.12999725341797
2018-10-08,112.94999694824219
2019-02-13,114.55000305175781
2018-12-11,114.52999877929688
2019-09-25,115.7699966430664
2020-01-21,116.9000015258789
2020-04-09,113.88999938964844
2019-11-06,111.63999938964844
2020-01-24,111.5199966430664
2020-01-27,112.16000366210938
2020-04-15,115.19999694824219
2018-12-26,115.20999908447266
2019-08-07,122.26000213623047
2019-06-04,123.68000030517578
2018-09-21,122.30999755859375
2018-07-19,123.79000091552734
2018-08-20,120.58999633789062
2018-10-23,121.83999633789062
2019-05-03,122.8499984741211
2019-04-01,122.77999877929688
2019-02-28,121.4000015258789
2019-11-12,120.44000244140625
2020-01-30,120.44999694824219
2019-11-15,120.41000366210938
2020-04-21,117.55000305175781
2019-04-16,116.31999969482422
2019-03-15,116.4000015258789
2019-02-11,117.16999816894531
2019-01-10,116.41000366210938
2019-08-22,117.44000244140625
2018-11-07,118.52999877929688
2018-08-03,118.19999694824219
2018-09-04,116.05999755859375
2019-06-19,116.29000091552734
2019-09-23,115.66000366210938
2019-11-18,115.37000274658203
2020-02-05,115.83999633789062
2020-04-24,114.5999984741211
2019-03-29,114.69999694824219
2019-11-21,116.30000305175781
2020-04-27,117.44000244140625
2020-02-11,118.08000183105469
2020-04-30,119.30999755859375
2019-05-01,119.95999908447266
2019-02-26,120.69000244140625
2019-01-25,122.19000244140625
2018-12-24,121.9000015258789
2019-09-06,120.68000030517578
2018-07-17,120.66000366210938
2018-09-19,121.3499984741211
2019-08-05,121.83000183105469
2019-10-08,122.22000122070312
2019-12-11,122.04000091552734
2019-11-27,122.19000244140625
2020-02-14,122.58999633789062
2020-05-06,121.72000122070312
2019-01-08,123.58000183105469
2018-12-07,125.1500015258789
2019-08-20,124.7300033569336
2018-11-05,123.58000183105469
2019-07-19,123.91999816894531
2018-10-04,124.0
2019-06-17,122.88999938964844
2019-05-16,124.05999755859375
2018-08-01,123.83999633789062
2019-03-13,124.48999786376953
2019-12-03,124.43000030517578
2020-02-20,124.37999725341797
2019-12-06,123.22000122070312
2020-05-12,121.91000366210938
2019-12-09,122.06999969482422
2020-02-26,121.41000366210938
2020-05-15,123.01000213623047
2019-03-28,123.2699966430664
2018-09-17,122.2699966430664
2018-08-16,132.86000061035156
2018-10-19,136.91000366210938
2019-04-29,138.3699951171875
2019-01-23,137.47999572753906
2019-09-04,137.27000427246094
2018-11-20,137.27999877929688
2019-07-02,135.55999755859375
2019-05-31,133.63999938964844
2019-12-12,138.4199981689453
2020-05-18,139.64999389648438
2019-09-27,143.08999633789062
2020-03-03,143.9199981689453
2020-05-21,142.2899932861328
2019-05-14,145.07000732421875
2018-08-31,142.35000610351562
2018-07-30,142.8800048828125
2018-10-02,145.05999755859375
2019-04-12,145.77999877929688
2019-03-11,145.1199951171875
2019-02-07,145.92999267578125
2019-07-17,145.86000061035156
2019-09-19,143.3300018310547
2019-10-21,145.35000610351562
2019-12-18,146.27000427246094
2020-03-06,146.19000244140625
2019-10-03,147.13999938964844
2020-03-09,145.4600067138672
2020-05-27,144.8699951171875
2019-12-24,147.92999267578125
2020-03-12,150.02000427246094
2018-12-20,149.6999969482422
2019-08-01,145.4499969482422
2018-08-14,141.05999755859375
2018-07-13,144.72000122070312
2018-10-17,146.08999633789062
2019-05-29,144.1999969482422
2019-03-26,142.1300048828125
2019-02-22,143.3000030517578
2019-10-04,141.32000732421875
2019-11-05,143.3300018310547
2019-12-27,143.08999633789062
2020-06-02,143.89999389648438
2019-12-30,143.24000549316406
2020-03-18,145.63999938964844
2020-06-05,143.11000061035156
2019-07-15,140.8699951171875
2018-12-03,141.82000732421875
2019-06-13,139.67999267578125
2019-01-04,137.60000610351562
2018-08-29,140.17999267578125
2019-02-05,141.58999633789062
2018-11-01,140.6999969482422
2019-08-16,137.89999389648438
2019-04-10,140.67999267578125
2019-09-17,140.97000122070312
2019-10-15,142.0
2020-01-02,141.64999389648438
2020-06-08,141.7899932861328
2019-10-18,139.97000122070312
2020-03-24,141.61000061035156
2020-06-11,140.85000610351562
2020-01-08,140.0800018310547
2019-04-25,138.82000732421875
2019-07-30,139.1699981689453
2019-02-20,138.86000061035156
2018-07-11,140.88999938964844
2018-09-13,142.49000549316406
2018-10-15,143.42999267578125
2019-06-28,144.50999450683594
2018-12-18,143.83999633789062
2018-11-16,147.13999938964844
2019-10-02,147.74000549316406
2020-03-27,146.91000366210938
2020-01-10,147.35000610351562
2019-10-24,147.7899932861328
2020-03-30,147.72999572753906
2020-06-17,147.35000610351562
2020-01-14,147.55999755859375
2020-04-02,148.2100067138672
2019-01-02,148.69000244140625
2019-08-14,150.14999389648438
2018-10-30,149.1300048828125
2019-06-11,149.72000122070312
2019-05-10,149.60000610351562
2019-04-08,147.35000610351562
2018-08-27,146.39999389648438
2018-07-26,146.17999267578125
2018-09-28,148.13999938964844
2019-03-07,150.24000549316406
2019-10-30,147.02999877929688
2020-01-17,149.42999267578125
2020-06-23,147.36000061035156
2020-04-08,147.5800018310547
2020-06-26,147.3699951171875
2019-03-22,147.47000122070312
2019-01-17,144.72999572753906
2019-08-29,145.36000061035156
2018-11-14,146.6699981689453
2019-06-26,146.41000366210938
2018-09-11,146.3699951171875
2018-07-09,147.25
2018-08-10,148.38999938964844
2019-04-23,149.3000030517578
2019-09-30,149.44000244140625
2020-01-23,150.83999633789062
2019-11-08,151.2100067138672
2020-04-14,150.72999572753906
2019-11-11,150.77000427246094
2020-01-29,150.80999755859375
2020-04-17,150.80999755859375
2018-07-24,150.3300018310547
2018-09-26,151.74000549316406
2019-05-08,152.13999938964844
2019-03-05,152.22000122070312
2019-02-01,151.8300018310547
2018-12-31,149.77999877929688
2018-11-29,151.4600067138672
2019-08-12,152.6300048828125
2019-07-11,155.94000244140625
2019-09-13,156.49000549316406
2019-11-14,157.19000244140625
2020-04-20,158.36000061035156
2020-02-04,157.58999633789062
2020-04-23,157.61000061035156
2018-12-14,157.22000122070312
2019-08-27,156.5500030517578
2018-08-08,155.75
2018-10-11,155.49000549316406
2018-11-12,157.3300018310547
2019-07-26,158.11000061035156
2019-06-24,157.9499969482422
2019-05-23,155.9499969482422
2019-03-20,158.2899932861328
2019-01-15,158.94000244140625
2019-11-20,159.57000732421875
2020-02-07,160.3800048828125
2020-02-10,159.08999633789062
2020-04-29,160.05999755859375
2019-11-26,162.1999969482422
2020-02-13,162.1999969482422
2019-01-30,174.3800048828125
2018-08-23,174.57000732421875
2018-09-24,173.22000122070312
2018-11-27,174.75999450683594
2018-10-26,171.6699981689453
2019-07-09,170.16000366210938
2019-06-07,166.88999938964844
2019-05-06,162.57000732421875
2019-04-04,158.3000030517578
2019-09-11,154.80999755859375
2019-11-29,150.55999755859375
2020-05-05,156.49000549316406
2019-12-02,153.97999572753906
2020-02-19,158.89999389648438
2020-05-08,153.47999572753906
2019-05-21,149.9499969482422
2019-03-18,139.8000030517578
2018-09-07,143.5399932861328
2018-08-06,147.8300018310547
2018-10-09,142.75999450683594
2019-02-14,146.11000061035156
2018-12-12,130.47000122070312
2019-07-24,143.08999633789062
2019-09-26,143.49000549316406
2019-10-28,139.27999877929688
2019-12-05,130.64999389648438
2020-05-11,128.9600067138672
2019-07-03,135.47999572753906
2020-02-25,135.30999755859375
2020-05-14,146.42999267578125
2020-02-28,141.0800018310547
2019-08-08,151.80999755859375
2019-06-05,152.25
2018-07-20,149.8000030517578
2018-08-21,155.67999267578125
2018-10-24,151.35000610351562
2019-04-02,161.3000030517578
2019-03-01,158.13999938964844
2019-01-28,164.7899932861328
2018-12-27,162.92999267578125
2019-09-09,159.8800048828125
2020-03-02,167.08999633789062
2020-05-20,165.00999450683594
2019-12-17,167.5800018310547
2020-03-05,169.97999572753906
2019-02-12,170.3699951171875
2019-01-11,165.1999969482422
2018-12-10,170.1199951171875
2019-08-23,187.4199981689453
2018-11-08,195.5399932861328
2019-07-22,197.83999633789062
2019-06-20,193.02000427246094
2018-09-05,189.60000610351562
2019-04-17,189.25999450683594
2019-09-24,191.63999938964844
2019-12-20,188.32000732421875
2020-05-26,194.8000030517578
2019-04-30,197.02000427246094
2019-12-23,197.97000122070312
2020-03-11,200.00999450683594
2020-05-29,210.25
2019-12-26,205.6699981689453
2020-06-01,203.8699951171875
2019-05-02,210.35000610351562
2019-02-27,214.1699981689453
2018-11-23,218.39999389648438
2019-08-06,211.57000732421875
2018-07-18,210.08999633789062
2018-09-20,211.02000427246094
2018-10-22,211.44000244140625
2019-07-05,205.9499969482422
2019-06-03,201.2899932861328
2019-10-09,206.02999877929688
2019-10-11,216.0399932861328
2020-03-17,212.13999938964844
2020-06-04,211.32000732421875
2019-10-14,209.3699951171875
2020-03-20,205.38999938964844
2018-11-06,205.72999572753906
2019-06-18,207.66000366210938
2019-05-17,206.2899932861328
2019-04-15,212.8699951171875
2019-03-14,203.77000427246094
2019-01-09,200.72999572753906
2018-08-02,209.3699951171875
2018-10-05,210.47999572753906
2019-08-21,211.25
2019-10-17,212.64999389648438
2020-03-23,216.58999633789062
2020-06-10,217.8000030517578
2019-02-25,217.5399932861328
2020-01-07,216.50999450683594
2020-03-26,223.36000061035156
2019-10-23,222.4499969482422
