Dates,WST
2019-03-15,115.36000061035156
2019-02-11,116.83000183105469
2019-01-10,116.0199966430664
2019-08-22,115.08000183105469
2018-11-07,117.80999755859375
2018-08-03,117.54000091552734
2018-09-04,115.77999877929688
2019-06-19,115.95999908447266
2019-09-23,115.2699966430664
2019-11-18,114.16999816894531
2020-02-05,115.3499984741211
2020-04-24,113.04000091552734
2019-03-29,113.98999786376953
2019-11-21,114.91999816894531
2020-04-27,116.37000274658203
2020-02-11,116.7699966430664
2020-04-30,118.19000244140625
2019-05-01,119.72000122070312
2019-02-26,119.68000030517578
2019-01-25,120.12999725341797
2018-12-24,121.41000366210938
2019-09-06,120.62000274658203
2018-07-17,119.76000213623047
2018-09-19,120.73999786376953
2019-08-05,120.95999908447266
2019-10-08,121.62000274658203
2019-12-11,120.86000061035156
2019-11-27,121.44999694824219
2020-02-14,121.66999816894531
2020-05-06,120.11000061035156
2019-01-08,122.05999755859375
2018-12-07,123.55000305175781
2019-08-20,123.70999908447266
2018-11-05,122.19999694824219
2019-07-19,122.81999969482422
2018-10-04,122.1500015258789
2019-06-17,122.06999969482422
2019-05-16,121.81999969482422
2018-08-01,123.4800033569336
2019-03-13,123.26000213623047
2019-12-03,123.31999969482422
2020-02-20,123.41000366210938
2019-12-06,123.16000366210938
2020-05-12,121.69000244140625
2019-12-09,120.44000244140625
2020-02-26,120.81999969482422
2020-05-15,121.7300033569336
2019-03-28,122.69999694824219
2018-09-17,120.12000274658203
2018-08-16,127.83999633789062
2018-10-19,132.36000061035156
2019-04-29,136.0800018310547
2019-01-23,136.25999450683594
2019-09-04,135.72999572753906
2018-11-20,136.5800018310547
2019-07-02,135.1699981689453
2019-05-31,132.6999969482422
2019-12-12,134.4499969482422
2020-05-18,136.1199951171875
2019-09-27,140.27999877929688
2020-03-03,142.6699981689453
2020-05-21,141.75999450683594
2019-05-14,141.97999572753906
2018-08-31,142.02000427246094
2018-07-30,142.10000610351562
2018-10-02,143.08999633789062
2019-04-12,145.08999633789062
2019-03-11,145.00999450683594
2019-02-07,145.02000427246094
2019-07-17,144.97999572753906
2019-09-19,143.02999877929688
2019-10-21,143.5
2019-12-18,145.19000244140625
2020-03-06,145.1999969482422
2019-10-03,146.49000549316406
2020-03-09,144.9199981689453
2020-05-27,143.1699981689453
2019-12-24,144.9600067138672
2020-03-12,148.02999877929688
2018-12-20,149.4600067138672
2019-08-01,144.77000427246094
2018-08-14,138.88999938964844
2018-07-13,141.42999267578125
2018-10-17,144.3300018310547
2019-05-29,143.8300018310547
2019-03-26,141.6699981689453
2019-02-22,141.75999450683594
2019-10-04,139.8300018310547
2019-11-05,141.42999267578125
2019-12-27,142.25
2020-06-02,142.49000549316406
2019-12-30,143.02999877929688
2020-03-18,143.11000061035156
2020-06-05,142.38999938964844
2019-07-15,140.22999572753906
2018-12-03,140.5399932861328
2019-06-13,139.66000366210938
2019-01-04,136.72999572753906
2018-08-29,137.00999450683594
2019-02-05,139.75999450683594
2018-11-01,140.58999633789062
2019-08-16,137.89999389648438
2019-04-10,138.25999450683594
2019-09-17,140.24000549316406
2019-10-15,141.3699951171875
2020-01-02,141.05999755859375
2020-06-08,141.58999633789062
2019-10-18,139.57000732421875
2020-03-24,140.86000061035156
2020-06-11,139.89999389648438
2020-01-08,139.7899932861328
2019-04-25,138.5
2019-07-30,138.64999389648438
2019-02-20,136.77999877929688
2018-07-11,138.4600067138672
2018-09-13,140.5
2018-10-15,142.11000061035156
2019-06-28,142.69000244140625
2018-12-18,142.22000122070312
2018-11-16,144.27999877929688
2019-10-02,146.0399932861328
2020-03-27,146.07000732421875
2020-01-10,146.5800018310547
2019-10-24,147.22999572753906
2020-03-30,146.41000366210938
2020-06-17,146.6699981689453
2020-01-14,146.9600067138672
2020-04-02,146.66000366210938
2019-01-02,147.3300018310547
2019-08-14,148.77999877929688
2018-10-30,148.7899932861328
2019-06-11,149.07000732421875
2019-05-10,147.9499969482422
2019-04-08,147.14999389648438
2018-08-27,146.16000366210938
2018-07-26,145.80999755859375
2018-09-28,145.30999755859375
2019-03-07,148.22000122070312
2019-10-30,146.80999755859375
2020-01-17,145.75999450683594
2020-06-23,146.49000549316406
2020-04-08,147.25999450683594
2020-06-26,146.6199951171875
2019-03-22,147.33999633789062
2019-01-17,144.55999755859375
2019-08-29,144.80999755859375
2018-11-14,145.38999938964844
2019-06-26,141.36000061035156
2018-09-11,144.83999633789062
2018-07-09,147.0800018310547
2018-08-10,146.22000122070312
2019-04-23,147.6999969482422
2019-09-30,148.61000061035156
2020-01-23,148.88999938964844
2019-11-08,149.5
2020-04-14,150.05999755859375
2019-11-11,150.17999267578125
2020-01-29,150.39999389648438
2020-04-17,149.74000549316406
2018-07-24,149.8800048828125
2018-09-26,149.38999938964844
2019-05-08,148.72000122070312
2019-03-05,150.99000549316406
2019-02-01,150.6300048828125
2018-12-31,149.74000549316406
2018-11-29,150.50999450683594
2019-08-12,151.13999938964844
2019-07-11,152.77000427246094
2019-09-13,155.42999267578125
2019-11-14,156.3699951171875
2020-04-20,156.9499969482422
2020-02-04,157.1199951171875
2020-04-23,156.9199981689453
2018-12-14,156.85000610351562
2019-08-27,156.4199981689453
2018-08-08,155.32000732421875
2018-10-11,152.8800048828125
2018-11-12,155.9199981689453
2019-07-26,156.97999572753906
2019-06-24,156.9600067138672
2019-05-23,155.07000732421875
2019-03-20,156.60000610351562
2019-01-15,158.4600067138672
2019-11-20,159.11000061035156
2020-02-07,158.8000030517578
2020-02-10,158.42999267578125
2020-04-29,158.44000244140625
2019-11-26,160.7100067138672
2020-02-13,161.0
2019-01-30,165.4600067138672
2018-08-23,172.1199951171875
2018-09-24,173.0
2018-11-27,169.92999267578125
2018-10-26,170.4600067138672
2019-07-09,169.75999450683594
2019-06-07,165.14999389648438
2019-05-06,162.35000610351562
2019-04-04,158.3000030517578
2019-09-11,154.80999755859375
2019-11-29,147.57000732421875
2020-05-05,150.58999633789062
2019-12-02,151.9199981689453
2020-02-19,155.5
2020-05-08,151.32000732421875
2019-05-21,145.99000549316406
2019-03-18,138.75
2018-09-07,136.64999389648438
2018-08-06,139.44000244140625
2018-10-09,139.3699951171875
2019-02-14,136.0500030517578
2018-12-12,129.8699951171875
2019-07-24,129.5500030517578
2019-09-26,130.50999450683594
2019-10-28,135.11000061035156
2019-12-05,130.0399932861328
2020-05-11,124.52999877929688
2019-07-03,132.0
2020-02-25,132.02000427246094
2020-05-14,136.42999267578125
2020-02-28,138.66000366210938
2019-08-08,143.66000366210938
2019-06-05,151.6699981689453
2018-07-20,145.77999877929688
2018-08-21,148.14999389648438
2018-10-24,149.72999572753906
2019-04-02,153.99000549316406
2019-03-01,157.02999877929688
2019-01-28,154.39999389648438
2018-12-27,159.10000610351562
2019-09-09,156.9199981689453
2020-03-02,161.52999877929688
2020-05-20,163.75999450683594
2019-12-17,165.22999572753906
2020-03-05,168.08999633789062
2019-02-12,167.85000610351562
2019-01-11,163.7899932861328
2018-12-10,163.8300018310547
2019-08-23,177.1300048828125
2018-11-08,188.61000061035156
2019-07-22,194.14999389648438
2019-06-20,192.5500030517578
2018-09-05,189.00999450683594
2019-04-17,187.10000610351562
2019-09-24,185.08999633789062
2019-12-20,186.82000732421875
2020-05-26,189.94000244140625
2019-04-30,194.14999389648438
2019-12-23,195.41000366210938
2020-03-11,197.88999938964844
2020-05-29,198.13999938964844
2019-12-26,205.6300048828125
2020-06-01,201.08999633789062
2019-05-02,202.00999450683594
2019-02-27,210.1300048828125
2018-11-23,216.55999755859375
2019-08-06,210.9600067138672
2018-07-18,209.14999389648438
2018-09-20,207.64999389648438
2018-10-22,209.50999450683594
2019-07-05,204.8000030517578
2019-06-03,195.22000122070312
2019-10-09,202.97000122070312
2019-10-11,207.67999267578125
2020-03-17,210.57000732421875
2020-06-04,207.22000122070312
2019-10-14,208.2899932861328
2020-03-20,204.1199951171875
2018-11-06,201.8000030517578
2019-06-18,201.0
2019-05-17,206.2100067138672
2019-04-15,207.5
2019-03-14,201.9600067138672
2019-01-09,198.16000366210938
2018-08-02,197.72000122070312
2018-10-05,204.88999938964844
2019-08-21,210.0
2019-10-17,211.05999755859375
2020-03-23,212.75999450683594
2020-06-10,214.05999755859375
2019-02-25,216.5500030517578
2020-01-07,213.02999877929688
2020-03-26,215.16000366210938
2019-10-23,220.77999877929688
