Dates,CMS
2018-06-20,45.27000045776367
2018-06-21,45.02000045776367
2018-06-25,45.369998931884766
2018-06-22,45.59000015258789
2018-06-26,46.5099983215332
2018-06-27,46.4900016784668
2018-06-28,47.08000183105469
2018-06-29,47.02000045776367
2018-07-02,47.380001068115234
2018-07-03,47.810001373291016
2018-07-05,47.959999084472656
2018-07-16,48.27000045776367
2018-09-18,48.68000030517578
2019-01-24,46.650001525878906
2019-09-05,47.290000915527344
2018-11-21,47.939998626708984
2020-01-13,48.040000915527344
2020-04-01,47.7599983215332
2020-06-19,47.880001068115234
2019-10-29,47.560001373291016
2020-01-16,47.5099983215332
2020-06-22,47.70000076293945
2018-10-03,47.29999923706055
2018-07-31,47.08000183105469
2019-03-12,47.40999984741211
2019-02-08,48.18000030517578
2019-01-07,48.13999938964844
2018-12-06,48.029998779296875
2019-08-19,47.93000030517578
2019-07-18,48.0099983215332
2019-05-15,47.56999969482422
2019-09-20,47.790000915527344
2019-11-01,48.349998474121094
2020-04-07,48.22999954223633
2020-06-25,48.040000915527344
2020-06-16,48.2400016784668
2019-11-04,48.560001373291016
2020-01-22,48.380001068115234
2019-11-07,48.650001525878906
2020-04-13,48.939998626708984
2019-07-01,49.36000061035156
2019-05-30,49.790000915527344
2018-08-15,50.04999923706055
2018-10-18,49.689998626708984
2019-03-27,49.56999969482422
2019-01-22,49.150001525878906
2018-12-21,49.0
2019-09-03,49.380001068115234
2018-11-19,48.77000045776367
2019-08-02,48.880001068115234
2020-01-28,49.29999923706055
2020-04-16,49.54999923706055
2019-11-13,49.36000061035156
2020-01-31,49.58000183105469
2018-12-04,50.209999084472656
2018-11-02,50.20000076293945
2019-07-16,50.38999938964844
2018-08-30,50.619998931884766
2018-10-01,50.5
2019-06-14,50.43000030517578
2019-05-13,50.380001068115234
2019-04-11,50.459999084472656
2019-02-06,50.15999984741211
2019-09-18,50.310001373291016
2020-02-03,48.880001068115234
2020-04-22,49.0
2019-11-19,49.25
2020-02-06,48.88999938964844
2019-11-22,48.4900016784668
2019-03-25,47.81999969482422
2019-02-21,48.45000076293945
2018-12-19,48.849998474121094
2018-07-12,49.02000045776367
2018-09-14,49.290000915527344
2018-08-13,48.66999816894531
2018-10-16,48.90999984741211
2019-07-31,50.060001373291016
2019-05-28,50.349998474121094
2019-04-26,50.650001525878906
2020-04-28,50.54999923706055
2019-11-25,48.630001068115234
2020-02-12,48.95000076293945
2020-05-01,49.08000183105469
2020-05-04,49.709999084472656
2019-06-12,49.970001220703125
2019-04-09,49.81999969482422
2019-03-08,50.720001220703125
2019-02-04,50.689998626708984
2018-07-27,50.560001373291016
2018-08-28,51.189998626708984
2019-01-03,50.779998779296875
2019-08-15,49.31999969482422
2018-10-31,50.0
2019-09-16,49.709999084472656
2020-02-18,49.119998931884766
2020-05-07,48.59000015258789
2018-08-17,48.189998626708984
2019-12-04,48.77000045776367
2020-02-21,49.27000045776367
2018-12-17,49.58000183105469
2019-08-30,49.47999954223633
2018-11-15,50.099998474121094
2019-07-29,50.630001068115234
2019-06-27,50.439998626708984
2019-04-24,50.27000045776367
2018-07-10,51.22999954223633
2018-09-12,50.959999084472656
2019-02-19,51.95000076293945
2019-01-18,51.599998474121094
2020-02-24,50.880001068115234
2020-05-13,50.709999084472656
2019-12-10,51.0
2020-02-27,51.25
2019-12-13,51.22999954223633
2020-05-19,51.43000030517578
2019-03-06,51.9900016784668
2018-11-30,52.41999816894531
2019-08-13,52.880001068115234
2019-07-12,52.970001220703125
2019-06-10,52.970001220703125
2019-05-09,53.220001220703125
2018-07-25,53.209999084472656
2018-09-27,52.689998626708984
2018-10-29,53.47999954223633
2019-10-16,52.959999084472656
2019-12-16,51.65999984741211
2020-03-04,51.33000183105469
2020-05-22,51.15999984741211
2019-10-01,51.119998931884766
2019-12-19,51.2400016784668
2018-09-10,48.33000183105469
2019-05-24,48.95000076293945
2018-08-09,49.630001068115234
2019-04-22,49.43000030517578
2019-03-21,49.52000045776367
2019-01-16,48.2599983215332
2019-08-28,48.09000015258789
2018-11-13,48.61000061035156
2018-10-12,48.5099983215332
2019-06-25,49.150001525878906
2020-03-10,48.970001220703125
2020-05-28,49.790000915527344
2019-10-07,49.400001525878906
2020-03-13,49.29999923706055
2019-10-10,50.130001068115234
2020-03-16,50.380001068115234
2020-06-03,50.95000076293945
2018-11-28,51.0
2018-09-25,50.939998626708984
2018-07-23,51.400001525878906
2018-08-24,51.47999954223633
2019-07-10,50.790000915527344
2019-05-07,50.959999084472656
2019-04-05,50.7599983215332
2019-03-04,50.630001068115234
2019-01-31,52.060001373291016
2019-09-12,51.540000915527344
2019-12-31,51.849998474121094
2020-03-19,51.869998931884766
2020-01-03,52.06999969482422
2020-06-09,52.4900016784668
2019-02-15,52.970001220703125
2019-01-14,52.880001068115234
2018-07-06,52.65999984741211
2018-08-07,52.86000061035156
2018-10-10,52.849998474121094
2018-12-13,52.7400016784668
2019-08-26,52.810001373291016
2019-07-25,52.650001525878906
2019-05-22,53.52000045776367
