Dates,CMS
2018-06-20,44.88999938964844
2018-06-21,44.97999954223633
2018-06-25,45.209999084472656
2018-06-22,45.5
2018-06-26,46.45000076293945
2018-06-27,46.36000061035156
2018-06-28,46.970001220703125
2018-06-29,46.63999938964844
2018-07-02,47.2400016784668
2018-07-03,47.630001068115234
2018-07-05,47.72999954223633
2018-07-16,48.15999984741211
2018-09-18,46.650001525878906
2019-01-24,46.290000915527344
2019-09-05,47.290000915527344
2018-11-21,47.650001525878906
2020-01-13,47.52000045776367
2020-04-01,47.470001220703125
2020-06-19,47.5099983215332
2019-10-29,47.13999938964844
2020-01-16,47.470001220703125
2020-06-22,46.97999954223633
2018-10-03,46.900001525878906
2018-07-31,46.25
2019-03-12,47.31999969482422
2019-02-08,47.650001525878906
2019-01-07,47.95000076293945
2018-12-06,47.369998931884766
2019-08-19,47.65999984741211
2019-07-18,47.470001220703125
2019-05-15,47.18000030517578
2019-09-20,47.529998779296875
2019-11-01,48.16999816894531
2020-04-07,47.79999923706055
2020-06-25,47.79999923706055
2020-06-16,48.06999969482422
2019-11-04,48.29999923706055
2020-01-22,48.2599983215332
2019-11-07,48.59000015258789
2020-04-13,48.619998931884766
2019-07-01,49.189998626708984
2019-05-30,49.58000183105469
2018-08-15,49.619998931884766
2018-10-18,49.25
2019-03-27,48.939998626708984
2019-01-22,49.0099983215332
2018-12-21,48.84000015258789
2019-09-03,48.68000030517578
2018-11-19,48.59000015258789
2019-08-02,48.83000183105469
2020-01-28,49.22999954223633
2020-04-16,49.11000061035156
2019-11-13,49.279998779296875
2020-01-31,49.45000076293945
2018-12-04,50.0
2018-11-02,49.91999816894531
2019-07-16,50.27000045776367
2018-08-30,50.400001525878906
2018-10-01,50.150001525878906
2019-06-14,50.04999923706055
2019-05-13,49.81999969482422
2019-04-11,50.099998474121094
2019-02-06,49.91999816894531
2019-09-18,48.619998931884766
2020-02-03,48.459999084472656
2020-04-22,48.72999954223633
2019-11-19,48.91999816894531
2020-02-06,48.11000061035156
2019-11-22,47.70000076293945
2019-03-25,47.790000915527344
2019-02-21,48.380001068115234
2018-12-19,48.54999923706055
2018-07-12,48.959999084472656
2018-09-14,48.27000045776367
2018-08-13,48.130001068115234
2018-10-16,48.90999984741211
2019-07-31,49.90999984741211
2019-05-28,50.15999984741211
2019-04-26,50.27000045776367
2020-04-28,48.9900016784668
2019-11-25,48.43000030517578
2020-02-12,48.7400016784668
2020-05-01,48.7400016784668
2020-05-04,49.470001220703125
2019-06-12,49.52000045776367
2019-04-09,49.81999969482422
2019-03-08,50.15999984741211
