Dates,FRT
2019-11-18,132.72000122070312
2020-02-05,131.02000427246094
2020-04-24,131.7899932861328
2019-03-29,131.47000122070312
2019-11-21,131.1300048828125
2020-04-27,132.8699951171875
2020-02-11,133.3000030517578
2020-04-30,133.32000732421875
2019-05-01,131.69000244140625
2019-02-26,131.69000244140625
2019-01-25,131.7899932861328
2018-12-24,132.97000122070312
2019-09-06,133.64999389648438
2018-07-17,135.22000122070312
2018-09-19,136.22000122070312
2019-08-05,135.75
2019-10-08,135.11000061035156
2019-12-11,134.0399932861328
2019-11-27,134.14999389648438
2020-02-14,133.7100067138672
2020-05-06,131.77999877929688
2019-01-08,128.5500030517578
2018-12-07,129.38999938964844
2019-08-20,129.52999877929688
2018-11-05,130.02999877929688
2019-07-19,131.8300018310547
2018-10-04,131.4499969482422
2019-06-17,131.85000610351562
2019-05-16,132.85000610351562
2018-08-01,133.55999755859375
2019-03-13,133.24000549316406
2019-12-03,132.32000732421875
2020-02-20,132.3699951171875
2019-12-06,131.38999938964844
2020-05-12,131.7100067138672
2019-12-09,130.72999572753906
2020-02-26,130.57000732421875
2020-05-15,128.22000122070312
2019-03-28,130.0399932861328
2018-09-17,130.6999969482422
2018-08-16,130.67999267578125
2018-10-19,131.25
2019-04-29,132.44000244140625
2019-01-23,132.89999389648438
2019-09-04,133.0500030517578
2018-11-20,132.17999267578125
2019-07-02,134.11000061035156
2019-05-31,131.86000061035156
2019-12-12,129.1699981689453
2020-05-18,130.5800018310547
2019-09-27,131.50999450683594
2020-03-03,132.52999877929688
2020-05-21,132.99000549316406
2019-05-14,133.58999633789062
2018-08-31,133.07000732421875
2018-07-30,131.75
2018-10-02,131.2899932861328
2019-04-12,131.55999755859375
2019-03-11,131.6999969482422
2019-02-07,131.2100067138672
2019-07-17,131.7100067138672
2019-09-19,131.64999389648438
2019-10-21,130.02999877929688
2019-12-18,129.77999877929688
2020-03-06,128.25999450683594
2019-10-03,130.0
2020-03-09,129.9600067138672
2020-05-27,131.72000122070312
2019-12-24,133.22000122070312
2020-03-12,133.50999450683594
2018-12-20,134.74000549316406
2019-08-01,134.97000122070312
2018-08-14,136.17999267578125
2018-07-13,136.6699981689453
2018-10-17,136.89999389648438
2019-05-29,137.13999938964844
2019-03-26,135.19000244140625
2019-02-22,135.66000366210938
2019-10-04,136.07000732421875
2019-11-05,136.24000549316406
2019-12-27,134.9499969482422
2020-06-02,135.5800018310547
2019-12-30,135.02999877929688
2020-03-18,135.33999633789062
2020-06-05,136.61000061035156
2019-07-15,136.7899932861328
2018-12-03,137.1199951171875
2019-06-13,136.61000061035156
2019-01-04,136.47999572753906
2018-08-29,136.66000366210938
2019-02-05,135.9600067138672
2018-11-01,136.4199981689453
2019-08-16,136.1999969482422
2019-04-10,135.92999267578125
2019-09-17,135.4499969482422
2019-10-15,137.02000427246094
2020-01-02,136.16000366210938
2020-06-08,136.52000427246094
2019-10-18,137.25
2020-03-24,138.0800018310547
2020-06-11,138.77000427246094
2020-01-08,139.74000549316406
2019-04-25,140.55999755859375
2019-07-30,141.35000610351562
2019-02-20,140.2100067138672
2018-07-11,139.27999877929688
2018-09-13,139.3699951171875
2018-10-15,139.19000244140625
2019-06-28,141.16000366210938
2018-12-18,141.32000732421875
2018-11-16,136.05999755859375
2019-10-02,134.9600067138672
2020-03-27,134.36000061035156
2020-01-10,135.49000549316406
2019-10-24,134.17999267578125
2020-03-30,132.02999877929688
2020-06-17,131.7100067138672
2020-01-14,132.3000030517578
2020-04-02,131.25
2019-01-02,131.8000030517578
2019-08-14,132.2899932861328
2018-10-30,132.4499969482422
2019-06-11,132.16000366210938
2019-05-10,131.67999267578125
2019-04-08,130.60000610351562
2018-08-27,130.9600067138672
2018-07-26,131.6300048828125
2018-09-28,131.7899932861328
2019-03-07,132.4600067138672
2019-10-30,133.14999389648438
2020-01-17,132.19000244140625
2020-06-23,130.89999389648438
2020-04-08,131.99000549316406
2020-06-26,131.3300018310547
2019-03-22,132.14999389648438
2019-01-17,133.02000427246094
2019-08-29,132.7100067138672
2018-11-14,131.7899932861328
2019-06-26,130.25
2018-09-11,128.36000061035156
2018-07-09,128.69000244140625
2018-08-10,129.13999938964844
2019-04-23,128.75
2019-09-30,128.8699951171875
2020-01-23,128.52000427246094
2019-11-08,128.11000061035156
2020-04-14,127.5199966430664
2019-11-11,127.6500015258789
2020-01-29,128.35000610351562
2020-04-17,128.83999633789062
2018-07-24,128.75999450683594
2018-09-26,129.83999633789062
2019-05-08,126.33000183105469
2019-03-05,127.70999908447266
2019-02-01,126.52999877929688
2018-12-31,126.29000091552734
2018-11-29,125.94000244140625
2019-08-12,125.9800033569336
2019-07-11,127.4000015258789
2019-09-13,127.83000183105469
2019-11-14,129.58999633789062
2020-04-20,129.35000610351562
2020-02-04,130.5
2020-04-23,131.19000244140625
2018-12-14,131.55999755859375
2019-08-27,131.30999755859375
2018-08-08,131.14999389648438
2018-10-11,129.39999389648438
2018-11-12,128.3800048828125
2019-07-26,127.58000183105469
2019-06-24,126.25
2019-05-23,125.5199966430664
2019-03-20,126.55999755859375
2019-01-15,128.1199951171875
2019-11-20,128.5800018310547
2020-02-07,129.38999938964844
2020-02-10,128.8699951171875
2020-04-29,129.1199951171875
2019-11-26,128.41000366210938
2020-02-13,124.5999984741211
2019-01-30,125.5
2018-08-23,127.2300033569336
2018-09-24,128.19000244140625
2018-11-27,126.87000274658203
2018-10-26,127.81999969482422
2019-07-09,129.08999633789062
2019-06-07,129.19000244140625
2019-05-06,128.0
2019-04-04,125.0999984741211
2019-09-11,122.2300033569336
2019-11-29,117.29000091552734
2020-05-05,120.0
2019-12-02,121.66999816894531
2020-02-19,122.27999877929688
2020-05-08,120.87999725341797
2019-05-21,121.69000244140625
2019-03-18,116.37999725341797
2018-09-07,118.83999633789062
2018-08-06,116.0999984741211
2018-10-09,110.1500015258789
2019-02-14,108.91000366210938
2018-12-12,97.68000030517578
2019-07-24,92.62000274658203
2019-09-26,86.62999725341797
2019-10-28,80.05000305175781
2019-12-05,78.58000183105469
2020-05-11,70.70999908447266
2019-07-03,76.19000244140625
2020-02-25,86.22000122070312
2020-05-14,81.91999816894531
2020-02-28,78.76000213623047
2019-08-08,77.13999938964844
2019-06-05,77.4000015258789
2018-07-20,71.55999755859375
2018-08-21,70.73999786376953
2018-10-24,67.95999908447266
2019-04-02,75.6500015258789
2019-03-01,80.2300033569336
2019-01-28,80.73999786376953
2018-12-27,87.7699966430664
2019-09-09,86.0
2020-03-02,86.69999694824219
2020-05-20,81.83999633789062
2019-12-17,78.20999908447266
2020-03-05,77.19000244140625
2019-02-12,74.37999725341797
2019-01-11,71.61000061035156
2018-12-10,72.0
2019-08-23,70.95999908447266
2018-11-08,71.16999816894531
2019-07-22,73.94000244140625
2019-06-20,79.5999984741211
2018-09-05,85.58000183105469
2019-04-17,84.41000366210938
2019-09-24,80.9000015258789
2019-12-20,77.76000213623047
2020-05-26,80.68000030517578
2019-04-30,77.94999694824219
2019-12-23,78.04000091552734
2020-03-11,79.86000061035156
2020-05-29,77.27999877929688
2019-12-26,75.62999725341797
2020-06-01,71.97000122070312
2019-05-02,70.87000274658203
2019-02-27,72.58999633789062
2018-11-23,80.27999877929688
2019-08-06,79.3499984741211
2018-07-18,79.22000122070312
2018-09-20,81.5
2018-10-22,80.5199966430664
2019-07-05,85.80999755859375
2019-06-03,86.94999694824219
2019-10-09,85.02999877929688
2019-10-11,81.79000091552734
2020-03-17,85.16000366210938
2020-06-04,89.87999725341797
2019-10-14,94.87000274658203
2020-03-20,94.87999725341797
2018-11-06,103.98999786376953
2019-06-18,105.48999786376953
2019-05-17,99.69999694824219
2019-04-15,97.47000122070312
2019-03-14,90.31999969482422
2019-01-09,92.97000122070312
2018-08-02,90.8499984741211
2018-10-05,95.13999938964844
2019-08-21,93.0
2019-10-17,89.48999786376953
2020-03-23,88.30999755859375
2020-06-10,85.4000015258789
2019-02-25,86.98999786376953
2020-01-07,83.63999938964844
2020-03-26,84.93000030517578
2019-10-23,84.68000030517578
