Dates,FRT
2019-02-04,119.47000122070312
2018-07-27,120.4800033569336
2018-08-28,120.91000366210938
2019-01-03,123.26000213623047
2019-08-15,123.2699966430664
2018-10-31,125.9000015258789
2019-09-16,126.91000366210938
2020-02-18,124.38999938964844
2020-05-07,124.58999633789062
2018-08-17,123.20999908447266
2019-12-04,125.05000305175781
2020-02-21,125.68000030517578
2018-12-17,126.61000061035156
2019-08-30,128.19000244140625
2018-11-15,128.8000030517578
2019-07-29,128.5800018310547
2019-06-27,129.4499969482422
2019-04-24,128.3800048828125
2018-07-10,127.22000122070312
2018-09-12,129.32000732421875
2019-02-19,128.8000030517578
2019-01-18,129.1300048828125
2020-02-24,129.0
2020-05-13,128.99000549316406
2019-12-10,128.66000366210938
2020-02-27,129.1999969482422
2019-12-13,130.9600067138672
2020-05-19,131.5800018310547
2019-03-06,132.44000244140625
2018-11-30,133.5399932861328
2019-08-13,130.9499969482422
2019-07-12,135.3000030517578
2019-06-10,134.27000427246094
2019-05-09,133.27000427246094
2018-07-25,133.52999877929688
2018-09-27,130.3800048828125
2018-10-29,130.92999267578125
2019-10-16,131.35000610351562
2019-12-16,127.02999877929688
2020-03-04,125.69000244140625
2020-05-22,122.87999725341797
2019-10-01,121.75
2019-12-19,119.83000183105469
2018-09-10,115.79000091552734
2019-05-24,118.88999938964844
2018-08-09,121.05000305175781
2019-04-22,119.5199966430664
2019-03-21,117.05000305175781
2019-01-16,115.80999755859375
2019-08-28,117.06999969482422
2018-11-13,118.13999938964844
2018-10-12,119.8499984741211
2019-06-25,122.43000030517578
2020-03-10,121.43000030517578
2020-05-28,123.66000366210938
2019-10-07,123.18000030517578
2020-03-13,123.16999816894531
2019-10-10,124.36000061035156
2020-03-16,125.08999633789062
2020-06-03,125.58999633789062
2018-11-28,125.87999725341797
2018-09-25,126.33000183105469
2018-07-23,125.95999908447266
2018-08-24,127.3499984741211
2019-07-10,128.02999877929688
2019-05-07,129.4499969482422
2019-04-05,130.1300048828125
2019-03-04,131.13999938964844
2019-01-31,132.92999267578125
2019-09-12,131.80999755859375
2019-12-31,134.2100067138672
2020-03-19,133.99000549316406
2020-01-03,133.4600067138672
2020-06-09,135.3000030517578
2019-02-15,136.4499969482422
2019-01-14,136.77000427246094
2018-07-06,134.7100067138672
2018-08-07,135.39999389648438
2018-10-10,135.02999877929688
2018-12-13,135.50999450683594
2019-08-26,135.11000061035156
2019-07-25,133.36000061035156
2019-05-22,134.7100067138672
2019-03-19,135.32000732421875
2020-01-06,134.52999877929688
2020-03-25,133.08999633789062
2020-06-12,133.10000610351562
2019-10-22,133.5
2020-01-09,132.8300018310547
2020-06-15,133.19000244140625
2019-10-25,134.02999877929688
2020-03-31,132.42999267578125
2020-06-18,132.22999572753906
2019-04-03,132.14999389648438
2018-08-22,133.2899932861328
2018-10-25,133.25999450683594
2019-01-29,134.1699981689453
2018-12-28,133.32000732421875
2018-11-26,132.72000122070312
2019-08-09,132.39999389648438
2019-07-08,131.27000427246094
2019-06-06,131.35000610351562
2019-09-10,134.4600067138672
2020-01-15,134.8699951171875
2020-04-03,135.85000610351562
2019-10-31,137.0399932861328
2020-04-06,136.99000549316406
2020-06-24,138.7100067138672
2018-11-09,137.9199981689453
2019-07-23,137.07000732421875
2019-06-21,137.7899932861328
2019-05-20,137.83999633789062
2019-04-18,138.22999572753906
2018-09-06,139.0
2018-10-08,138.07000732421875
2019-02-13,137.60000610351562
2018-12-11,138.64999389648438
2019-09-25,136.80999755859375
2020-01-21,138.3000030517578
2020-04-09,136.38999938964844
2019-11-06,132.6699981689453
2020-01-24,131.14999389648438
2020-01-27,131.66000366210938
2020-04-15,130.22999572753906
2018-12-26,132.41000366210938
2019-08-07,132.50999450683594
2019-06-04,134.3699951171875
2018-09-21,133.8300018310547
2018-07-19,132.97999572753906
2018-08-20,133.6999969482422
2018-10-23,134.13999938964844
2019-05-03,133.8000030517578
2019-04-01,133.27000427246094
2019-02-28,132.50999450683594
2019-11-12,130.2899932861328
2020-01-30,129.17999267578125
2019-11-15,128.9600067138672
2020-04-21,128.6999969482422
2019-04-16,129.22000122070312
2019-03-15,128.35000610351562
2019-02-11,130.10000610351562
2019-01-10,129.6699981689453
2019-08-22,131.5
2018-11-07,130.8000030517578
2018-08-03,131.8300018310547
2018-09-04,132.02999877929688
2019-06-19,132.57000732421875
2019-09-23,133.25
2019-11-18,132.72000122070312
2020-02-05,130.30999755859375
2020-04-24,130.1999969482422
2019-03-29,131.02000427246094
2019-11-21,130.80999755859375
2020-04-27,130.58999633789062
2020-02-11,133.10000610351562
2020-04-30,132.97000122070312
2019-05-01,131.5800018310547
2019-02-26,131.3699951171875
2019-01-25,130.67999267578125
2018-12-24,131.52000427246094
2019-09-06,133.0
2018-07-17,134.19000244140625
2018-09-19,135.8000030517578
2019-08-05,134.14999389648438
2019-10-08,134.2899932861328
2019-12-11,134.0399932861328
2019-11-27,134.14999389648438
2020-02-14,132.83999633789062
2020-05-06,131.32000732421875
2019-01-08,126.75
2018-12-07,128.5
2019-08-20,129.52999877929688
2018-11-05,128.41000366210938
2019-07-19,130.36000061035156
2018-10-04,130.94000244140625
2019-06-17,130.91000366210938
2019-05-16,131.72000122070312
2018-08-01,132.94000244140625
2019-03-13,133.24000549316406
2019-12-03,131.7100067138672
2020-02-20,131.75999450683594
2019-12-06,131.35000610351562
2020-05-12,131.3699951171875
2019-12-09,130.0800018310547
2020-02-26,130.4600067138672
2020-05-15,128.0
2019-03-28,127.56999969482422
2018-09-17,130.44000244140625
2018-08-16,130.6199951171875
2018-10-19,130.0800018310547
2019-04-29,131.16000366210938
2019-01-23,131.75999450683594
2019-09-04,131.3699951171875
2018-11-20,131.7100067138672
2019-07-02,133.5500030517578
2019-05-31,131.61000061035156
2019-12-12,127.5199966430664
2020-05-18,128.25
2019-09-27,129.41000366210938
2020-03-03,131.25999450683594
2020-05-21,132.1999969482422
2019-05-14,132.8300018310547
2018-08-31,132.27000427246094
2018-07-30,130.11000061035156
2018-10-02,130.25
2019-04-12,131.39999389648438
2019-03-11,131.6999969482422
2019-02-07,130.9600067138672
2019-07-17,131.1300048828125
2019-09-19,130.5800018310547
2019-10-21,129.8300018310547
2019-12-18,129.3300018310547
2020-03-06,126.83999633789062
2019-10-03,128.72999572753906
2020-03-09,129.8800048828125
2020-05-27,128.97999572753906
2019-12-24,132.1699981689453
2020-03-12,133.0399932861328
2018-12-20,133.80999755859375
2019-08-01,134.1199951171875
2018-08-14,134.55999755859375
2018-07-13,135.8000030517578
2018-10-17,136.89999389648438
2019-05-29,136.57000732421875
2019-03-26,135.19000244140625
2019-02-22,134.91000366210938
2019-10-04,136.07000732421875
2019-11-05,135.89999389648438
2019-12-27,134.6699981689453
2020-06-02,133.4199981689453
2019-12-30,134.82000732421875
2020-03-18,134.41000366210938
2020-06-05,134.8800048828125
2019-07-15,136.17999267578125
2018-12-03,136.3300018310547
2019-06-13,136.0800018310547
2019-01-04,135.58999633789062
2018-08-29,134.88999938964844
2019-02-05,135.16000366210938
2018-11-01,135.60000610351562
2019-08-16,135.4600067138672
2019-04-10,135.64999389648438
2019-09-17,134.92999267578125
2019-10-15,134.63999938964844
2020-01-02,136.16000366210938
2020-06-08,135.47000122070312
2019-10-18,136.17999267578125
2020-03-24,137.47000122070312
2020-06-11,137.4600067138672
2020-01-08,138.0500030517578
2019-04-25,139.64999389648438
2019-07-30,140.64999389648438
2019-02-20,140.2100067138672
2018-07-11,139.16000366210938
2018-09-13,138.86000061035156
2018-10-15,138.52999877929688
2019-06-28,138.97999572753906
2018-12-18,140.3699951171875
2018-11-16,134.1999969482422
2019-10-02,134.52999877929688
2020-03-27,133.5
2020-01-10,134.10000610351562
2019-10-24,133.89999389648438
2020-03-30,131.6999969482422
2020-06-17,131.25
2020-01-14,131.3699951171875
2020-04-02,130.3000030517578
2019-01-02,130.74000549316406
2019-08-14,131.9600067138672
2018-10-30,132.07000732421875
2019-06-11,132.00999450683594
2019-05-10,131.67999267578125
2019-04-08,130.60000610351562
2018-08-27,130.30999755859375
2018-07-26,130.27000427246094
2018-09-28,130.47000122070312
2019-03-07,131.14999389648438
2019-10-30,132.75
2020-01-17,132.0800018310547
2020-06-23,129.5500030517578
2020-04-08,129.8699951171875
2020-06-26,130.7100067138672
2019-03-22,131.44000244140625
2019-01-17,132.10000610351562
2019-08-29,132.7100067138672
2018-11-14,131.7899932861328
2019-06-26,129.9199981689453
2018-09-11,127.75
2018-07-09,128.33999633789062
2018-08-10,129.13999938964844
2019-04-23,127.4000015258789
2019-09-30,128.39999389648438
2020-01-23,128.19000244140625
2019-11-08,128.07000732421875
2020-04-14,127.04000091552734
2019-11-11,127.16000366210938
2020-01-29,128.11000061035156
2020-04-17,127.91000366210938
2018-07-24,127.55999755859375
2018-09-26,129.52000427246094
2019-05-08,124.80999755859375
2019-03-05,126.13999938964844
2019-02-01,126.12000274658203
2018-12-31,125.33999633789062
2018-11-29,125.54000091552734
2019-08-12,124.80000305175781
2019-07-11,125.95999908447266
2019-09-13,126.73999786376953
2019-11-14,128.88999938964844
2020-04-20,128.60000610351562
2020-02-04,129.2100067138672
2020-04-23,129.89999389648438
2018-12-14,131.1999969482422
2019-08-27,130.6699981689453
2018-08-08,131.14999389648438
2018-10-11,129.0
2018-11-12,127.31999969482422
2019-07-26,127.58000183105469
2019-06-24,125.62000274658203
2019-05-23,125.2699966430664
2019-03-20,125.3499984741211
2019-01-15,125.37999725341797
2019-11-20,127.5199966430664
2020-02-07,128.3800048828125
2020-02-10,128.64999389648438
2020-04-29,128.72000122070312
2019-11-26,127.69000244140625
2020-02-13,123.69000244140625
2019-01-30,123.76000213623047
2018-08-23,125.18000030517578
2018-09-24,127.2300033569336
2018-11-27,126.87000274658203
2018-10-26,125.9800033569336
2019-07-09,127.79000091552734
2019-06-07,127.93000030517578
2019-05-06,127.88999938964844
2019-04-04,124.58999633789062
2019-09-11,122.0
2019-11-29,115.66999816894531
2020-05-05,116.93000030517578
2019-12-02,119.80000305175781
2020-02-19,118.69000244140625
2020-05-08,119.77999877929688
2019-05-21,117.80999755859375
2019-03-18,114.5
2018-09-07,115.37000274658203
2018-08-06,115.41999816894531
2018-10-09,106.76000213623047
2019-02-14,107.5
2018-12-12,97.5
2019-07-24,86.68000030517578
2019-09-26,85.87000274658203
2019-10-28,71.0
2019-12-05,76.5
2020-05-11,68.5
2019-07-03,69.4800033569336
2020-02-25,76.43000030517578
2020-05-14,78.43000030517578
2020-02-28,75.70999908447266
2019-08-08,76.36000061035156
2019-06-05,74.69999694824219
2018-07-20,70.7300033569336
2018-08-21,68.52999877929688
2018-10-24,66.0199966430664
2019-04-02,71.33000183105469
2019-03-01,77.98999786376953
2019-01-28,75.87000274658203
2018-12-27,82.87999725341797
2019-09-09,86.0
2020-03-02,85.37000274658203
2020-05-20,81.1500015258789
2019-12-17,78.06999969482422
2020-03-05,75.27999877929688
2019-02-12,72.91000366210938
2019-01-11,70.0
2018-12-10,70.69999694824219
2019-08-23,68.47000122070312
2018-11-08,70.80999755859375
2019-07-22,70.18000030517578
2019-06-20,76.77999877929688
2018-09-05,80.19999694824219
2019-04-17,82.19000244140625
2019-09-24,80.3499984741211
2019-12-20,75.9000015258789
2020-05-26,79.06999969482422
2019-04-30,76.91000366210938
2019-12-23,75.05000305175781
2020-03-11,76.27999877929688
2020-05-29,76.75
2019-12-26,75.62999725341797
2020-06-01,71.97000122070312
2019-05-02,66.91999816894531
2019-02-27,69.25
2018-11-23,76.48999786376953
2019-08-06,78.44999694824219
2018-07-18,78.55000305175781
2018-09-20,78.83000183105469
2018-10-22,80.0199966430664
2019-07-05,82.7699966430664
2019-06-03,86.2699966430664
2019-10-09,84.69999694824219
2019-10-11,79.83000183105469
2020-03-17,80.3499984741211
2020-06-04,85.9000015258789
2019-10-14,89.9800033569336
2020-03-20,93.12999725341797
2018-11-06,100.91000366210938
2019-06-18,103.25
2019-05-17,99.0199966430664
2019-04-15,97.44999694824219
2019-03-14,86.9000015258789
2019-01-09,92.18000030517578
2018-08-02,86.52999877929688
2018-10-05,94.66000366210938
2019-08-21,92.81999969482422
2019-10-17,88.0
2020-03-23,88.01000213623047
2020-06-10,84.48999786376953
2019-02-25,85.72000122070312
2020-01-07,83.63999938964844
2020-03-26,81.55000305175781
2019-10-23,83.93000030517578
