Dates,VRSK
2019-12-05,137.39999389648438
2020-05-11,125.7300033569336
2019-07-03,126.86000061035156
2020-02-25,134.61000061035156
2020-05-14,135.5399932861328
2020-02-28,139.10000610351562
2019-08-08,138.80999755859375
2019-06-05,144.9199981689453
2018-07-20,134.22000122070312
2018-08-21,137.02999877929688
2018-10-24,141.67999267578125
2019-04-02,146.1999969482422
2019-03-01,151.50999450683594
2019-01-28,147.83999633789062
2018-12-27,149.63999938964844
2019-09-09,146.14999389648438
2020-03-02,147.8800048828125
2020-05-20,147.55999755859375
2019-12-17,148.30999755859375
2020-03-05,153.47999572753906
2019-02-12,151.58999633789062
2019-01-11,146.97000122070312
2018-12-10,148.61000061035156
2019-08-23,151.49000549316406
2018-11-08,149.14999389648438
2019-07-22,151.07000732421875
2019-06-20,159.3000030517578
2018-09-05,154.0500030517578
2019-04-17,152.1699981689453
2019-09-24,149.85000610351562
2019-12-20,152.3000030517578
2020-05-26,154.91000366210938
2019-04-30,160.0
2019-12-23,156.1699981689453
2020-03-11,160.11000061035156
2020-05-29,158.1999969482422
2019-12-26,160.17999267578125
2020-06-01,156.4199981689453
2019-05-02,155.02000427246094
2019-02-27,152.8800048828125
2018-11-23,158.1300048828125
2019-08-06,158.4199981689453
2018-07-18,158.83999633789062
2018-09-20,157.50999450683594
2018-10-22,155.80999755859375
2019-07-05,158.52000427246094
2019-06-03,162.3699951171875
2019-10-09,165.0
2019-10-11,169.1300048828125
2020-03-17,171.4600067138672
2020-06-04,170.0399932861328
2019-10-14,172.3000030517578
2020-03-20,170.22000122070312
2018-11-06,165.6699981689453
2019-06-18,163.94000244140625
2019-05-17,170.0
2019-04-15,170.55999755859375
2019-03-14,170.0399932861328
2019-01-09,164.4600067138672
2018-08-02,159.47000122070312
2018-10-05,169.7899932861328
2019-08-21,166.67999267578125
2019-10-17,167.41000366210938
2020-03-23,167.17999267578125
2020-06-10,163.99000549316406
2019-02-25,169.3699951171875
2020-01-07,166.2100067138672
2020-03-26,163.42999267578125
2019-10-23,166.91000366210938
