Dates,COP
2018-09-05,42.209999084472656
2019-04-17,42.099998474121094
2019-09-24,39.13999938964844
2019-12-20,40.36000061035156
2020-05-26,40.91999816894531
2019-04-30,40.4900016784668
2019-12-23,42.41999816894531
2020-03-11,43.08000183105469
2020-05-29,42.27000045776367
2019-12-26,41.58000183105469
2020-06-01,39.88999938964844
2019-05-02,39.93000030517578
2019-02-27,40.869998931884766
2018-11-23,43.599998474121094
2019-08-06,42.66999816894531
2018-07-18,44.150001525878906
2018-09-20,43.720001220703125
2018-10-22,43.279998779296875
2019-07-05,43.66999816894531
2019-06-03,44.66999816894531
2019-10-09,43.0099983215332
2019-10-11,42.18000030517578
2020-03-17,43.38999938964844
2020-06-04,44.20000076293945
2019-10-14,45.119998931884766
2020-03-20,44.709999084472656
2018-11-06,48.59000015258789
2019-06-18,50.310001373291016
2019-05-17,48.630001068115234
2019-04-15,45.90999984741211
2019-03-14,42.119998931884766
2019-01-09,43.72999954223633
2018-08-02,43.349998474121094
2018-10-05,45.11000061035156
2019-08-21,44.02000045776367
2019-10-17,44.45000076293945
2020-03-23,43.70000076293945
2020-06-10,43.560001373291016
2019-02-25,43.810001373291016
2020-01-07,40.9900016784668
2020-03-26,42.060001373291016
2019-10-23,40.349998474121094
