Dates,COP
2019-03-25,77.98999786376953
2019-02-21,78.68000030517578
2018-12-19,80.23999786376953
2018-07-12,79.47000122070312
2018-09-14,78.91000366210938
2018-08-13,78.87999725341797
2018-10-16,78.56999969482422
2019-07-31,78.7699966430664
2019-05-28,79.95999908447266
2019-04-26,79.6500015258789
2020-04-28,74.7699966430664
2019-11-25,74.25
2020-02-12,74.19000244140625
2020-05-01,74.18000030517578
2020-05-04,74.06999969482422
2019-06-12,73.18000030517578
2019-04-09,73.9000015258789
2019-03-08,72.7699966430664
2019-02-04,70.58999633789062
2018-07-27,70.0199966430664
2018-08-28,68.69000244140625
2019-01-03,69.06999969482422
2019-08-15,69.70999908447266
2018-10-31,69.70999908447266
2019-09-16,71.81999969482422
2020-02-18,70.94999694824219
2020-05-07,70.25
2018-08-17,69.5
2019-12-04,69.56999969482422
2020-02-21,71.26000213623047
2018-12-17,70.30999755859375
2019-08-30,67.20999908447266
2018-11-15,68.06999969482422
2019-07-29,65.58000183105469
2019-06-27,66.01000213623047
2019-04-24,65.29000091552734
2018-07-10,66.44000244140625
2018-09-12,66.7300033569336
2019-02-19,65.55999755859375
2019-01-18,66.1500015258789
2020-02-24,63.93000030517578
2020-05-13,65.5999984741211
2019-12-10,65.5999984741211
2020-02-27,66.62999725341797
2019-12-13,67.51000213623047
2020-05-19,66.94000244140625
2019-03-06,69.26000213623047
2018-11-30,69.72000122070312
2019-08-13,66.61000061035156
2019-07-12,69.12000274658203
2019-06-10,65.79000091552734
2019-05-09,66.75
2018-07-25,67.05999755859375
2018-09-27,67.08000183105469
2018-10-29,66.29000091552734
2019-10-16,64.83999633789062
2019-12-16,63.619998931884766
2020-03-04,63.7599983215332
2020-05-22,61.720001220703125
2019-10-01,60.970001220703125
2019-12-19,59.68000030517578
2018-09-10,61.529998779296875
2019-05-24,62.2400016784668
2018-08-09,62.869998931884766
2019-04-22,62.72999954223633
2019-03-21,63.849998474121094
2019-01-16,63.709999084472656
2019-08-28,63.90999984741211
2018-11-13,64.2699966430664
2018-10-12,64.58000183105469
2019-06-25,66.75
2020-03-10,68.01000213623047
2020-05-28,67.33999633789062
2019-10-07,66.31999969482422
2020-03-13,66.77999877929688
2019-10-10,66.2699966430664
2020-03-16,67.16999816894531
2020-06-03,68.30999755859375
2018-11-28,67.23999786376953
2018-09-25,66.45999908447266
2018-07-23,66.7300033569336
2018-08-24,67.61000061035156
2019-07-10,65.87000274658203
2019-05-07,66.29000091552734
2019-04-05,66.0999984741211
2019-03-04,68.30999755859375
2019-01-31,69.44999694824219
2019-09-12,70.01000213623047
2019-12-31,69.95999908447266
2020-03-19,69.55000305175781
2020-01-03,68.83000183105469
2020-06-09,67.08000183105469
2019-02-15,67.06999969482422
2019-01-14,68.30000305175781
2018-07-06,68.83000183105469
2018-08-07,69.69000244140625
2018-10-10,70.31999969482422
2018-12-13,70.01000213623047
2019-08-26,70.75
2019-07-25,70.83999633789062
2019-05-22,71.01000213623047
2019-03-19,70.01000213623047
2020-01-06,69.52999877929688
2020-03-25,70.33999633789062
2020-06-12,69.19000244140625
2019-10-22,69.11000061035156
2020-01-09,70.05999755859375
2020-06-15,70.05999755859375
2019-10-25,68.63999938964844
2020-03-31,68.4000015258789
2020-06-18,66.69999694824219
2019-04-03,66.33999633789062
2018-08-22,66.41999816894531
2018-10-25,67.36000061035156
2019-01-29,67.86000061035156
2018-12-28,67.93000030517578
2018-11-26,68.30000305175781
2019-08-09,68.5
2019-07-08,68.16000366210938
2019-06-06,68.27999877929688
2019-09-10,67.75
2020-01-15,67.48999786376953
2020-04-03,69.5999984741211
2019-10-31,69.08000183105469
2020-04-06,67.61000061035156
2020-06-24,68.54000091552734
2018-11-09,68.12000274658203
2019-07-23,67.83000183105469
2019-06-21,66.95999908447266
2019-05-20,65.7699966430664
2019-04-18,66.19000244140625
2018-09-06,67.5199966430664
2018-10-08,66.27999877929688
2019-02-13,67.18000030517578
2018-12-11,67.5999984741211
2019-09-25,68.22000122070312
2020-01-21,67.2300033569336
2020-04-09,66.91000366210938
2019-11-06,67.0
2020-01-24,66.38999938964844
2020-01-27,67.30000305175781
2020-04-15,67.41999816894531
2018-12-26,67.0
2019-08-07,64.6500015258789
2019-06-04,63.650001525878906
2018-09-21,63.119998931884766
2018-07-19,63.970001220703125
2018-08-20,64.52999877929688
2018-10-23,63.310001373291016
2019-05-03,62.880001068115234
2019-04-01,62.349998474121094
2019-02-28,61.34000015258789
2019-11-12,62.13999938964844
2020-01-30,61.83000183105469
2019-11-15,62.279998779296875
2020-04-21,61.90999984741211
2019-04-16,62.88999938964844
2019-03-15,62.31999969482422
2019-02-11,63.130001068115234
2019-01-10,62.56999969482422
2019-08-22,62.560001373291016
2018-11-07,63.959999084472656
2018-08-03,63.709999084472656
2018-09-04,61.970001220703125
2019-06-19,60.40999984741211
2019-09-23,60.63999938964844
2019-11-18,60.349998474121094
2020-02-05,60.310001373291016
2020-04-24,59.400001525878906
2019-03-29,60.20000076293945
2019-11-21,60.0
2020-04-27,59.29999923706055
2020-02-11,58.529998779296875
2020-04-30,59.310001373291016
2019-05-01,59.689998626708984
2019-02-26,59.869998931884766
2019-01-25,58.61000061035156
2018-12-24,59.619998931884766
2019-09-06,59.38999938964844
2018-07-17,59.11000061035156
2018-09-19,60.220001220703125
2019-08-05,60.290000915527344
2019-10-08,61.20000076293945
2019-12-11,60.9900016784668
2019-11-27,60.779998779296875
2020-02-14,60.880001068115234
2020-05-06,63.29999923706055
2019-01-08,62.86000061035156
2018-12-07,61.689998626708984
2019-08-20,62.810001373291016
2018-11-05,62.33000183105469
2019-07-19,60.7599983215332
2018-10-04,60.58000183105469
2019-06-17,60.54999923706055
2019-05-16,60.18000030517578
2018-08-01,61.27000045776367
2019-03-13,61.470001220703125
2019-12-03,61.959999084472656
2020-02-20,61.90999984741211
2019-12-06,60.83000183105469
2020-05-12,60.540000915527344
2019-12-09,60.439998626708984
2020-02-26,60.58000183105469
2020-05-15,60.95000076293945
2019-03-28,60.459999084472656
2018-09-17,60.720001220703125
2018-08-16,60.599998474121094
2018-10-19,59.36000061035156
2019-04-29,58.810001373291016
2019-01-23,59.86000061035156
2019-09-04,59.7400016784668
2018-11-20,60.279998779296875
2019-07-02,59.310001373291016
2019-05-31,55.709999084472656
2019-12-12,55.029998779296875
2020-05-18,53.720001220703125
2019-09-27,55.09000015258789
2020-03-03,55.470001220703125
2020-05-21,53.93000030517578
2019-05-14,54.83000183105469
2018-08-31,52.86000061035156
2018-07-30,52.0099983215332
2018-10-02,51.79999923706055
2019-04-12,54.29999923706055
2019-03-11,53.599998474121094
2019-02-07,53.66999816894531
2019-07-17,53.349998474121094
2019-09-19,52.189998626708984
2019-10-21,51.709999084472656
2019-12-18,51.849998474121094
2020-03-06,52.2400016784668
2019-10-03,52.95000076293945
2020-03-09,52.939998626708984
2020-05-27,52.119998931884766
2019-12-24,53.47999954223633
2020-03-12,54.2400016784668
2018-12-20,53.790000915527344
2019-08-01,55.04999923706055
2018-08-14,57.4900016784668
2018-07-13,57.47999954223633
2018-10-17,56.970001220703125
2019-05-29,57.70000076293945
2019-03-26,63.150001525878906
2019-02-22,63.220001220703125
2019-10-04,60.369998931884766
2019-11-05,60.689998626708984
2019-12-27,61.220001220703125
2020-06-02,60.66999816894531
2019-12-30,60.060001373291016
2020-03-18,59.5
2020-06-05,59.130001068115234
2019-07-15,58.34000015258789
2018-12-03,57.90999984741211
2019-06-13,57.70000076293945
2019-01-04,55.040000915527344
2018-08-29,53.810001373291016
2019-02-05,53.9900016784668
2018-11-01,55.630001068115234
2019-08-16,55.380001068115234
2019-04-10,55.349998474121094
2019-09-17,56.0099983215332
2019-10-15,56.9900016784668
2020-01-02,56.45000076293945
2020-06-08,56.4900016784668
2019-10-18,55.7400016784668
2020-03-24,54.86000061035156
2020-06-11,54.880001068115234
2020-01-08,56.11000061035156
2019-04-25,57.650001525878906
2019-07-30,56.81999969482422
2019-02-20,56.900001525878906
2018-07-11,56.70000076293945
2018-09-13,56.95000076293945
2018-10-15,57.970001220703125
2019-06-28,57.459999084472656
2018-12-18,55.20000076293945
2018-11-16,57.4900016784668
2019-10-02,58.56999969482422
2020-03-27,59.33000183105469
2020-01-10,59.08000183105469
2019-10-24,59.630001068115234
2020-03-30,59.29999923706055
2020-06-17,59.2400016784668
2020-01-14,59.45000076293945
2020-04-02,58.02000045776367
2019-01-02,58.04999923706055
2019-08-14,58.290000915527344
2018-10-30,57.779998779296875
2019-06-11,57.529998779296875
2019-05-10,59.54999923706055
2019-04-08,60.54999923706055
2018-08-27,61.38999938964844
2018-07-26,61.15999984741211
2018-09-28,61.36000061035156
2019-03-07,60.47999954223633
2019-10-30,60.29999923706055
2020-01-17,61.29999923706055
2020-06-23,59.90999984741211
2020-04-08,61.04999923706055
2020-06-26,61.27000045776367
2019-03-22,62.130001068115234
2019-01-17,62.220001220703125
2019-08-29,62.0099983215332
2018-11-14,61.84000015258789
2019-06-26,62.95000076293945
2018-09-11,64.06999969482422
2018-07-09,63.56999969482422
2018-08-10,63.779998779296875
2019-04-23,63.959999084472656
2019-09-30,63.369998931884766
2020-01-23,64.0199966430664
2019-11-08,64.83000183105469
2020-04-14,65.51000213623047
2019-11-11,65.73999786376953
2020-01-29,65.62999725341797
2020-04-17,65.25
2018-07-24,65.16999816894531
2018-09-26,65.68000030517578
2019-05-08,67.12999725341797
2019-03-05,66.94000244140625
2019-02-01,66.48999786376953
2018-12-31,66.62999725341797
2018-11-29,66.1500015258789
2019-08-12,66.19999694824219
2019-07-11,65.51000213623047
2019-09-13,65.33000183105469
2019-11-14,65.33000183105469
2020-04-20,65.61000061035156
2020-02-04,65.43000030517578
2020-04-23,64.8499984741211
2018-12-14,63.79999923706055
2019-08-27,63.36000061035156
2018-08-08,62.70000076293945
2018-10-11,61.83000183105469
2018-11-12,61.68000030517578
2019-07-26,61.68000030517578
2019-06-24,60.9900016784668
2019-05-23,60.40999984741211
2019-03-20,60.34000015258789
2019-01-15,59.81999969482422
2019-11-20,58.95000076293945
2020-02-07,59.06999969482422
2020-02-10,58.369998931884766
2020-04-29,58.13999938964844
2019-11-26,59.0099983215332
2020-02-13,61.150001525878906
2019-01-30,59.45000076293945
2018-08-23,59.099998474121094
2018-09-24,58.56999969482422
2018-11-27,59.36000061035156
2018-10-26,59.54999923706055
2019-07-09,58.61000061035156
2019-06-07,56.939998626708984
2019-05-06,56.689998626708984
2019-04-04,54.25
2019-09-11,49.61000061035156
2019-11-29,48.439998626708984
2020-05-05,49.380001068115234
2019-12-02,51.4900016784668
2020-02-19,49.54999923706055
2020-05-08,48.63999938964844
2019-05-21,46.4900016784668
2019-03-18,36.20000076293945
2018-09-07,37.41999816894531
2018-08-06,33.95000076293945
2018-10-09,31.40999984741211
2019-02-14,31.739999771118164
2018-12-12,31.149999618530273
2019-07-24,26.850000381469727
2019-09-26,25.600000381469727
2019-10-28,25.989999771118164
2019-12-05,28.389999389648438
2020-05-11,26.969999313354492
2019-07-03,30.8700008392334
2020-02-25,32.560001373291016
2020-05-14,32.459999084472656
2020-02-28,30.270000457763672
2019-08-08,30.139999389648438
2019-06-05,31.920000076293945
2018-07-20,30.530000686645508
2018-08-21,35.41999816894531
2018-10-24,34.97999954223633
2019-04-02,33.79999923706055
2019-03-01,35.939998626708984
2019-01-28,35.88999938964844
2018-12-27,37.97999954223633
2019-09-09,35.97999954223633
2020-03-02,34.470001220703125
2020-05-20,33.0
2019-12-17,32.22999954223633
2020-03-05,35.369998931884766
2019-02-12,35.66999816894531
2019-01-11,34.130001068115234
2018-12-10,35.529998779296875
2019-08-23,37.20000076293945
2018-11-08,37.29999923706055
2019-07-22,37.40999984741211
2019-06-20,38.9900016784668
2018-09-05,42.54999923706055
2019-04-17,43.58000183105469
2019-09-24,41.29999923706055
2019-12-20,40.400001525878906
2020-05-26,43.56999969482422
2019-04-30,41.83000183105469
2019-12-23,43.349998474121094
2020-03-11,43.349998474121094
2020-05-29,43.279998779296875
2019-12-26,43.150001525878906
2020-06-01,41.18000030517578
2019-05-02,40.459999084472656
2019-02-27,41.54999923706055
2018-11-23,44.61000061035156
2019-08-06,43.880001068115234
2018-07-18,44.79999923706055
2018-09-20,44.869998931884766
2018-10-22,43.36000061035156
2019-07-05,45.119998931884766
2019-06-03,44.68000030517578
2019-10-09,44.720001220703125
2019-10-11,42.779998779296875
2020-03-17,43.70000076293945
2020-06-04,44.689998626708984
2019-10-14,45.22999954223633
2020-03-20,45.130001068115234
2018-11-06,48.779998779296875
2019-06-18,50.790000915527344
2019-05-17,49.189998626708984
2019-04-15,48.290000915527344
2019-03-14,44.25
2019-01-09,45.40999984741211
2018-08-02,43.90999984741211
2018-10-05,45.68000030517578
2019-08-21,45.099998474121094
2019-10-17,44.84000015258789
2020-03-23,45.900001525878906
2020-06-10,43.97999954223633
2019-02-25,44.529998779296875
2020-01-07,43.16999816894531
2020-03-26,42.119998931884766
2019-10-23,41.619998931884766
