Dates,DE
2019-05-14,144.30445861816406
2018-08-31,140.38235473632812
2018-07-30,140.91183471679688
2018-10-02,146.32435607910156
2019-04-12,149.42282104492188
2019-03-11,149.1384735107422
2019-02-07,151.84474182128906
2019-07-17,152.34478759765625
2019-09-19,144.1573944091797
2019-10-21,147.8735809326172
2019-12-18,147.17742919921875
2020-03-06,149.7464141845703
2019-10-03,153.43319702148438
2020-03-09,151.8937530517578
2020-05-27,147.88340759277344
2019-12-24,148.765869140625
2020-03-12,153.25669860839844
2018-12-20,153.472412109375
2019-08-01,155.27658081054688
2018-08-14,160.84597778320312
2018-07-13,161.9343719482422
2018-10-17,160.0811767578125
2019-05-29,162.19911193847656
2019-03-26,161.38526916503906
2019-02-22,160.79698181152344
2019-10-04,162.15989685058594
2019-11-05,161.23818969726562
2019-12-27,160.8754119873047
2020-06-02,161.9932098388672
2019-12-30,162.72862243652344
2020-03-18,161.97361755371094
2020-06-05,163.16986083984375
2019-07-15,163.7707061767578
2018-12-03,166.15447998046875
2019-06-13,163.0220947265625
2019-01-04,160.80577087402344
2018-08-29,162.3621368408203
2019-02-05,165.17930603027344
2018-11-01,164.05636596679688
2019-08-16,162.50001525878906
2019-04-10,163.9381561279297
2019-09-17,165.28765869140625
2019-10-15,168.3905029296875
2020-01-02,166.40072631835938
2020-06-08,170.05517578125
2019-10-18,168.49884033203125
2020-03-24,169.5626678466797
2020-06-11,171.31602478027344
2020-01-08,171.42437744140625
2019-04-25,172.52760314941406
2019-07-30,172.37985229492188
2019-02-20,169.5331268310547
2018-07-11,170.51815795898438
2018-09-13,170.7545623779297
2018-10-15,171.50318908691406
2019-06-28,171.21754455566406
2018-12-18,171.53274536132812
2018-11-16,173.4732208251953
2019-10-02,176.41847229003906
2020-03-27,176.24114990234375
2020-01-10,173.3353271484375
2019-10-24,175.22657775878906
2020-03-30,175.68954467773438
2020-06-17,177.1079864501953
2020-01-14,173.74903869628906
2020-04-02,173.03981018066406
2019-01-02,171.76913452148438
2019-08-14,171.86764526367188
2018-10-30,172.29119873046875
2019-06-11,171.05006408691406
2019-05-10,169.4937286376953
2019-04-08,173.39442443847656
2018-08-27,172.75416564941406
2018-07-26,173.9657440185547
2018-09-28,174.00514221191406
2019-03-07,166.52877807617188
2019-10-30,165.53392028808594
2020-01-17,162.8152313232422
2020-06-23,161.05203247070312
2020-04-08,162.79554748535156
2020-06-26,162.11585998535156
2019-03-22,162.7364501953125
2019-01-17,165.38613891601562
2019-08-29,167.35621643066406
2018-11-14,167.15919494628906
2019-06-26,171.21754455566406
2018-09-11,169.91729736328125
2018-07-09,170.26205444335938
2018-08-10,171.23721313476562
2019-04-23,170.025634765625
2019-09-30,170.17340087890625
2020-01-23,172.0350799560547
2019-11-08,172.42909240722656
2020-04-14,171.8873291015625
2019-11-11,172.182861328125
2020-01-29,173.17771911621094
2020-04-17,172.2972412109375
2018-07-24,171.4068603515625
2018-09-26,174.96836853027344
2019-05-08,173.67236328125
2019-03-05,174.91888427734375
2019-02-01,171.88172912597656
2018-12-31,174.01861572265625
2018-11-29,175.70045471191406
2019-08-12,171.57504272460938
2019-07-11,172.8710479736328
2019-09-13,171.81248474121094
2019-11-14,171.07049560546875
2020-04-20,173.59323120117188
2020-02-04,174.31541442871094
2020-04-23,170.71435546875
2018-12-14,169.32933044433594
2019-08-27,170.21969604492188
2018-08-08,168.30044555664062
2018-10-11,161.5336151123047
2018-11-12,161.23681640625
2019-07-26,158.44699096679688
2019-06-24,159.38682556152344
2019-05-23,156.88388061523438
2019-03-20,156.5969696044922
2019-01-15,162.6713104248047
2019-11-20,166.5493927001953
2020-02-07,167.05392456054688
2020-02-10,165.65899658203125
2020-04-29,166.44056701660156
2019-11-26,168.43894958496094
2020-02-13,169.99217224121094
2019-01-30,168.93359375
2018-08-23,166.2723846435547
2018-09-24,164.5213165283203
2018-11-27,163.16595458984375
2018-10-26,164.05633544921875
2019-07-09,175.53225708007812
2019-06-07,170.0218505859375
2019-05-06,164.86756896972656
2019-04-04,165.13467407226562
2019-09-11,158.27879333496094
2019-11-29,154.80633544921875
2020-05-05,162.16676330566406
2019-12-02,156.09243774414062
2020-02-19,161.32586669921875
2020-05-08,157.36865234375
2019-05-21,162.2854766845703
2019-03-18,148.39564514160156
2018-09-07,153.332275390625
2018-08-06,144.31971740722656
2018-10-09,128.99539184570312
2019-02-14,137.47372436523438
2018-12-12,118.7659912109375
2019-07-24,125.35474395751953
2019-09-26,112.98844909667969
2019-10-28,118.38015747070312
2019-12-05,110.43603515625
2020-05-11,109.96117401123047
2019-07-03,124.65234375
2020-02-25,127.11571502685547
2020-05-14,137.6023406982422
2020-02-28,133.66490173339844
2019-08-08,140.50982666015625
2019-06-05,137.4554901123047
2018-07-20,132.98837280273438
2018-08-21,138.6692657470703
2018-10-24,134.82894897460938
2019-04-02,142.75830078125
2019-03-01,142.0917205810547
2019-01-28,146.02157592773438
2018-12-27,145.00677490234375
2019-09-09,139.08712768554688
2020-03-02,137.42564392089844
2020-05-20,134.62001037597656
2019-12-17,129.28733825683594
2020-03-05,137.7539520263672
2019-02-12,136.59986877441406
2019-01-11,133.3763885498047
2018-12-10,135.5154266357422
2019-08-23,136.4108428955078
2018-11-08,137.923095703125
2019-07-22,138.9876251220703
2019-06-20,140.838134765625
2018-09-05,146.3498992919922
2019-04-17,144.32029724121094
2019-09-24,137.48533630371094
2019-12-20,132.26210021972656
2020-05-26,134.46083068847656
2019-04-30,131.45623779296875
2019-12-23,135.30648803710938
2020-03-11,136.3013916015625
2020-05-29,134.2021484375
2019-12-26,129.3868408203125
2020-06-01,125.17840576171875
2019-05-02,126.15341186523438
2019-02-27,125.36743927001953
2018-11-23,137.19680786132812
2019-08-06,135.45571899414062
2018-07-18,141.58432006835938
2018-09-20,142.08177185058594
2018-10-22,139.9924774169922
2019-07-05,147.275146484375
2019-06-03,152.57797241210938
2019-10-09,152.37899780273438
2019-10-11,151.3442840576172
2020-03-17,148.37948608398438
2020-06-04,152.17005920410156
2019-10-14,157.5425262451172
2020-03-20,160.31829833984375
2018-11-06,165.86984252929688
2019-06-18,167.94918823242188
2019-05-17,163.96958923339844
2019-04-15,160.17901611328125
2019-03-14,150.31954956054688
2019-01-09,154.1797637939453
2018-08-02,154.67721557617188
2018-10-05,157.49278259277344
2019-08-21,154.71701049804688
2019-10-17,154.08026123046875
2020-03-23,154.08026123046875
2020-06-10,153.7718505859375
2019-02-25,153.17491149902344
2020-01-07,149.7226104736328
2020-03-26,153.66241455078125
2019-10-23,148.27999877929688
