Dates,DE
2018-08-09,147.9600067138672
2019-04-22,149.24000549316406
2019-03-21,149.66000366210938
2019-01-16,147.66000366210938
2019-08-28,151.75999450683594
2018-11-13,155.94000244140625
2018-10-12,157.88999938964844
2019-06-25,157.89999389648438
2020-03-10,159.42999267578125
2020-05-28,159.7899932861328
2019-10-07,158.33999633789062
2020-03-13,158.75
2019-10-10,158.69000244140625
2020-03-16,161.63999938964844
2020-06-03,166.19000244140625
2018-11-28,163.0
2018-09-25,160.6999969482422
2018-07-23,159.08999633789062
2018-08-24,162.82000732421875
2019-07-10,158.4199981689453
2019-05-07,160.94000244140625
2019-04-05,163.67999267578125
2019-03-04,164.8800048828125
2019-01-31,164.36000061035156
2019-09-12,164.8800048828125
2019-12-31,164.99000549316406
2020-03-19,164.91000366210938
2020-01-03,163.8000030517578
2020-06-09,162.7899932861328
2019-02-15,164.24000549316406
2019-01-14,165.91000366210938
2018-07-06,164.5
2018-08-07,163.41000366210938
2018-10-10,163.39999389648438
2018-12-13,158.8000030517578
2019-08-26,160.6199951171875
2019-07-25,164.3000030517578
2019-05-22,166.0
2019-03-19,167.82000732421875
2020-01-06,165.0500030517578
2020-03-25,163.75999450683594
2020-06-12,165.02999877929688
2019-10-22,165.9600067138672
2020-01-09,167.02000427246094
2020-06-15,165.75999450683594
2019-10-25,161.30999755859375
2020-03-31,158.3300018310547
2020-06-18,159.97999572753906
2019-04-03,160.66000366210938
2018-08-22,161.0
2018-10-25,160.97999572753906
2019-01-29,159.24000549316406
2018-12-28,159.33999633789062
2018-11-26,160.49000549316406
2019-08-09,163.16000366210938
2019-07-08,161.5
2019-06-06,160.67999267578125
2019-09-10,158.9499969482422
2020-01-15,158.25
2020-04-03,158.8699951171875
2019-10-31,158.55999755859375
2020-04-06,158.5
2020-06-24,161.1999969482422
2018-11-09,163.0800018310547
2019-07-23,162.7100067138672
2019-06-21,164.05999755859375
2019-05-20,164.77999877929688
2019-04-18,165.4499969482422
2018-09-06,165.0399932861328
2018-10-08,162.41000366210938
2019-02-13,159.63999938964844
2018-12-11,160.3000030517578
2019-09-25,162.32000732421875
2020-01-21,162.58999633789062
2020-04-09,165.24000549316406
2019-11-06,165.7899932861328
2020-01-24,169.99000549316406
2020-01-27,169.9600067138672
2020-04-15,169.3000030517578
2018-12-26,167.72000122070312
2019-08-07,164.52999877929688
2019-06-04,165.02999877929688
2018-09-21,166.6300048828125
2018-07-19,166.6699981689453
2018-08-20,167.32000732421875
2018-10-23,166.64999389648438
2019-05-03,167.22999572753906
2019-04-01,161.5
2019-02-28,158.8800048828125
2019-11-12,157.7899932861328
2020-01-30,156.3000030517578
2019-11-15,156.33999633789062
2020-04-21,150.5399932861328
2019-04-16,148.92999267578125
2019-03-15,146.61000061035156
2019-02-11,148.05999755859375
2019-01-10,141.3699951171875
2019-08-22,136.0
2018-11-07,139.5
2018-08-03,140.0800018310547
2018-09-04,137.80999755859375
2019-06-19,139.39999389648438
2019-09-23,140.47000122070312
2019-11-18,141.3699951171875
2020-02-05,143.6999969482422
2020-04-24,140.75999450683594
2019-03-29,143.8000030517578
2019-11-21,146.5800018310547
2020-04-27,146.9499969482422
2020-02-11,147.1699981689453
2020-04-30,149.1999969482422
2019-05-01,151.22999572753906
2019-02-26,152.55999755859375
2019-01-25,149.85000610351562
2018-12-24,152.24000549316406
2019-09-06,152.10000610351562
2018-07-17,155.1999969482422
2018-09-19,159.97000122070312
2019-08-05,161.4600067138672
2019-10-08,163.1300048828125
2019-12-11,164.6999969482422
2019-11-27,168.3800048828125
2020-02-14,167.38999938964844
2020-05-06,166.5800018310547
2019-01-08,165.47000122070312
2018-12-07,167.05999755859375
2019-08-20,168.8699951171875
2018-11-05,165.6699981689453
2019-07-19,165.8300018310547
2018-10-04,164.0
2019-06-17,164.6699981689453
2019-05-16,163.61000061035156
2018-08-01,163.1300048828125
2019-03-13,161.3000030517578
2019-12-03,165.41000366210938
2020-02-20,167.80999755859375
2019-12-06,166.60000610351562
2020-05-12,166.5800018310547
2019-12-09,163.86000061035156
2020-02-26,166.57000732421875
2020-05-15,166.5800018310547
2019-03-28,168.94000244140625
2018-09-17,168.47999572753906
2018-08-16,167.33999633789062
2018-10-19,171.0
2019-04-29,171.22000122070312
2019-01-23,170.72999572753906
2019-09-04,170.33999633789062
2018-11-20,167.16000366210938
2019-07-02,159.83999633789062
2019-05-31,155.4199981689453
2019-12-12,154.35000610351562
2020-05-18,151.5800018310547
2019-09-27,155.1999969482422
2020-03-03,156.00999450683594
2020-05-21,154.33999633789062
2019-05-14,150.05999755859375
2018-08-31,144.77999877929688
2018-07-30,145.3300018310547
2018-10-02,150.99000549316406
2019-04-12,153.25
2019-03-11,152.58999633789062
2019-02-07,155.25
2019-07-17,156.22000122070312
2019-09-19,153.82000732421875
2019-10-21,151.89999389648438
2019-12-18,152.67999267578125
2020-03-06,153.47000122070312
2019-10-03,157.77000427246094
2020-03-09,158.49000549316406
2020-05-27,153.75999450683594
2019-12-24,152.0
2020-03-12,157.1999969482422
2018-12-20,157.82000732421875
2019-08-01,159.17999267578125
2018-08-14,164.0399932861328
2018-07-13,165.19000244140625
2018-10-17,163.69000244140625
2019-05-29,166.58999633789062
2019-03-26,165.47999572753906
2019-02-22,164.25
2019-10-04,165.6300048828125
2019-11-05,166.0
2019-12-27,166.6999969482422
2020-06-02,166.0800018310547
2019-12-30,166.30999755859375
2020-03-18,166.24000549316406
2020-06-05,166.9199981689453
2019-07-15,167.30999755859375
2018-12-03,169.02999877929688
2019-06-13,170.2100067138672
2019-01-04,164.97999572753906
2018-08-29,165.19000244140625
2019-02-05,167.77999877929688
2018-11-01,168.67999267578125
2019-08-16,166.19000244140625
2019-04-10,167.61000061035156
2019-09-17,169.9499969482422
2019-10-15,173.25999450683594
2020-01-02,170.9499969482422
2020-06-08,173.02999877929688
2019-10-18,174.10000610351562
2020-03-24,173.0
2020-06-11,174.25
2020-01-08,175.72000122070312
2019-04-25,176.38999938964844
2019-07-30,175.82000732421875
2019-02-20,175.0
2018-07-11,174.10000610351562
2018-09-13,175.38999938964844
2018-10-15,174.63999938964844
2019-06-28,174.6199951171875
2018-12-18,174.3800048828125
2018-11-16,176.25999450683594
2019-10-02,179.32000732421875
2020-03-27,179.6999969482422
2020-01-10,178.63999938964844
2019-10-24,179.16000366210938
2020-03-30,178.91000366210938
2020-06-17,180.47999572753906
2020-01-14,179.8000030517578
2020-04-02,175.7899932861328
2019-01-02,176.7100067138672
2019-08-14,175.8300018310547
2018-10-30,174.9199981689453
2019-06-11,176.3300018310547
2019-05-10,173.41000366210938
2019-04-08,176.3000030517578
2018-08-27,176.97999572753906
2018-07-26,176.92999267578125
2018-09-28,178.33999633789062
2019-03-07,172.3699951171875
2019-10-30,169.32000732421875
2020-01-17,167.24000549316406
2020-06-23,164.3000030517578
2020-04-08,166.86000061035156
2020-06-26,165.8800048828125
2019-03-22,167.47999572753906
2019-01-17,168.16000366210938
2019-08-29,170.0
2018-11-14,170.67999267578125
2019-06-26,174.16000366210938
2018-09-11,176.39999389648438
2018-07-09,174.99000549316406
2018-08-10,174.25999450683594
2019-04-23,173.58999633789062
2019-09-30,173.6300048828125
2020-01-23,176.5800018310547
2019-11-08,175.64999389648438
2020-04-14,175.5
2019-11-11,175.1300048828125
2020-01-29,175.86000061035156
2020-04-17,175.1199951171875
2018-07-24,174.6699981689453
2018-09-26,176.8800048828125
2019-05-08,175.75999450683594
2019-03-05,176.8800048828125
2019-02-01,176.44000244140625
2018-12-31,176.77999877929688
2018-11-29,178.38999938964844
2019-08-12,178.39999389648438
2019-07-11,175.0399932861328
2019-09-13,175.0500030517578
2019-11-14,175.14999389648438
2020-04-20,175.55999755859375
2020-02-04,177.00999450683594
2020-04-23,175.42999267578125
2018-12-14,173.66000366210938
2019-08-27,172.17999267578125
2018-08-08,172.0500030517578
2018-10-11,167.99000549316406
2018-11-12,165.6699981689453
2019-07-26,163.91000366210938
2019-06-24,161.83999633789062
2019-05-23,161.22000122070312
2019-03-20,161.42999267578125
2019-01-15,165.1199951171875
2019-11-20,168.77000427246094
2020-02-07,169.14999389648438
2020-02-10,168.89999389648438
2020-04-29,168.2899932861328
2019-11-26,171.05999755859375
2020-02-13,173.1999969482422
2019-01-30,171.91000366210938
2018-08-23,172.30999755859375
2018-09-24,167.44000244140625
2018-11-27,167.24000549316406
2018-10-26,166.75
2019-07-09,181.99000549316406
2019-06-07,176.36000061035156
2019-05-06,172.9499969482422
2019-04-04,169.3800048828125
2019-09-11,166.5500030517578
2019-11-29,158.9199981689453
2020-05-05,164.0
2019-12-02,167.8699951171875
2020-02-19,163.2899932861328
2020-05-08,162.19000244140625
2019-05-21,164.94000244140625
2019-03-18,158.25
2018-09-07,156.3300018310547
2018-08-06,151.16000366210938
2018-10-09,136.5399932861328
2019-02-14,139.2899932861328
2018-12-12,132.8699951171875
2019-07-24,129.4600067138672
2019-09-26,120.55000305175781
2019-10-28,120.73999786376953
2019-12-05,120.61000061035156
2020-05-11,115.56999969482422
2019-07-03,126.66000366210938
2020-02-25,136.72999572753906
2020-05-14,140.14999389648438
2020-02-28,139.1699981689453
2019-08-08,141.6999969482422
2019-06-05,145.0
2018-07-20,134.72999572753906
2018-08-21,139.91000366210938
2018-10-24,139.35000610351562
2019-04-02,144.8699951171875
2019-03-01,151.64999389648438
2019-01-28,147.82000732421875
2018-12-27,150.2100067138672
2019-09-09,142.75
2020-03-02,142.22999572753906
2020-05-20,135.3300018310547
2019-12-17,135.49000549316406
2020-03-05,138.5500030517578
2019-02-12,140.25999450683594
2019-01-11,135.19000244140625
2018-12-10,137.8800048828125
2019-08-23,140.08999633789062
2018-11-08,139.4199981689453
2019-07-22,140.77999877929688
2019-06-20,144.6199951171875
2018-09-05,148.42999267578125
2019-04-17,145.8000030517578
2019-09-24,143.0500030517578
2019-12-20,136.5
2020-05-26,138.4499969482422
2019-04-30,136.02999877929688
2019-12-23,136.97000122070312
2020-03-11,138.9499969482422
2020-05-29,136.77000427246094
2019-12-26,136.82000732421875
2020-06-01,131.1300048828125
2019-05-02,126.95999908447266
2019-02-27,127.69999694824219
2018-11-23,138.8699951171875
2019-08-06,139.44000244140625
2018-07-18,143.0800018310547
2018-09-20,144.5
2018-10-22,148.41000366210938
2019-07-05,151.0
2019-06-03,154.27000427246094
2019-10-09,156.33999633789062
2019-10-11,152.92999267578125
2020-03-17,150.9499969482422
2020-06-04,154.10000610351562
2019-10-14,158.83999633789062
2020-03-20,161.3699951171875
2018-11-06,170.11000061035156
2019-06-18,170.41000366210938
2019-05-17,165.8699951171875
2019-04-15,165.08999633789062
2019-03-14,156.8800048828125
2019-01-09,157.27000427246094
2018-08-02,155.61000061035156
2018-10-05,163.82000732421875
2019-08-21,158.92999267578125
2019-10-17,156.8800048828125
2020-03-23,158.86000061035156
2020-06-10,154.72999572753906
2019-02-25,156.6199951171875
2020-01-07,152.6699981689453
2020-03-26,154.85000610351562
2019-10-23,153.8699951171875
