Dates,DE
2020-01-15,157.3300018310547
2020-04-03,157.60000610351562
2019-10-31,158.27000427246094
2020-04-06,158.0800018310547
2020-06-24,159.83999633789062
2018-11-09,161.91000366210938
2019-07-23,162.1199951171875
2019-06-21,163.38999938964844
2019-05-20,164.24000549316406
2019-04-18,165.02999877929688
2018-09-06,165.0
2018-10-08,158.8300018310547
2019-02-13,158.6300048828125
2018-12-11,160.16000366210938
2019-09-25,161.4600067138672
2020-01-21,162.49000549316406
2020-04-09,164.55999755859375
2019-11-06,165.4499969482422
2020-01-24,169.0500030517578
2020-01-27,169.14999389648438
2020-04-15,167.75999450683594
2018-12-26,165.30999755859375
2019-08-07,161.80999755859375
2019-06-04,165.00999450683594
2018-09-21,166.2899932861328
2018-07-19,165.6300048828125
2018-08-20,164.5399932861328
2018-10-23,164.1199951171875
2019-05-03,166.91000366210938
2019-04-01,160.17999267578125
2019-02-28,157.75999450683594
2019-11-12,155.58999633789062
2020-01-30,155.47999572753906
2019-11-15,156.0500030517578
2020-04-21,146.27999877929688
2019-04-16,147.11000061035156
2019-03-15,144.83999633789062
2019-02-11,145.99000549316406
2019-01-10,134.82000732421875
2019-08-22,135.3699951171875
2018-11-07,138.88999938964844
2018-08-03,138.77999877929688
2018-09-04,136.47000122070312
2019-06-19,138.9499969482422
2019-09-23,137.57000732421875
2019-11-18,141.1300048828125
2020-02-05,141.67999267578125
2020-04-24,140.1699981689453
2019-03-29,143.2899932861328
2019-11-21,145.6199951171875
2020-04-27,146.22000122070312
2020-02-11,146.49000549316406
2020-04-30,148.7100067138672
2019-05-01,149.80999755859375
2019-02-26,150.0
2019-01-25,148.7899932861328
2018-12-24,151.52999877929688
2019-09-06,151.50999450683594
2018-07-17,154.3699951171875
2018-09-19,159.3800048828125
2019-08-05,159.94000244140625
2019-10-08,162.75999450683594
2019-12-11,164.27999877929688
2019-11-27,166.8800048828125
2020-02-14,166.30999755859375
2020-05-06,166.1199951171875
2019-01-08,164.82000732421875
2018-12-07,165.7100067138672
2019-08-20,165.13999938964844
2018-11-05,165.1300048828125
2019-07-19,165.2899932861328
2018-10-04,163.4199981689453
2019-06-17,163.88999938964844
2019-05-16,163.35000610351562
2018-08-01,160.80999755859375
2019-03-13,161.25999450683594
2019-12-03,165.3699951171875
2020-02-20,166.0
2019-12-06,166.14999389648438
2020-05-12,163.0800018310547
2019-12-09,163.24000549316406
2020-02-26,165.61000061035156
2020-05-15,165.13999938964844
2019-03-28,168.35000610351562
2018-09-17,167.17999267578125
2018-08-16,166.91000366210938
2018-10-19,170.38999938964844
2019-04-29,170.25999450683594
2019-01-23,170.02999877929688
2019-09-04,165.64999389648438
2018-11-20,161.2100067138672
2019-07-02,158.6999969482422
2019-05-31,151.05999755859375
2019-12-12,152.77999877929688
2020-05-18,151.24000549316406
2019-09-27,155.05999755859375
2020-03-03,154.83999633789062
2020-05-21,147.0500030517578
2019-05-14,147.1699981689453
2018-08-31,143.1699981689453
2018-07-30,143.7100067138672
2018-10-02,149.22999572753906
2019-04-12,152.38999938964844
2019-03-11,152.10000610351562
2019-02-07,154.86000061035156
2019-07-17,155.3699951171875
2019-09-19,147.02000427246094
2019-10-21,150.80999755859375
2019-12-18,150.10000610351562
2020-03-06,152.72000122070312
2019-10-03,156.47999572753906
2020-03-09,154.91000366210938
2020-05-27,150.82000732421875
2019-12-24,151.72000122070312
2020-03-12,156.3000030517578
2018-12-20,156.52000427246094
2019-08-01,158.36000061035156
2018-08-14,164.0399932861328
2018-07-13,165.14999389648438
2018-10-17,163.25999450683594
2019-05-29,165.4199981689453
2019-03-26,164.58999633789062
2019-02-22,163.99000549316406
2019-10-04,165.3800048828125
2019-11-05,164.44000244140625
2019-12-27,164.07000732421875
2020-06-02,165.2100067138672
2019-12-30,165.9600067138672
2020-03-18,165.19000244140625
2020-06-05,166.41000366210938
2019-07-15,166.25999450683594
2018-12-03,168.67999267578125
2019-06-13,165.5
2019-01-04,163.25
2018-08-29,164.8300018310547
2019-02-05,167.69000244140625
2018-11-01,166.5500030517578
2019-08-16,164.97000122070312
2019-04-10,166.42999267578125
2019-09-17,167.8000030517578
2019-10-15,170.9499969482422
2020-01-02,168.92999267578125
2020-06-08,172.63999938964844
2019-10-18,171.05999755859375
2020-03-24,172.13999938964844
2020-06-11,173.9199981689453
2020-01-08,174.02999877929688
2019-04-25,175.14999389648438
2019-07-30,175.0
2019-02-20,172.11000061035156
2018-07-11,173.11000061035156
2018-09-13,173.35000610351562
2018-10-15,174.11000061035156
2019-06-28,173.82000732421875
2018-12-18,174.13999938964844
2018-11-16,176.11000061035156
2019-10-02,179.10000610351562
2020-03-27,178.9199981689453
2020-01-10,175.97000122070312
2019-10-24,177.88999938964844
2020-03-30,178.36000061035156
2020-06-17,179.8000030517578
2020-01-14,176.38999938964844
2020-04-02,175.6699981689453
2019-01-02,174.3800048828125
2019-08-14,174.47999572753906
2018-10-30,174.91000366210938
2019-06-11,173.64999389648438
2019-05-10,172.07000732421875
2019-04-08,176.02999877929688
2018-08-27,175.3800048828125
2018-07-26,176.61000061035156
2018-09-28,176.64999389648438
2019-03-07,169.05999755859375
2019-10-30,168.0500030517578
2020-01-17,165.2899932861328
2020-06-23,163.5
2020-04-08,165.27000427246094
2020-06-26,164.5800018310547
2019-03-22,165.2100067138672
2019-01-17,167.89999389648438
2019-08-29,169.89999389648438
2018-11-14,169.6999969482422
2019-06-26,173.82000732421875
2018-09-11,172.5
2018-07-09,172.85000610351562
2018-08-10,173.83999633789062
2019-04-23,172.61000061035156
2019-09-30,172.75999450683594
2020-01-23,174.64999389648438
2019-11-08,175.0500030517578
2020-04-14,174.5
2019-11-11,174.8000030517578
2020-01-29,175.80999755859375
2020-04-17,174.16000366210938
2018-07-24,173.25999450683594
2018-09-26,176.86000061035156
2019-05-08,175.5500030517578
2019-03-05,176.80999755859375
2019-02-01,173.74000549316406
2018-12-31,175.89999389648438
2018-11-29,177.60000610351562
2019-08-12,173.42999267578125
2019-07-11,174.74000549316406
2019-09-13,173.6699981689453
2019-11-14,172.9199981689453
2020-04-20,175.47000122070312
2020-02-04,176.1999969482422
2020-04-23,172.55999755859375
2018-12-14,171.16000366210938
2019-08-27,172.05999755859375
2018-08-08,170.1199951171875
2018-10-11,163.27999877929688
2018-11-12,162.97999572753906
2019-07-26,160.16000366210938
2019-06-24,161.11000061035156
2019-05-23,158.5800018310547
2019-03-20,158.2899932861328
2019-01-15,164.42999267578125
2019-11-20,168.35000610351562
2020-02-07,168.86000061035156
2020-02-10,167.4499969482422
2020-04-29,168.24000549316406
2019-11-26,170.25999450683594
2020-02-13,171.8300018310547
2019-01-30,170.75999450683594
2018-08-23,168.07000732421875
2018-09-24,166.3000030517578
2018-11-27,164.92999267578125
2018-10-26,165.8300018310547
2019-07-09,177.42999267578125
2019-06-07,171.86000061035156
2019-05-06,166.64999389648438
2019-04-04,166.9199981689453
2019-09-11,159.99000549316406
2019-11-29,156.47999572753906
2020-05-05,163.9199981689453
2019-12-02,157.77999877929688
2020-02-19,163.07000732421875
2020-05-08,159.07000732421875
2019-05-21,164.0399932861328
2019-03-18,150.0
2018-09-07,154.99000549316406
2018-08-06,145.8800048828125
2018-10-09,130.38999938964844
2019-02-14,138.9600067138672
2018-12-12,120.05000305175781
2019-07-24,126.70999908447266
2019-09-26,114.20999908447266
2019-10-28,119.66000366210938
2019-12-05,111.62999725341797
2020-05-11,111.1500015258789
2019-07-03,126.0
2020-02-25,128.49000549316406
2020-05-14,139.08999633789062
2020-02-28,135.11000061035156
2019-08-08,141.22999572753906
2019-06-05,138.16000366210938
2018-07-20,133.6699981689453
2018-08-21,139.3800048828125
2018-10-24,135.52000427246094
2019-04-02,143.49000549316406
2019-03-01,142.82000732421875
2019-01-28,146.77000427246094
2018-12-27,145.75
2019-09-09,139.8000030517578
2020-03-02,138.1300048828125
2020-05-20,135.30999755859375
2019-12-17,129.9499969482422
2020-03-05,138.4600067138672
2019-02-12,137.3000030517578
2019-01-11,134.05999755859375
2018-12-10,136.2100067138672
2019-08-23,137.11000061035156
2018-11-08,138.6300048828125
2019-07-22,139.6999969482422
2019-06-20,141.55999755859375
2018-09-05,147.10000610351562
2019-04-17,145.05999755859375
2019-09-24,138.19000244140625
2019-12-20,132.94000244140625
2020-05-26,135.14999389648438
2019-04-30,132.1300048828125
2019-12-23,136.0
2020-03-11,137.0
2020-05-29,134.88999938964844
2019-12-26,130.0500030517578
2020-06-01,125.81999969482422
2019-05-02,126.80000305175781
2019-02-27,126.01000213623047
2018-11-23,137.89999389648438
2019-08-06,136.14999389648438
2018-07-18,142.30999755859375
2018-09-20,142.80999755859375
2018-10-22,140.7100067138672
2019-07-05,148.02999877929688
2019-06-03,153.36000061035156
2019-10-09,153.16000366210938
2019-10-11,152.1199951171875
2020-03-17,149.13999938964844
2020-06-04,152.9499969482422
2019-10-14,158.35000610351562
2020-03-20,161.13999938964844
2018-11-06,166.72000122070312
2019-06-18,168.80999755859375
2019-05-17,164.80999755859375
2019-04-15,161.0
2019-03-14,151.08999633789062
2019-01-09,154.97000122070312
2018-08-02,155.47000122070312
2018-10-05,158.3000030517578
2019-08-21,155.50999450683594
2019-10-17,154.8699951171875
2020-03-23,154.8699951171875
2020-06-10,154.55999755859375
2019-02-25,153.9600067138672
2020-01-07,150.49000549316406
2020-03-26,154.4499969482422
2019-10-23,149.0399932861328
