Dates,DE
2019-03-15,2330500.0
2019-02-11,2893400.0
2019-01-10,7817500.0
2019-08-22,3715300.0
2018-11-07,3567300.0
2018-08-03,2626800.0
2018-09-04,2584400.0
2019-06-19,2597200.0
2019-09-23,2054400.0
2019-11-18,3013000.0
2020-02-05,3110600.0
2020-04-24,2206600.0
2019-03-29,2213600.0
2019-11-21,1872000.0
2020-04-27,1634100.0
2020-02-11,1391300.0
2020-04-30,1555800.0
2019-05-01,1708500.0
2019-02-26,2019800.0
2019-01-25,1344100.0
2018-12-24,1192500.0
2019-09-06,1013500.0
2018-07-17,1742200.0
2018-09-19,2617000.0
2019-08-05,1671100.0
2019-10-08,1945100.0
2019-12-11,2380800.0
2019-11-27,2582200.0
2020-02-14,2084800.0
2020-05-06,2025700.0
2019-01-08,2072100.0
2018-12-07,6514900.0
2019-08-20,2427600.0
2018-11-05,1371000.0
2019-07-19,918600.0
2018-10-04,1291700.0
2019-06-17,1384000.0
2019-05-16,1486000.0
2018-08-01,1753200.0
2019-03-13,2012800.0
2019-12-03,2268500.0
2020-02-20,1983700.0
2019-12-06,1345100.0
2020-05-12,1368200.0
2019-12-09,1410300.0
2020-02-26,2690300.0
2020-05-15,970300.0
2019-03-28,2176800.0
2018-09-17,1775600.0
2018-08-16,1180600.0
2018-10-19,1950000.0
2019-04-29,1459600.0
2019-01-23,1400700.0
2019-09-04,2000300.0
2018-11-20,2193800.0
2019-07-02,2270200.0
2019-05-31,3243300.0
2019-12-12,1824800.0
2020-05-18,1747100.0
2019-09-27,1661300.0
2020-03-03,1742900.0
2020-05-21,3568100.0
2019-05-14,2890500.0
2018-08-31,3001000.0
2018-07-30,2402700.0
2018-10-02,3493000.0
2019-04-12,1993600.0
2019-03-11,1582900.0
2019-02-07,1855200.0
2019-07-17,1716400.0
2019-09-19,2983000.0
2019-10-21,1864100.0
2019-12-18,1240700.0
2020-03-06,1477800.0
2019-10-03,1611800.0
2020-03-09,1629100.0
2020-05-27,2030600.0
2019-12-24,1562300.0
2020-03-12,1672900.0
2018-12-20,1083200.0
2019-08-01,1725700.0
2018-08-14,2702900.0
2018-07-13,2213300.0
2018-10-17,2732800.0
2019-05-29,1789300.0
2019-03-26,1164700.0
2019-02-22,1347800.0
2019-10-04,1215900.0
2019-11-05,986000.0
2019-12-27,2942700.0
2020-06-02,1412300.0
2019-12-30,3124800.0
2020-03-18,2814000.0
2020-06-05,1808800.0
2019-07-15,1591200.0
2018-12-03,1828700.0
2019-06-13,2299500.0
2019-01-04,2646300.0
2018-08-29,1367500.0
2019-02-05,1217300.0
2018-11-01,1221600.0
2019-08-16,1848600.0
2019-04-10,2089100.0
2019-09-17,1996800.0
2019-10-15,5006800.0
2020-01-02,1769000.0
2020-06-08,1898500.0
2019-10-18,1824100.0
2020-03-24,1203400.0
2020-06-11,1616200.0
2020-01-08,1375200.0
2019-04-25,1486600.0
2019-07-30,1227100.0
2019-02-20,2478700.0
2018-07-11,2102400.0
2018-09-13,1433100.0
2018-10-15,1586500.0
2019-06-28,1624700.0
2018-12-18,2181800.0
2018-11-16,3090800.0
2019-10-02,1990200.0
2020-03-27,1314300.0
2020-01-10,1929200.0
2019-10-24,1652800.0
2020-03-30,1713600.0
2020-06-17,1410200.0
2020-01-14,1436200.0
2020-04-02,1835500.0
2019-01-02,1307500.0
2019-08-14,1611100.0
2018-10-30,1418100.0
2019-06-11,1192800.0
2019-05-10,2013300.0
2019-04-08,1627600.0
2018-08-27,1292800.0
2018-07-26,1556800.0
2018-09-28,2786900.0
2019-03-07,7626000.0
2019-10-30,1394400.0
2020-01-17,2694400.0
2020-06-23,1966500.0
2020-04-08,1756400.0
2020-06-26,1234000.0
2019-03-22,1523400.0
2019-01-17,1730800.0
2019-08-29,1643100.0
2018-11-14,1245800.0
2019-06-26,2168500.0
2018-09-11,1775600.0
2018-07-09,1408700.0
2018-08-10,1247000.0
2019-04-23,2209000.0
2019-09-30,1249000.0
2020-01-23,2593600.0
2019-11-08,1005700.0
2020-04-14,332300.0
2019-11-11,518100.0
2020-01-29,719500.0
2020-04-17,953000.0
2018-07-24,748200.0
2018-09-26,1591100.0
2019-05-08,1301100.0
2019-03-05,1234200.0
2019-02-01,1234200.0
2018-12-31,1713900.0
2018-11-29,1459100.0
2019-08-12,2560900.0
2019-07-11,1300900.0
2019-09-13,1039800.0
2019-11-14,1139200.0
2020-04-20,1410400.0
2020-02-04,1653400.0
2020-04-23,1655100.0
2018-12-14,1285700.0
2019-08-27,1245100.0
2018-08-08,1103300.0
2018-10-11,1586800.0
2018-11-12,1750700.0
2019-07-26,1959200.0
2019-06-24,2496400.0
2019-05-23,1693300.0
2019-03-20,1813400.0
2019-01-15,1412200.0
2019-11-20,1476900.0
2020-02-07,1805100.0
2020-02-10,1711100.0
2020-04-29,807700.0
2019-11-26,1315700.0
2020-02-13,1008200.0
2019-01-30,831100.0
2018-08-23,1152400.0
2018-09-24,1177400.0
2018-11-27,1244600.0
2018-10-26,2048500.0
2019-07-09,5917100.0
2019-06-07,2292900.0
2019-05-06,2358500.0
2019-04-04,2545200.0
2019-09-11,2957000.0
2019-11-29,3053900.0
2020-05-05,2532100.0
2019-12-02,2443100.0
2020-02-19,2513800.0
2020-05-08,1878400.0
2019-05-21,2973400.0
2019-03-18,2886400.0
2018-09-07,2797700.0
2018-08-06,2397300.0
2018-10-09,3288700.0
2019-02-14,2525500.0
2018-12-12,2617700.0
2019-07-24,2909600.0
2019-09-26,2635000.0
2019-10-28,2455700.0
2019-12-05,4155200.0
2020-05-11,3130900.0
2019-07-03,3488000.0
2020-02-25,3962200.0
2020-05-14,2227500.0
2020-02-28,2302600.0
2019-08-08,2251100.0
2019-06-05,2240100.0
2018-07-20,2040600.0
2018-08-21,2863800.0
2018-10-24,2053100.0
2019-04-02,2079300.0
2019-03-01,2067500.0
2019-01-28,1210100.0
2018-12-27,1596100.0
2019-09-09,1655900.0
2020-03-02,2479800.0
2020-05-20,2938200.0
2019-12-17,3642700.0
2020-03-05,2468300.0
2019-02-12,1974900.0
2019-01-11,1958500.0
2018-12-10,1280400.0
2019-08-23,1377000.0
2018-11-08,1498500.0
2019-07-22,1528900.0
2019-06-20,1752100.0
2018-09-05,1563200.0
2019-04-17,2054600.0
2019-09-24,1603100.0
2019-12-20,2277200.0
2020-05-26,1125500.0
2019-04-30,1150800.0
2019-12-23,1059000.0
2020-03-11,1729800.0
2020-05-29,1356000.0
2019-12-26,1392500.0
2020-06-01,2027400.0
2019-05-02,2720600.0
2019-02-27,1649600.0
2018-11-23,2450900.0
2019-08-06,1859400.0
2018-07-18,2399400.0
2018-09-20,2100200.0
2018-10-22,3427600.0
2019-07-05,2500300.0
2019-06-03,1936400.0
2019-10-09,1914700.0
2019-10-11,2249000.0
2020-03-17,1464600.0
2020-06-04,1335400.0
2019-10-14,1678800.0
2020-03-20,1469900.0
2018-11-06,2061200.0
2019-06-18,1373000.0
2019-05-17,1977400.0
2019-04-15,1311700.0
2019-03-14,1576200.0
2019-01-09,1598000.0
2018-08-02,1321200.0
2018-10-05,2105600.0
2019-08-21,1131600.0
2019-10-17,883800.0
2020-03-23,2046200.0
2020-06-10,1188500.0
2019-02-25,940400.0
2020-01-07,1985600.0
2020-03-26,1671100.0
2019-10-23,2302800.0
