Dates,AVB
2019-11-08,207.08999633789062
2020-04-14,207.94000244140625
2019-11-11,208.32000732421875
2020-01-29,208.83999633789062
2020-04-17,207.6199951171875
2018-07-24,209.6999969482422
2018-09-26,207.24000549316406
2019-05-08,209.22999572753906
2019-03-05,209.5800018310547
2019-02-01,205.02000427246094
2018-12-31,205.8699951171875
2018-11-29,206.35000610351562
2019-08-12,208.4499969482422
2019-07-11,211.02000427246094
2019-09-13,209.50999450683594
2019-11-14,211.89999389648438
2020-04-20,214.88999938964844
2020-02-04,216.07000732421875
2020-04-23,219.3000030517578
2018-12-14,216.63999938964844
2019-08-27,218.49000549316406
2018-08-08,219.3300018310547
2018-10-11,218.86000061035156
2018-11-12,219.27000427246094
2019-07-26,216.6199951171875
2019-06-24,218.00999450683594
2019-05-23,216.69000244140625
2019-03-20,216.69000244140625
2019-01-15,218.77000427246094
2019-11-20,217.61000061035156
2020-02-07,219.1300048828125
2020-02-10,219.1699981689453
2020-04-29,221.75
2019-11-26,222.8800048828125
2020-02-13,224.38999938964844
2019-01-30,225.58999633789062
2018-08-23,227.52999877929688
2018-09-24,228.07000732421875
2018-11-27,225.8000030517578
2018-10-26,227.14999389648438
2019-07-09,228.02000427246094
2019-06-07,225.7899932861328
2019-05-06,221.41000366210938
2019-04-04,221.22000122070312
2019-09-11,207.6699981689453
2019-11-29,200.58999633789062
2020-05-05,209.6699981689453
2019-12-02,208.72999572753906
2020-02-19,217.72000122070312
2020-05-08,213.30999755859375
2019-05-21,209.05999755859375
2019-03-18,197.1699981689453
2018-09-07,208.83999633789062
2018-08-06,195.85000610351562
2018-10-09,181.97999572753906
2019-02-14,193.16000366210938
2018-12-12,163.47000122070312
2019-07-24,181.58999633789062
2019-09-26,153.8800048828125
2019-10-28,146.57000732421875
2019-12-05,131.6199951171875
2020-05-11,121.08000183105469
2019-07-03,127.45999908447266
2020-02-25,140.77999877929688
2020-05-14,151.05999755859375
2020-02-28,160.27000427246094
2019-08-08,152.10000610351562
2019-06-05,147.1699981689453
2018-07-20,138.02000427246094
2018-08-21,135.33999633789062
2018-10-24,132.22000122070312
2019-04-02,145.07000732421875
2019-03-01,147.35000610351562
2019-01-28,160.72999572753906
2018-12-27,167.36000061035156
2019-09-09,161.41000366210938
2020-03-02,167.02999877929688
2020-05-20,161.0800018310547
2019-12-17,161.25
2020-03-05,170.3699951171875
2019-02-12,160.50999450683594
2019-01-11,158.25
2018-12-10,159.83999633789062
2019-08-23,157.4499969482422
2018-11-08,158.3800048828125
2019-07-22,160.75
2019-06-20,162.47000122070312
2018-09-05,165.80999755859375
2019-04-17,162.9499969482422
2019-09-24,158.44000244140625
2019-12-20,158.16000366210938
2020-05-26,159.33999633789062
2019-04-30,156.8000030517578
2019-12-23,160.44000244140625
2020-03-11,163.9600067138672
2020-05-29,157.24000549316406
2019-12-26,151.5
2020-06-01,151.05999755859375
2019-05-02,151.86000061035156
2019-02-27,150.35000610351562
2018-11-23,158.47999572753906
2019-08-06,154.64999389648438
2018-07-18,155.8300018310547
2018-09-20,154.17999267578125
2018-10-22,153.6699981689453
2019-07-05,160.41000366210938
2019-06-03,158.89999389648438
2019-10-09,159.02999877929688
2019-10-11,156.00999450683594
2020-03-17,160.4199981689453
2020-06-04,158.77000427246094
2019-10-14,162.0
2020-03-20,158.8699951171875
2018-11-06,172.69000244140625
2019-06-18,178.07000732421875
2019-05-17,174.22000122070312
2019-04-15,171.35000610351562
2019-03-14,161.8699951171875
2019-01-09,163.75
2018-08-02,160.7100067138672
2018-10-05,167.3300018310547
2019-08-21,162.74000549316406
2019-10-17,160.30999755859375
2020-03-23,155.08999633789062
2020-06-10,156.22999572753906
2019-02-25,155.30999755859375
2020-01-07,151.57000732421875
2020-03-26,153.3699951171875
2019-10-23,151.3800048828125
