Dates,AVB
2018-12-20,214.9499969482422
2019-08-01,215.52999877929688
2018-08-14,213.0
2018-07-13,209.74000549316406
2018-10-17,211.82000732421875
2019-05-29,208.64999389648438
2019-03-26,208.24000549316406
2019-02-22,210.5399932861328
2019-10-04,212.02999877929688
2019-11-05,211.8300018310547
2019-12-27,211.0
2020-06-02,208.0
2019-12-30,211.0
2020-03-18,211.3800048828125
2020-06-05,213.8000030517578
2019-07-15,214.3800048828125
2018-12-03,213.97999572753906
2019-06-13,214.72999572753906
2019-01-04,213.7100067138672
2018-08-29,214.5800018310547
2019-02-05,218.19000244140625
2018-11-01,218.97000122070312
2019-08-16,218.0500030517578
2019-04-10,218.07000732421875
2019-09-17,218.60000610351562
2019-10-15,218.97000122070312
2020-01-02,218.00999450683594
2020-06-08,218.1999969482422
2019-10-18,217.50999450683594
2020-03-24,218.94000244140625
2020-06-11,219.3300018310547
2020-01-08,220.22999572753906
2019-04-25,222.52000427246094
2019-07-30,222.1199951171875
2019-02-20,221.27999877929688
2018-07-11,219.74000549316406
2018-09-13,219.4199981689453
2018-10-15,216.6999969482422
2019-06-28,216.11000061035156
2018-12-18,219.19000244140625
2018-11-16,217.99000549316406
2019-10-02,216.64999389648438
2020-03-27,213.42999267578125
2020-01-10,211.27999877929688
2019-10-24,211.58999633789062
2020-03-30,209.1999969482422
2020-06-17,209.47999572753906
2020-01-14,210.6199951171875
2020-04-02,209.6699981689453
2019-01-02,212.1199951171875
2019-08-14,212.64999389648438
2018-10-30,215.1199951171875
2019-06-11,216.60000610351562
2019-05-10,217.5800018310547
2019-04-08,215.86000061035156
2018-08-27,212.86000061035156
2018-07-26,212.11000061035156
2018-09-28,212.50999450683594
2019-03-07,215.61000061035156
2019-10-30,215.27000427246094
2020-01-17,214.4199981689453
2020-06-23,210.9499969482422
2020-04-08,212.75
2020-06-26,214.64999389648438
2019-03-22,215.9600067138672
2019-01-17,216.16000366210938
2019-08-29,215.91000366210938
2018-11-14,215.57000732421875
2019-06-26,211.72000122070312
2018-09-11,209.3300018310547
2018-07-09,208.72999572753906
2018-08-10,209.55999755859375
2019-04-23,207.60000610351562
2019-09-30,207.66000366210938
2020-01-23,208.0500030517578
2019-11-08,208.9600067138672
2020-04-14,207.52000427246094
2019-11-11,208.49000549316406
2020-01-29,209.30999755859375
2020-04-17,206.66000366210938
2018-07-24,207.47000122070312
2018-09-26,210.4600067138672
2019-05-08,206.3800048828125
2019-03-05,209.05999755859375
2019-02-01,208.19000244140625
2018-12-31,205.2899932861328
2018-11-29,205.47999572753906
2019-08-12,206.77999877929688
2019-07-11,208.22999572753906
2019-09-13,210.2100067138672
2019-11-14,211.60000610351562
2020-04-20,212.1999969482422
2020-02-04,215.25999450683594
2020-04-23,216.4199981689453
2018-12-14,219.85000610351562
2019-08-27,216.86000061035156
2018-08-08,218.8300018310547
2018-10-11,218.44000244140625
2018-11-12,218.64999389648438
2019-07-26,220.02999877929688
2019-06-24,215.99000549316406
2019-05-23,217.94000244140625
2019-03-20,217.32000732421875
2019-01-15,216.94000244140625
2019-11-20,218.6300048828125
2020-02-07,217.61000061035156
2020-02-10,219.75999450683594
2020-04-29,220.99000549316406
2019-11-26,221.5
2020-02-13,222.82000732421875
2019-01-30,224.0
2018-08-23,226.17999267578125
2018-09-24,228.05999755859375
2018-11-27,228.5399932861328
2018-10-26,225.50999450683594
2019-07-09,226.9499969482422
2019-06-07,226.5800018310547
2019-05-06,226.67999267578125
2019-04-04,221.91000366210938
2019-09-11,218.8300018310547
2019-11-29,204.1699981689453
2020-05-05,201.75999450683594
2019-12-02,209.6699981689453
2020-02-19,211.7100067138672
2020-05-08,214.75
2019-05-21,208.47000122070312
2019-03-18,200.49000549316406
2018-09-07,201.42999267578125
2018-08-06,203.22000122070312
2018-10-09,182.25
2019-02-14,189.89999389648438
2018-12-12,175.83999633789062
2019-07-24,167.25
2019-09-26,169.75999450683594
2019-10-28,153.49000549316406
2019-12-05,147.72000122070312
2020-05-11,131.6199951171875
2019-07-03,126.19000244140625
2020-02-25,125.58000183105469
2020-05-14,140.66000366210938
2020-02-28,146.00999450683594
2019-08-08,160.22999572753906
2019-06-05,150.42999267578125
2018-07-20,139.64999389648438
2018-08-21,135.00999450683594
2018-10-24,133.66000366210938
2019-04-02,139.72000122070312
2019-03-01,153.32000732421875
2019-01-28,149.00999450683594
2018-12-27,162.8000030517578
2019-09-09,165.6999969482422
2020-03-02,165.91000366210938
2020-05-20,161.22999572753906
2019-12-17,161.7899932861328
2020-03-05,164.8699951171875
2019-02-12,166.27000427246094
2019-01-11,160.0
2018-12-10,161.0
2019-08-23,159.47000122070312
2018-11-08,158.05999755859375
2019-07-22,160.58999633789062
2019-06-20,164.86000061035156
2018-09-05,166.32000732421875
2019-04-17,163.5
2019-09-24,159.1199951171875
2019-12-20,156.41000366210938
2020-05-26,160.3000030517578
2019-04-30,159.4600067138672
2019-12-23,159.6199951171875
2020-03-11,163.41000366210938
2020-05-29,162.60000610351562
2019-12-26,157.8000030517578
2020-06-01,150.55999755859375
2019-05-02,148.52000427246094
2019-02-27,150.22000122070312
2018-11-23,156.77999877929688
2019-08-06,157.24000549316406
2018-07-18,156.47999572753906
2018-09-20,155.16000366210938
2018-10-22,154.2100067138672
2019-07-05,158.8300018310547
2019-06-03,165.0
2019-10-09,160.94000244140625
2019-10-11,157.2100067138672
2020-03-17,155.99000549316406
2020-06-04,161.75
2019-10-14,160.57000732421875
2020-03-20,161.1300048828125
2018-11-06,165.0
2019-06-18,175.47999572753906
2019-05-17,175.0
2019-04-15,172.99000549316406
2019-03-14,163.74000549316406
2019-01-09,166.44000244140625
2018-08-02,157.8800048828125
2018-10-05,167.13999938964844
2019-08-21,168.33999633789062
2019-10-17,160.8000030517578
2020-03-23,163.6999969482422
2020-06-10,155.47000122070312
2019-02-25,157.55999755859375
2020-01-07,153.4600067138672
2020-03-26,150.6699981689453
2019-10-23,152.6999969482422
