Dates,AME
2018-11-15,72.73999786376953
2019-07-29,72.80999755859375
2019-06-27,72.97000122070312
2019-04-24,74.4000015258789
2018-07-10,74.37999725341797
2018-09-12,72.5999984741211
2019-02-19,71.23999786376953
2019-01-18,72.25
2020-02-24,71.66000366210938
2020-05-13,72.16000366210938
2019-12-10,71.37999725341797
2020-02-27,73.93000030517578
2019-12-13,73.22000122070312
2020-05-19,73.43000030517578
2019-03-06,76.08999633789062
2018-11-30,72.08000183105469
2019-08-13,71.48999786376953
2019-07-12,70.8499984741211
2019-06-10,70.69999694824219
2019-05-09,70.7300033569336
2018-07-25,72.61000061035156
2018-09-27,71.7699966430664
2018-10-29,70.38999938964844
2019-10-16,69.16999816894531
2019-12-16,68.87000274658203
2020-03-04,67.9000015258789
2020-05-22,66.11000061035156
2019-10-01,65.20999908447266
2019-12-19,63.349998474121094
2018-09-10,66.25
2019-05-24,67.30999755859375
2018-08-09,66.7300033569336
2019-04-22,67.69999694824219
2019-03-21,67.48999786376953
2019-01-16,65.56999969482422
2019-08-28,68.05000305175781
2018-11-13,67.94000244140625
2018-10-12,68.94000244140625
2019-06-25,69.4000015258789
2020-03-10,70.5999984741211
2020-05-28,70.55000305175781
2019-10-07,70.20999908447266
2020-03-13,69.87999725341797
2019-10-10,70.27999877929688
2020-03-16,71.2300033569336
2020-06-03,72.36000061035156
2018-11-28,70.79000091552734
2018-09-25,70.70999908447266
2018-07-23,71.19999694824219
2018-08-24,71.31999969482422
2019-07-10,70.1500015258789
2019-05-07,71.7699966430664
2019-04-05,72.58999633789062
2019-03-04,72.9000015258789
2019-01-31,73.41000366210938
2019-09-12,73.69999694824219
2019-12-31,74.9000015258789
2020-03-19,74.62000274658203
2020-01-03,75.11000061035156
2020-06-09,75.76000213623047
2019-02-15,76.05000305175781
2019-01-14,77.33999633789062
2018-07-06,78.7699966430664
2018-08-07,77.91000366210938
2018-10-10,79.01000213623047
2018-12-13,79.04000091552734
2019-08-26,79.80999755859375
2019-07-25,79.26000213623047
2019-05-22,79.4000015258789
2019-03-19,79.7699966430664
2020-01-06,79.12999725341797
2020-03-25,79.63999938964844
2020-06-12,79.58000183105469
2019-10-22,79.56999969482422
2020-01-09,79.5
2020-06-15,79.1500015258789
2019-10-25,79.26000213623047
2020-03-31,78.93000030517578
2020-06-18,78.63999938964844
2019-04-03,80.08999633789062
2018-08-22,80.13999938964844
2018-10-25,81.08999633789062
2019-01-29,80.6500015258789
2018-12-28,80.80999755859375
2018-11-26,81.76000213623047
2019-08-09,81.08999633789062
2019-07-08,80.86000061035156
2019-06-06,82.13999938964844
2019-09-10,79.41000366210938
2020-01-15,79.62000274658203
2020-04-03,80.6500015258789
2019-10-31,80.68000030517578
2020-04-06,82.2300033569336
2020-06-24,82.97000122070312
2018-11-09,84.0
2019-07-23,83.72000122070312
2019-06-21,84.33000183105469
2019-05-20,84.01000213623047
2019-04-18,84.29000091552734
2018-09-06,84.62000274658203
2018-10-08,83.55000305175781
2019-02-13,84.04000091552734
2018-12-11,84.80000305175781
2019-09-25,85.80999755859375
2020-01-21,85.62000274658203
2020-04-09,85.91000366210938
2019-11-06,85.75
2020-01-24,86.48999786376953
2020-01-27,86.62000274658203
2020-04-15,87.29000091552734
2018-12-26,87.0999984741211
2019-08-07,85.91000366210938
2019-06-04,87.30000305175781
2018-09-21,87.44000244140625
2018-07-19,88.16999816894531
2018-08-20,86.36000061035156
2018-10-23,87.0199966430664
2019-05-03,87.3499984741211
2019-04-01,86.5199966430664
2019-02-28,85.45999908447266
2019-11-12,85.48999786376953
2020-01-30,85.44999694824219
2019-11-15,85.58000183105469
2020-04-21,84.11000061035156
2019-04-16,85.0199966430664
2019-03-15,85.7699966430664
2019-02-11,86.58999633789062
2019-01-10,85.9000015258789
2019-08-22,85.16000366210938
2018-11-07,86.47000122070312
2018-08-03,85.61000061035156
2018-09-04,84.87000274658203
2019-06-19,84.48999786376953
2019-09-23,83.93000030517578
2019-11-18,83.38999938964844
2020-02-05,83.80999755859375
2020-04-24,81.88999938964844
2019-03-29,82.18000030517578
2019-11-21,83.66999816894531
2020-04-27,84.37000274658203
2020-02-11,83.94000244140625
2020-04-30,85.7699966430664
2019-05-01,86.4800033569336
2019-02-26,86.30000305175781
2019-01-25,85.5199966430664
2018-12-24,85.68000030517578
2019-09-06,84.98999786376953
2018-07-17,84.44999694824219
2018-09-19,86.51000213623047
2019-08-05,86.80000305175781
2019-10-08,88.58000183105469
2019-12-11,87.76000213623047
2019-11-27,87.8499984741211
2020-02-14,87.55999755859375
2020-05-06,87.83000183105469
2019-01-08,88.26000213623047
2018-12-07,90.83999633789062
2019-08-20,92.11000061035156
2018-11-05,91.22000122070312
2019-07-19,91.91000366210938
2018-10-04,91.08999633789062
2019-06-17,90.5999984741211
2019-05-16,90.37000274658203
2018-08-01,89.58000183105469
2019-03-13,89.58999633789062
2019-12-03,91.0
2020-02-20,90.9800033569336
2019-12-06,91.30000305175781
2020-05-12,89.27999877929688
2019-12-09,88.9000015258789
2020-02-26,88.70999908447266
2020-05-15,88.61000061035156
2019-03-28,89.80000305175781
2018-09-17,89.9800033569336
2018-08-16,89.2300033569336
2018-10-19,89.27999877929688
2019-04-29,88.55000305175781
2019-01-23,90.75
2019-09-04,89.61000061035156
2018-11-20,88.31999969482422
2019-07-02,86.5
2019-05-31,84.08000183105469
2019-12-12,85.73999786376953
2020-05-18,85.26000213623047
2019-09-27,86.93000030517578
2020-03-03,85.33000183105469
2020-05-21,85.04000091552734
2019-05-14,86.08999633789062
2018-08-31,83.33000183105469
2018-07-30,84.33000183105469
2018-10-02,85.6500015258789
2019-04-12,86.69999694824219
2019-03-11,86.20999908447266
2019-02-07,86.33000183105469
2019-07-17,85.7699966430664
2019-09-19,83.62000274658203
2019-10-21,82.95999908447266
2019-12-18,83.7300033569336
2020-03-06,84.11000061035156
2019-10-03,86.11000061035156
2020-03-09,85.93000030517578
2020-05-27,83.37999725341797
2019-12-24,85.16999816894531
2020-03-12,88.33000183105469
2018-12-20,89.2699966430664
2019-08-01,89.7699966430664
2018-08-14,88.4000015258789
2018-07-13,88.0999984741211
2018-10-17,89.81999969482422
2019-05-29,90.69999694824219
2019-03-26,90.86000061035156
2019-02-22,90.38999938964844
2019-10-04,90.0199966430664
2019-11-05,90.20999908447266
2019-12-27,89.87999725341797
2020-06-02,89.44999694824219
2019-12-30,89.87999725341797
2020-03-18,90.51000213623047
2020-06-05,90.16999816894531
2019-07-15,91.37000274658203
2018-12-03,91.81999969482422
2019-06-13,88.80000305175781
2019-01-04,86.30000305175781
2018-08-29,87.38999938964844
2019-02-05,88.83000183105469
2018-11-01,88.0
2019-08-16,85.9800033569336
2019-04-10,86.93000030517578
2019-09-17,87.94999694824219
2019-10-15,88.51000213623047
2020-01-02,88.36000061035156
2020-06-08,89.05999755859375
2019-10-18,88.54000091552734
2020-03-24,88.51000213623047
2020-06-11,88.3499984741211
2020-01-08,88.2300033569336
2019-04-25,88.37999725341797
2019-07-30,89.0
2019-02-20,89.12000274658203
2018-07-11,89.95999908447266
2018-09-13,90.4000015258789
2018-10-15,91.62999725341797
2019-06-28,91.30999755859375
2018-12-18,91.6500015258789
2018-11-16,94.19999694824219
2019-10-02,95.62000274658203
2020-03-27,96.25
2020-01-10,96.37000274658203
2019-10-24,96.19999694824219
2020-03-30,96.54000091552734
2020-06-17,96.36000061035156
2020-01-14,96.25
2020-04-02,96.05000305175781
2019-01-02,97.0
2019-08-14,98.16999816894531
2018-10-30,97.36000061035156
2019-06-11,99.18000030517578
2019-05-10,98.48999786376953
2019-04-08,97.87000274658203
2018-08-27,97.9000015258789
2018-07-26,98.70999908447266
2018-09-28,99.26000213623047
2019-03-07,99.48999786376953
2019-10-30,99.01000213623047
2020-01-17,97.54000091552734
2020-06-23,96.87000274658203
2020-04-08,96.69999694824219
2020-06-26,97.68000030517578
2019-03-22,98.55000305175781
2019-01-17,98.33000183105469
2019-08-29,98.08000183105469
2018-11-14,98.66999816894531
2019-06-26,99.30000305175781
2018-09-11,98.55999755859375
2018-07-09,99.26000213623047
2018-08-10,99.19999694824219
2019-04-23,98.95999908447266
2019-09-30,99.55999755859375
2020-01-23,99.77999877929688
2019-11-08,100.13999938964844
2020-04-14,99.70999908447266
2019-11-11,100.06999969482422
2020-01-29,99.94999694824219
2020-04-17,99.93000030517578
2018-07-24,99.73999786376953
2018-09-26,100.80000305175781
2019-05-08,100.94000244140625
2019-03-05,101.05000305175781
2019-02-01,101.62999725341797
2018-12-31,101.86000061035156
2018-11-29,101.36000061035156
2019-08-12,100.76000213623047
2019-07-11,100.83000183105469
2019-09-13,100.83999633789062
2019-11-14,100.66000366210938
2020-04-20,100.19000244140625
2020-02-04,101.77999877929688
2020-04-23,101.26000213623047
2018-12-14,100.2699966430664
2019-08-27,100.77999877929688
2018-08-08,99.56999969482422
2018-10-11,97.77999877929688
2018-11-12,99.33000183105469
2019-07-26,99.62999725341797
2019-06-24,99.33000183105469
2019-05-23,97.1500015258789
2019-03-20,97.72000122070312
2019-01-15,99.11000061035156
2019-11-20,100.02999877929688
2020-02-07,98.68000030517578
2020-02-10,98.30000305175781
2020-04-29,98.5999984741211
2019-11-26,100.1500015258789
2020-02-13,101.7699966430664
2019-01-30,101.44000244140625
2018-08-23,101.33999633789062
2018-09-24,100.47000122070312
2018-11-27,100.16999816894531
2018-10-26,100.55000305175781
2019-07-09,99.33999633789062
2019-06-07,95.36000061035156
2019-05-06,91.75
2019-04-04,91.11000061035156
2019-09-11,87.36000061035156
2019-11-29,86.0
2020-05-05,90.0199966430664
2019-12-02,87.31999969482422
2020-02-19,91.01000213623047
2020-05-08,89.06999969482422
2019-05-21,88.5199966430664
2019-03-18,76.26000213623047
2018-09-07,82.26000213623047
2018-08-06,77.25
2018-10-09,67.5199966430664
2019-02-14,74.5999984741211
2018-12-12,62.540000915527344
2019-07-24,65.9000015258789
2019-09-26,65.6500015258789
2019-10-28,69.01000213623047
2019-12-05,63.369998931884766
2020-05-11,58.209999084472656
2019-07-03,67.94000244140625
2020-02-25,71.0
2020-05-14,72.41000366210938
2020-02-28,71.01000213623047
2019-08-08,73.72000122070312
2019-06-05,72.0199966430664
2018-07-20,69.80999755859375
2018-08-21,71.08999633789062
2018-10-24,71.29000091552734
2019-04-02,75.43000030517578
2019-03-01,75.79000091552734
2019-01-28,77.2300033569336
2018-12-27,78.2300033569336
2019-09-09,76.97000122070312
2020-03-02,78.08000183105469
2020-05-20,76.05000305175781
2019-12-17,76.0
2020-03-05,80.30999755859375
2019-02-12,77.75
2019-01-11,73.91000366210938
2018-12-10,75.88999938964844
2019-08-23,75.68000030517578
2018-11-08,77.05999755859375
2019-07-22,79.27999877929688
2019-06-20,80.76000213623047
2018-09-05,84.5
2019-04-17,83.87000274658203
2019-09-24,80.48999786376953
2019-12-20,79.66999816894531
2020-05-26,81.19000244140625
2019-04-30,81.72000122070312
2019-12-23,83.30999755859375
2020-03-11,84.31999969482422
2020-05-29,83.23999786376953
2019-12-26,80.81999969482422
2020-06-01,77.97000122070312
2019-05-02,78.75
2019-02-27,79.58999633789062
2018-11-23,83.27999877929688
2019-08-06,84.01000213623047
2018-07-18,84.83000183105469
2018-09-20,84.86000061035156
2018-10-22,85.9000015258789
2019-07-05,88.41000366210938
2019-06-03,91.69000244140625
2019-10-09,91.87999725341797
2019-10-11,91.70999908447266
2020-03-17,92.0199966430664
2020-06-04,92.94000244140625
2019-10-14,95.01000213623047
2020-03-20,94.20999908447266
2018-11-06,96.98999786376953
2019-06-18,95.94999694824219
2019-05-17,94.79000091552734
2019-04-15,93.1500015258789
2019-03-14,88.08999633789062
2019-01-09,87.66000366210938
2018-08-02,88.27999877929688
2018-10-05,90.73999786376953
2019-08-21,89.9800033569336
2019-10-17,89.19999694824219
2020-03-23,88.52999877929688
2020-06-10,89.33000183105469
2019-02-25,89.08000183105469
2020-01-07,85.83999633789062
2020-03-26,87.13999938964844
2019-10-23,85.79000091552734
