Dates,AME
2018-07-06,78.20999908447266
2018-08-07,78.56999969482422
2018-10-10,78.63999938964844
2018-12-13,78.55999755859375
2019-08-26,79.20999908447266
2019-07-25,79.72000122070312
2019-05-22,79.37999725341797
2019-03-19,79.94999694824219
2020-01-06,79.45999908447266
2020-03-25,78.94000244140625
2020-06-12,79.48999786376953
2019-10-22,79.95999908447266
2020-01-09,80.0
2020-06-15,79.55999755859375
2019-10-25,79.3499984741211
2020-03-31,79.20999908447266
2020-06-18,78.16000366210938
2019-04-03,78.58000183105469
2018-08-22,80.45999908447266
2018-10-25,80.5999984741211
2019-01-29,80.69999694824219
2018-12-28,80.72000122070312
2018-11-26,80.80000305175781
2019-08-09,82.16000366210938
2019-07-08,81.0
2019-06-06,80.55000305175781
2019-09-10,82.1500015258789
2020-01-15,79.5199966430664
2020-04-03,80.25
2019-10-31,80.73999786376953
2020-04-06,81.05000305175781
2020-06-24,82.75
2018-11-09,83.72000122070312
2019-07-23,84.0
2019-06-21,84.19999694824219
2019-05-20,84.58999633789062
2019-04-18,84.08000183105469
2018-09-06,84.05999755859375
2018-10-08,84.16999816894531
2019-02-13,83.79000091552734
2018-12-11,84.12999725341797
2019-09-25,85.04000091552734
2020-01-21,85.93000030517578
2020-04-09,86.01000213623047
2019-11-06,86.7300033569336
2020-01-24,86.19999694824219
2020-01-27,86.0199966430664
2020-04-15,86.5199966430664
2018-12-26,87.29000091552734
2019-08-07,86.48999786376953
2019-06-04,85.98999786376953
2018-09-21,87.79000091552734
2018-07-19,87.86000061035156
2018-08-20,88.5
2018-10-23,86.44999694824219
2019-05-03,87.55000305175781
2019-04-01,85.77999877929688
2019-02-28,85.48999786376953
2019-11-12,85.4000015258789
2020-01-30,84.44000244140625
2019-11-15,84.87000274658203
2020-04-21,83.7699966430664
2019-04-16,84.44999694824219
2019-03-15,84.56999969482422
2019-02-11,86.12000274658203
2019-01-10,85.68000030517578
2019-08-22,85.31999969482422
2018-11-07,85.76000213623047
2018-08-03,86.12000274658203
2018-09-04,84.63999938964844
2019-06-19,85.33000183105469
2019-09-23,84.83999633789062
2019-11-18,83.41999816894531
2020-02-05,83.6500015258789
2020-04-24,82.23999786376953
2019-03-29,81.87999725341797
2019-11-21,82.95999908447266
2020-04-27,84.16000366210938
2020-02-11,84.44000244140625
2020-04-30,84.08000183105469
2019-05-01,86.29000091552734
2019-02-26,87.27999877929688
2019-01-25,86.12000274658203
2018-12-24,85.83999633789062
2019-09-06,85.33999633789062
2018-07-17,85.19000244140625
2018-09-19,85.08000183105469
2019-08-05,86.8499984741211
2019-10-08,87.0
2019-12-11,88.48999786376953
2019-11-27,87.68000030517578
2020-02-14,88.11000061035156
2020-05-06,87.68000030517578
2019-01-08,88.12999725341797
2018-12-07,88.79000091552734
2019-08-20,91.76000213623047
2018-11-05,92.08000183105469
2019-07-19,91.27999877929688
2018-10-04,91.08999633789062
2019-06-17,90.77999877929688
2019-05-16,89.93000030517578
2018-08-01,90.7699966430664
2019-03-13,89.6500015258789
2019-12-03,90.18000030517578
2020-02-20,91.19000244140625
2019-12-06,91.0999984741211
2020-05-12,91.2300033569336
2019-12-09,89.30000305175781
2020-02-26,89.22000122070312
2020-05-15,88.69999694824219
2019-03-28,89.0999984741211
2018-09-17,89.20999908447266
2018-08-16,89.86000061035156
2018-10-19,89.08000183105469
2019-04-29,89.20999908447266
2019-01-23,88.98999786376953
2019-09-04,91.30999755859375
2018-11-20,89.30000305175781
2019-07-02,87.81999969482422
2019-05-31,84.97000122070312
2019-12-12,84.5
2020-05-18,84.56999969482422
2019-09-27,85.62000274658203
2020-03-03,86.55000305175781
2020-05-21,84.86000061035156
2019-05-14,84.91000366210938
2018-08-31,84.66999816894531
2018-07-30,83.44000244140625
2018-10-02,84.83999633789062
2019-04-12,86.70999908447266
2019-03-11,86.7300033569336
2019-02-07,87.16000366210938
2019-07-17,86.66999816894531
2019-09-19,85.29000091552734
2019-10-21,84.1500015258789
2019-12-18,83.66000366210938
2020-03-06,83.22000122070312
2019-10-03,85.06999969482422
2020-03-09,86.87999725341797
2020-05-27,85.06999969482422
2019-12-24,84.37999725341797
2020-03-12,86.2699966430664
2018-12-20,88.73999786376953
2019-08-01,89.80000305175781
2018-08-14,90.0
2018-07-13,88.29000091552734
2018-10-17,88.54000091552734
2019-05-29,90.30999755859375
2019-03-26,90.27999877929688
2019-02-22,90.58999633789062
2019-10-04,89.88999938964844
2019-11-05,90.01000213623047
2019-12-27,90.69000244140625
2020-06-02,89.37000274658203
2019-12-30,89.73999786376953
2020-03-18,89.5
2020-06-05,90.44000244140625
2019-07-15,91.0
2018-12-03,91.19000244140625
2019-06-13,92.23999786376953
2019-01-04,87.3499984741211
2018-08-29,86.0
2019-02-05,87.6500015258789
2018-11-01,88.68000030517578
2019-08-16,87.12000274658203
2019-04-10,86.72000122070312
2019-09-17,86.87000274658203
2019-10-15,88.86000061035156
2020-01-02,87.94999694824219
2020-06-08,88.62000274658203
2019-10-18,88.83000183105469
2020-03-24,89.23999786376953
2020-06-11,88.4800033569336
2020-01-08,88.81999969482422
2019-04-25,88.27999877929688
2019-07-30,88.4800033569336
2019-02-20,89.36000061035156
2018-07-11,89.25
2018-09-13,90.4800033569336
2018-10-15,89.95999908447266
2019-06-28,91.62999725341797
2018-12-18,93.80000305175781
2018-11-16,92.4800033569336
2019-10-02,94.73999786376953
2020-03-27,95.5199966430664
2020-01-10,96.44999694824219
2019-10-24,97.13999938964844
2020-03-30,95.8499984741211
2020-06-17,95.69999694824219
2020-01-14,96.56999969482422
2020-04-02,95.58000183105469
2019-01-02,95.80999755859375
2019-08-14,97.38999938964844
2018-10-30,97.83000183105469
2019-06-11,98.08999633789062
2019-05-10,98.69000244140625
2019-04-08,98.48999786376953
2018-08-27,98.25
2018-07-26,98.04000091552734
2018-09-28,98.76000213623047
2019-03-07,99.43000030517578
2019-10-30,98.97000122070312
2020-01-17,99.0
2020-06-23,96.5199966430664
2020-04-08,97.66999816894531
2020-06-26,96.83999633789062
2019-03-22,98.68000030517578
2019-01-17,98.37000274658203
2019-08-29,98.33000183105469
2018-11-14,98.55999755859375
2019-06-26,98.79000091552734
2018-09-11,98.83000183105469
2018-07-09,99.38999938964844
2018-08-10,99.61000061035156
2019-04-23,99.55999755859375
2019-09-30,98.5199966430664
2020-01-23,100.33000183105469
2019-11-08,100.0999984741211
2020-04-14,100.08999633789062
2019-11-11,100.13999938964844
2020-01-29,100.33999633789062
2020-04-17,100.11000061035156
2018-07-24,99.87999725341797
2018-09-26,100.1500015258789
2019-05-08,99.29000091552734
2019-03-05,100.30999755859375
2019-02-01,100.5
2018-12-31,101.54000091552734
2018-11-29,101.81999969482422
2019-08-12,101.61000061035156
2019-07-11,100.37999725341797
2019-09-13,100.72000122070312
2019-11-14,100.83999633789062
2020-04-20,100.16000366210938
2020-02-04,100.47000122070312
2020-04-23,101.36000061035156
2018-12-14,101.77999877929688
2019-08-27,99.8499984741211
2018-08-08,101.16000366210938
2018-10-11,97.63999938964844
2018-11-12,98.12000274658203
2019-07-26,100.01000213623047
2019-06-24,98.62999725341797
2019-05-23,98.6500015258789
2019-03-20,97.62999725341797
2019-01-15,99.23999786376953
2019-11-20,98.0
2020-02-07,100.3499984741211
2020-02-10,98.3499984741211
2020-04-29,98.06999969482422
2019-11-26,99.0
2020-02-13,101.0
2019-01-30,101.18000030517578
2018-08-23,101.63999938964844
2018-09-24,101.0
2018-11-27,100.94000244140625
2018-10-26,99.7699966430664
2019-07-09,99.9000015258789
2019-06-07,96.30000305175781
2019-05-06,95.80999755859375
2019-04-04,92.19000244140625
2019-09-11,89.30000305175781
2019-11-29,84.5
2020-05-05,86.52999877929688
2019-12-02,90.01000213623047
2020-02-19,88.80999755859375
2020-05-08,88.55999755859375
2019-05-21,86.01000213623047
2019-03-18,79.98999786376953
2018-09-07,78.7699966430664
2018-08-06,79.41000366210938
2018-10-09,70.76000213623047
2019-02-14,71.48999786376953
2018-12-12,65.83999633789062
2019-07-24,64.04000091552734
2019-09-26,60.54999923706055
2019-10-28,64.80999755859375
2019-12-05,70.70999908447266
2020-05-11,62.5
2019-07-03,62.0099983215332
2020-02-25,68.1500015258789
2020-05-14,72.37000274658203
2020-02-28,68.75
2019-08-08,70.97000122070312
2019-06-05,73.0199966430664
2018-07-20,68.44999694824219
2018-08-21,69.30999755859375
2018-10-24,70.80000305175781
2019-04-02,75.44000244140625
2019-03-01,80.11000061035156
2019-01-28,75.2300033569336
2018-12-27,77.80999755859375
2019-09-09,76.98999786376953
2020-03-02,78.88999938964844
2020-05-20,75.44999694824219
2019-12-17,76.0199966430664
2020-03-05,78.41000366210938
2019-02-12,78.66999816894531
2019-01-11,75.86000061035156
2018-12-10,75.77999877929688
2019-08-23,76.75
2018-11-08,76.5999984741211
2019-07-22,77.52999877929688
2019-06-20,81.22000122070312
2018-09-05,82.30999755859375
2019-04-17,83.30999755859375
2019-09-24,81.97000122070312
2019-12-20,79.68000030517578
2020-05-26,81.55999755859375
2019-04-30,81.37999725341797
2019-12-23,82.95999908447266
2020-03-11,84.7300033569336
2020-05-29,83.61000061035156
2019-12-26,83.51000213623047
2020-06-01,80.56999969482422
2019-05-02,76.44999694824219
2019-02-27,77.98999786376953
2018-11-23,83.0
2019-08-06,82.79000091552734
2018-07-18,85.13999938964844
2018-09-20,84.8499984741211
2018-10-22,84.9000015258789
2019-07-05,89.01000213623047
2019-06-03,90.0
2019-10-09,92.5
2019-10-11,91.5
2020-03-17,91.30999755859375
2020-06-04,92.3499984741211
2019-10-14,94.37000274658203
2020-03-20,94.16999816894531
2018-11-06,97.61000061035156
2019-06-18,97.0999984741211
2019-05-17,94.41999816894531
2019-04-15,94.81999969482422
2019-03-14,90.12000274658203
2019-01-09,90.05999755859375
2018-08-02,85.33000183105469
2018-10-05,91.62000274658203
2019-08-21,91.4000015258789
2019-10-17,89.43000030517578
2020-03-23,91.05000305175781
2020-06-10,88.30000305175781
2019-02-25,90.56999969482422
2020-01-07,88.16999816894531
2020-03-26,85.55000305175781
2019-10-23,86.8499984741211
