Dates,AME
2019-03-15,84.0
2019-02-11,85.76000213623047
2019-01-10,85.62000274658203
2019-08-22,84.8499984741211
2018-11-07,85.63999938964844
2018-08-03,85.58999633789062
2018-09-04,84.0999984741211
2019-06-19,84.43000030517578
2019-09-23,83.81999969482422
2019-11-18,82.91000366210938
2020-02-05,83.30000305175781
2020-04-24,81.83000183105469
2019-03-29,81.62000274658203
2019-11-21,82.19000244140625
2020-04-27,82.80000305175781
2020-02-11,83.25
2020-04-30,83.97000122070312
2019-05-01,86.19999694824219
2019-02-26,86.02999877929688
2019-01-25,85.33999633789062
2018-12-24,84.98999786376953
2019-09-06,84.5
2018-07-17,84.38999938964844
2018-09-19,84.93000030517578
2019-08-05,85.70999908447266
2019-10-08,86.77999877929688
2019-12-11,87.75
2019-11-27,87.45999908447266
2020-02-14,87.48999786376953
2020-05-06,87.41000366210938
2019-01-08,87.81999969482422
2018-12-07,88.4000015258789
2019-08-20,90.75
2018-11-05,90.7300033569336
2019-07-19,91.0
2018-10-04,89.6500015258789
2019-06-17,90.4800033569336
2019-05-16,89.83999633789062
2018-08-01,89.55000305175781
2019-03-13,88.91000366210938
2019-12-03,90.18000030517578
2020-02-20,90.6500015258789
2019-12-06,90.6500015258789
2020-05-12,89.25
2019-12-09,88.5
2020-02-26,88.66000366210938
2020-05-15,88.41999816894531
2019-03-28,88.81999969482422
2018-09-17,88.83999633789062
2018-08-16,88.91000366210938
2018-10-19,88.58999633789062
2019-04-29,88.25
2019-01-23,88.2699966430664
2019-09-04,88.66000366210938
2018-11-20,88.13999938964844
2019-07-02,86.16999816894531
2019-05-31,83.41999816894531
2019-12-12,84.12999725341797
2020-05-18,83.80999755859375
2019-09-27,85.51000213623047
2020-03-03,85.26000213623047
2020-05-21,84.44000244140625
2019-05-14,84.5999984741211
2018-08-31,83.06999969482422
2018-07-30,83.12999725341797
2018-10-02,84.66999816894531
2019-04-12,86.33999633789062
2019-03-11,86.0
2019-02-07,86.0
2019-07-17,85.27999877929688
2019-09-19,83.2300033569336
2019-10-21,82.66000366210938
2019-12-18,83.02999877929688
2020-03-06,82.8499984741211
2019-10-03,84.88999938964844
2020-03-09,85.44999694824219
2020-05-27,82.76000213623047
2019-12-24,84.0199966430664
2020-03-12,86.2699966430664
2018-12-20,88.2699966430664
2019-08-01,89.33000183105469
2018-08-14,87.72000122070312
2018-07-13,86.95999908447266
2018-10-17,87.72000122070312
2019-05-29,89.8499984741211
2019-03-26,90.19000244140625
2019-02-22,90.0199966430664
2019-10-04,88.80999755859375
2019-11-05,89.73999786376953
2019-12-27,89.16000366210938
2020-06-02,88.80000305175781
2019-12-30,89.37000274658203
2020-03-18,88.6500015258789
2020-06-05,89.87999725341797
2019-07-15,90.43000030517578
2018-12-03,90.81999969482422
2019-06-13,88.55999755859375
2019-01-04,85.18000030517578
2018-08-29,85.19000244140625
2019-02-05,87.30999755859375
2018-11-01,87.62000274658203
2019-08-16,85.95999908447266
2019-04-10,86.2699966430664
2019-09-17,86.7300033569336
2019-10-15,88.41999816894531
2020-01-02,87.68000030517578
2020-06-08,88.11000061035156
2019-10-18,88.19000244140625
2020-03-24,88.4800033569336
2020-06-11,88.05999755859375
2020-01-08,88.02999877929688
2019-04-25,87.87999725341797
2019-07-30,88.05000305175781
2019-02-20,88.69000244140625
2018-07-11,88.83999633789062
2018-09-13,90.38999938964844
2018-10-15,89.95999908447266
2019-06-28,90.44999694824219
2018-12-18,90.95999908447266
2018-11-16,91.8499984741211
2019-10-02,94.44999694824219
2020-03-27,95.51000213623047
2020-01-10,95.45999908447266
2019-10-24,96.04000091552734
2020-03-30,95.55000305175781
2020-06-17,95.69999694824219
2020-01-14,96.16000366210938
2020-04-02,95.33000183105469
2019-01-02,95.79000091552734
2019-08-14,97.33000183105469
2018-10-30,97.0199966430664
2019-06-11,97.62999725341797
2019-05-10,97.31999969482422
2019-04-08,97.2699966430664
2018-08-27,97.33999633789062
2018-07-26,97.6500015258789
2018-09-28,98.23999786376953
2019-03-07,98.68000030517578
2019-10-30,98.55999755859375
2020-01-17,97.5
2020-06-23,95.8499984741211
2020-04-08,96.66999816894531
2020-06-26,96.58999633789062
2019-03-22,98.47000122070312
2019-01-17,98.0999984741211
2019-08-29,97.66000366210938
2018-11-14,97.68000030517578
2019-06-26,98.25
2018-09-11,97.7300033569336
2018-07-09,99.0
2018-08-10,99.0199966430664
2019-04-23,98.70999908447266
2019-09-30,98.37000274658203
2020-01-23,99.5199966430664
2019-11-08,99.3499984741211
2020-04-14,99.44999694824219
2019-11-11,99.2300033569336
2020-01-29,99.61000061035156
2020-04-17,99.5199966430664
2018-07-24,99.55999755859375
2018-09-26,99.44000244140625
2019-05-08,99.19000244140625
2019-03-05,99.88999938964844
2019-02-01,100.30999755859375
2018-12-31,101.0
2018-11-29,100.97000122070312
2019-08-12,100.58999633789062
2019-07-11,99.9800033569336
2019-09-13,100.37999725341797
2019-11-14,100.38999938964844
2020-04-20,99.83999633789062
2020-02-04,100.19000244140625
2020-04-23,100.87999725341797
2018-12-14,100.2300033569336
2019-08-27,99.29000091552734
2018-08-08,99.19999694824219
2018-10-11,97.13999938964844
2018-11-12,97.77999877929688
2019-07-26,99.2300033569336
2019-06-24,97.9800033569336
2019-05-23,96.54000091552734
2019-03-20,97.29000091552734
2019-01-15,98.95999908447266
2019-11-20,96.69999694824219
2020-02-07,97.63999938964844
2020-02-10,98.06999969482422
2020-04-29,97.61000061035156
2019-11-26,98.79000091552734
2020-02-13,100.66000366210938
2019-01-30,100.94999694824219
2018-08-23,100.55000305175781
2018-09-24,100.16999816894531
2018-11-27,100.12999725341797
2018-10-26,99.06999969482422
2019-07-09,98.81999969482422
2019-06-07,94.33999633789062
2019-05-06,91.56999969482422
2019-04-04,91.05000305175781
2019-09-11,87.33999633789062
2019-11-29,83.23999786376953
2020-05-05,86.06999969482422
2019-12-02,86.77999877929688
2020-02-19,87.62999725341797
2020-05-08,87.79000091552734
2019-05-21,85.86000061035156
2019-03-18,74.7300033569336
2018-09-07,77.38999938964844
2018-08-06,76.44999694824219
2018-10-09,66.75
2019-02-14,67.47000122070312
2018-12-12,61.59000015258789
2019-07-24,60.25
2019-09-26,54.81999969482422
2019-10-28,61.84000015258789
2019-12-05,63.099998474121094
2020-05-11,56.689998626708984
2019-07-03,61.150001525878906
2020-02-25,65.5999984741211
2020-05-14,69.72000122070312
2020-02-28,67.87999725341797
2019-08-08,69.80999755859375
2019-06-05,70.56999969482422
2018-07-20,68.0199966430664
2018-08-21,68.61000061035156
2018-10-24,69.72000122070312
2019-04-02,74.41000366210938
2019-03-01,75.5999984741211
2019-01-28,75.2300033569336
2018-12-27,77.33000183105469
2019-09-09,75.2699966430664
2020-03-02,77.44000244140625
2020-05-20,74.51000213623047
2019-12-17,73.11000061035156
2020-03-05,78.38999938964844
2019-02-12,77.16000366210938
2019-01-11,73.83000183105469
2018-12-10,74.01000213623047
2019-08-23,75.05999755859375
2018-11-08,75.26000213623047
2019-07-22,77.26000213623047
2019-06-20,80.13999938964844
2018-09-05,82.0
2019-04-17,82.47000122070312
2019-09-24,79.93000030517578
2019-12-20,78.2699966430664
2020-05-26,80.55999755859375
2019-04-30,80.83000183105469
2019-12-23,82.55000305175781
2020-03-11,83.63999938964844
2020-05-29,82.55000305175781
2019-12-26,80.62000274658203
2020-06-01,77.5199966430664
2019-05-02,75.22000122070312
2019-02-27,77.37000274658203
2018-11-23,82.51000213623047
2019-08-06,82.63999938964844
2018-07-18,84.7300033569336
2018-09-20,84.2699966430664
2018-10-22,84.45999908447266
2019-07-05,88.2300033569336
2019-06-03,89.5
2019-10-09,91.19999694824219
2019-10-11,89.91000366210938
2020-03-17,90.48999786376953
2020-06-04,91.5
2019-10-14,93.9800033569336
2020-03-20,93.48999786376953
2018-11-06,95.7300033569336
2019-06-18,95.5999984741211
2019-05-17,93.80000305175781
2019-04-15,92.62999725341797
2019-03-14,87.83000183105469
2019-01-09,85.26000213623047
2018-08-02,84.63999938964844
2018-10-05,89.2300033569336
2019-08-21,89.7300033569336
2019-10-17,88.88999938964844
2020-03-23,88.05999755859375
2020-06-10,87.33000183105469
2019-02-25,88.93000030517578
2020-01-07,85.69000244140625
2020-03-26,84.52999877929688
2019-10-23,85.05999755859375
