Dates,AME
2018-09-14,78.8216552734375
2018-08-13,78.25878143310547
2018-10-16,77.66629028320312
2019-07-31,76.9454116821289
2019-05-28,75.83943939208984
2019-04-26,73.25218963623047
2020-04-28,70.95134735107422
2019-11-25,71.88945007324219
2020-02-12,71.35621643066406
2020-05-01,72.54120635986328
2020-05-04,72.39308166503906
2019-06-12,70.37860107421875
2019-04-09,69.72683715820312
2019-03-08,69.61822509765625
2019-02-04,67.15936279296875
2018-07-27,64.56224822998047
2018-08-28,65.59912872314453
2019-01-03,65.8953857421875
2019-08-15,64.8782730102539
2018-10-31,65.54975128173828
2019-09-16,66.24100494384766
2020-02-18,70.73407745361328
2020-05-07,71.72158813476562
2018-08-17,72.59059143066406
2019-12-04,73.70643615722656
2020-02-21,74.29893493652344
2018-12-17,74.0323257446289
2019-08-30,73.51880645751953
2018-11-15,71.83020782470703
2019-07-29,71.89933013916016
2019-06-27,72.05734252929688
2019-04-24,73.46945190429688
2018-07-10,73.44969940185547
2018-09-12,71.69196319580078
2019-02-19,70.3489761352539
2019-01-18,71.3463363647461
2020-02-24,70.76371765136719
2020-05-13,71.2574691772461
2019-12-10,70.48721313476562
2020-02-27,73.00533294677734
2019-12-13,72.30420684814453
2020-05-19,72.51158142089844
2019-03-06,75.1383056640625
2018-11-30,71.17847442626953
2019-08-13,70.73322296142578
2019-07-12,70.10000610351562
2019-06-10,69.95158386230469
2019-05-09,69.98127746582031
2018-07-25,71.84137725830078
2018-09-27,71.01026153564453
2018-10-29,69.6448745727539
2019-10-16,68.43777465820312
2019-12-16,68.1409683227539
2020-03-04,67.18122863769531
2020-05-22,65.4101791381836
2019-10-01,64.51971435546875
2019-12-19,62.67939376831055
2018-09-10,65.5487060546875
2019-05-24,66.59746551513672
2018-08-09,66.02361297607422
2019-04-22,66.98335266113281
2019-03-21,66.77557373046875
2019-01-16,64.87589263916016
2019-08-28,67.32964324951172
2018-11-13,67.22080993652344
2018-10-12,68.2102279663086
2019-06-25,68.66535186767578
2020-03-10,69.8526382446289
2020-05-28,69.80317687988281
2019-10-07,69.4667739868164
2020-03-13,69.14026641845703
2019-10-10,69.5360336303711
2020-03-16,70.47598266601562
2020-06-03,71.59402465820312
2018-11-28,70.04064178466797
2018-09-25,69.96148681640625
2018-07-23,70.44630432128906
2018-08-24,70.56502532958984
2019-07-10,69.40740966796875
2019-05-07,71.01026153564453
2019-04-05,71.82158660888672
2019-03-04,72.12831115722656
2019-01-31,72.63290405273438
2019-09-12,72.91983032226562
2019-12-31,74.10713958740234
2020-03-19,73.8301010131836
2020-01-03,74.31491088867188
2020-06-09,74.95802307128906
2019-02-15,75.24495697021484
2019-01-14,76.52129364013672
2018-07-06,77.9361572265625
2018-08-07,77.08527374267578
2018-10-10,78.17362976074219
2018-12-13,78.20330047607422
2019-08-26,78.96514892578125
2019-07-25,78.42098236083984
2019-05-22,78.55949401855469
2019-03-19,78.92557525634766
2020-01-06,78.29235076904297
2020-03-25,78.79695129394531
2020-06-12,78.73759460449219
2019-10-22,78.72770690917969
2020-01-09,78.65843963623047
2020-06-15,78.31214904785156
2019-10-25,78.42098236083984
2020-03-31,78.09446716308594
2020-06-18,77.80754089355469
2019-04-03,79.2421875
2018-08-22,79.29166412353516
2018-10-25,80.2315902709961
2019-01-29,79.93426513671875
2018-12-28,80.09284973144531
2018-11-26,81.03441619873047
2019-08-09,80.37035369873047
2019-07-08,80.14241027832031
2019-06-06,81.41104125976562
2019-09-10,78.70527648925781
2020-01-15,78.91341400146484
2020-04-03,79.93426513671875
2019-10-31,79.9639892578125
2020-04-06,81.500244140625
2020-06-24,82.2336654663086
2018-11-09,83.25453186035156
2019-07-23,82.97702026367188
2019-06-21,83.58160400390625
2019-05-20,83.26445007324219
2019-04-18,83.54196166992188
2018-09-06,83.86903381347656
2018-10-08,82.80854034423828
2019-02-13,83.29418182373047
2018-12-11,84.04743194580078
2019-09-25,85.04846954345703
2020-01-21,84.86016082763672
2020-04-09,85.14759063720703
2019-11-06,84.98900604248047
2020-01-24,85.7224349975586
2020-01-27,85.85128784179688
2020-04-15,86.51533508300781
2018-12-26,86.3270263671875
2019-08-07,85.14759063720703
2019-06-04,86.5252456665039
2018-09-21,86.66400909423828
2018-07-19,87.38752746582031
2018-08-20,85.59359741210938
2018-10-23,86.24772644042969
2019-05-03,86.5748062133789
2019-04-01,85.75216674804688
2019-02-28,84.70156860351562
2019-11-12,84.73130798339844
2020-01-30,84.69165802001953
2019-11-15,84.82051849365234
2020-04-21,83.36356353759766
2019-04-16,84.2654800415039
2019-03-15,85.00881958007812
2019-02-11,85.82154846191406
2019-01-10,85.1376724243164
2019-08-22,84.40425109863281
2018-11-07,85.70260620117188
2018-08-03,84.85025024414062
2018-09-04,84.1168212890625
2019-06-19,83.74018096923828
2019-09-23,83.18515014648438
2019-11-18,82.64995574951172
2020-02-05,83.06622314453125
2020-04-24,81.16326904296875
2019-03-29,81.45068359375
2019-11-21,82.92745208740234
2020-04-27,83.62126159667969
2020-02-11,83.19506072998047
2020-04-30,85.00881958007812
2019-05-01,85.7125244140625
2019-02-26,85.53413391113281
2019-01-25,84.76103973388672
2018-12-24,85.05886840820312
2019-09-06,84.37387084960938
2018-07-17,83.83777618408203
2018-09-19,85.88285064697266
2019-08-05,86.1707534790039
2019-10-08,87.93785095214844
2019-12-11,87.12378692626953
2019-11-27,87.21314239501953
2020-02-14,86.92523956298828
2020-05-06,87.19329071044922
2019-01-08,87.62016296386719
2018-12-07,90.18147277832031
2019-08-20,91.4422607421875
2018-11-05,90.5587158203125
2019-07-19,91.24371337890625
2018-10-04,90.42964935302734
2019-06-17,89.94320678710938
2019-05-16,89.71488189697266
2018-08-01,88.93059539794922
2019-03-13,88.94051361083984
2019-12-03,90.34030151367188
2020-02-20,90.32044982910156
2019-12-06,90.63813018798828
2020-05-12,88.63277435302734
2019-12-09,88.25552368164062
2020-02-26,88.06690216064453
2020-05-15,87.9676284790039
2019-03-28,89.14900970458984
2018-09-17,89.32769775390625
2018-08-16,88.58314514160156
2018-10-19,88.63277435302734
2019-04-29,87.90806579589844
2019-01-23,90.09211730957031
2019-09-04,88.96038055419922
2018-11-20,87.67973327636719
2019-07-02,85.8729248046875
2019-05-31,83.47047424316406
2019-12-12,85.1184310913086
2020-05-18,84.64192199707031
2019-09-27,86.2998046875
2020-03-03,84.71141052246094
2020-05-21,84.42351531982422
2019-05-14,85.46589660644531
2018-08-31,82.72590637207031
2018-07-30,83.71866607666016
2018-10-02,85.02909088134766
2019-04-12,86.07147216796875
2019-03-11,85.58502960205078
2019-02-07,85.70416259765625
2019-07-17,85.14820861816406
2019-09-19,83.01380920410156
2019-10-21,82.35859680175781
2019-12-18,83.12301635742188
2020-03-06,83.50025939941406
2019-10-03,85.48575592041016
2020-03-09,85.30706024169922
2020-05-27,82.77554321289062
2019-12-24,84.55256652832031
2020-03-12,87.68965911865234
2018-12-20,88.62284088134766
2019-08-01,89.11920928955078
2018-08-14,87.7591552734375
2018-07-13,87.4613265991211
2018-10-17,89.16885375976562
2019-05-29,90.18303680419922
2019-03-26,90.34213256835938
2019-02-22,89.87480926513672
2019-10-04,89.50691223144531
2019-11-05,89.69583129882812
2019-12-27,89.36771392822266
2020-06-02,88.9401626586914
2019-12-30,89.36771392822266
2020-03-18,89.99412536621094
2020-06-05,89.65606689453125
2019-07-15,90.84922790527344
2018-12-03,91.2966537475586
2019-06-13,88.29387664794922
2019-01-04,85.80812072753906
2018-08-29,86.89190673828125
2019-02-05,88.32369995117188
2018-11-01,87.49842834472656
2019-08-16,85.48995208740234
2019-04-10,86.43453216552734
2019-09-17,87.44871520996094
2019-10-15,88.00553131103516
2020-01-02,87.85638427734375
2020-06-08,88.55238342285156
2019-10-18,88.03535461425781
2020-03-24,88.00553131103516
2020-06-11,87.846435546875
2020-01-08,87.72711944580078
2019-04-25,87.87626647949219
2019-07-30,88.49273681640625
2019-02-20,88.61205291748047
2018-07-11,89.447265625
2018-09-13,89.88475799560547
2018-10-15,91.10773468017578
2019-06-28,90.78956604003906
2018-12-18,91.12762451171875
2018-11-16,93.66309356689453
2019-10-02,95.07501220703125
2020-03-27,95.70140838623047
2020-01-10,95.82072448730469
2019-10-24,95.65169525146484
2020-03-30,95.98976135253906
2020-06-17,95.81078338623047
2020-01-14,95.70140838623047
2020-04-02,95.50254821777344
2019-01-02,96.44713592529297
2019-08-14,97.61046600341797
2018-10-30,96.80508422851562
2019-06-11,98.61470794677734
2019-05-10,97.92863464355469
2019-04-08,97.31217956542969
2018-08-27,97.34200286865234
2018-07-26,98.14738464355469
2018-09-28,98.69425201416016
2019-03-07,98.92293548583984
2019-10-30,98.4456787109375
2020-01-17,96.98405456542969
2020-06-23,96.31787109375
2020-04-08,96.14884185791016
2020-06-26,97.26407623291016
2019-03-22,98.13037109375
2019-01-17,97.91131591796875
2019-08-29,97.6623764038086
2018-11-14,98.24986267089844
2019-06-26,98.87718200683594
2018-09-11,98.14032745361328
2018-07-09,98.83735656738281
2018-08-10,98.77760314941406
2019-04-23,98.53862762451172
2019-09-30,99.13607025146484
2020-01-23,99.35513305664062
2019-11-08,99.71360778808594
2020-04-14,99.28543090820312
2019-11-11,99.6438980102539
2020-01-29,99.5244140625
2020-04-17,99.50450134277344
2018-07-24,99.3153076171875
2018-09-26,100.37079620361328
2019-05-08,100.51020050048828
2019-03-05,100.61973571777344
2019-02-01,101.19725799560547
2018-12-31,101.42628479003906
2018-11-29,100.92840576171875
2019-08-12,100.33096313476562
2019-07-11,100.40066528320312
2019-09-13,100.4106216430664
2019-11-14,100.23139190673828
2020-04-20,99.76339721679688
2020-02-04,101.34661865234375
2020-04-23,100.82884216308594
2018-12-14,99.84304809570312
2019-08-27,100.35087585449219
2018-08-08,99.14603424072266
2018-10-11,97.36365509033203
2018-11-12,98.90705108642578
2019-07-26,99.20577239990234
2019-06-24,98.90705108642578
2019-05-23,96.73633575439453
2019-03-20,97.30390930175781
2019-01-15,98.68798828125
2019-11-20,99.60406494140625
2020-02-07,98.25981903076172
2020-02-10,97.88143920898438
2020-04-29,98.18016052246094
2019-11-26,99.72356414794922
2020-02-13,101.33666229248047
2019-01-30,101.00807189941406
2018-08-23,100.90848541259766
2018-09-24,100.04219818115234
2018-11-27,99.74347686767578
2018-10-26,100.12186431884766
2019-07-09,98.91700744628906
2019-06-07,94.9539566040039
2019-05-06,91.35932922363281
2019-04-04,90.72205352783203
2019-09-11,86.98802185058594
2019-11-29,85.6338119506836
2020-05-05,89.6366958618164
2019-12-02,86.94818878173828
2020-02-19,90.62248229980469
2020-05-08,88.69074249267578
2019-05-21,88.14308166503906
2019-03-18,75.93528747558594
2018-09-07,81.90974426269531
2018-08-06,76.92107391357422
2018-10-09,67.38951873779297
2019-02-14,74.45584106445312
2018-12-12,62.419151306152344
2019-07-24,65.77265930175781
2019-09-26,65.52313995361328
2019-10-28,68.87664794921875
2019-12-05,63.24754333496094
2020-05-11,58.09751510620117
2019-07-03,67.8087158203125
2020-02-25,70.86280059814453
2020-05-14,72.27008056640625
2020-02-28,70.8727798461914
2019-08-08,73.57754516601562
2019-06-05,71.88082885742188
2018-07-20,69.67509460449219
2018-08-21,70.95262145996094
2018-10-24,71.1522445678711
2019-04-02,75.28424072265625
2019-03-01,75.64354705810547
2019-01-28,77.08076477050781
2018-12-27,78.0788345336914
2019-09-09,76.8212661743164
2020-03-02,77.92912292480469
2020-05-20,75.90304565429688
2019-12-17,75.85314178466797
2020-03-05,80.1548080444336
2019-02-12,77.5997543334961
2019-01-11,73.76718139648438
2018-12-10,75.74334716796875
2019-08-23,75.53376007080078
2018-11-08,76.91108703613281
2019-07-22,79.12680053710938
2019-06-20,80.60394287109375
2018-09-05,84.33671569824219
2019-04-17,83.70793151855469
2019-09-24,80.33445739746094
2019-12-20,79.51604461669922
2020-05-26,81.03311157226562
2019-04-30,81.56208801269531
2019-12-23,83.14900970458984
2020-03-11,84.15705871582031
2020-05-29,83.07914733886719
2019-12-26,80.66382598876953
2020-06-01,77.8193359375
2019-05-02,78.59782409667969
2019-02-27,79.43619537353516
2018-11-23,83.11907196044922
2019-08-06,83.84766387939453
2018-07-18,84.66607666015625
2018-09-20,84.6960220336914
2018-10-22,85.7340087890625
2019-07-05,88.2391586303711
2019-06-03,91.51282501220703
2019-10-09,91.70245361328125
2019-10-11,91.53278350830078
2020-03-17,91.84217834472656
2020-06-04,92.76040649414062
2019-10-14,94.82640838623047
2020-03-20,94.02794647216797
2018-11-06,96.80257415771484
2019-06-18,95.76458740234375
2019-05-17,94.60682678222656
2019-04-15,92.97000122070312
2019-03-14,88.08999633789062
2019-01-09,87.66000366210938
2018-08-02,88.27999877929688
2018-10-05,90.73999786376953
2019-08-21,89.9800033569336
2019-10-17,89.19999694824219
2020-03-23,88.52999877929688
2020-06-10,89.33000183105469
2019-02-25,89.08000183105469
2020-01-07,85.83999633789062
2020-03-26,87.13999938964844
2019-10-23,85.79000091552734
