Dates,XEL
2018-06-20,43.7599983215332
2018-06-21,43.83000183105469
2018-06-25,43.9900016784668
2018-06-22,43.970001220703125
2018-06-26,45.25
2018-06-27,45.220001220703125
2018-06-28,45.810001373291016
2018-06-29,45.52000045776367
2018-07-02,45.84000015258789
2018-07-03,46.20000076293945
2018-07-05,46.34000015258789
2018-07-16,46.689998626708984
2018-09-18,46.91999816894531
2019-01-24,45.0
2019-09-05,45.79999923706055
2018-11-21,46.36000061035156
2020-01-13,46.45000076293945
2020-04-01,45.09000015258789
2020-06-19,46.25
2019-10-29,45.95000076293945
2020-01-16,45.59000015258789
2020-06-22,45.90999984741211
2018-10-03,45.63999938964844
2018-07-31,45.150001525878906
2019-03-12,45.470001220703125
2019-02-08,46.7599983215332
2019-01-07,46.959999084472656
2018-12-06,46.540000915527344
2019-08-19,46.439998626708984
2019-07-18,46.540000915527344
2019-05-15,46.38999938964844
2019-09-20,46.619998931884766
2019-11-01,47.2400016784668
2020-04-07,47.27000045776367
2020-06-25,47.060001373291016
2020-06-16,47.36000061035156
2019-11-04,47.72999954223633
2020-01-22,47.619998931884766
2019-11-07,47.459999084472656
2020-04-13,47.529998779296875
2019-07-01,47.959999084472656
2019-05-30,48.130001068115234
2018-08-15,48.439998626708984
2018-10-18,48.150001525878906
2019-03-27,47.90999984741211
2019-01-22,47.47999954223633
2018-12-21,47.689998626708984
2019-09-03,47.970001220703125
2018-11-19,47.5
2019-08-02,47.65999984741211
2020-01-28,48.09000015258789
2020-04-16,48.68000030517578
2019-11-13,48.34000015258789
2020-01-31,48.310001373291016
2018-12-04,49.25
2018-11-02,49.06999969482422
2019-07-16,48.779998779296875
2018-08-30,49.0099983215332
2018-10-01,48.7599983215332
2019-06-14,48.27000045776367
2019-05-13,48.36000061035156
2019-04-11,48.45000076293945
2019-02-06,48.45000076293945
2019-09-18,48.130001068115234
2020-02-03,47.150001525878906
2020-04-22,47.2599983215332
2019-11-19,47.439998626708984
2020-02-06,46.90999984741211
2019-11-22,46.5099983215332
2019-03-25,46.09000015258789
2019-02-21,46.7400016784668
2018-12-19,46.970001220703125
2018-07-12,47.189998626708984
2018-09-14,47.68000030517578
2018-08-13,46.91999816894531
2018-10-16,47.45000076293945
2019-07-31,48.540000915527344
2019-05-28,48.81999969482422
2019-04-26,48.959999084472656
2020-04-28,48.959999084472656
2019-11-25,47.560001373291016
2020-02-12,47.619998931884766
2020-05-01,47.689998626708984
2020-05-04,48.34000015258789
2019-06-12,48.400001525878906
2019-04-09,48.33000183105469
2019-03-08,49.25
2019-02-04,49.099998474121094
2018-07-27,49.130001068115234
2018-08-28,49.119998931884766
2019-01-03,49.72999954223633
2019-08-15,48.709999084472656
2018-10-31,49.59000015258789
2019-09-16,49.5099983215332
2020-02-18,49.06999969482422
2020-05-07,48.2400016784668
2018-08-17,47.849998474121094
2019-12-04,48.40999984741211
2020-02-21,49.5
2018-12-17,48.689998626708984
2019-08-30,49.369998931884766
2018-11-15,50.18000030517578
2019-07-29,51.15999984741211
2019-06-27,51.20000076293945
2019-04-24,51.060001373291016
