Dates,XEL
2018-07-26,60.79999923706055
2018-09-28,61.18000030517578
2019-03-07,61.560001373291016
2019-10-30,61.4900016784668
2020-01-17,61.20000076293945
2020-06-23,61.459999084472656
2020-04-08,62.0099983215332
2020-06-26,62.13999938964844
2019-03-22,62.0
2019-01-17,61.72999954223633
2019-08-29,61.79999923706055
2018-11-14,62.15999984741211
2019-06-26,61.36000061035156
2018-09-11,62.2599983215332
2018-07-09,63.029998779296875
2018-08-10,63.459999084472656
2019-04-23,63.790000915527344
2019-09-30,63.849998474121094
2020-01-23,64.1500015258789
2019-11-08,63.02000045776367
2020-04-14,62.86000061035156
2019-11-11,62.790000915527344
2020-01-29,63.119998931884766
2020-04-17,63.290000915527344
2018-07-24,63.4900016784668
2018-09-26,62.380001068115234
2019-05-08,62.68000030517578
2019-03-05,62.59000015258789
2019-02-01,62.459999084472656
2018-12-31,62.400001525878906
2018-11-29,62.540000915527344
2019-08-12,62.63999938964844
2019-07-11,63.369998931884766
2019-09-13,63.470001220703125
2019-11-14,64.47000122070312
2020-04-20,65.02999877929688
2020-02-04,65.37000274658203
2020-04-23,66.0
2018-12-14,66.22000122070312
2019-08-27,66.9000015258789
2018-08-08,67.16999816894531
2018-10-11,66.91999816894531
2018-11-12,67.22000122070312
2019-07-26,67.41999816894531
2019-06-24,68.76000213623047
2019-05-23,69.19000244140625
2019-03-20,69.44999694824219
2019-01-15,69.30000305175781
2019-11-20,69.30000305175781
2020-02-07,69.30000305175781
2020-02-10,68.70999908447266
2020-04-29,69.05999755859375
2019-11-26,68.95999908447266
2020-02-13,69.02999877929688
2019-01-30,69.81999969482422
2018-08-23,70.26000213623047
2018-09-24,71.16000366210938
2018-11-27,70.79000091552734
2018-10-26,70.66999816894531
2019-07-09,70.81999969482422
2019-06-07,70.37000274658203
2019-05-06,68.83999633789062
2019-04-04,68.3499984741211
2019-09-11,64.8499984741211
2019-11-29,62.31999969482422
2020-05-05,65.87000274658203
2019-12-02,65.70999908447266
2020-02-19,69.19999694824219
2020-05-08,69.25
2019-05-21,70.1500015258789
2019-03-18,67.98999786376953
2018-09-07,68.48999786376953
2018-08-06,66.81999969482422
2018-10-09,61.290000915527344
2019-02-14,66.83999633789062
2018-12-12,58.36000061035156
2019-07-24,64.93000030517578
2019-09-26,61.369998931884766
2019-10-28,57.9900016784668
2019-12-05,50.630001068115234
2020-05-11,50.0
2019-07-03,54.04999923706055
2020-02-25,55.54999923706055
2020-05-14,57.90999984741211
2020-02-28,58.77000045776367
2019-08-08,62.560001373291016
2019-06-05,60.29999923706055
2018-07-20,58.08000183105469
2018-08-21,60.41999816894531
2018-10-24,57.86000061035156
2019-04-02,61.150001525878906
2019-03-01,59.22999954223633
2019-01-28,62.79999923706055
2018-12-27,66.2699966430664
2019-09-09,63.65999984741211
2020-03-02,66.25
2020-05-20,64.30000305175781
2019-12-17,65.25
2020-03-05,67.1500015258789
2019-02-12,64.3499984741211
2019-01-11,63.40999984741211
2018-12-10,65.31999969482422
2019-08-23,64.37999725341797
2018-11-08,64.56999969482422
2019-07-22,65.47000122070312
2019-06-20,66.16999816894531
2018-09-05,65.08000183105469
2019-04-17,63.560001373291016
2019-09-24,62.18000030517578
2019-12-20,62.38999938964844
2020-05-26,63.279998779296875
2019-04-30,61.220001220703125
2019-12-23,59.959999084472656
2020-03-11,60.310001373291016
2020-05-29,60.130001068115234
2019-12-26,58.790000915527344
2020-06-01,58.060001373291016
2019-05-02,58.20000076293945
2019-02-27,57.88999938964844
2018-11-23,60.130001068115234
2019-08-06,59.70000076293945
2018-07-18,60.25
2018-09-20,60.150001525878906
2018-10-22,60.369998931884766
2019-07-05,61.060001373291016
2019-06-03,61.72999954223633
2019-10-09,64.01000213623047
2019-10-11,65.02999877929688
2020-03-17,65.75
2020-06-04,66.06999969482422
2019-10-14,66.81999969482422
2020-03-20,65.02999877929688
2018-11-06,65.26000213623047
2019-06-18,66.94999694824219
2019-05-17,66.37000274658203
2019-04-15,66.93000030517578
2019-03-14,65.08000183105469
2019-01-09,63.650001525878906
2018-08-02,63.5099983215332
2018-10-05,63.7400016784668
2019-08-21,63.88999938964844
2019-10-17,64.51000213623047
2020-03-23,64.01000213623047
2020-06-10,65.1500015258789
2019-02-25,64.19000244140625
2020-01-07,63.68000030517578
2020-03-26,62.900001525878906
2019-10-23,62.310001373291016
