Dates,XEL
2018-06-20,44.0099983215332
2018-06-21,44.18000030517578
2018-06-25,44.150001525878906
2018-06-22,45.220001220703125
2018-06-26,45.619998931884766
2018-06-27,45.75
2018-06-28,46.2400016784668
2018-06-29,45.959999084472656
2018-07-02,46.27000045776367
2018-07-03,46.630001068115234
2018-07-05,46.61000061035156
2018-07-16,47.08000183105469
2018-09-18,46.95000076293945
2019-01-24,45.9900016784668
2019-09-05,46.459999084472656
2018-11-21,46.47999954223633
2020-01-13,46.56999969482422
2020-04-01,46.349998474121094
2020-06-19,46.279998779296875
2019-10-29,45.9900016784668
2020-01-16,46.18000030517578
2020-06-22,45.90999984741211
2018-10-03,45.709999084472656
2018-07-31,45.59000015258789
2019-03-12,45.93000030517578
2019-02-08,47.0099983215332
2019-01-07,47.150001525878906
2018-12-06,46.54999923706055
2019-08-19,46.90999984741211
2019-07-18,46.63999938964844
2019-05-15,46.81999969482422
2019-09-20,47.349998474121094
2019-11-01,47.54999923706055
2020-04-07,47.33000183105469
2020-06-25,47.43000030517578
2020-06-16,47.689998626708984
2019-11-04,48.2599983215332
2020-01-22,47.72999954223633
2019-11-07,47.779998779296875
2020-04-13,48.279998779296875
2019-07-01,48.27000045776367
2019-05-30,48.56999969482422
2018-08-15,48.5
2018-10-18,48.220001220703125
2019-03-27,47.959999084472656
2019-01-22,47.9900016784668
2018-12-21,48.040000915527344
2019-09-03,48.02000045776367
2018-11-19,47.70000076293945
2019-08-02,48.04999923706055
2020-01-28,48.47999954223633
2020-04-16,48.720001220703125
2019-11-13,48.779998779296875
2020-01-31,49.310001373291016
2018-12-04,49.4900016784668
2018-11-02,49.18000030517578
2019-07-16,49.22999954223633
2018-08-30,49.18000030517578
2018-10-01,49.16999816894531
2019-06-14,48.4900016784668
2019-05-13,48.459999084472656
2019-04-11,48.5099983215332
2019-02-06,48.4900016784668
2019-09-18,48.150001525878906
2020-02-03,47.36000061035156
2020-04-22,47.58000183105469
2019-11-19,47.59000015258789
2020-02-06,47.06999969482422
2019-11-22,46.779998779296875
2019-03-25,46.79999923706055
2019-02-21,47.2400016784668
2018-12-19,47.29999923706055
2018-07-12,47.83000183105469
2018-09-14,47.93000030517578
2018-08-13,47.4900016784668
2018-10-16,48.56999969482422
2019-07-31,49.220001220703125
2019-05-28,49.29999923706055
2019-04-26,49.7400016784668
2020-04-28,49.11000061035156
2019-11-25,47.77000045776367
2020-02-12,48.11000061035156
2020-05-01,48.54999923706055
2020-05-04,48.439998626708984
2019-06-12,48.529998779296875
2019-04-09,49.380001068115234
2019-03-08,49.2599983215332
2019-02-04,49.47999954223633
2018-07-27,50.529998779296875
2018-08-28,49.7400016784668
2019-01-03,49.95000076293945
2019-08-15,49.54999923706055
2018-10-31,49.970001220703125
2019-09-16,49.68000030517578
2020-02-18,49.06999969482422
2020-05-07,48.61000061035156
2018-08-17,48.650001525878906
2019-12-04,49.2400016784668
2020-02-21,49.709999084472656
2018-12-17,49.349998474121094
2019-08-30,50.41999816894531
2018-11-15,51.58000183105469
2019-07-29,51.529998779296875
2019-06-27,51.47999954223633
2019-04-24,51.61000061035156
2018-07-10,52.2400016784668
2018-09-12,51.63999938964844
2019-02-19,52.459999084472656
2019-01-18,51.65999984741211
2020-02-24,50.91999816894531
2020-05-13,51.25
2019-12-10,51.7599983215332
2020-02-27,51.959999084472656
2019-12-13,51.61000061035156
2020-05-19,52.4900016784668
2019-03-06,52.97999954223633
2018-11-30,53.470001220703125
2019-08-13,53.2400016784668
2019-07-12,53.47999954223633
2019-06-10,53.59000015258789
2019-05-09,53.7599983215332
2018-07-25,53.959999084472656
2018-09-27,53.90999984741211
2018-10-29,54.11000061035156
2019-10-16,53.5099983215332
2019-12-16,52.40999984741211
2020-03-04,51.86000061035156
2020-05-22,51.88999938964844
2019-10-01,52.59000015258789
2019-12-19,51.33000183105469
2018-09-10,49.63999938964844
2019-05-24,49.619998931884766
2018-08-09,50.119998931884766
2019-04-22,49.5099983215332
2019-03-21,49.2400016784668
2019-01-16,48.68000030517578
2019-08-28,48.56999969482422
2018-11-13,48.58000183105469
2018-10-12,48.88999938964844
2019-06-25,49.0099983215332
2020-03-10,49.31999969482422
2020-05-28,49.33000183105469
2019-10-07,49.16999816894531
2020-03-13,50.08000183105469
2019-10-10,50.290000915527344
2020-03-16,50.72999954223633
2020-06-03,51.0099983215332
2018-11-28,51.189998626708984
2018-09-25,51.150001525878906
2018-07-23,51.43000030517578
2018-08-24,51.58000183105469
2019-07-10,50.810001373291016
2019-05-07,50.93000030517578
2019-04-05,51.33000183105469
2019-03-04,52.58000183105469
2019-01-31,52.5
2019-09-12,52.38999938964844
2019-12-31,52.5099983215332
2020-03-19,52.66999816894531
2020-01-03,53.15999984741211
2020-06-09,53.5
2019-02-15,53.72999954223633
2019-01-14,53.90999984741211
2018-07-06,53.5099983215332
2018-08-07,53.7599983215332
2018-10-10,53.70000076293945
2018-12-13,53.84000015258789
2019-08-26,54.189998626708984
2019-07-25,54.900001525878906
2019-05-22,55.27000045776367
2019-03-19,55.36000061035156
2020-01-06,54.900001525878906
2020-03-25,54.560001373291016
2020-06-12,54.900001525878906
2019-10-22,55.0
2020-01-09,55.099998474121094
2020-06-15,55.119998931884766
2019-10-25,55.22999954223633
2020-03-31,55.70000076293945
2020-06-18,55.900001525878906
2019-04-03,56.08000183105469
2018-08-22,56.560001373291016
2018-10-25,56.7599983215332
2019-01-29,56.5
2018-12-28,56.88999938964844
2018-11-26,56.61000061035156
2019-08-09,56.2400016784668
2019-07-08,56.400001525878906
2019-06-06,56.61000061035156
2019-09-10,57.5099983215332
2020-01-15,57.279998779296875
2020-04-03,57.47999954223633
2019-10-31,57.47999954223633
2020-04-06,57.130001068115234
2020-06-24,56.27000045776367
2018-11-09,56.25
2019-07-23,55.97999954223633
2019-06-21,55.650001525878906
2019-05-20,55.61000061035156
2019-04-18,55.720001220703125
2018-09-06,55.75
