Dates,CINF
2020-03-27,110.43000030517578
2020-01-10,110.94000244140625
2019-10-24,110.54000091552734
2020-03-30,109.69000244140625
2020-06-17,109.54000091552734
2020-01-14,109.83000183105469
2020-04-02,108.97000122070312
2019-01-02,108.33999633789062
2019-08-14,108.54000091552734
2018-10-30,107.87999725341797
2019-06-11,108.26000213623047
2019-05-10,108.94000244140625
2019-04-08,108.29000091552734
2018-08-27,106.97000122070312
2018-07-26,106.56999969482422
2018-09-28,107.31999969482422
2019-03-07,107.69000244140625
2019-10-30,107.79000091552734
2020-01-17,107.18000030517578
2020-06-23,105.37000274658203
2020-04-08,105.01000213623047
2020-06-26,104.93000030517578
2019-03-22,105.62000274658203
2019-01-17,106.38999938964844
2019-08-29,106.68000030517578
2018-11-14,105.93000030517578
2019-06-26,106.61000061035156
2018-09-11,106.0999984741211
2018-07-09,106.08999633789062
2018-08-10,106.1500015258789
2019-04-23,105.12999725341797
2019-09-30,103.52999877929688
2020-01-23,104.75
2019-11-08,104.51000213623047
2020-04-14,103.47000122070312
2019-11-11,103.73999786376953
2020-01-29,103.9800033569336
2020-04-17,104.44999694824219
2018-07-24,105.18000030517578
2018-09-26,106.02999877929688
2019-05-08,106.61000061035156
2019-03-05,106.27999877929688
2019-02-01,105.61000061035156
2018-12-31,103.87000274658203
2018-11-29,104.97000122070312
2019-08-12,106.0199966430664
2019-07-11,105.66999816894531
2019-09-13,105.44999694824219
2019-11-14,105.91999816894531
2020-04-20,106.5199966430664
2020-02-04,107.41999816894531
2020-04-23,107.66999816894531
2018-12-14,107.33999633789062
2019-08-27,106.69999694824219
2018-08-08,106.51000213623047
2018-10-11,105.69999694824219
2018-11-12,106.5
2019-07-26,105.97000122070312
2019-06-24,106.81999969482422
2019-05-23,107.0999984741211
2019-03-20,107.58999633789062
2019-01-15,107.4000015258789
2019-11-20,108.20999908447266
2020-02-07,113.79000091552734
2020-02-10,113.31999969482422
2020-04-29,114.31999969482422
2019-11-26,115.5199966430664
2020-02-13,115.0
2019-01-30,115.44999694824219
2018-08-23,115.26000213623047
2018-09-24,115.52999877929688
2018-11-27,114.30000305175781
2018-10-26,113.02999877929688
2019-07-09,112.29000091552734
2019-06-07,110.7300033569336
2019-05-06,108.30000305175781
2019-04-04,106.19000244140625
2019-09-11,102.58999633789062
2019-11-29,96.1500015258789
2020-05-05,101.62000274658203
2019-12-02,102.63999938964844
2020-02-19,104.81999969482422
2020-05-08,102.83999633789062
2019-05-21,98.97000122070312
2019-03-18,93.5
2018-09-07,96.04000091552734
2018-08-06,94.18000030517578
2018-10-09,85.13999938964844
2019-02-14,90.5999984741211
2018-12-12,88.69000244140625
2019-07-24,85.45999908447266
2019-09-26,85.69999694824219
2019-10-28,85.44999694824219
2019-12-05,81.95999908447266
2020-05-11,75.26000213623047
2019-07-03,79.19999694824219
2020-02-25,79.91999816894531
2020-05-14,79.56999969482422
2020-02-28,79.06999969482422
2019-08-08,80.55999755859375
2019-06-05,82.6500015258789
2018-07-20,76.26000213623047
2018-08-21,76.25
2018-10-24,74.5199966430664
2019-04-02,78.45999908447266
2019-03-01,82.93000030517578
2019-01-28,81.80000305175781
2018-12-27,84.25
2019-09-09,84.0199966430664
2020-03-02,87.5999984741211
2020-05-20,85.5
2019-12-17,83.86000061035156
2020-03-05,86.20999908447266
2019-02-12,84.91000366210938
2019-01-11,81.87999725341797
2018-12-10,82.62999725341797
2019-08-23,80.87999725341797
2018-11-08,79.52999877929688
2019-07-22,82.5
2019-06-20,77.26000213623047
2018-09-05,73.25
2019-04-17,69.83000183105469
2019-09-24,64.94000244140625
2019-12-20,60.66999816894531
2020-05-26,61.2599983215332
2019-04-30,58.9900016784668
2019-12-23,56.38999938964844
2020-03-11,56.279998779296875
2020-05-29,55.529998779296875
2019-12-26,54.150001525878906
2020-06-01,51.13999938964844
2019-05-02,51.189998626708984
2019-02-27,50.290000915527344
2018-11-23,53.779998779296875
2019-08-06,53.279998779296875
2018-07-18,54.41999816894531
2018-09-20,57.869998931884766
2018-10-22,57.58000183105469
2019-07-05,61.15999984741211
2019-06-03,62.599998474121094
2019-10-09,62.310001373291016
2019-10-11,59.70000076293945
2020-03-17,60.16999816894531
2020-06-04,61.68000030517578
2019-10-14,64.62999725341797
2020-03-20,64.66000366210938
2018-11-06,69.81999969482422
2019-06-18,71.47000122070312
2019-05-17,70.37999725341797
2019-04-15,68.4000015258789
2019-03-14,62.95000076293945
2019-01-09,62.18000030517578
2018-08-02,62.59000015258789
2018-10-05,65.47000122070312
2019-08-21,63.63999938964844
2019-10-17,64.51000213623047
2020-03-23,64.48999786376953
2020-06-10,63.0
2019-02-25,64.37000274658203
2020-01-07,63.0
2020-03-26,63.849998474121094
2019-10-23,63.40999984741211
