Dates,CINF
2019-07-31,76.58999633789062
2019-05-28,77.58000183105469
2019-04-26,78.02999877929688
2020-04-28,76.27999877929688
2019-11-25,74.08999633789062
2020-02-12,72.36000061035156
2020-05-01,73.0
2020-05-04,74.11000061035156
2019-06-12,75.62999725341797
2019-04-09,75.55999755859375
2019-03-08,76.58999633789062
2019-02-04,74.47000122070312
2018-07-27,73.98999786376953
2018-08-28,71.6500015258789
2019-01-03,74.01000213623047
2019-08-15,77.41999816894531
2018-10-31,77.20999908447266
2019-09-16,78.5199966430664
2020-02-18,78.47000122070312
2020-05-07,78.94000244140625
2018-08-17,78.43000030517578
2019-12-04,79.22000122070312
2020-02-21,80.45999908447266
2018-12-17,80.69000244140625
2019-08-30,81.30000305175781
2018-11-15,81.43000030517578
2019-07-29,80.72000122070312
2019-06-27,81.19000244140625
2019-04-24,78.7300033569336
2018-07-10,79.06999969482422
2018-09-12,80.1500015258789
2019-02-19,80.41000366210938
2019-01-18,80.0199966430664
2020-02-24,79.2300033569336
2020-05-13,79.3499984741211
2019-12-10,79.69999694824219
2020-02-27,80.2699966430664
2019-12-13,81.19000244140625
2020-05-19,81.54000091552734
2019-03-06,82.51000213623047
2018-11-30,82.41000366210938
2019-08-13,80.55999755859375
2019-07-12,80.68000030517578
2019-06-10,80.16000366210938
2019-05-09,80.25
2018-07-25,79.81999969482422
2018-09-27,79.77999877929688
2018-10-29,79.33999633789062
2019-10-16,79.20999908447266
2019-12-16,77.30000305175781
2020-03-04,76.70999908447266
2020-05-22,76.2300033569336
2019-10-01,75.45999908447266
2019-12-19,75.56999969482422
2018-09-10,72.48999786376953
2019-05-24,74.47000122070312
2018-08-09,77.05000305175781
2019-04-22,77.04000091552734
2019-03-21,76.5999984741211
2019-01-16,75.41999816894531
2019-08-28,75.38999938964844
2018-11-13,75.68000030517578
2018-10-12,76.04000091552734
2019-06-25,75.91000366210938
2020-03-10,76.11000061035156
2020-05-28,76.9800033569336
2019-10-07,76.55999755859375
2020-03-13,77.80000305175781
2019-10-10,78.12000274658203
2020-03-16,77.55999755859375
2020-06-03,78.62999725341797
2018-11-28,80.05000305175781
2018-09-25,79.36000061035156
2018-07-23,79.33000183105469
2018-08-24,79.72000122070312
2019-07-10,79.05000305175781
2019-05-07,79.1500015258789
2019-04-05,79.69000244140625
2019-03-04,79.87999725341797
2019-01-31,81.16999816894531
2019-09-12,81.5199966430664
2019-12-31,82.54000091552734
2020-03-19,82.5199966430664
2020-01-03,80.52999877929688
2020-06-09,83.81999969482422
2019-02-15,84.30000305175781
2019-01-14,84.58999633789062
2018-07-06,85.02999877929688
2018-08-07,84.12000274658203
2018-10-10,84.5
2018-12-13,85.38999938964844
2019-08-26,85.7699966430664
2019-07-25,86.06999969482422
2019-05-22,85.83999633789062
2019-03-19,86.3499984741211
2020-01-06,85.73999786376953
2020-03-25,85.62000274658203
2020-06-12,86.29000091552734
2019-10-22,87.3499984741211
2020-01-09,87.16999816894531
2020-06-15,85.9800033569336
2019-10-25,85.51000213623047
2020-03-31,84.7699966430664
2020-06-18,84.11000061035156
2019-04-03,84.72000122070312
2018-08-22,85.5999984741211
2018-10-25,85.75
2019-01-29,85.0999984741211
2018-12-28,85.33000183105469
2018-11-26,85.73999786376953
2019-08-09,85.79000091552734
2019-07-08,84.66000366210938
2019-06-06,83.69999694824219
2019-09-10,84.48999786376953
2020-01-15,84.73999786376953
2020-04-03,85.08000183105469
2019-10-31,85.26000213623047
2020-04-06,85.52999877929688
2020-06-24,85.93000030517578
2018-11-09,86.3499984741211
2019-07-23,86.30999755859375
2019-06-21,85.88999938964844
2019-05-20,85.52999877929688
2019-04-18,85.75
2018-09-06,86.2699966430664
2018-10-08,85.45999908447266
2019-02-13,85.25
2018-12-11,86.20999908447266
2019-09-25,87.19000244140625
2020-01-21,87.41000366210938
2020-04-09,87.33000183105469
2019-11-06,87.69999694824219
2020-01-24,86.56999969482422
2020-01-27,86.27999877929688
2020-04-15,86.19999694824219
2018-12-26,87.01000213623047
2019-08-07,87.4000015258789
2019-06-04,93.70999908447266
2018-09-21,94.33999633789062
2018-07-19,95.0199966430664
2018-08-20,96.4800033569336
2018-10-23,95.30999755859375
2019-05-03,96.0199966430664
2019-04-01,95.06999969482422
2019-02-28,95.55999755859375
2019-11-12,95.05000305175781
2020-01-30,94.62999725341797
2019-11-15,94.62000274658203
2020-04-21,95.12000274658203
2019-04-16,95.11000061035156
2019-03-15,95.19999694824219
2019-02-11,96.62000274658203
2019-01-10,97.44999694824219
2019-08-22,97.62000274658203
2018-11-07,98.38999938964844
2018-08-03,99.13999938964844
2018-09-04,99.05000305175781
2019-06-19,99.69000244140625
2019-09-23,99.6500015258789
2019-11-18,98.43000030517578
2020-02-05,98.5999984741211
2020-04-24,97.81999969482422
2019-03-29,98.51000213623047
2019-11-21,100.04000091552734
2020-04-27,99.81999969482422
2020-02-11,101.6500015258789
2020-04-30,101.97000122070312
2019-05-01,102.88999938964844
2019-02-26,102.56999969482422
2019-01-25,102.0
2018-12-24,103.11000061035156
2019-09-06,102.83000183105469
2018-07-17,103.37999725341797
2018-09-19,104.33000183105469
2019-08-05,103.83000183105469
2019-10-08,104.8499984741211
2019-12-11,105.98999786376953
2019-11-27,104.97000122070312
2020-02-14,105.0199966430664
2020-05-06,104.63999938964844
2019-01-08,102.13999938964844
2018-12-07,103.11000061035156
2019-08-20,104.52999877929688
2018-11-05,104.98999786376953
2019-07-19,105.80000305175781
2018-10-04,107.2699966430664
2019-06-17,107.47000122070312
2019-05-16,106.94000244140625
2018-08-01,107.5
2019-03-13,107.12999725341797
2019-12-03,107.31999969482422
2020-02-20,107.87999725341797
2019-12-06,108.08000183105469
2020-05-12,108.66000366210938
2019-12-09,106.98999786376953
2020-02-26,107.72000122070312
2020-05-15,106.62000274658203
2019-03-28,106.37999725341797
2018-09-17,106.41999816894531
2018-08-16,107.44000244140625
2018-10-19,107.4000015258789
2019-04-29,108.05999755859375
2019-01-23,105.52999877929688
2019-09-04,106.08999633789062
2018-11-20,107.16999816894531
2019-07-02,106.4000015258789
2019-05-31,105.83999633789062
2019-12-12,104.38999938964844
2020-05-18,105.94999694824219
2019-09-27,107.91999816894531
2020-03-03,109.80999755859375
2020-05-21,109.33999633789062
2019-05-14,108.23999786376953
2018-08-31,109.83000183105469
2018-07-30,107.18000030517578
2018-10-02,109.18000030517578
2019-04-12,111.04000091552734
2019-03-11,110.33000183105469
2019-02-07,110.36000061035156
2019-07-17,110.5
2019-09-19,110.7300033569336
2019-10-21,109.3499984741211
2019-12-18,110.80000305175781
2020-03-06,109.83999633789062
2019-10-03,112.06999969482422
2020-03-09,113.12999725341797
2020-05-27,112.5
2019-12-24,113.38999938964844
2020-03-12,114.33000183105469
2018-12-20,114.11000061035156
2019-08-01,115.2300033569336
2018-08-14,113.30999755859375
2018-07-13,111.44999694824219
2018-10-17,111.91000366210938
2019-05-29,113.25
2019-03-26,112.55999755859375
2019-02-22,112.43000030517578
2019-10-04,114.01000213623047
2019-11-05,114.25
2019-12-27,114.05999755859375
2020-06-02,113.36000061035156
2019-12-30,114.95999908447266
2020-03-18,114.2699966430664
2020-06-05,115.29000091552734
2019-07-15,117.0
2018-12-03,116.0199966430664
2019-06-13,116.88999938964844
2019-01-04,113.54000091552734
2018-08-29,112.3499984741211
2019-02-05,114.75
2018-11-01,117.20999908447266
2019-08-16,115.4800033569336
2019-04-10,113.91999816894531
2019-09-17,114.83000183105469
2019-10-15,117.88999938964844
2020-01-02,115.7699966430664
2020-06-08,116.62000274658203
2019-10-18,115.56999969482422
2020-03-24,115.62999725341797
2020-06-11,114.94999694824219
2020-01-08,115.87000274658203
2019-04-25,115.9800033569336
2019-07-30,113.19000244140625
2019-02-20,114.36000061035156
2018-07-11,116.0
2018-09-13,111.6500015258789
2018-10-15,110.58000183105469
2019-06-28,111.5
2018-12-18,112.55000305175781
2018-11-16,113.5199966430664
2019-10-02,112.5999984741211
2020-03-27,110.0
2020-01-10,110.37000274658203
2019-10-24,110.54000091552734
2020-03-30,108.4800033569336
2020-06-17,108.5
2020-01-14,109.23999786376953
2020-04-02,108.27999877929688
2019-01-02,108.33999633789062
2019-08-14,108.1500015258789
2018-10-30,106.83000183105469
2019-06-11,108.0
2019-05-10,107.73999786376953
2019-04-08,107.9800033569336
2018-08-27,106.12999725341797
2018-07-26,106.06999969482422
2018-09-28,106.0
2019-03-07,107.27999877929688
2019-10-30,107.51000213623047
2020-01-17,106.9800033569336
2020-06-23,105.12000274658203
2020-04-08,104.5
2020-06-26,104.83999633789062
2019-03-22,105.11000061035156
2019-01-17,105.68000030517578
2019-08-29,106.06999969482422
2018-11-14,105.91999816894531
2019-06-26,105.19000244140625
2018-09-11,105.87000274658203
2018-07-09,105.68000030517578
2018-08-10,106.04000091552734
2019-04-23,105.04000091552734
2019-09-30,103.5
2020-01-23,104.75
2019-11-08,104.51000213623047
2020-04-14,103.29000091552734
2019-11-11,103.23999786376953
2020-01-29,103.3499984741211
2020-04-17,104.08999633789062
2018-07-24,104.33999633789062
2018-09-26,105.62000274658203
2019-05-08,105.30999755859375
2019-03-05,105.8499984741211
2019-02-01,105.1500015258789
2018-12-31,102.9000015258789
2018-11-29,103.2300033569336
2019-08-12,105.22000122070312
2019-07-11,104.95999908447266
2019-09-13,105.41000366210938
2019-11-14,105.0199966430664
2020-04-20,105.88999938964844
2020-02-04,105.8499984741211
2020-04-23,107.2699966430664
2018-12-14,106.83999633789062
2019-08-27,106.69999694824219
2018-08-08,105.9000015258789
2018-10-11,105.13999938964844
2018-11-12,105.08999633789062
2019-07-26,105.6500015258789
2019-06-24,104.66000366210938
2019-05-23,106.63999938964844
2019-03-20,105.83999633789062
2019-01-15,107.33000183105469
2019-11-20,107.04000091552734
2020-02-07,110.72000122070312
2020-02-10,113.12999725341797
2020-04-29,112.98999786376953
2019-11-26,114.45999908447266
2020-02-13,114.8499984741211
2019-01-30,113.18000030517578
2018-08-23,114.66000366210938
2018-09-24,114.9000015258789
2018-11-27,114.11000061035156
2018-10-26,113.02999877929688
2019-07-09,111.91000366210938
2019-06-07,109.93000030517578
2019-05-06,107.91999816894531
2019-04-04,105.33000183105469
2019-09-11,102.29000091552734
2019-11-29,95.52999877929688
2020-05-05,94.0
2019-12-02,100.5999984741211
2020-02-19,101.63999938964844
2020-05-08,101.9000015258789
2019-05-21,97.36000061035156
2019-03-18,92.33000183105469
2018-09-07,94.08000183105469
2018-08-06,92.51000213623047
2018-10-09,83.05999755859375
2019-02-14,84.98999786376953
2018-12-12,83.22000122070312
2019-07-24,79.97000122070312
2019-09-26,79.69000244140625
2019-10-28,84.05000305175781
2019-12-05,81.95999908447266
2020-05-11,73.0999984741211
2019-07-03,69.52999877929688
2020-02-25,78.7300033569336
2020-05-14,75.31999969482422
2020-02-28,75.33999633789062
2019-08-08,75.8499984741211
2019-06-05,78.75
2018-07-20,71.94000244140625
2018-08-21,72.5199966430664
2018-10-24,72.16999816894531
2019-04-02,74.4800033569336
2019-03-01,80.5999984741211
2019-01-28,79.30999755859375
2018-12-27,82.30000305175781
2019-09-09,84.0199966430664
2020-03-02,84.94000244140625
2020-05-20,84.80000305175781
2019-12-17,83.33000183105469
2020-03-05,85.12000274658203
2019-02-12,84.87000274658203
2019-01-11,80.33000183105469
2018-12-10,82.62999725341797
2019-08-23,79.9000015258789
2018-11-08,79.52999877929688
2019-07-22,79.81999969482422
2019-06-20,76.27999877929688
2018-09-05,73.13999938964844
2019-04-17,69.51000213623047
2019-09-24,64.44000244140625
2019-12-20,60.599998474121094
2020-05-26,60.0
2019-04-30,58.209999084472656
2019-12-23,53.5099983215332
2020-03-11,56.0
2020-05-29,55.4900016784668
2019-12-26,54.0
2020-06-01,51.0
2019-05-02,47.66999816894531
2019-02-27,49.810001373291016
2018-11-23,50.970001220703125
2019-08-06,53.099998474121094
2018-07-18,52.529998779296875
2018-09-20,53.56999969482422
2018-10-22,57.58000183105469
2019-07-05,59.86000061035156
2019-06-03,62.0
2019-10-09,62.0
2019-10-11,59.5099983215332
2020-03-17,58.59000015258789
2020-06-04,60.58000183105469
2019-10-14,62.779998779296875
2020-03-20,63.25
2018-11-06,68.51000213623047
2019-06-18,70.75
2019-05-17,69.70999908447266
2019-04-15,68.13999938964844
2019-03-14,61.84000015258789
2019-01-09,61.060001373291016
2018-08-02,59.25
2018-10-05,64.98999786376953
2019-08-21,63.4900016784668
2019-10-17,61.439998626708984
2020-03-23,63.0
2020-06-10,62.34000015258789
2019-02-25,63.279998779296875
2020-01-07,62.95000076293945
2020-03-26,61.45000076293945
2019-10-23,62.65999984741211
