Dates,CINF
2018-06-20,68.48999786376953
2018-06-21,67.7699966430664
2018-06-25,68.33999633789062
2018-06-22,68.22000122070312
2018-06-26,67.13999938964844
2018-06-27,66.33000183105469
2018-06-28,67.16000366210938
2018-06-29,66.86000061035156
2018-07-02,66.9800033569336
2018-07-03,67.36000061035156
2018-07-05,67.5
2018-07-16,68.33999633789062
2018-09-18,69.79000091552734
2019-01-24,69.87999725341797
2019-09-05,69.79000091552734
2018-11-21,69.63999938964844
2020-01-13,69.61000061035156
2020-04-01,70.54000091552734
2020-06-19,70.55000305175781
2019-10-29,71.30000305175781
2020-01-16,70.26000213623047
2020-06-22,70.69999694824219
2018-10-03,70.88999938964844
2018-07-31,70.73999786376953
2019-03-12,71.30000305175781
2019-02-08,72.30000305175781
2019-01-07,74.44000244140625
2018-12-06,75.4000015258789
2019-08-19,75.62999725341797
2019-07-18,75.25
2019-05-15,75.25
2019-09-20,75.54000091552734
2019-11-01,75.95999908447266
2020-04-07,75.05000305175781
2020-06-25,75.08000183105469
2020-06-16,75.0
2019-11-04,74.38999938964844
2020-01-22,73.69000244140625
2019-11-07,74.30999755859375
2020-04-13,74.44000244140625
2019-07-01,75.29000091552734
2019-05-30,75.75
2018-08-15,76.13999938964844
2018-10-18,76.43000030517578
2019-03-27,76.0199966430664
2019-01-22,76.1500015258789
2018-12-21,76.48999786376953
2019-09-03,76.8499984741211
2018-11-19,76.79000091552734
2019-08-02,76.70999908447266
2020-01-28,76.31999969482422
2020-04-16,76.66999816894531
2019-11-13,77.18000030517578
2020-01-31,77.44999694824219
2018-12-04,77.63999938964844
2018-11-02,77.16000366210938
2019-07-16,77.02999877929688
2018-08-30,76.80000305175781
2018-10-01,75.97000122070312
2019-06-14,76.9000015258789
2019-05-13,77.7699966430664
2019-04-11,77.83999633789062
2019-02-06,77.9800033569336
2019-09-18,78.58000183105469
2020-02-03,78.97000122070312
2020-04-22,79.02999877929688
2019-11-19,77.41000366210938
2020-02-06,77.2300033569336
2019-11-22,76.5999984741211
2019-03-25,76.5199966430664
2019-02-21,76.80999755859375
2018-12-19,75.37000274658203
2018-07-12,76.08000183105469
2018-09-14,75.8499984741211
2018-08-13,76.5
2018-10-16,76.68000030517578
2019-07-31,77.61000061035156
2019-05-28,78.02999877929688
2019-04-26,76.33000183105469
2020-04-28,72.95999908447266
2019-11-25,72.33000183105469
2020-02-12,72.16000366210938
2020-05-01,74.29000091552734
2020-05-04,75.75
2019-06-12,75.68000030517578
2019-04-09,76.30999755859375
2019-03-08,75.08999633789062
2019-02-04,73.91000366210938
2018-07-27,71.38999938964844
2018-08-28,71.75
2019-01-03,76.5
2019-08-15,76.80000305175781
2018-10-31,78.37000274658203
2019-09-16,78.63999938964844
2020-02-18,78.43000030517578
2020-05-07,78.05000305175781
2018-08-17,79.18000030517578
2019-12-04,80.16000366210938
2020-02-21,80.77999877929688
2018-12-17,81.4000015258789
2019-08-30,81.31999969482422
2018-11-15,80.2699966430664
2019-07-29,80.95999908447266
2019-06-27,78.98999786376953
2019-04-24,79.44999694824219
2018-07-10,80.25
2018-09-12,80.70999908447266
2019-02-19,79.79000091552734
2019-01-18,79.54000091552734
2020-02-24,78.80999755859375
2020-05-13,79.95999908447266
2019-12-10,79.97000122070312
2020-02-27,81.55000305175781
2019-12-13,81.4800033569336
2020-05-19,81.7300033569336
2019-03-06,82.63999938964844
2018-11-30,81.51000213623047
2019-08-13,80.55000305175781
2019-07-12,80.13999938964844
2019-06-10,79.38999938964844
2019-05-09,79.13999938964844
2018-07-25,79.70999908447266
2018-09-27,79.69999694824219
2018-10-29,79.41000366210938
2019-10-16,77.26000213623047
2019-12-16,76.55999755859375
2020-03-04,76.38999938964844
2020-05-22,75.83999633789062
2019-10-01,75.62999725341797
2019-12-19,72.1500015258789
2018-09-10,75.38999938964844
2019-05-24,76.54000091552734
2018-08-09,76.61000061035156
2019-04-22,77.41999816894531
2019-03-21,75.62000274658203
2019-01-16,74.4000015258789
2019-08-28,75.88999938964844
2018-11-13,75.55000305175781
2018-10-12,75.4800033569336
2019-06-25,76.23999786376953
2020-03-10,77.30000305175781
2020-05-28,77.05000305175781
2019-10-07,77.5999984741211
2020-03-13,77.63999938964844
2019-10-10,77.94000244140625
2020-03-16,78.18000030517578
2020-06-03,80.3499984741211
2018-11-28,79.5
2018-09-25,79.66000366210938
2018-07-23,79.12000274658203
2018-08-24,79.3499984741211
2019-07-10,78.98999786376953
2019-05-07,79.38999938964844
2019-04-05,80.19000244140625
2019-03-04,81.12000274658203
2019-01-31,81.55999755859375
2019-09-12,82.47000122070312
2019-12-31,82.58000183105469
2020-03-19,81.8499984741211
2020-01-03,84.30000305175781
2020-06-09,84.0199966430664
2019-02-15,84.05999755859375
2019-01-14,84.72000122070312
2018-07-06,84.5
2018-08-07,83.98999786376953
2018-10-10,85.4800033569336
2018-12-13,85.61000061035156
2019-08-26,85.94999694824219
2019-07-25,85.54000091552734
2019-05-22,86.12000274658203
2019-03-19,85.86000061035156
2020-01-06,85.61000061035156
2020-03-25,85.98999786376953
2020-06-12,86.81999969482422
2019-10-22,86.98999786376953
2020-01-09,85.80000305175781
2020-06-15,85.55999755859375
2019-10-25,84.76000213623047
2020-03-31,84.58999633789062
2020-06-18,84.48999786376953
2019-04-03,85.44999694824219
2018-08-22,85.69000244140625
2018-10-25,85.04000091552734
2019-01-29,85.31999969482422
2018-12-28,85.62000274658203
2018-11-26,85.91999816894531
2019-08-09,84.58000183105469
2019-07-08,84.02999877929688
2019-06-06,84.91000366210938
2019-09-10,84.63999938964844
2020-01-15,84.66000366210938
2020-04-03,85.04000091552734
2019-10-31,85.37000274658203
2020-04-06,85.44000244140625
2020-06-24,85.9000015258789
2018-11-09,86.30999755859375
2019-07-23,85.5199966430664
2019-06-21,85.47000122070312
2019-05-20,85.6500015258789
2019-04-18,86.22000122070312
2018-09-06,85.66000366210938
2018-10-08,85.08000183105469
2019-02-13,86.05000305175781
2018-12-11,86.87000274658203
2019-09-25,87.48999786376953
2020-01-21,87.12999725341797
2020-04-09,87.72000122070312
2019-11-06,86.47000122070312
2020-01-24,86.5999984741211
2020-01-27,85.97000122070312
2020-04-15,86.95999908447266
2018-12-26,87.69000244140625
2019-08-07,93.56999969482422
2019-06-04,94.19000244140625
2018-09-21,94.98999786376953
2018-07-19,96.18000030517578
2018-08-20,95.22000122070312
2018-10-23,95.94999694824219
2019-05-03,96.06999969482422
2019-04-01,96.1500015258789
2019-02-28,95.01000213623047
2019-11-12,95.16000366210938
2020-01-30,95.08999633789062
2019-11-15,96.41000366210938
2020-04-21,95.22000122070312
2019-04-16,95.73999786376953
2019-03-15,96.41999816894531
2019-02-11,97.1500015258789
2019-01-10,97.7300033569336
2019-08-22,98.08999633789062
2018-11-07,99.2300033569336
2018-08-03,99.63999938964844
2018-09-04,99.22000122070312
2019-06-19,99.69000244140625
2019-09-23,98.8499984741211
2019-11-18,98.48999786376953
2020-02-05,98.38999938964844
2020-04-24,98.23999786376953
2019-03-29,99.56999969482422
2019-11-21,99.75
2020-04-27,101.5999984741211
2020-02-11,101.70999908447266
2020-04-30,102.63999938964844
2019-05-01,102.58000183105469
2019-02-26,102.0
2019-01-25,102.9800033569336
2018-12-24,102.6500015258789
2019-09-06,103.54000091552734
2018-07-17,103.86000061035156
2018-09-19,103.9000015258789
2019-08-05,104.83999633789062
2019-10-08,105.94000244140625
2019-12-11,104.58999633789062
2019-11-27,105.0199966430664
2020-02-14,105.04000091552734
2020-05-06,102.25
2019-01-08,102.83999633789062
2018-12-07,103.66999816894531
2019-08-20,105.12999725341797
2018-11-05,105.41000366210938
2019-07-19,107.61000061035156
2018-10-04,107.83000183105469
2019-06-17,107.37999725341797
2019-05-16,107.5
2018-08-01,107.06999969482422
2019-03-13,106.80999755859375
2019-12-03,107.68000030517578
2020-02-20,107.81999969482422
2019-12-06,108.66999816894531
2020-05-12,107.05000305175781
2019-12-09,107.44999694824219
2020-02-26,106.73999786376953
2020-05-15,106.43000030517578
2019-03-28,106.5
2018-09-17,107.26000213623047
2018-08-16,107.19000244140625
2018-10-19,107.83000183105469
2019-04-29,106.26000213623047
2019-01-23,105.87000274658203
2019-09-04,107.33000183105469
2018-11-20,106.29000091552734
2019-07-02,106.25
2019-05-31,103.80000305175781
2019-12-12,106.98999786376953
2020-05-18,107.36000061035156
2019-09-27,109.73999786376953
2020-03-03,109.97000122070312
2020-05-21,108.66000366210938
2019-05-14,110.70999908447266
2018-08-31,106.94000244140625
2018-07-30,108.58000183105469
2018-10-02,109.69999694824219
2019-04-12,110.55000305175781
2019-03-11,109.43000030517578
2019-02-07,110.4800033569336
2019-07-17,111.02999877929688
2019-09-19,108.2300033569336
2019-10-21,110.33000183105469
2019-12-18,110.38999938964844
2020-03-06,111.0999984741211
2019-10-03,112.68000030517578
2020-03-09,112.48999786376953
2020-05-27,112.68000030517578
2019-12-24,113.66000366210938
2020-03-12,113.93000030517578
2018-12-20,114.94000244140625
2019-08-01,113.4000015258789
2018-08-14,111.77999877929688
2018-07-13,111.4800033569336
2018-10-17,113.23999786376953
2019-05-29,112.94999694824219
2019-03-26,112.77999877929688
2019-02-22,114.05000305175781
2019-10-04,114.55000305175781
2019-11-05,114.30000305175781
2019-12-27,113.80999755859375
2020-06-02,114.27999877929688
2019-12-30,114.3499984741211
2020-03-18,115.0999984741211
2020-06-05,116.58999633789062
2019-07-15,115.76000213623047
2018-12-03,116.66999816894531
2019-06-13,114.19999694824219
2019-01-04,113.0199966430664
2018-08-29,114.19000244140625
2019-02-05,117.41000366210938
2018-11-01,115.9800033569336
2019-08-16,113.81999969482422
