Dates,LOW
2020-03-10,94.66999816894531
2020-05-28,95.4000015258789
2019-10-07,96.18000030517578
2020-03-13,94.26000213623047
2019-10-10,93.8499984741211
2020-03-16,91.20999908447266
2020-06-03,92.68000030517578
2018-11-28,90.75
2018-09-25,90.2300033569336
2018-07-23,91.11000061035156
2018-08-24,92.55000305175781
2019-07-10,92.01000213623047
2019-05-07,92.1500015258789
2019-04-05,93.5199966430664
2019-03-04,94.91000366210938
2019-01-31,95.83999633789062
2019-09-12,96.91000366210938
2019-12-31,97.4800033569336
2020-03-19,96.8499984741211
2020-01-03,95.93000030517578
2020-06-09,95.9800033569336
2019-02-15,96.6500015258789
2019-01-14,97.26000213623047
2018-07-06,99.88999938964844
2018-08-07,99.80000305175781
2018-10-10,102.43000030517578
2018-12-13,103.80000305175781
2019-08-26,104.80000305175781
2019-07-25,105.04000091552734
2019-05-22,105.4000015258789
2019-03-19,104.62999725341797
2020-01-06,102.73999786376953
2020-03-25,105.20999908447266
2020-06-12,104.0999984741211
2019-10-22,103.25
2020-01-09,102.30999755859375
2020-06-15,102.44000244140625
2019-10-25,102.20999908447266
2020-03-31,100.41000366210938
2020-06-18,98.0
2019-04-03,97.55000305175781
2018-08-22,99.58000183105469
2018-10-25,100.61000061035156
2019-01-29,100.25
2018-12-28,99.43000030517578
2018-11-26,99.98999786376953
2019-08-09,102.44000244140625
2019-07-08,102.12000274658203
2019-06-06,103.69999694824219
2019-09-10,104.91999816894531
2020-01-15,104.76000213623047
2020-04-03,105.51000213623047
2019-10-31,105.98999786376953
2020-04-06,107.72000122070312
2020-06-24,108.44000244140625
2018-11-09,105.83999633789062
2019-07-23,108.86000061035156
2019-06-21,110.0
2019-05-20,111.70999908447266
2019-04-18,113.62999725341797
2018-09-06,114.9000015258789
2018-10-08,112.87999725341797
2019-02-13,111.9000015258789
2018-12-11,113.36000061035156
2019-09-25,115.36000061035156
2020-01-21,116.2300033569336
2020-04-09,116.55999755859375
2019-11-06,116.91999816894531
2020-01-24,113.69999694824219
2020-01-27,113.05000305175781
2020-04-15,112.04000091552734
2018-12-26,113.55000305175781
2019-08-07,112.62999725341797
2019-06-04,112.05999755859375
2018-09-21,110.58999633789062
2018-07-19,111.19999694824219
2018-08-20,110.69999694824219
2018-10-23,110.37000274658203
2019-05-03,112.1500015258789
2019-04-01,110.0999984741211
2019-02-28,106.16999816894531
2019-11-12,106.20999908447266
2020-01-30,104.62999725341797
2019-11-15,103.75
2020-04-21,103.5199966430664
2019-04-16,104.5999984741211
2019-03-15,105.12999725341797
2019-02-11,108.05000305175781
2019-01-10,107.5
2019-08-22,108.08999633789062
2018-11-07,107.62000274658203
2018-08-03,95.41000366210938
2018-09-04,94.22000122070312
2019-06-19,94.38999938964844
2019-09-23,91.66999816894531
2019-11-18,91.5999984741211
2020-02-05,93.38999938964844
2020-04-24,92.29000091552734
2019-03-29,92.9000015258789
2019-11-21,95.01000213623047
2020-04-27,95.29000091552734
2020-02-11,95.12999725341797
2020-04-30,96.69999694824219
2019-05-01,96.13999938964844
2019-02-26,96.12000274658203
2019-01-25,96.13999938964844
2018-12-24,96.7300033569336
2019-09-06,98.5
2018-07-17,99.33000183105469
2018-09-19,99.19999694824219
2019-08-05,97.52999877929688
2019-10-08,99.75
2019-12-11,100.77999877929688
2019-11-27,98.98999786376953
2020-02-14,98.0999984741211
2020-05-06,98.08999633789062
2019-01-08,98.9000015258789
2018-12-07,99.30999755859375
2019-08-20,101.44000244140625
2018-11-05,101.81999969482422
2019-07-19,102.63999938964844
2018-10-04,102.72000122070312
2019-06-17,103.79000091552734
2019-05-16,103.81999969482422
2018-08-01,102.12000274658203
2019-03-13,103.5999984741211
2019-12-03,105.36000061035156
2020-02-20,107.23999786376953
2019-12-06,106.44000244140625
2020-05-12,104.87999725341797
2019-12-09,103.33999633789062
2020-02-26,102.47000122070312
2020-05-15,101.95999908447266
2019-03-28,102.27999877929688
2018-09-17,102.22000122070312
2018-08-16,101.7699966430664
2018-10-19,101.58999633789062
2019-04-29,103.63999938964844
2019-01-23,102.97000122070312
2019-09-04,100.83999633789062
2018-11-20,99.20999908447266
2019-07-02,98.8499984741211
2019-05-31,96.11000061035156
2019-12-12,95.9000015258789
2020-05-18,96.01000213623047
2019-09-27,99.16000366210938
2020-03-03,98.18000030517578
2020-05-21,95.94999694824219
2019-05-14,95.1500015258789
2018-08-31,93.54000091552734
2018-07-30,91.81999969482422
2018-10-02,93.37999725341797
2019-04-12,94.6500015258789
2019-03-11,95.37999725341797
2019-02-07,107.11000061035156
2019-07-17,106.93000030517578
2019-09-19,105.76000213623047
2019-10-21,105.55000305175781
2019-12-18,105.9800033569336
2020-03-06,105.31999969482422
2019-10-03,109.05999755859375
2020-03-09,111.83999633789062
2020-05-27,110.6500015258789
2019-12-24,109.5
2020-03-12,113.0199966430664
2018-12-20,114.08999633789062
2019-08-01,114.04000091552734
2018-08-14,112.94999694824219
2018-07-13,113.1500015258789
2018-10-17,113.86000061035156
2019-05-29,113.1500015258789
2019-03-26,112.13999938964844
2019-02-22,110.87999725341797
2019-10-04,111.55999755859375
2019-11-05,111.68000030517578
2019-12-27,110.94999694824219
2020-06-02,109.58999633789062
2019-12-30,109.75
2020-03-18,109.95999908447266
2020-06-05,109.38999938964844
2019-07-15,108.80999755859375
2018-12-03,108.95999908447266
2019-06-13,108.8499984741211
2019-01-04,105.91999816894531
2018-08-29,104.58999633789062
2019-02-05,106.29000091552734
2018-11-01,107.19999694824219
2019-08-16,106.4800033569336
2019-04-10,105.63999938964844
2019-09-17,106.44999694824219
2019-10-15,109.4000015258789
2020-01-02,110.26000213623047
2020-06-08,111.19999694824219
2019-10-18,111.72000122070312
2020-03-24,111.95999908447266
2020-06-11,112.05000305175781
2020-01-08,111.4000015258789
2019-04-25,111.61000061035156
2019-07-30,110.76000213623047
2019-02-20,110.45999908447266
2018-07-11,110.3499984741211
2018-09-13,111.02999877929688
2018-10-15,109.20999908447266
2019-06-28,109.19000244140625
2018-12-18,110.80000305175781
2018-11-16,110.1500015258789
2019-10-02,111.70999908447266
2020-03-27,111.02999877929688
2020-01-10,111.41999816894531
2019-10-24,112.12000274658203
2020-03-30,112.26000213623047
2020-06-17,112.72000122070312
