Dates,LOW
2020-01-30,2919700.0
2019-11-15,3795300.0
2020-04-21,4714900.0
2019-04-16,2961900.0
2019-03-15,5104200.0
2019-02-11,2860300.0
2019-01-10,3712900.0
2019-08-22,4452200.0
2018-11-07,6415500.0
2018-08-03,22721500.0
2018-09-04,12687500.0
2019-06-19,7096200.0
2019-09-23,11747200.0
2019-11-18,9281500.0
2020-02-05,5709600.0
2020-04-24,6530400.0
2019-03-29,8393900.0
2019-11-21,5560500.0
2020-04-27,5136800.0
2020-02-11,4569600.0
2020-04-30,3974600.0
2019-05-01,5789500.0
2019-02-26,3256100.0
2019-01-25,2878600.0
2018-12-24,3617400.0
2019-09-06,4437100.0
2018-07-17,4212700.0
2018-09-19,3960900.0
2019-08-05,5558100.0
2019-10-08,5355300.0
2019-12-11,7188200.0
2019-11-27,4920200.0
2020-02-14,4767800.0
2020-05-06,4399900.0
2019-01-08,3395800.0
2018-12-07,4298900.0
2019-08-20,4072900.0
2018-11-05,2560200.0
2019-07-19,1851200.0
2018-10-04,2536400.0
2019-06-17,3882900.0
2019-05-16,3719600.0
2018-08-01,4302200.0
2019-03-13,2977700.0
2019-12-03,4814200.0
2020-02-20,4492200.0
2019-12-06,4722400.0
2020-05-12,5159100.0
2019-12-09,5149600.0
2020-02-26,4190700.0
2020-05-15,4501200.0
2019-03-28,5064200.0
2018-09-17,5989100.0
2018-08-16,4215100.0
2018-10-19,4785700.0
2019-04-29,3909600.0
2019-01-23,3981400.0
2019-09-04,5533400.0
2018-11-20,5469600.0
2019-07-02,3917900.0
2019-05-31,4685100.0
2019-12-12,4167800.0
2020-05-18,3686700.0
2019-09-27,3495800.0
2020-03-03,5370900.0
2020-05-21,2690800.0
2019-05-14,5129600.0
2018-08-31,5746100.0
2018-07-30,4745100.0
2018-10-02,4368300.0
2019-04-12,7212000.0
2019-03-11,9298100.0
2019-02-07,19753500.0
2019-07-17,7264400.0
2019-09-19,5520700.0
2019-10-21,4720200.0
2019-12-18,3722600.0
2020-03-06,4187800.0
2019-10-03,5996600.0
2020-03-09,4610100.0
2020-05-27,3893500.0
2019-12-24,4114000.0
2020-03-12,3662500.0
2018-12-20,3462600.0
2019-08-01,3782200.0
2018-08-14,4771600.0
2018-07-13,4073700.0
2018-10-17,3471400.0
2019-05-29,3476500.0
2019-03-26,2433400.0
2019-02-22,2827300.0
2019-10-04,2246400.0
2019-11-05,2369100.0
2019-12-27,6226500.0
2020-06-02,5319700.0
2019-12-30,3937700.0
2020-03-18,2908900.0
2020-06-05,3992600.0
2019-07-15,3939600.0
2018-12-03,4024400.0
2019-06-13,3966100.0
2019-01-04,5040700.0
2018-08-29,5002800.0
2019-02-05,4311800.0
2018-11-01,3686800.0
2019-08-16,3261700.0
2019-04-10,3224000.0
2019-09-17,3218500.0
2019-10-15,4498500.0
2020-01-02,2129900.0
2020-06-08,3340700.0
2019-10-18,2900400.0
2020-03-24,2615600.0
2020-06-11,3712300.0
2020-01-08,2827300.0
2019-04-25,3574700.0
2019-07-30,2181200.0
2019-02-20,2084800.0
2018-07-11,2260000.0
2018-09-13,2489300.0
2018-10-15,3034800.0
2019-06-28,3064900.0
2018-12-18,3413100.0
2018-11-16,2801800.0
2019-10-02,2518000.0
2020-03-27,2360400.0
2020-01-10,3229200.0
2019-10-24,2656300.0
2020-03-30,2792400.0
2020-06-17,2936700.0
2020-01-14,4174600.0
2020-04-02,4252300.0
2019-01-02,2852400.0
2019-08-14,3623200.0
2018-10-30,5506900.0
2019-06-11,7154000.0
2019-05-10,16114700.0
2019-04-08,5747800.0
2018-08-27,4473300.0
2018-07-26,4468900.0
2018-09-28,4752300.0
2019-03-07,2946000.0
2019-10-30,1596000.0
2020-01-17,3324300.0
2020-06-23,5091700.0
2020-04-08,4147400.0
2020-06-26,2651200.0
2019-03-22,2463100.0
2019-01-17,2589500.0
2019-08-29,2561600.0
2018-11-14,3611200.0
2019-06-26,2533200.0
2018-09-11,3118900.0
2018-07-09,3749100.0
2018-08-10,3533900.0
2019-04-23,3309500.0
2019-09-30,4501900.0
2020-01-23,5996100.0
2019-11-08,3190300.0
2020-04-14,1126000.0
2019-11-11,1714200.0
2020-01-29,2419700.0
2020-04-17,2327900.0
2018-07-24,2651300.0
2018-09-26,2788800.0
2019-05-08,2774200.0
2019-03-05,3635400.0
2019-02-01,4191100.0
2018-12-31,4030100.0
2018-11-29,2932400.0
2019-08-12,2391100.0
2019-07-11,3817200.0
2019-09-13,3823400.0
2019-11-14,3673700.0
2020-04-20,3781000.0
2020-02-04,5913800.0
2020-04-23,3477800.0
2018-12-14,4843500.0
2019-08-27,3365200.0
2018-08-08,3670600.0
2018-10-11,3497400.0
2018-11-12,3228600.0
2019-07-26,2566900.0
2019-06-24,3471800.0
2019-05-23,4370300.0
2019-03-20,3979400.0
2019-01-15,4119600.0
2019-11-20,3215300.0
2020-02-07,2469100.0
2020-02-10,2068800.0
2020-04-29,2975800.0
2019-11-26,2316300.0
2020-02-13,2727500.0
2019-01-30,2532100.0
2018-08-23,2774700.0
2018-09-24,3430000.0
2018-11-27,3170500.0
2018-10-26,4696000.0
2019-07-09,3861600.0
2019-06-07,5399600.0
2019-05-06,6522600.0
2019-04-04,12739800.0
2019-09-11,8827600.0
2019-11-29,9987800.0
2020-05-05,8794000.0
2019-12-02,8337500.0
2020-02-19,5206700.0
2020-05-08,6619100.0
2019-05-21,7886900.0
2019-03-18,8188200.0
2018-09-07,9289500.0
2018-08-06,6205500.0
2018-10-09,9903400.0
2019-02-14,10007100.0
2018-12-12,14770800.0
2019-07-24,15323900.0
2019-09-26,11133900.0
2019-10-28,12141200.0
2019-12-05,11541400.0
2020-05-11,9594400.0
2019-07-03,9004100.0
2020-02-25,9907500.0
2020-05-14,10103600.0
2020-02-28,6885800.0
2019-08-08,5717100.0
2019-06-05,5523700.0
2018-07-20,8115400.0
2018-08-21,8246500.0
2018-10-24,6448500.0
2019-04-02,9422300.0
2019-03-01,7854900.0
2019-01-28,4715600.0
2018-12-27,6543900.0
2019-09-09,5489700.0
2020-03-02,5655000.0
2020-05-20,7379600.0
2019-12-17,9034700.0
2020-03-05,7136000.0
2019-02-12,5271900.0
2019-01-11,5541500.0
2018-12-10,4772300.0
2019-08-23,4096200.0
2018-11-08,5432700.0
2019-07-22,5336500.0
2019-06-20,5588400.0
2018-09-05,5205500.0
2019-04-17,4812300.0
2019-09-24,3811100.0
2019-12-20,4088100.0
2020-05-26,5237000.0
2019-04-30,4435200.0
2019-12-23,3206700.0
2020-03-11,3951900.0
2020-05-29,3863700.0
2019-12-26,3685200.0
2020-06-01,6643300.0
2019-05-02,6097900.0
2019-02-27,8950400.0
2018-11-23,7741500.0
2019-08-06,7041000.0
2018-07-18,19289700.0
2018-09-20,9727900.0
2018-10-22,6064700.0
2019-07-05,7684000.0
2019-06-03,7615500.0
2019-10-09,7994100.0
2019-10-11,7402000.0
2020-03-17,5136200.0
2020-06-04,6023200.0
2019-10-14,4585200.0
2020-03-20,7448700.0
2018-11-06,5550400.0
2019-06-18,4951600.0
2019-05-17,4472600.0
2019-04-15,3708400.0
2019-03-14,5998600.0
2019-01-09,4462300.0
2018-08-02,5063000.0
2018-10-05,5023900.0
2019-08-21,7238100.0
2019-10-17,3898100.0
2020-03-23,6684300.0
2020-06-10,3449200.0
2019-02-25,3384200.0
2020-01-07,4150100.0
2020-03-26,4022800.0
2019-10-23,5710700.0
