Dates,LOW
2019-01-02,113.36590576171875
2019-08-14,114.33585357666016
2018-10-30,113.84098052978516
2019-06-11,112.23759460449219
2019-05-10,116.62218475341797
2019-04-08,115.82048797607422
2018-08-27,116.9883804321289
2018-07-26,115.80068969726562
2018-09-28,116.57269287109375
2019-03-07,117.24571990966797
2019-10-30,116.10751342773438
2020-01-17,114.81094360351562
2020-06-23,113.37580108642578
2020-04-08,114.27647399902344
2020-06-26,114.39524841308594
2019-03-22,115.08806610107422
2019-01-17,116.66178131103516
2019-08-29,115.28602600097656
2018-11-14,116.45393371582031
2019-06-26,116.9883804321289
2018-09-11,117.28531646728516
2018-07-09,118.84912109375
2018-08-10,118.09690856933594
2019-04-23,118.08700561523438
2019-09-30,118.977783203125
2020-01-23,118.5027084350586
2019-11-08,118.3641357421875
2020-04-14,118.54229736328125
2019-11-11,118.5027084350586
2020-01-29,118.9975814819336
2020-04-17,118.8194351196289
2018-07-24,118.53240203857422
2018-09-26,119.22522735595703
2019-05-08,118.37403869628906
2019-03-05,119.11634826660156
2019-02-01,118.40373229980469
2018-12-31,120.28425598144531
2018-11-29,120.7989273071289
2019-08-12,119.75968933105469
2019-07-11,119.8091812133789
2019-09-13,118.83921813964844
2019-11-14,118.29485321044922
2020-04-20,118.04742431640625
2020-02-04,121.10575103759766
2020-04-23,120.2308349609375
2018-12-14,121.20516967773438
2019-08-27,122.00054168701172
2018-08-08,119.53488159179688
2018-10-11,119.06759643554688
2018-11-12,120.4495620727539
2019-07-26,119.7237777709961
2019-06-24,119.02783203125
2019-05-23,115.56794738769531
2019-03-20,116.50251007080078
2019-01-15,118.65996551513672
2019-11-20,121.42388916015625
2020-02-07,120.80747985839844
2020-02-10,120.77765655517578
2020-04-29,120.50920867919922
2019-11-26,122.31868743896484
2020-02-13,124.30712890625
2019-01-30,124.04862976074219
2018-08-23,124.69486999511719
2018-09-24,122.51753997802734
2018-11-27,122.72632598876953
2018-10-26,125.83822631835938
2019-07-09,124.58550262451172
2019-06-07,122.19938659667969
2019-05-06,117.83476257324219
2019-04-04,112.64495086669922
2019-09-11,106.99778747558594
2019-11-29,105.953857421875
2020-05-05,110.39801025390625
2019-12-02,107.9323501586914
2020-02-19,112.63500213623047
2020-05-08,106.89836120605469
2019-05-21,104.70114135742188
2019-03-18,93.67526245117188
2018-09-07,103.41859436035156
2018-08-06,98.5767593383789
2018-10-09,89.40011596679688
2019-02-14,95.93212890625
2018-12-12,72.1703109741211
2019-07-24,73.3633804321289
2019-09-26,64.64408111572266
2019-10-28,69.4660415649414
2019-12-05,65.97633361816406
2020-05-11,67.40801239013672
2019-07-03,76.85308837890625
2020-02-25,83.23596954345703
2020-05-14,87.6005859375
2020-02-28,86.47711944580078
2019-08-08,88.19711303710938
2019-06-05,85.55249786376953
2018-07-20,79.95503997802734
2018-08-21,82.38093566894531
2018-10-24,81.72474670410156
2019-04-02,88.25676727294922
2019-03-01,90.4341049194336
2019-01-28,93.80450439453125
2018-12-27,94.75895690917969
2019-09-09,94.64958953857422
2020-03-02,98.4972152709961
2020-05-20,93.79456329345703
2019-12-17,91.90555572509766
2020-03-05,96.53860473632812
2019-02-12,94.57999420166016
2019-01-11,92.62000274658203
2018-12-10,94.94999694824219
2019-08-23,94.9000015258789
2018-11-08,98.75
2019-07-22,101.97000122070312
2019-06-20,103.5199966430664
2018-09-05,106.16000366210938
2019-04-17,104.75
2019-09-24,104.45999908447266
2019-12-20,107.3499984741211
2020-05-26,110.1500015258789
2019-04-30,109.62000274658203
2019-12-23,111.91999816894531
2020-03-11,114.2300033569336
2020-05-29,113.38999938964844
2019-12-26,111.23999786376953
2020-06-01,110.43000030517578
2019-05-02,110.38999938964844
2019-02-27,113.77999877929688
2018-11-23,116.7300033569336
2019-08-06,116.87000274658203
2018-07-18,116.98999786376953
2018-09-20,120.63999938964844
2018-10-22,122.25
2019-07-05,123.58999633789062
2019-06-03,128.00999450683594
2019-10-09,128.1199951171875
2019-10-11,130.35000610351562
2020-03-17,129.32000732421875
2020-06-04,131.97999572753906
2019-10-14,132.83999633789062
2020-03-20,128.67999267578125
2018-11-06,130.97000122070312
2019-06-18,130.80999755859375
2019-05-17,129.57000732421875
2019-04-15,130.10000610351562
2019-03-14,123.94000244140625
2019-01-09,126.05000305175781
2018-08-02,127.7300033569336
2018-10-05,131.74000549316406
2019-08-21,135.64999389648438
2019-10-17,134.5500030517578
2020-03-23,133.8300018310547
2020-06-10,134.72000122070312
2019-02-25,134.27999877929688
2020-01-07,131.97999572753906
2020-03-26,131.77000427246094
2019-10-23,129.41000366210938
