Dates,LOW
2019-02-21,114.81999969482422
2018-12-19,114.06999969482422
2018-07-12,112.58999633789062
2018-09-14,111.75
2018-08-13,110.77999877929688
2018-10-16,109.73999786376953
2019-07-31,109.9000015258789
2019-05-28,109.16999816894531
2019-04-26,106.29000091552734
2020-04-28,104.2300033569336
2019-11-25,105.36000061035156
2020-02-12,104.66999816894531
2020-05-01,105.9800033569336
2020-05-04,102.44000244140625
2019-06-12,99.70999908447266
2019-04-09,99.58999633789062
2019-03-08,98.38999938964844
2019-02-04,98.12000274658203
2018-07-27,96.52999877929688
2018-08-28,97.94999694824219
2019-01-03,93.77999877929688
2019-08-15,92.86000061035156
2018-10-31,94.73999786376953
2019-09-16,95.22000122070312
2020-02-18,97.44000244140625
2020-05-07,96.81999969482422
2018-08-17,97.06999969482422
2019-12-04,97.51000213623047
2020-02-21,100.5999984741211
2018-12-17,99.47000122070312
2019-08-30,96.81999969482422
2018-11-15,95.6500015258789
2019-07-29,95.58999633789062
2019-06-27,94.91000366210938
2019-04-24,93.68000030517578
2018-07-10,93.25
2018-09-12,91.3499984741211
2019-02-19,86.18000030517578
2019-01-18,88.37000274658203
2020-02-24,87.80999755859375
2020-05-13,89.30999755859375
2019-12-10,91.63999938964844
2020-02-27,93.69000244140625
2019-12-13,93.19999694824219
2020-05-19,94.37000274658203
2019-03-06,94.29000091552734
2018-11-30,90.33000183105469
2019-08-13,90.94999694824219
2019-07-12,89.4000015258789
2019-06-10,89.43000030517578
2019-05-09,89.4800033569336
2018-07-25,92.11000061035156
2018-09-27,94.29000091552734
2018-10-29,93.36000061035156
2019-10-16,90.44999694824219
2019-12-16,91.45999908447266
2020-03-04,90.33000183105469
2020-05-22,89.16000366210938
2019-10-01,87.63999938964844
2019-12-19,85.95999908447266
2018-09-10,91.04000091552734
2019-05-24,91.86000061035156
2018-08-09,91.87000274658203
2019-04-22,92.36000061035156
2019-03-21,92.2699966430664
2019-01-16,91.16999816894531
2019-08-28,93.87000274658203
2018-11-13,95.6500015258789
2018-10-12,97.62999725341797
2019-06-25,97.02999877929688
2020-03-10,95.9800033569336
2020-05-28,97.30000305175781
2019-10-07,96.91000366210938
2020-03-13,94.91000366210938
2019-10-10,93.95999908447266
2020-03-16,92.05000305175781
2020-06-03,94.9800033569336
2018-11-28,91.55999755859375
2018-09-25,91.83000183105469
2018-07-23,91.80000305175781
2018-08-24,93.81999969482422
2019-07-10,93.1500015258789
2019-05-07,93.43000030517578
2019-04-05,95.75
2019-03-04,96.16000366210938
2019-01-31,97.11000061035156
2019-09-12,97.87000274658203
2019-12-31,98.0999984741211
2020-03-19,97.19000244140625
2020-01-03,96.87999725341797
2020-06-09,97.16999816894531
2019-02-15,96.87999725341797
2019-01-14,99.47000122070312
2018-07-06,101.45999908447266
2018-08-07,101.51000213623047
2018-10-10,104.23999786376953
2018-12-13,105.05999755859375
2019-08-26,105.66000366210938
2019-07-25,105.5199966430664
2019-05-22,106.2699966430664
2019-03-19,105.01000213623047
2020-01-06,105.02999877929688
2020-03-25,107.62000274658203
2020-06-12,105.08999633789062
2019-10-22,103.95999908447266
2020-01-09,103.19000244140625
2020-06-15,103.01000213623047
2019-10-25,102.33999633789062
2020-03-31,100.70999908447266
2020-06-18,99.33000183105469
2019-04-03,100.4000015258789
2018-08-22,100.86000061035156
2018-10-25,101.16999816894531
2019-01-29,100.80999755859375
2018-12-28,100.13999938964844
2018-11-26,101.87999725341797
2019-08-09,103.44999694824219
2019-07-08,103.58999633789062
2019-06-06,106.3499984741211
2019-09-10,104.94999694824219
2020-01-15,106.02999877929688
2020-04-03,105.95999908447266
2019-10-31,107.38999938964844
2020-04-06,108.37000274658203
2020-06-24,109.47000122070312
2018-11-09,108.93000030517578
2019-07-23,109.91000366210938
2019-06-21,111.93000030517578
2019-05-20,113.31999969482422
2019-04-18,114.9800033569336
2018-09-06,115.79000091552734
2018-10-08,113.13999938964844
2019-02-13,113.76000213623047
2018-12-11,115.12999725341797
2019-09-25,116.26000213623047
2020-01-21,117.18000030517578
2020-04-09,117.02999877929688
2019-11-06,117.12000274658203
2020-01-24,113.73999786376953
2020-01-27,113.43000030517578
2020-04-15,113.54000091552734
2018-12-26,113.97000122070312
2019-08-07,113.5999984741211
2019-06-04,112.4800033569336
2018-09-21,112.22000122070312
2018-07-19,113.13999938964844
2018-08-20,110.69999694824219
2018-10-23,112.11000061035156
2019-05-03,112.36000061035156
2019-04-01,111.3499984741211
2019-02-28,107.12000274658203
2019-11-12,106.7300033569336
2020-01-30,106.29000091552734
2019-11-15,106.63999938964844
2020-04-21,104.66000366210938
2019-04-16,105.75
2019-03-15,107.62000274658203
2019-02-11,108.58999633789062
2019-01-10,109.0199966430664
2019-08-22,109.19999694824219
2018-11-07,111.0999984741211
2018-08-03,97.94000244140625
2018-09-04,94.80000305175781
2019-06-19,95.37000274658203
2019-09-23,91.87000274658203
2019-11-18,93.2300033569336
2020-02-05,93.87999725341797
2020-04-24,93.27999877929688
2019-03-29,93.83999633789062
2019-11-21,96.83000183105469
2020-04-27,96.25
2020-02-11,96.23999786376953
2020-04-30,96.76000213623047
2019-05-01,96.30999755859375
2019-02-26,96.3499984741211
2019-01-25,96.33000183105469
2018-12-24,98.62000274658203
2019-09-06,99.62999725341797
2018-07-17,100.08000183105469
2018-09-19,99.30999755859375
2019-08-05,98.7300033569336
2019-10-08,101.44000244140625
2019-12-11,100.83999633789062
2019-11-27,99.0199966430664
2020-02-14,98.22000122070312
2020-05-06,99.23999786376953
2019-01-08,99.36000061035156
2018-12-07,100.91000366210938
2019-08-20,102.19999694824219
2018-11-05,102.69000244140625
2019-07-19,103.1500015258789
2018-10-04,104.22000122070312
2019-06-17,104.66000366210938
2019-05-16,104.86000061035156
2018-08-01,103.08000183105469
2019-03-13,104.87000274658203
2019-12-03,107.4000015258789
2020-02-20,107.97000122070312
2019-12-06,106.5
2020-05-12,104.93000030517578
2019-12-09,103.75
2020-02-26,102.5
2020-05-15,102.55000305175781
2019-03-28,102.5999984741211
2018-09-17,102.80000305175781
2018-08-16,102.05000305175781
2018-10-19,103.52999877929688
2019-04-29,103.95999908447266
2019-01-23,103.7699966430664
2019-09-04,101.4000015258789
2018-11-20,99.48999786376953
2019-07-02,99.2300033569336
2019-05-31,97.04000091552734
2019-12-12,97.91999816894531
2020-05-18,98.37999725341797
2019-09-27,100.47000122070312
2020-03-03,98.55000305175781
2020-05-21,96.08000183105469
2019-05-14,96.58000183105469
2018-08-31,93.58999633789062
2018-07-30,93.37999725341797
2018-10-02,93.91999816894531
2019-04-12,95.05000305175781
2019-03-11,97.87000274658203
2019-02-07,108.0
2019-07-17,108.16000366210938
2019-09-19,106.38999938964844
2019-10-21,106.4000015258789
2019-12-18,106.04000091552734
2020-03-06,108.18000030517578
2019-10-03,112.58999633789062
2020-03-09,112.19999694824219
2020-05-27,111.18000030517578
2019-12-24,111.91999816894531
2020-03-12,114.20999908447266
2018-12-20,114.70999908447266
2019-08-01,114.79000091552734
2018-08-14,115.27999877929688
2018-07-13,113.48999786376953
2018-10-17,113.87999725341797
2019-05-29,113.36000061035156
2019-03-26,112.62999725341797
2019-02-22,112.7300033569336
2019-10-04,112.5999984741211
2019-11-05,111.87000274658203
2019-12-27,110.95999908447266
2020-06-02,110.44000244140625
2019-12-30,110.0199966430664
2020-03-18,110.75
2020-06-05,110.72000122070312
2019-07-15,109.54000091552734
2018-12-03,109.95999908447266
2019-06-13,109.5199966430664
2019-01-04,106.3499984741211
2018-08-29,106.37000274658203
2019-02-05,107.41999816894531
2018-11-01,108.2300033569336
2019-08-16,106.5
2019-04-10,106.30000305175781
2019-09-17,108.19000244140625
2019-10-15,110.80999755859375
2020-01-02,110.66999816894531
2020-06-08,112.41999816894531
2019-10-18,112.33000183105469
2020-03-24,112.5999984741211
2020-06-11,112.83999633789062
2020-01-08,111.94999694824219
2019-04-25,112.47000122070312
2019-07-30,111.51000213623047
2019-02-20,110.87000274658203
2018-07-11,111.58000183105469
2018-09-13,111.63999938964844
2018-10-15,109.52999877929688
2019-06-28,111.27999877929688
2018-12-18,111.61000061035156
2018-11-16,112.94999694824219
2019-10-02,112.62000274658203
2020-03-27,112.19999694824219
2020-01-10,112.66999816894531
2019-10-24,112.5999984741211
2020-03-30,114.0
2020-06-17,114.44999694824219
2020-01-14,114.31999969482422
2020-04-02,112.8499984741211
2019-01-02,114.54000091552734
2019-08-14,115.5199966430664
2018-10-30,115.0199966430664
2019-06-11,113.4000015258789
2019-05-10,117.83000183105469
2019-04-08,117.0199966430664
2018-08-27,118.19999694824219
2018-07-26,117.0
2018-09-28,117.77999877929688
2019-03-07,118.45999908447266
2019-10-30,117.30999755859375
2020-01-17,116.0
2020-06-23,114.55000305175781
2020-04-08,115.45999908447266
2020-06-26,115.58000183105469
2019-03-22,116.27999877929688
2019-01-17,117.87000274658203
2019-08-29,116.4800033569336
2018-11-14,117.66000366210938
2019-06-26,118.19999694824219
2018-09-11,118.5
2018-07-09,120.08000183105469
2018-08-10,119.31999969482422
2019-04-23,119.30999755859375
2019-09-30,120.20999908447266
2020-01-23,119.7300033569336
2019-11-08,119.58999633789062
2020-04-14,119.7699966430664
2019-11-11,119.7300033569336
2020-01-29,120.2300033569336
2020-04-17,120.05000305175781
2018-07-24,119.76000213623047
2018-09-26,120.45999908447266
2019-05-08,119.5999984741211
2019-03-05,120.3499984741211
2019-02-01,119.62999725341797
2018-12-31,121.52999877929688
2018-11-29,122.05000305175781
2019-08-12,121.0
2019-07-11,121.05000305175781
2019-09-13,120.06999969482422
2019-11-14,119.5199966430664
2020-04-20,119.2699966430664
2020-02-04,122.36000061035156
2020-04-23,120.93000030517578
2018-12-14,121.91000366210938
2019-08-27,122.70999908447266
2018-08-08,120.2300033569336
2018-10-11,119.76000213623047
2018-11-12,121.1500015258789
2019-07-26,120.41999816894531
2019-06-24,119.72000122070312
2019-05-23,116.23999786376953
2019-03-20,117.18000030517578
2019-01-15,119.3499984741211
2019-11-20,122.12999725341797
2020-02-07,121.51000213623047
2020-02-10,121.4800033569336
2020-04-29,121.20999908447266
2019-11-26,123.02999877929688
2020-02-13,125.02999877929688
2019-01-30,124.7699966430664
2018-08-23,125.41999816894531
2018-09-24,123.2300033569336
2018-11-27,123.44000244140625
2018-10-26,126.56999969482422
2019-07-09,125.30999755859375
2019-06-07,122.91000366210938
2019-05-06,118.5199966430664
2019-04-04,113.30000305175781
2019-09-11,107.62000274658203
2019-11-29,106.56999969482422
2020-05-05,111.04000091552734
2019-12-02,108.55999755859375
2020-02-19,113.29000091552734
2020-05-08,107.5199966430664
2019-05-21,105.30999755859375
2019-03-18,94.22000122070312
2018-09-07,104.0199966430664
2018-08-06,99.1500015258789
2018-10-09,89.91999816894531
2019-02-14,96.48999786376953
2018-12-12,72.58999633789062
2019-07-24,73.79000091552734
2019-09-26,65.0199966430664
2019-10-28,69.87000274658203
2019-12-05,66.36000061035156
2020-05-11,67.80000305175781
2019-07-03,77.30000305175781
2020-02-25,83.72000122070312
2020-05-14,88.11000061035156
2020-02-28,86.9800033569336
2019-08-08,88.70999908447266
2019-06-05,86.05000305175781
2018-07-20,80.41999816894531
2018-08-21,82.86000061035156
2018-10-24,82.19999694824219
2019-04-02,88.7699966430664
2019-03-01,90.95999908447266
2019-01-28,94.3499984741211
2018-12-27,95.30999755859375
2019-09-09,95.19999694824219
2020-03-02,99.06999969482422
2020-05-20,94.33999633789062
2019-12-17,92.44000244140625
2020-03-05,97.0999984741211
2019-02-12,95.12999725341797
2019-01-11,92.62000274658203
2018-12-10,94.94999694824219
2019-08-23,94.9000015258789
2018-11-08,98.75
2019-07-22,101.97000122070312
2019-06-20,103.5199966430664
2018-09-05,106.16000366210938
2019-04-17,104.75
2019-09-24,104.45999908447266
2019-12-20,107.3499984741211
2020-05-26,110.1500015258789
2019-04-30,109.62000274658203
2019-12-23,111.91999816894531
2020-03-11,114.2300033569336
2020-05-29,113.38999938964844
2019-12-26,111.23999786376953
2020-06-01,110.43000030517578
2019-05-02,110.38999938964844
2019-02-27,113.77999877929688
2018-11-23,116.7300033569336
2019-08-06,116.87000274658203
2018-07-18,116.98999786376953
2018-09-20,120.63999938964844
2018-10-22,122.25
2019-07-05,123.58999633789062
2019-06-03,128.00999450683594
2019-10-09,128.1199951171875
2019-10-11,130.35000610351562
2020-03-17,129.32000732421875
2020-06-04,131.97999572753906
2019-10-14,132.83999633789062
2020-03-20,128.67999267578125
2018-11-06,130.97000122070312
2019-06-18,130.80999755859375
2019-05-17,129.57000732421875
2019-04-15,130.10000610351562
2019-03-14,123.94000244140625
2019-01-09,126.05000305175781
2018-08-02,127.7300033569336
2018-10-05,131.74000549316406
2019-08-21,135.64999389648438
2019-10-17,134.5500030517578
2020-03-23,133.8300018310547
2020-06-10,134.72000122070312
2019-02-25,134.27999877929688
2020-01-07,131.97999572753906
2020-03-26,131.77000427246094
2019-10-23,129.41000366210938
