Dates,WFC
2018-06-20,54.47999954223633
2018-06-21,54.369998931884766
2018-06-25,53.939998626708984
2018-06-22,53.959999084472656
2018-06-26,53.43000030517578
2018-06-27,53.279998779296875
2018-06-28,53.630001068115234
2018-06-29,55.439998626708984
2018-07-02,56.31999969482422
2018-07-03,55.560001373291016
2018-07-05,55.2400016784668
2018-07-16,55.88999938964844
2018-09-18,56.77000045776367
2019-01-24,56.619998931884766
2019-09-05,56.06999969482422
2018-11-21,56.029998779296875
2020-01-13,55.36000061035156
2020-04-01,56.9900016784668
2020-06-19,56.560001373291016
2019-10-29,56.56999969482422
2020-01-16,56.33000183105469
2020-06-22,56.40999984741211
2018-10-03,58.0
2018-07-31,58.349998474121094
2019-03-12,58.22999954223633
2019-02-08,58.310001373291016
2019-01-07,58.630001068115234
2018-12-06,58.4900016784668
2019-08-19,57.290000915527344
2019-07-18,57.650001525878906
2019-05-15,58.290000915527344
2019-09-20,58.83000183105469
2019-11-01,58.88999938964844
2020-04-07,58.81999969482422
2020-06-25,59.189998626708984
2020-06-16,58.439998626708984
2019-11-04,58.04999923706055
2020-01-22,57.61000061035156
2019-11-07,58.06999969482422
2020-04-13,57.9900016784668
2019-07-01,58.65999984741211
2019-05-30,58.86000061035156
2018-08-15,59.029998779296875
2018-10-18,58.959999084472656
2019-03-27,59.16999816894531
2019-01-22,58.619998931884766
2018-12-21,58.689998626708984
2019-09-03,59.099998474121094
2018-11-19,59.06999969482422
2019-08-02,58.959999084472656
2020-01-28,58.459999084472656
2020-04-16,58.47999954223633
2019-11-13,58.79999923706055
2020-01-31,58.95000076293945
2018-12-04,57.93000030517578
2018-11-02,57.400001525878906
2019-07-16,57.459999084472656
2018-08-30,57.380001068115234
2018-10-01,55.939998626708984
2019-06-14,55.0
2019-05-13,54.72999954223633
2019-04-11,54.310001373291016
2019-02-06,54.5
2019-09-18,55.220001220703125
2020-02-03,55.54999923706055
2020-04-22,54.9900016784668
2019-11-19,54.2599983215332
2020-02-06,54.22999954223633
2019-11-22,53.15999984741211
2019-03-25,52.81999969482422
2019-02-21,52.560001373291016
2018-12-19,52.25
2018-07-12,52.130001068115234
2018-09-14,52.650001525878906
2018-08-13,53.5099983215332
2018-10-16,53.189998626708984
2019-07-31,53.66999816894531
2019-05-28,53.529998779296875
2019-04-26,52.43000030517578
2020-04-28,51.439998626708984
2019-11-25,52.11000061035156
2020-02-12,53.2400016784668
2020-05-01,53.72999954223633
2020-05-04,54.459999084472656
2019-06-12,53.099998474121094
2019-04-09,52.88999938964844
2019-03-08,51.650001525878906
2019-02-04,51.560001373291016
2018-07-27,50.189998626708984
2018-08-28,51.86000061035156
2019-01-03,51.25
2019-08-15,52.22999954223633
2018-10-31,52.689998626708984
2019-09-16,53.22999954223633
2020-02-18,53.560001373291016
2020-05-07,53.61000061035156
2018-08-17,53.65999984741211
2019-12-04,53.54999923706055
2020-02-21,53.58000183105469
2018-12-17,53.15999984741211
2019-08-30,53.040000915527344
2018-11-15,52.349998474121094
2019-07-29,52.7400016784668
2019-06-27,52.150001525878906
2019-04-24,52.81999969482422
2018-07-10,52.939998626708984
2018-09-12,53.31999969482422
2019-02-19,52.540000915527344
2019-01-18,52.43000030517578
2020-02-24,51.83000183105469
2020-05-13,52.880001068115234
2019-12-10,53.189998626708984
2020-02-27,54.349998474121094
2019-12-13,54.040000915527344
2020-05-19,54.279998779296875
2019-03-06,54.2400016784668
2018-11-30,51.779998779296875
2019-08-13,51.09000015258789
2019-07-12,50.2599983215332
2019-06-10,48.79999923706055
2019-05-09,47.7599983215332
2018-07-25,47.7400016784668
2018-09-27,47.029998779296875
2018-10-29,46.540000915527344
2019-10-16,46.61000061035156
2019-12-16,46.52000045776367
2020-03-04,45.66999816894531
2020-05-22,46.040000915527344
2019-10-01,45.119998931884766
2019-12-19,43.599998474121094
2018-09-10,45.59000015258789
2019-05-24,45.529998779296875
2018-08-09,45.779998779296875
2019-04-22,46.08000183105469
2019-03-21,46.939998626708984
2019-01-16,46.56999969482422
2019-08-28,47.95000076293945
2018-11-13,47.63999938964844
2018-10-12,47.540000915527344
2019-06-25,47.79999923706055
2020-03-10,47.75
2020-05-28,47.869998931884766
2019-10-07,48.41999816894531
2020-03-13,47.66999816894531
2019-10-10,48.939998626708984
2020-03-16,49.22999954223633
2020-06-03,50.0099983215332
2018-11-28,49.86000061035156
2018-09-25,50.119998931884766
2018-07-23,49.97999954223633
2018-08-24,50.130001068115234
2019-07-10,49.81999969482422
2019-05-07,49.849998474121094
2019-04-05,50.09000015258789
2019-03-04,48.90999984741211
2019-01-31,48.90999984741211
2019-09-12,49.060001373291016
2019-12-31,49.27000045776367
2020-03-19,49.220001220703125
2020-01-03,48.08000183105469
2020-06-09,47.650001525878906
2019-02-15,47.650001525878906
2019-01-14,49.04999923706055
2018-07-06,49.02000045776367
2018-08-07,48.52000045776367
2018-10-10,49.220001220703125
2018-12-13,49.380001068115234
2019-08-26,49.810001373291016
2019-07-25,49.560001373291016
2019-05-22,49.02000045776367
2019-03-19,49.65999984741211
2020-01-06,49.59000015258789
2020-03-25,49.900001525878906
2020-06-12,49.88999938964844
2019-10-22,50.029998779296875
2020-01-09,50.11000061035156
2020-06-15,49.88999938964844
2019-10-25,49.81999969482422
2020-03-31,49.68000030517578
2020-06-18,49.79999923706055
2019-04-03,49.7599983215332
2018-08-22,49.650001525878906
2018-10-25,49.91999816894531
2019-01-29,50.349998474121094
2018-12-28,50.65999984741211
2018-11-26,51.72999954223633
2019-08-09,51.40999984741211
2019-07-08,50.400001525878906
2019-06-06,49.86000061035156
2019-09-10,48.310001373291016
2020-01-15,48.08000183105469
2020-04-03,49.0099983215332
2019-10-31,48.77000045776367
2020-04-06,49.09000015258789
2020-06-24,48.31999969482422
2018-11-09,48.810001373291016
2019-07-23,48.209999084472656
2019-06-21,48.86000061035156
2019-05-20,49.16999816894531
2019-04-18,48.779998779296875
2018-09-06,48.880001068115234
2018-10-08,48.13999938964844
2019-02-13,47.790000915527344
2018-12-11,47.7400016784668
2019-09-25,46.4900016784668
2020-01-21,46.77000045776367
2020-04-09,47.650001525878906
2019-11-06,47.54999923706055
2020-01-24,47.58000183105469
2020-01-27,47.2599983215332
2020-04-15,47.349998474121094
2018-12-26,47.47999954223633
2019-08-07,47.5099983215332
2019-06-04,47.959999084472656
2018-09-21,48.27000045776367
2018-07-19,48.40999984741211
2018-08-20,48.22999954223633
2018-10-23,48.29999923706055
2019-05-03,48.650001525878906
2019-04-01,48.43000030517578
2019-02-28,47.16999816894531
2019-11-12,47.0
2020-01-30,46.7400016784668
2019-11-15,47.150001525878906
2020-04-21,46.33000183105469
2019-04-16,46.4900016784668
2019-03-15,45.84000015258789
2019-02-11,45.900001525878906
2019-01-10,45.70000076293945
2019-08-22,45.45000076293945
2018-11-07,46.33000183105469
2018-08-03,46.099998474121094
2018-09-04,45.560001373291016
2019-06-19,46.16999816894531
2019-09-23,45.59000015258789
2019-11-18,45.47999954223633
2020-02-05,45.04999923706055
2020-04-24,44.369998931884766
2019-03-29,44.52000045776367
2019-11-21,45.68000030517578
2020-04-27,45.86000061035156
2020-02-11,45.91999816894531
2020-04-30,45.630001068115234
2019-05-01,46.27000045776367
2019-02-26,46.2599983215332
2019-01-25,44.90999984741211
2018-12-24,45.290000915527344
2019-09-06,45.59000015258789
2018-07-17,45.27000045776367
2018-09-19,46.099998474121094
2019-08-05,45.650001525878906
2019-10-08,45.86000061035156
2019-12-11,46.88999938964844
2019-11-27,46.27000045776367
2020-02-14,46.13999938964844
2020-05-06,45.79999923706055
2019-01-08,46.290000915527344
2018-12-07,47.31999969482422
2019-08-20,47.689998626708984
2018-11-05,47.22999954223633
2019-07-19,47.65999984741211
2018-10-04,47.77000045776367
2019-06-17,47.529998779296875
2019-05-16,47.83000183105469
2018-08-01,47.150001525878906
2019-03-13,47.13999938964844
2019-12-03,47.36000061035156
2020-02-20,46.709999084472656
2019-12-06,45.29999923706055
2020-05-12,45.209999084472656
2019-12-09,45.81999969482422
2020-02-26,46.029998779296875
2020-05-15,46.47999954223633
2019-03-28,47.20000076293945
2018-09-17,48.45000076293945
